Tarih,TP_TLDTHVADE_KB10,TP_TLDTHVADE_KB10
2007-03-16,2007-11,6912758.24
2007-03-23,2007-12,6791906.24
2007-03-30,2007-13,6661424.72
2007-04-06,2007-14,6638313.91
2007-04-13,2007-15,6813784.62
2007-04-20,2007-16,6833780.88
2007-04-27,2007-17,6648635.06
2007-05-04,2007-18,6739976.28
2007-05-11,2007-19,6750752.49
2007-05-18,2007-20,6635860.17
2007-05-25,2007-21,6806472.65
2007-06-01,2007-22,6782458.31
2007-06-08,2007-23,6764066.75
2007-06-15,2007-24,6762038.08
2007-06-22,2007-25,6646936.36
2007-06-29,2007-26,6744325.54
2007-07-06,2007-27,6624202.95
2007-07-13,2007-28,6680744.33
2007-07-20,2007-29,6575307.76
2007-07-27,2007-30,6603963.23
2007-08-03,2007-31,6791695.29
2007-08-10,2007-32,6710631.29
2007-08-17,2007-33,7159289.45
2007-08-24,2007-34,6896953.85
2007-08-31,2007-35,6946253.97
2007-09-07,2007-36,6847727.79
2007-09-14,2007-37,6682295.39
2007-09-21,2007-38,6586889.77
2007-09-28,2007-39,6666877.36
2007-10-05,2007-40,6567326.1
2007-10-12,2007-41,6266686.46
2007-10-19,2007-42,6400379.5
2007-10-26,2007-43,6396881.22
2007-11-02,2007-44,6392668.38
2007-11-09,2007-45,6443317.54
2007-11-16,2007-46,6509540.95
2007-11-23,2007-47,6665157.64
2007-11-30,2007-48,6521786.86
2007-12-07,2007-49,6388668.75
2007-12-14,2007-50,6332172.14
2007-12-21,2007-51,6203078.18
2007-12-28,2007-52,6863659.28
2008-01-04,2008-1,6880121.86
2008-01-11,2008-2,6999438.0
2008-01-18,2008-3,7213870.45
2008-01-25,2008-4,7420949.96
2008-02-01,2008-5,7271869.88
2008-02-08,2008-6,7491299.78
2008-02-15,2008-7,7451489.93
2008-02-22,2008-8,7511346.4
2008-02-29,2008-9,7547747.99
2008-03-07,2008-10,7812230.13
2008-03-14,2008-11,8042091.31
2008-03-21,2008-12,7988348.37
2008-03-28,2008-13,8194574.45
2008-04-04,2008-14,7653892.08
2008-04-11,2008-15,7758979.34
2008-04-18,2008-16,7966336.01
2008-04-25,2008-17,7790986.49
2008-05-02,2008-18,7405279.5
2008-05-09,2008-19,7486258.8
2008-05-16,2008-20,7498605.49
2008-05-23,2008-21,7437732.28
2008-05-30,2008-22,7176194.09
2008-06-06,2008-23,7212473.85
2008-06-13,2008-24,7546129.74
2008-06-20,2008-25,7531682.04
2008-06-27,2008-26,7429034.44
2008-07-04,2008-27,7917780.53
2008-07-11,2008-28,7743356.42
2008-07-18,2008-29,7829246.94
2008-07-25,2008-30,7943295.26
2008-08-01,2008-31,7677048.18
2008-08-08,2008-32,7993945.85
2008-08-15,2008-33,8081389.1
2008-08-22,2008-34,8472845.14
2008-08-29,2008-35,8423608.04
2008-09-05,2008-36,8579491.98
2008-09-12,2008-37,8822621.64
2008-09-19,2008-38,9181264.45
2008-09-26,2008-39,8882380.25
2008-10-03,2008-40,8771660.87
2008-10-10,2008-41,9125314.92
2008-10-17,2008-42,9293083.58
2008-10-24,2008-43,9941391.52
2008-10-31,2008-44,8619454.04
2008-11-07,2008-45,8359078.86
2008-11-14,2008-46,8278276.74
2008-11-21,2008-47,8508993.87
2008-11-28,2008-48,7428439.96
2008-12-05,2008-49,7280316.26
2008-12-12,2008-50,7177774.9
2008-12-19,2008-51,7462676.54
2008-12-26,2008-52,8417730.1
2009-01-02,2009-1,7624549.75
2009-01-09,2009-2,7611175.68
2009-01-16,2009-3,7728670.2
2009-01-23,2009-4,7936435.5
2009-01-30,2009-5,7804700.0
2009-02-06,2009-6,7872944.34
2009-02-13,2009-7,8256002.63
2009-02-20,2009-8,8761855.79
2009-02-27,2009-9,8344572.67
2009-03-06,2009-10,8428051.78
2009-03-13,2009-11,8834546.03
2009-03-20,2009-12,8590165.26
2009-03-27,2009-13,8310386.52
2009-04-03,2009-14,8128309.57
2009-04-10,2009-15,8005814.67
2009-04-17,2009-16,8099902.85
2009-04-24,2009-17,8185546.27
2009-05-01,2009-18,8027600.62
2009-05-08,2009-19,7876221.01
2009-05-15,2009-20,8165219.51
2009-05-22,2009-21,7726815.99
2009-05-29,2009-22,8013734.43
2009-06-05,2009-23,8209387.15
2009-06-12,2009-24,7881825.19
2009-06-19,2009-25,7893671.63
2009-06-26,2009-26,7858466.75
2009-07-03,2009-27,8129492.18
2009-07-10,2009-28,8232933.08
2009-07-17,2009-29,8368997.55
2009-07-24,2009-30,8305438.87
2009-07-31,2009-31,8215975.53
2009-08-07,2009-32,8160140.0
2009-08-14,2009-33,8040238.8
2009-08-21,2009-34,7758882.71
2009-08-28,2009-35,7728908.63
2009-09-04,2009-36,8095256.06
2009-09-11,2009-37,8553158.35
2009-09-18,2009-38,8455867.75
2009-09-25,2009-39,8324167.03
2009-10-02,2009-40,8274957.68
2009-10-09,2009-41,8338805.84
2009-10-16,2009-42,8224930.55
2009-10-23,2009-43,8830138.3
2009-10-30,2009-44,8947904.64
2009-11-06,2009-45,8713379.85
2009-11-13,2009-46,8747328.67
2009-11-20,2009-47,8740155.67
2009-11-27,2009-48,8410821.43
2009-12-04,2009-49,8072080.77
2009-12-11,2009-50,7897541.75
2009-12-18,2009-51,7798318.65
2009-12-25,2009-52,7611618.78
2010-01-01,2010-1,7522534.35
2010-01-08,2010-2,7352601.7
2010-01-15,2010-3,7509095.36
2010-01-22,2010-4,6909279.68
2010-01-29,2010-5,6641182.38
2010-02-05,2010-6,6559456.98
2010-02-12,2010-7,6844938.38
2010-02-19,2010-8,7005034.61
2010-02-26,2010-9,6984655.91
2010-03-05,2010-10,7076241.27
2010-03-12,2010-11,6954952.64
2010-03-19,2010-12,7006866.49
2010-03-26,2010-13,7080474.6
2010-04-02,2010-14,7092159.74
2010-04-09,2010-15,7012484.5
2010-04-16,2010-16,7004838.98
2010-04-23,2010-17,6983191.32
2010-04-30,2010-18,6996542.87
2010-05-07,2010-19,7417702.08
2010-05-14,2010-20,7148762.15
2010-05-21,2010-21,7270481.72
2010-05-28,2010-22,7263079.23
2010-06-04,2010-23,7372195.55
2010-06-11,2010-24,7833186.2
2010-06-18,2010-25,7940641.41
2010-06-25,2010-26,8296629.07
2010-07-02,2010-27,8616407.99
2010-07-09,2010-28,8526925.24
2010-07-16,2010-29,8557396.37
2010-07-23,2010-30,8471815.76
2010-07-30,2010-31,8597129.74
2010-08-06,2010-32,8688891.9
2010-08-13,2010-33,8978605.92
2010-08-20,2010-34,8889208.38
2010-08-27,2010-35,9053400.78
2010-09-03,2010-36,9016832.32
2010-09-10,2010-37,9006428.14
2010-09-17,2010-38,9009997.97
2010-09-24,2010-39,9153023.41
2010-10-01,2010-40,9042550.8
2010-10-08,2010-41,8891082.22
2010-10-15,2010-42,8585985.16
2010-10-22,2010-43,8942253.51
2010-10-29,2010-44,9058662.4
2010-11-05,2010-45,8969659.63
2010-11-12,2010-46,8863341.81
2010-11-19,2010-47,
2010-11-26,2010-48,8432782.68
2010-12-03,2010-49,8584292.94
2010-12-10,2010-50,8724576.04
2010-12-17,2010-51,8818769.44
2010-12-24,2010-52,8315406.4
2010-12-31,2010-53,8105309.25
2011-01-07,2011-1,7919553.85
2011-01-14,2011-2,8064414.29
2011-01-21,2011-3,8081603.11
2011-01-28,2011-4,8209662.24
2011-02-04,2011-5,8144279.41
2011-02-11,2011-6,8125212.42
2011-02-18,2011-7,8076968.68
2011-02-25,2011-8,8120100.52
2011-03-04,2011-9,8313347.53
2011-03-11,2011-10,9080658.13
2011-03-18,2011-11,9175041.1
2011-03-25,2011-12,9341687.49
2011-04-01,2011-13,9103726.08
2011-04-08,2011-14,8928301.0
2011-04-15,2011-15,8831148.5
2011-04-22,2011-16,8873738.81
2011-04-29,2011-17,9070814.11
2011-05-06,2011-18,9095627.51
2011-05-13,2011-19,9294990.85
2011-05-20,2011-20,10075210.04
2011-05-27,2011-21,10426841.06
2011-06-03,2011-22,11022260.72
2011-06-10,2011-23,11594534.11
2011-06-17,2011-24,11676311.03
2011-06-24,2011-25,12047755.99
2011-07-01,2011-26,12320330.6
2011-07-08,2011-27,12895321.18
2011-07-15,2011-28,13213820.43
2011-07-22,2011-29,13433493.75
2011-07-29,2011-30,13383515.23
2011-08-05,2011-31,14190414.78
2011-08-12,2011-32,14830216.73
2011-08-19,2011-33,15078337.14
2011-08-26,2011-34,15306070.61
2011-09-02,2011-35,15117689.76
2011-09-09,2011-36,14411781.96
2011-09-16,2011-37,13704416.45
2011-09-23,2011-38,13605615.5
2011-09-30,2011-39,13488398.56
2011-10-07,2011-40,13351390.94
2011-10-14,2011-41,13600807.54
2011-10-21,2011-42,13668652.46
2011-10-28,2011-43,13185335.4
2011-11-04,2011-44,13181735.68
2011-11-11,2011-45,13024066.56
2011-11-18,2011-46,13263114.89
2011-11-25,2011-47,13792889.2
2011-12-02,2011-48,13316521.9
2011-12-09,2011-49,13566884.37
2011-12-16,2011-50,13894909.19
2011-12-23,2011-51,14012007.18
2011-12-30,2011-52,14382069.48
2012-01-06,2012-1,14106513.39
2012-01-13,2012-2,13842648.01
2012-01-20,2012-3,13737299.33
2012-01-27,2012-4,15144597.26
2012-02-03,2012-5,15535977.6
2012-02-10,2012-6,15914784.41
2012-02-17,2012-7,15381809.79
2012-02-24,2012-8,15580383.1
2012-03-02,2012-9,14982190.54
2012-03-09,2012-10,15444122.16
2012-03-16,2012-11,15577437.41
2012-03-23,2012-12,15885534.38
2012-03-30,2012-13,15733897.12
2012-04-06,2012-14,15826680.91
2012-04-13,2012-15,15140361.24
2012-04-20,2012-16,15259534.44
2012-04-27,2012-17,15269977.74
2012-05-04,2012-18,15248964.56
2012-05-11,2012-19,15377914.29
2012-05-18,2012-20,15741295.14
2012-05-25,2012-21,16325506.26
2012-06-01,2012-22,16477977.39
2012-06-08,2012-23,16321327.29
2012-06-15,2012-24,16597234.2
2012-06-22,2012-25,16570241.69
2012-06-29,2012-26,15968638.04
2012-07-06,2012-27,16759145.67
2012-07-13,2012-28,16884653.01
2012-07-20,2012-29,16866656.0
2012-07-27,2012-30,16906694.15
2012-08-03,2012-31,16445046.38
2012-08-10,2012-32,16217131.33
2012-08-17,2012-33,16204696.37
2012-08-24,2012-34,16274065.1
2012-08-31,2012-35,16243879.05
2012-09-07,2012-36,15886204.5
2012-09-14,2012-37,15262346.65
2012-09-21,2012-38,15019158.3
2012-09-28,2012-39,15603828.41
2012-10-05,2012-40,15514800.21
2012-10-12,2012-41,15114255.26
2012-10-19,2012-42,14926684.29
2012-10-26,2012-43,14954723.6
2012-11-02,2012-44,13225643.12
2012-11-09,2012-45,13599579.6
2012-11-16,2012-46,13642074.95
2012-11-23,2012-47,13784421.84
2012-11-30,2012-48,13272123.07
2012-12-07,2012-49,13445784.92
2012-12-14,2012-50,14715309.99
2012-12-21,2012-51,14671683.74
2012-12-28,2012-52,14719842.67
2013-01-04,2013-1,14380123.38
2013-01-11,2013-2,14933222.31
2013-01-18,2013-3,15601491.12
2013-01-25,2013-4,16311129.42
2013-02-01,2013-5,16490590.68
2013-02-08,2013-6,16703589.84
2013-02-15,2013-7,16819448.69
2013-02-22,2013-8,17316881.28
2013-03-01,2013-9,17481406.5
2013-03-08,2013-10,17922343.94
2013-03-15,2013-11,17119832.48
2013-03-22,2013-12,17670900.06
2013-03-29,2013-13,17481720.35
2013-04-05,2013-14,17736749.14
2013-04-12,2013-15,17805178.54
2013-04-19,2013-16,17789629.26
2013-04-26,2013-17,17895995.8
2013-05-03,2013-18,17422661.63
2013-05-10,2013-19,17523366.86
2013-05-17,2013-20,17585111.26
2013-05-24,2013-21,18401114.59
2013-05-31,2013-22,19814959.42
2013-06-07,2013-23,20573811.37
2013-06-14,2013-24,20626395.93
2013-06-21,2013-25,21865484.78
2013-06-28,2013-26,21606755.78
2013-07-05,2013-27,21763295.28
2013-07-12,2013-28,22369441.48
2013-07-19,2013-29,22524669.87
2013-07-26,2013-30,23218121.85
2013-08-02,2013-31,24396880.73
2013-08-09,2013-32,23933454.56
2013-08-16,2013-33,24190845.98
2013-08-23,2013-34,24835231.56
2013-08-30,2013-35,25098184.89
2013-09-06,2013-36,25458523.7
2013-09-13,2013-37,24993210.16
2013-09-20,2013-38,24509512.74
2013-09-27,2013-39,25166294.48
2013-10-04,2013-40,24590972.43
2013-10-11,2013-41,24930584.31
2013-10-18,2013-42,
2013-10-25,2013-43,25196176.86
2013-11-01,2013-44,24708822.38
2013-11-08,2013-45,25133129.22
2013-11-15,2013-46,25318900.19
2013-11-22,2013-47,24725979.98
2013-11-29,2013-48,24103641.0
2013-12-06,2013-49,24439694.41
2013-12-13,2013-50,24600615.14
2013-12-20,2013-51,24540232.95
2013-12-27,2013-52,25159303.3
2014-01-03,2014-1,24481595.49
2014-01-10,2014-2,24194476.16
2014-01-17,2014-3,23067930.53
2014-01-24,2014-4,25523071.12
2014-01-31,2014-5,23006710.5
2014-02-07,2014-6,23182606.58
2014-02-14,2014-7,21005409.27
2014-02-21,2014-8,20992692.57
2014-02-28,2014-9,21207791.85
2014-03-07,2014-10,20356886.12
2014-03-14,2014-11,21191515.7
2014-03-21,2014-12,21331606.6
2014-03-28,2014-13,20210139.38
2014-04-04,2014-14,19428655.02
2014-04-11,2014-15,19179447.7
2014-04-18,2014-16,19293103.15
2014-04-25,2014-17,19666131.22
2014-05-02,2014-18,19526328.19
2014-05-09,2014-19,20131459.56
2014-05-16,2014-20,21057387.62
2014-05-23,2014-21,20712388.27
2014-05-30,2014-22,20890520.12
2014-06-06,2014-23,20519050.58
2014-06-13,2014-24,20804789.81
2014-06-20,2014-25,20990399.78
2014-06-27,2014-26,21245498.21
2014-07-04,2014-27,22074241.6
2014-07-11,2014-28,22396675.23
2014-07-18,2014-29,23414314.71
2014-07-25,2014-30,23353557.4
2014-08-01,2014-31,24193552.14
2014-08-08,2014-32,23899705.12
2014-08-15,2014-33,24885878.68
2014-08-22,2014-34,25824122.83
2014-08-29,2014-35,25827662.61
2014-09-05,2014-36,25465874.83
2014-09-12,2014-37,25731534.99
2014-09-19,2014-38,26662175.08
2014-09-26,2014-39,27680330.8
2014-10-03,2014-40,27730938.67
2014-10-10,2014-41,27669387.41
2014-10-17,2014-42,27295754.93
2014-10-24,2014-43,26033529.09
2014-10-31,2014-44,24541467.95
2014-11-07,2014-45,24746267.98
2014-11-14,2014-46,23925915.5
2014-11-21,2014-47,23323654.33
2014-11-28,2014-48,22669738.49
2014-12-05,2014-49,22050944.17
2014-12-12,2014-50,22479448.2
2014-12-19,2014-51,21756117.14
2014-12-26,2014-52,21798013.73
2015-01-02,2015-1,20396024.61
2015-01-09,2015-2,19237581.57
2015-01-16,2015-3,18179951.93
2015-01-23,2015-4,17716848.3
2015-01-30,2015-5,18365658.62
2015-02-06,2015-6,18470028.02
2015-02-13,2015-7,18952054.44
2015-02-20,2015-8,19214779.05
2015-02-27,2015-9,19214779.05
2015-03-06,2015-10,20126170.81
2015-03-13,2015-11,22641924.59
2015-03-20,2015-12,23360440.9
2015-03-27,2015-13,23549626.15
2015-04-03,2015-14,23064211.07
2015-04-10,2015-15,23104932.91
2015-04-17,2015-16,24190605.52
2015-04-24,2015-17,24858057.99
2015-05-01,2015-18,25022705.26
2015-05-08,2015-19,25720735.78
2015-05-15,2015-20,24677671.66
2015-05-22,2015-21,25032025.88
2015-05-29,2015-22,25666193.81
2015-06-05,2015-23,27303711.0
2015-06-12,2015-24,28592453.86
2015-06-19,2015-25,30892488.68
2015-06-26,2015-26,30775438.87
2015-07-03,2015-27,33422552.83
2015-07-10,2015-28,35456176.89
2015-07-17,2015-29,35453010.26
2015-07-24,2015-30,37605862.66
2015-07-31,2015-31,37985675.2
2015-08-07,2015-32,37838199.81
2015-08-14,2015-33,39037592.89
2015-08-21,2015-34,40831249.04
2015-08-28,2015-35,41677701.59
2015-09-04,2015-36,41366882.05
2015-09-11,2015-37,40856686.93
2015-09-18,2015-38,38905122.5
2015-09-25,2015-39,38399279.67
2015-10-02,2015-40,36571742.14
2015-10-09,2015-41,34131699.96
2015-10-16,2015-42,33336191.01
2015-10-23,2015-43,32981182.83
2015-10-30,2015-44,34471482.05
2015-11-06,2015-45,34436142.91
2015-11-13,2015-46,34698749.11
2015-11-20,2015-47,35134676.24
2015-11-27,2015-48,36585971.16
2015-12-04,2015-49,36720019.06
2015-12-11,2015-50,37256364.12
2015-12-18,2015-51,35887588.34
2015-12-25,2015-52,35285042.37
2016-01-01,2016-1,34709792.75
2016-01-08,2016-2,34225829.08
2016-01-15,2016-3,33939048.19
2016-01-22,2016-4,32415354.87
2016-01-29,2016-5,31486983.39
2016-02-05,2016-6,30244952.52
2016-02-12,2016-7,29357070.84
2016-02-19,2016-8,28444545.89
2016-02-26,2016-9,27902932.9
2016-03-04,2016-10,27806584.84
2016-03-11,2016-11,27959633.06
2016-03-18,2016-12,28015994.09
2016-03-25,2016-13,29702903.49
2016-04-01,2016-14,29864415.49
2016-04-08,2016-15,31010898.13
2016-04-15,2016-16,31365774.08
2016-04-22,2016-17,32514260.19
2016-04-29,2016-18,33649834.47
2016-05-06,2016-19,34262235.7
2016-05-13,2016-20,34976455.48
2016-05-20,2016-21,37339782.52
2016-05-27,2016-22,37082772.61
2016-06-03,2016-23,38118112.37
2016-06-10,2016-24,37479810.6
2016-06-17,2016-25,38796903.52
2016-06-24,2016-26,39337270.53
2016-07-01,2016-27,40175921.3
