Tarih,TP_HPBITABLO5_1,TP_HPBITABLO5_1
2018-10-26,2018-43,1762.0577
2018-11-02,2018-44,-301.8355
2018-11-09,2018-45,995.4975
2018-11-16,2018-46,861.453
2018-11-23,2018-47,308.6226
2018-11-30,2018-48,-1738.0617
2018-12-07,2018-49,467.617
2018-12-14,2018-50,631.1564
2018-12-21,2018-51,2504.9929
2018-12-28,2018-52,-1178.5016
2019-01-04,2019-1,-872.839
2019-01-11,2019-2,1264.9176
2019-01-18,2019-3,2559.4417
2019-01-25,2019-4,2312.9992
2019-02-01,2019-5,1531.6749
2019-02-08,2019-6,1387.3331
2019-02-15,2019-7,732.2223
2019-02-22,2019-8,217.2635
2019-03-01,2019-9,850.8186
2019-03-08,2019-10,1676.88
2019-03-15,2019-11,3516.7735
2019-03-22,2019-12,3456.002
2019-03-29,2019-13,3246.9314
2019-04-05,2019-14,-9.615
2019-04-12,2019-15,-1012.2581
2019-04-19,2019-16,340.0883
2019-04-26,2019-17,-354.4161
2019-05-03,2019-18,-1309.6254
2019-05-10,2019-19,1690.9807
2019-05-17,2019-20,1355.4563
2019-05-24,2019-21,265.3248
2019-05-31,2019-22,566.4647
2019-06-07,2019-23,1749.7295
2019-06-14,2019-24,-532.7142
2019-06-21,2019-25,817.285
2019-06-28,2019-26,-1610.6707
2019-07-05,2019-27,531.8542
2019-07-12,2019-28,219.2091
2019-07-19,2019-29,1052.6182
2019-07-26,2019-30,662.7085
2019-08-02,2019-31,-836.7657
2019-08-09,2019-32,-18.2102
2019-08-16,2019-33,4250.3735
2019-08-23,2019-34,-1399.4073
2019-08-30,2019-35,-120.7437
2019-09-06,2019-36,1332.8748
2019-09-13,2019-37,1363.3833
2019-09-20,2019-38,1496.1503
2019-09-27,2019-39,1633.7534
2019-10-04,2019-40,-665.9133
2019-10-11,2019-41,-737.1714
2019-10-18,2019-42,887.2245
2019-10-25,2019-43,364.5528
2019-11-01,2019-44,-634.5371
2019-11-08,2019-45,925.6538
2019-11-15,2019-46,26.2348
2019-11-22,2019-47,775.5571
2019-11-29,2019-48,-965.2294
2019-12-06,2019-49,161.3811
2019-12-13,2019-50,-962.2671
2019-12-20,2019-51,-274.3761
2019-12-27,2019-52,-337.5503
2020-01-03,2020-1,302.2155
2020-01-10,2020-2,2028.8423
2020-01-17,2020-3,899.7383
2020-01-24,2020-4,-424.2007
2020-01-31,2020-5,-1975.1422
2020-02-07,2020-6,2153.5696
2020-02-14,2020-7,234.1834
2020-02-21,2020-8,1691.5533
2020-02-28,2020-9,1130.9485
2020-03-06,2020-10,-762.4607
2020-03-13,2020-11,1153.6964
2020-03-20,2020-12,1061.5995
2020-03-27,2020-13,-3904.6001
2020-04-03,2020-14,-2059.6609
2020-04-10,2020-15,-328.5713
2020-04-17,2020-16,469.3921
2020-04-24,2020-17,-431.3927
2020-05-01,2020-18,-945.718
2020-05-08,2020-19,358.9777
2020-05-15,2020-20,976.0523
2020-05-22,2020-21,3080.3034
2020-05-29,2020-22,1.0909
2020-06-05,2020-23,916.9936
2020-06-12,2020-24,553.6048
2020-06-19,2020-25,-723.8746
2020-06-26,2020-26,80.9369
2020-07-03,2020-27,-1330.0119
2020-07-10,2020-28,479.1332
2020-07-17,2020-29,952.3121
2020-07-24,2020-30,2295.9656
2020-07-31,2020-31,2837.5224
2020-08-07,2020-32,4673.5436
2020-08-14,2020-33,-249.4916
2020-08-21,2020-34,94.9023
2020-08-28,2020-35,-239.7511
2020-09-04,2020-36,278.29
2020-09-11,2020-37,956.4546
2020-09-18,2020-38,-756.361
2020-09-25,2020-39,2200.1854
2020-10-02,2020-40,-1010.292
2020-10-09,2020-41,-79.9243
2020-10-16,2020-42,340.241
2020-10-23,2020-43,1893.451
2020-10-30,2020-44,1693.6425
2020-11-06,2020-45,1114.6729
2020-11-13,2020-46,2979.7025
2020-11-20,2020-47,2341.1473
2020-11-27,2020-48,564.1399
2020-12-04,2020-49,1400.5415
2020-12-11,2020-50,634.2863
2020-12-18,2020-51,961.2615
2020-12-25,2020-52,1131.3055
2021-01-01,2021-1,22.6409
2021-01-08,2021-2,236.9144
2021-01-15,2021-3,1095.922
2021-01-22,2021-4,512.7146
2021-01-29,2021-5,-872.5569
2021-02-05,2021-6,-482.7517
2021-02-12,2021-7,1968.6727
2021-02-19,2021-8,-28.8231
2021-02-26,2021-9,-1761.0607
2021-03-05,2021-10,273.897
2021-03-12,2021-11,-372.1131
2021-03-19,2021-12,1757.5347
2021-03-26,2021-13,-8123.2737
2021-04-02,2021-14,-2026.1683
2021-04-09,2021-15,398.3009
2021-04-16,2021-16,1342.3241
2021-04-23,2021-17,-766.8093
2021-04-30,2021-18,-203.7482
2021-05-07,2021-19,539.2005
2021-05-14,2021-20,450.0433
2021-05-21,2021-21,-934.4401
2021-05-28,2021-22,110.5145
2021-06-04,2021-23,-34.2267
2021-06-11,2021-24,806.2707
2021-06-18,2021-25,712.895
2021-06-25,2021-26,397.1529
2021-07-02,2021-27,119.798
2021-07-09,2021-28,1724.0305
2021-07-16,2021-29,1726.5239
2021-07-23,2021-30,791.1713
2021-07-30,2021-31,351.7392
2021-08-06,2021-32,1663.8585
2021-08-13,2021-33,861.2639
2021-08-20,2021-34,62.3239
2021-08-27,2021-35,3078.6751
2021-09-03,2021-36,1038.1283
2021-09-10,2021-37,488.605
2021-09-17,2021-38,347.7568
2021-09-24,2021-39,-1696.034
2021-10-01,2021-40,-1703.7875
2021-10-08,2021-41,1714.6202
2021-10-15,2021-42,-421.7886
2021-10-22,2021-43,-496.9387
2021-10-29,2021-44,-1438.9228
2021-11-05,2021-45,953.276
2021-11-12,2021-46,1482.9351
2021-11-19,2021-47,524.3523
2021-11-26,2021-48,-1847.9142
2021-12-03,2021-49,-667.3679
2021-12-10,2021-50,762.5137
2021-12-17,2021-51,5432.0693
2021-12-24,2021-52,1458.1193
2021-12-31,2021-53,-2574.4083
2022-01-07,2022-1,-2200.3023
2022-01-14,2022-2,-1396.3891
2022-01-21,2022-3,-1510.3679
2022-01-28,2022-4,-2185.6697
2022-02-04,2022-5,-5078.5329
2022-02-11,2022-6,-2126.1987
2022-02-18,2022-7,-7798.5107
2022-02-25,2022-8,184.5419
2022-03-04,2022-9,-607.3532
2022-03-11,2022-10,919.1317
2022-03-18,2022-11,827.888
2022-03-25,2022-12,1154.2587
2022-04-01,2022-13,-1533.1515
2022-04-08,2022-14,677.706
2022-04-15,2022-15,804.8089
2022-04-22,2022-16,-228.2032
2022-04-29,2022-17,-39.1791
2022-05-06,2022-18,1742.0386
2022-05-13,2022-19,1041.7091
2022-05-20,2022-20,-1041.73
2022-05-27,2022-21,-1013.9377
2022-06-03,2022-22,671.7621
2022-06-10,2022-23,-851.8865
2022-06-17,2022-24,-173.9437
2022-06-24,2022-25,768.0321
2022-07-01,2022-26,-2266.3943
2022-07-08,2022-27,1443.4157
2022-07-15,2022-28,2073.2187
2022-07-22,2022-29,-741.8199
2022-07-29,2022-30,1947.9073
2022-08-05,2022-31,3766.3531
2022-08-12,2022-32,-312.5528
2022-08-19,2022-33,-1364.9338
2022-08-26,2022-34,-846.5256
2022-09-02,2022-35,-328.8818
2022-09-09,2022-36,662.5682
2022-09-16,2022-37,1642.0073
2022-09-23,2022-38,-1051.0342
2022-09-30,2022-39,-469.9465
2022-10-07,2022-40,2257.7242
2022-10-14,2022-41,1339.8245
2022-10-21,2022-42,790.4517
2022-10-28,2022-43,-2950.2046
2022-11-04,2022-44,198.5522
2022-11-11,2022-45,-3720.7158
2022-11-18,2022-46,-3020.7542
2022-11-25,2022-47,-5533.968
2022-12-02,2022-48,-2357.2642
2022-12-09,2022-49,-2644.4078
2022-12-16,2022-50,-2419.5252
2022-12-23,2022-51,-5036.5953
2022-12-30,2022-52,-3068.5052
2023-01-06,2023-1,3238.1042
2023-01-13,2023-2,635.9521
2023-01-20,2023-3,-605.4957
2023-01-27,2023-4,-2085.4392
2023-02-03,2023-5,-319.2918
2023-02-10,2023-6,-252.6262
2023-02-17,2023-7,-2017.0272
2023-02-24,2023-8,-4157.2577
2023-03-03,2023-9,-112.0385
2023-03-10,2023-10,1178.9453
2023-03-17,2023-11,-2661.3592
2023-03-24,2023-12,-1667.5202
2023-03-31,2023-13,-3132.8449
2023-04-07,2023-14,3151.7755
2023-04-14,2023-15,-604.9483
2023-04-21,2023-16,1894.492
2023-04-28,2023-17,-2158.4743
2023-05-05,2023-18,1371.434
2023-05-12,2023-19,-2189.6959
2023-05-19,2023-20,-1669.3549
2023-05-26,2023-21,-6291.0664
2023-06-02,2023-22,-1050.9167
2023-06-09,2023-23,-1640.0627
2023-06-16,2023-24,1776.681
2023-06-23,2023-25,-7464.7067
2023-06-30,2023-26,69.1875
2023-07-07,2023-27,453.372
2023-07-14,2023-28,378.4441
2023-07-21,2023-29,150.3353
2023-07-28,2023-30,1417.2406
2023-08-04,2023-31,-804.2656
2023-08-11,2023-32,2165.1041
2023-08-18,2023-33,2570.2041
2023-08-25,2023-34,4782.9696
2023-09-01,2023-35,-760.7415
2023-09-08,2023-36,250.9744
2023-09-15,2023-37,-692.3583
2023-09-22,2023-38,-1159.8084
2023-09-29,2023-39,-2419.5473
2023-10-06,2023-40,548.8609
2023-10-13,2023-41,717.7085
2023-10-20,2023-42,453.2122
2023-10-27,2023-43,140.8518
2023-11-03,2023-44,-186.3079
2023-11-10,2023-45,403.0115
2023-11-17,2023-46,-685.095
2023-11-24,2023-47,-1043.4346
2023-12-01,2023-48,-773.6251
2023-12-08,2023-49,485.1909
2023-12-15,2023-50,-327.3224
2023-12-22,2023-51,407.9766
2023-12-29,2023-52,-1352.0151
2024-01-05,2024-1,720.4183
2024-01-12,2024-2,925.9597
2024-01-19,2024-3,980.0762
2024-01-26,2024-4,1231.0915
2024-02-02,2024-5,-2383.381
2024-02-09,2024-6,30.6134
2024-02-16,2024-7,-617.8206
2024-02-23,2024-8,1140.806
2024-03-01,2024-9,-1264.5681
2024-03-08,2024-10,3180.352
2024-03-15,2024-11,1849.649
2024-03-22,2024-12,3607.9223
2024-03-29,2024-13,-2703.4102
2024-04-05,2024-14,-4587.5406
2024-04-12,2024-15,-343.6715
2024-04-19,2024-16,1056.2468
2024-04-26,2024-17,-2214.5716
2024-05-03,2024-18,-2985.6845
2024-05-10,2024-19,-4293.1857
2024-05-17,2024-20,-1215.906
2024-05-24,2024-21,-708.0022
2024-05-31,2024-22,-3368.6491
2024-06-07,2024-23,-1649.2209
2024-06-14,2024-24,-1675.7176
2024-06-21,2024-25,1596.7131
2024-06-28,2024-26,-1796.865356
2024-07-05,2024-27,-1856.118376
2024-07-12,2024-28,561.393107
2024-07-19,2024-29,1369.678352
2024-07-26,2024-30,439.803662
2024-08-02,2024-31,-848.594272
2024-08-09,2024-32,2795.251847
2024-08-16,2024-33,40.227747
2024-08-23,2024-34,2000.39281
2024-08-30,2024-35,-1224.411518
2024-09-06,2024-36,1149.88861
2024-09-13,2024-37,-2882.708271
2024-09-20,2024-38,870.470709
2024-09-27,2024-39,-2974.730549
2024-10-04,2024-40,1096.687602
2024-10-11,2024-41,-2732.593282
2024-10-18,2024-42,2013.783044
2024-10-25,2024-43,-2013.753197
2024-11-01,2024-44,-572.270055
2024-11-08,2024-45,711.681421
2024-11-15,2024-46,2734.420537
2024-11-22,2024-47,-2320.120604
2024-11-29,2024-48,16.739199
2024-12-06,2024-49,-2520.096631
2024-12-13,2024-50,1043.838863
2024-12-20,2024-51,-5.548827
2024-12-27,2024-52,384.905965
2025-01-03,2025-1,117.010739
2025-01-10,2025-2,-955.700739
2025-01-17,2025-3,583.132484
2025-01-24,2025-4,728.015889
2025-01-31,2025-5,-1237.998118
2025-02-07,2025-6,3171.248193
2025-02-14,2025-7,271.433753
2025-02-21,2025-8,3585.441756
2025-02-28,2025-9,-1339.874432
2025-03-07,2025-10,2494.199595
2025-03-14,2025-11,673.214047
2025-03-21,2025-12,5862.269255
2025-03-28,2025-13,-383.295705
2025-04-04,2025-14,3306.583216
2025-04-11,2025-15,-2432.674817
2025-04-18,2025-16,2429.480935
2025-04-25,2025-17,-147.290624
2025-05-02,2025-18,-824.723254
2025-05-09,2025-19,-710.689086
2025-05-16,2025-20,864.675821
2025-05-23,2025-21,-1342.072036
2025-05-30,2025-22,-523.35232
2025-06-06,2025-23,-2594.845896
2025-06-13,2025-24,2937.062139
2025-06-20,2025-25,-477.027236
2025-06-27,2025-26,677.152201
2025-07-04,2025-27,-4070.11802
2025-07-11,2025-28,1358.272158
2025-07-18,2025-29,1990.937585
2025-07-25,2025-30,1213.835471
2025-08-01,2025-31,-1825.450921
2025-08-08,2025-32,1534.365611
2025-08-15,2025-33,-826.310248
2025-08-22,2025-34,2015.281254
2025-08-29,2025-35,-4049.345074
2025-09-05,2025-36,2833.666417
2025-09-12,2025-37,1439.003351
2025-09-19,2025-38,1217.596719
2025-09-26,2025-39,-1338.929623
2025-10-03,2025-40,196.218902
2025-10-10,2025-41,1444.694602
