Tarih,TP_HPBITABLO5_5,TP_HPBITABLO5_5
2019-03-22,2019-12,10.357
2019-03-29,2019-13,-25.637
2019-04-05,2019-14,2.238
2019-04-12,2019-15,-16.241
2019-04-19,2019-16,25.917
2019-04-26,2019-17,1.772
2019-05-03,2019-18,11.336
2019-05-10,2019-19,13.899
2019-05-17,2019-20,102.702
2019-05-24,2019-21,18.939
2019-05-31,2019-22,38.268
2019-06-07,2019-23,20.494
2019-06-14,2019-24,11.855
2019-06-21,2019-25,36.759
2019-06-28,2019-26,26.291
2019-07-05,2019-27,46.559
2019-07-12,2019-28,11.79
2019-07-19,2019-29,18.715
2019-07-26,2019-30,10.347
2019-08-02,2019-31,27.259
2019-08-09,2019-32,61.457
2019-08-16,2019-33,-16.434
2019-08-23,2019-34,-20.812
2019-08-30,2019-35,-5.145
2019-09-06,2019-36,24.839
2019-09-13,2019-37,-5.023
2019-09-20,2019-38,-24.943
2019-09-27,2019-39,-10.913
2019-10-04,2019-40,22.536
2019-10-11,2019-41,-54.686
2019-10-18,2019-42,-70.75
2019-10-25,2019-43,-23.414
2019-11-01,2019-44,-14.796
2019-11-08,2019-45,-28.246
2019-11-15,2019-46,3.798
2019-11-22,2019-47,50.043
2019-11-29,2019-48,31.037
2019-12-06,2019-49,12.834
2019-12-13,2019-50,14.852
2019-12-20,2019-51,40.646
2019-12-27,2019-52,13.836
2020-01-03,2020-1,-5.539
2020-01-10,2020-2,-22.68
2020-01-17,2020-3,30.747
2020-01-24,2020-4,-32.807
2020-01-31,2020-5,-26.135
2020-02-07,2020-6,13.055
2020-02-14,2020-7,-9.638
2020-02-21,2020-8,-10.595
2020-02-28,2020-9,57.735
2020-03-06,2020-10,82.556
2020-03-13,2020-11,15.35
2020-03-20,2020-12,64.307
2020-03-27,2020-13,89.806
2020-04-03,2020-14,-45.792
2020-04-10,2020-15,-13.16
2020-04-17,2020-16,-39.863
2020-04-24,2020-17,-12.911
2020-05-01,2020-18,-3.622
2020-05-08,2020-19,14.418
2020-05-15,2020-20,15.857
2020-05-22,2020-21,37.504
2020-05-29,2020-22,24.378
2020-06-05,2020-23,-12.626
2020-06-12,2020-24,-26.614
2020-06-19,2020-25,-16.036
2020-06-26,2020-26,21.619
2020-07-03,2020-27,62.462
2020-07-10,2020-28,14.833
2020-07-17,2020-29,77.334
2020-07-24,2020-30,67.41
2020-07-31,2020-31,18.815
2020-08-07,2020-32,-24.996
2020-08-14,2020-33,-72.73
2020-08-21,2020-34,-45.726
2020-08-28,2020-35,16.864
2020-09-04,2020-36,-17.201
2020-09-11,2020-37,-17.824
2020-09-18,2020-38,46.109
2020-09-25,2020-39,-21.372
2020-10-02,2020-40,41.365
2020-10-09,2020-41,25.177
2020-10-16,2020-42,1.424
2020-10-23,2020-43,21.528
2020-10-30,2020-44,4.248
2020-11-06,2020-45,51.823
2020-11-13,2020-46,-18.135
2020-11-20,2020-47,35.202
2020-11-27,2020-48,9.638
2020-12-04,2020-49,34.137
2020-12-11,2020-50,-5.354
2020-12-18,2020-51,45.56
2020-12-25,2020-52,14.477
2021-01-01,2021-1,31.388
2021-01-08,2021-2,14.106
2021-01-15,2021-3,-19.236
2021-01-22,2021-4,45.837
2021-01-29,2021-5,0.999
2021-02-05,2021-6,-13.256
2021-02-12,2021-7,19.804
2021-02-19,2021-8,12.783
2021-02-26,2021-9,-36.765
2021-03-05,2021-10,-41.287
2021-03-12,2021-11,-25.042
2021-03-19,2021-12,11.607
2021-03-26,2021-13,-117.958
2021-04-02,2021-14,-5.766
2021-04-09,2021-15,9.102
2021-04-16,2021-16,40.462
2021-04-23,2021-17,-10.789
2021-04-30,2021-18,7.26
2021-05-07,2021-19,13.975
2021-05-14,2021-20,20.871
2021-05-21,2021-21,-5.633
2021-05-28,2021-22,-10.713
2021-06-04,2021-23,43.101
2021-06-11,2021-24,7.278
2021-06-18,2021-25,-38.557
2021-06-25,2021-26,86.806
2021-07-02,2021-27,39.549
2021-07-09,2021-28,53.358
2021-07-16,2021-29,15.257
2021-07-23,2021-30,-2.134
2021-07-30,2021-31,63.208
2021-08-06,2021-32,-8.29
2021-08-13,2021-33,13.282
2021-08-20,2021-34,14.533
2021-08-27,2021-35,66.029
2021-09-03,2021-36,20.292
2021-09-10,2021-37,-14.913
2021-09-17,2021-38,-40.229
2021-09-24,2021-39,5.616
2021-10-01,2021-40,-4.466
2021-10-08,2021-41,5.26
2021-10-15,2021-42,18.141
2021-10-22,2021-43,-20.56
2021-10-29,2021-44,-11.97
2021-11-05,2021-45,15.443
2021-11-12,2021-46,26.542
2021-11-19,2021-47,-3.695
2021-11-26,2021-48,-40.752
2021-12-03,2021-49,30.126
2021-12-10,2021-50,48.822
2021-12-17,2021-51,0.832
2021-12-24,2021-52,95.167
2021-12-31,2021-53,45.767
2022-01-07,2022-1,-50.243
2022-01-14,2022-2,0.14
2022-01-21,2022-3,-55.343
2022-01-28,2022-4,-35.009
2022-02-04,2022-5,14.517
2022-02-11,2022-6,14.783
2022-02-18,2022-7,-7.854
2022-02-25,2022-8,-10.808
2022-03-04,2022-9,17.525
2022-03-11,2022-10,20.574
2022-03-18,2022-11,52.173
2022-03-25,2022-12,17.276
2022-04-01,2022-13,56.414
2022-04-08,2022-14,-23.905
2022-04-15,2022-15,8.333
2022-04-22,2022-16,-23.396
2022-04-29,2022-17,-7.483
2022-05-06,2022-18,44.693
2022-05-13,2022-19,-39.171
2022-05-20,2022-20,49.421
2022-05-27,2022-21,35.792
2022-06-03,2022-22,-6.313
2022-06-10,2022-23,-39.342
2022-06-17,2022-24,-6.5
2022-06-24,2022-25,46.123
2022-07-01,2022-26,-18.404
2022-07-08,2022-27,-48.468
2022-07-15,2022-28,-41.437
2022-07-22,2022-29,-13.212
2022-07-29,2022-30,1.684
2022-08-05,2022-31,-48.467
2022-08-12,2022-32,4.712
2022-08-19,2022-33,-65.326
2022-08-26,2022-34,-19.058
2022-09-02,2022-35,-21.865
2022-09-09,2022-36,47.898
2022-09-16,2022-37,24.958
2022-09-23,2022-38,-74.797
2022-09-30,2022-39,42.285
2022-10-07,2022-40,-5.396
2022-10-14,2022-41,-36.582
2022-10-21,2022-42,-36.839
2022-10-28,2022-43,37.339
2022-11-04,2022-44,-58.726
2022-11-11,2022-45,32.499
2022-11-18,2022-46,13.953
2022-11-25,2022-47,-28.684
2022-12-02,2022-48,-11.225
2022-12-09,2022-49,-29.391
2022-12-16,2022-50,-47.027
2022-12-23,2022-51,-34.424
2022-12-30,2022-52,19.878
2023-01-06,2023-1,-7.275
2023-01-13,2023-2,60.403
2023-01-20,2023-3,-12.152
2023-01-27,2023-4,-29.296
2023-02-03,2023-5,-39.379
2023-02-10,2023-6,-34.511
2023-02-17,2023-7,-50.515
2023-02-24,2023-8,-23.358
2023-03-03,2023-9,10.78
2023-03-10,2023-10,14.383
2023-03-17,2023-11,-30.252
2023-03-24,2023-12,-30.708
2023-03-31,2023-13,27.491
2023-04-07,2023-14,19.622
2023-04-14,2023-15,-14.012
2023-04-21,2023-16,-3.536
2023-04-28,2023-17,2.018
2023-05-05,2023-18,-7.485
2023-05-12,2023-19,-37.312
2023-05-19,2023-20,-41.94
2023-05-26,2023-21,-115.035
2023-06-02,2023-22,10.742
2023-06-09,2023-23,42.395
2023-06-16,2023-24,34.684
2023-06-23,2023-25,-74.706
2023-06-30,2023-26,20.931
2023-07-07,2023-27,13.499
2023-07-14,2023-28,69.992
2023-07-21,2023-29,-23.789
2023-07-28,2023-30,22.872
2023-08-04,2023-31,-54.432
2023-08-11,2023-32,2.875
2023-08-18,2023-33,9.2
2023-08-25,2023-34,30.818
2023-09-01,2023-35,34.101
2023-09-08,2023-36,-20.403
2023-09-15,2023-37,1.194
2023-09-22,2023-38,-49.971
2023-09-29,2023-39,-31.719
2023-10-06,2023-40,-12.496
2023-10-13,2023-41,-5.13
2023-10-20,2023-42,49.077
2023-10-27,2023-43,-39.504
2023-11-03,2023-44,24.985
2023-11-10,2023-45,-20.672
2023-11-17,2023-46,36.248
2023-11-24,2023-47,25.562
2023-12-01,2023-48,50.418
2023-12-08,2023-49,-21.921
2023-12-15,2023-50,26.143
2023-12-22,2023-51,50.08
2023-12-29,2023-52,-13.834
2024-01-05,2024-1,95.787
2024-01-12,2024-2,201.421
2024-01-19,2024-3,61.748
2024-01-26,2024-4,162.87
2024-02-02,2024-5,135.467
2024-02-09,2024-6,129.527
2024-02-16,2024-7,36.68
2024-02-23,2024-8,107.077
2024-03-01,2024-9,-25.928
2024-03-08,2024-10,50.159
2024-03-15,2024-11,-113.873
2024-03-22,2024-12,-90.392
2024-03-29,2024-13,-76.043
2024-04-05,2024-14,16.501
2024-04-12,2024-15,-19.587
2024-04-19,2024-16,-41.32
2024-04-26,2024-17,144.481
2024-05-03,2024-18,5.471
2024-05-10,2024-19,-94.81
2024-05-17,2024-20,41.777
2024-05-24,2024-21,-106.217
2024-05-31,2024-22,-277.786
2024-06-07,2024-23,-64.887
2024-06-14,2024-24,-29.243
2024-06-21,2024-25,19.757
2024-06-28,2024-26,135.592
2024-07-05,2024-27,108.015
2024-07-12,2024-28,148.466
2024-07-19,2024-29,71.611
2024-07-26,2024-30,32.473
2024-08-02,2024-31,95.21
2024-08-09,2024-32,77.221
2024-08-16,2024-33,63.847
2024-08-23,2024-34,93.199
2024-08-30,2024-35,-16.721
2024-09-06,2024-36,-25.119
2024-09-13,2024-37,-67.259
2024-09-20,2024-38,-142.185
2024-09-27,2024-39,-363.058
2024-10-04,2024-40,265.56
2024-10-11,2024-41,-112.108
2024-10-18,2024-42,-56.232
2024-10-25,2024-43,-32.857
2024-11-01,2024-44,3.391
2024-11-08,2024-45,1.049
2024-11-15,2024-46,-73.017
2024-11-22,2024-47,-36.062
2024-11-29,2024-48,56.385
2024-12-06,2024-49,-0.935
2024-12-13,2024-50,-228.929
2024-12-20,2024-51,134.862
2024-12-27,2024-52,-15.333
2025-01-03,2025-1,33.483
2025-01-10,2025-2,-22.001
2025-01-17,2025-3,40.236
2025-01-24,2025-4,43.401
2025-01-31,2025-5,-13.949
2025-02-07,2025-6,97.742
2025-02-14,2025-7,64.829
2025-02-21,2025-8,102.239
2025-02-28,2025-9,35.729
2025-03-07,2025-10,111.872
2025-03-14,2025-11,-3.891
2025-03-21,2025-12,6.271
2025-03-28,2025-13,77.596
2025-04-04,2025-14,64.899
2025-04-11,2025-15,69.199
2025-04-18,2025-16,-34.681
2025-04-25,2025-17,-56.764
2025-05-02,2025-18,-27.926
2025-05-09,2025-19,-43.233
2025-05-16,2025-20,-29.349
2025-05-23,2025-21,59.808
2025-05-30,2025-22,-99.93
2025-06-06,2025-23,-42.12
2025-06-13,2025-24,-159.178
2025-06-20,2025-25,-172.342
2025-06-27,2025-26,-159.782
2025-07-04,2025-27,-0.658
2025-07-11,2025-28,-11.611
2025-07-18,2025-29,-10.672
2025-07-25,2025-30,-15.256
2025-08-01,2025-31,-59.34
2025-08-08,2025-32,34.77
2025-08-15,2025-33,14.913
2025-08-22,2025-34,-23.271
2025-08-29,2025-35,-1.942
2025-09-05,2025-36,24.606
2025-09-12,2025-37,11.03
2025-09-19,2025-38,-47.376
2025-09-26,2025-39,-29.206
2025-10-03,2025-40,29.844
2025-10-10,2025-41,-51.528
