Tarih,TP_HPBITABLO5_3,TP_HPBITABLO5_3
2019-03-08,2019-10,384.085
2019-03-15,2019-11,1306.894
2019-03-22,2019-12,1065.221
2019-03-29,2019-13,1742.482
2019-04-05,2019-14,-166.27
2019-04-12,2019-15,-306.206
2019-04-19,2019-16,-269.126
2019-04-26,2019-17,26.458
2019-05-03,2019-18,222.031
2019-05-10,2019-19,1008.858
2019-05-17,2019-20,328.636
2019-05-24,2019-21,-405.743
2019-05-31,2019-22,853.981
2019-06-07,2019-23,806.613
2019-06-14,2019-24,671.057
2019-06-21,2019-25,910.22
2019-06-28,2019-26,364.152
2019-07-05,2019-27,75.152
2019-07-12,2019-28,52.811
2019-07-19,2019-29,512.996
2019-07-26,2019-30,-45.292
2019-08-02,2019-31,-252.447
2019-08-09,2019-32,553.358
2019-08-16,2019-33,-51.088
2019-08-23,2019-34,-488.117
2019-08-30,2019-35,-96.877
2019-09-06,2019-36,204.469
2019-09-13,2019-37,312.758
2019-09-20,2019-38,97.078
2019-09-27,2019-39,-284.75
2019-10-04,2019-40,180.717
2019-10-11,2019-41,-332.073
2019-10-18,2019-42,-203.726
2019-10-25,2019-43,215.742
2019-11-01,2019-44,458.145
2019-11-08,2019-45,-136.949
2019-11-15,2019-46,-240.871
2019-11-22,2019-47,417.216
2019-11-29,2019-48,-328.164
2019-12-06,2019-49,45.48
2019-12-13,2019-50,-136.458
2019-12-20,2019-51,-305.555
2019-12-27,2019-52,-125.103
2020-01-03,2020-1,205.291
2020-01-10,2020-2,-29.157
2020-01-17,2020-3,-99.671
2020-01-24,2020-4,-519.945
2020-01-31,2020-5,-468.751
2020-02-07,2020-6,-362.291
2020-02-14,2020-7,-347.18
2020-02-21,2020-8,-228.39
2020-02-28,2020-9,-339.311
2020-03-06,2020-10,525.802
2020-03-13,2020-11,-1140.164
2020-03-20,2020-12,-1643.456
2020-03-27,2020-13,197.333
2020-04-03,2020-14,-493.842
2020-04-10,2020-15,-270.943
2020-04-17,2020-16,-377.297
2020-04-24,2020-17,-56.604
2020-05-01,2020-18,-477.231
2020-05-08,2020-19,211.46
2020-05-15,2020-20,-376.098
2020-05-22,2020-21,431.356
2020-05-29,2020-22,-95.432
2020-06-05,2020-23,175.542
2020-06-12,2020-24,146.777
2020-06-19,2020-25,287.291
2020-06-26,2020-26,171.317
2020-07-03,2020-27,591.553
2020-07-10,2020-28,407.713
2020-07-17,2020-29,424.238
2020-07-24,2020-30,690.973
2020-07-31,2020-31,1646.176
2020-08-07,2020-32,627.407
2020-08-14,2020-33,-585.429
2020-08-21,2020-34,-496.719
2020-08-28,2020-35,-36.376
2020-09-04,2020-36,-58.357
2020-09-11,2020-37,84.474
2020-09-18,2020-38,84.717
2020-09-25,2020-39,162.18
2020-10-02,2020-40,87.126
2020-10-09,2020-41,265.312
2020-10-16,2020-42,152.792
2020-10-23,2020-43,219.349
2020-10-30,2020-44,578.17
2020-11-06,2020-45,730.834
2020-11-13,2020-46,157.293
2020-11-20,2020-47,724.242
2020-11-27,2020-48,208.729
2020-12-04,2020-49,304.845
2020-12-11,2020-50,106.097
2020-12-18,2020-51,418.855
2020-12-25,2020-52,324.395
2021-01-01,2021-1,157.606
2021-01-08,2021-2,86.297
2021-01-15,2021-3,-153.094
2021-01-22,2021-4,-67.816
2021-01-29,2021-5,-83.544
2021-02-05,2021-6,-123.477
2021-02-12,2021-7,99.8
2021-02-19,2021-8,-128.558
2021-02-26,2021-9,-135.388
2021-03-05,2021-10,-361.997
2021-03-12,2021-11,-604.964
2021-03-19,2021-12,93.264
2021-03-26,2021-13,-3301.475
2021-04-02,2021-14,-733.383
2021-04-09,2021-15,-26.439
2021-04-16,2021-16,282.29
2021-04-23,2021-17,169.351
2021-04-30,2021-18,165.003
2021-05-07,2021-19,294.736
2021-05-14,2021-20,141.448
2021-05-21,2021-21,92.271
2021-05-28,2021-22,707.75
2021-06-04,2021-23,110.63
2021-06-11,2021-24,387.94
2021-06-18,2021-25,-442.328
2021-06-25,2021-26,-339.45
2021-07-02,2021-27,-73.246
2021-07-09,2021-28,56.51
2021-07-16,2021-29,420.358
2021-07-23,2021-30,75.435
2021-07-30,2021-31,329.024
2021-08-06,2021-32,437.538
2021-08-13,2021-33,-230.003
2021-08-20,2021-34,306.711
2021-08-27,2021-35,475.5
2021-09-03,2021-36,790.469
2021-09-10,2021-37,252.239
2021-09-17,2021-38,-154.137
2021-09-24,2021-39,-598.33
2021-10-01,2021-40,-312.98
2021-10-08,2021-41,-80.561
2021-10-15,2021-42,116.07
2021-10-22,2021-43,381.032
2021-10-29,2021-44,163.92
2021-11-05,2021-45,203.587
2021-11-12,2021-46,331.71
2021-11-19,2021-47,1273.126
2021-11-26,2021-48,28.065
2021-12-03,2021-49,-67.024
2021-12-10,2021-50,-292.499
2021-12-17,2021-51,2652.172
2021-12-24,2021-52,-536.906
2021-12-31,2021-53,221.175
2022-01-07,2022-1,-615.694
2022-01-14,2022-2,-451.564
2022-01-21,2022-3,-880.782
2022-01-28,2022-4,-1231.95
2022-02-04,2022-5,-621.309
2022-02-11,2022-6,-376.893
2022-02-18,2022-7,-409.222
2022-02-25,2022-8,235.72
2022-03-04,2022-9,-371.498
2022-03-11,2022-10,-236.5
2022-03-18,2022-11,-298.344
2022-03-25,2022-12,-151.397
2022-04-01,2022-13,-297.789
2022-04-08,2022-14,-479.52
2022-04-15,2022-15,-181.868
2022-04-22,2022-16,-254.443
2022-04-29,2022-17,-409.083
2022-05-06,2022-18,-20.943
2022-05-13,2022-19,-76.756
2022-05-20,2022-20,48.99
2022-05-27,2022-21,-199.027
2022-06-03,2022-22,-48.208
2022-06-10,2022-23,-391.735
2022-06-17,2022-24,-349.133
2022-06-24,2022-25,-150.726
2022-07-01,2022-26,13.857
2022-07-08,2022-27,45.819
2022-07-15,2022-28,126.909
2022-07-22,2022-29,-551.932
2022-07-29,2022-30,-140.516
2022-08-05,2022-31,-261.363
2022-08-12,2022-32,-93.08
2022-08-19,2022-33,-87.579
2022-08-26,2022-34,-334.226
2022-09-02,2022-35,-234.923
2022-09-09,2022-36,-152.279
2022-09-16,2022-37,-110.534
2022-09-23,2022-38,-253.05
2022-09-30,2022-39,-47.526
2022-10-07,2022-40,-141.684
2022-10-14,2022-41,-451.755
2022-10-21,2022-42,-242.248
2022-10-28,2022-43,-181.659
2022-11-04,2022-44,-830.726
2022-11-11,2022-45,-920.288
2022-11-18,2022-46,-963.258
2022-11-25,2022-47,-1412.312
2022-12-02,2022-48,-1365.071
2022-12-09,2022-49,-1350.812
2022-12-16,2022-50,-1454.848
2022-12-23,2022-51,-1606.975
2022-12-30,2022-52,-634.171
2023-01-06,2023-1,120.206
2023-01-13,2023-2,-197.458
2023-01-20,2023-3,-897.1
2023-01-27,2023-4,-734.999
2023-02-03,2023-5,-1009.347
2023-02-10,2023-6,-772.262
2023-02-17,2023-7,-781.509
2023-02-24,2023-8,-1217.461
2023-03-03,2023-9,-214.603
2023-03-10,2023-10,-91.447
2023-03-17,2023-11,-857.666
2023-03-24,2023-12,-128.788
2023-03-31,2023-13,-536.563
2023-04-07,2023-14,647.347
2023-04-14,2023-15,-356.368
2023-04-21,2023-16,503.091
2023-04-28,2023-17,-723.158
2023-05-05,2023-18,214.821
2023-05-12,2023-19,454.658
2023-05-19,2023-20,-471.124
2023-05-26,2023-21,-2096.654
2023-06-02,2023-22,-206.379
2023-06-09,2023-23,0.736
2023-06-16,2023-24,-129.968
2023-06-23,2023-25,-1075.093
2023-06-30,2023-26,332.765
2023-07-07,2023-27,-106.966
2023-07-14,2023-28,0.89
2023-07-21,2023-29,59.802
2023-07-28,2023-30,947.14
2023-08-04,2023-31,-1642.849
2023-08-11,2023-32,173.921
2023-08-18,2023-33,604.014
2023-08-25,2023-34,2247.903
2023-09-01,2023-35,125.496
2023-09-08,2023-36,-470.778
2023-09-15,2023-37,-503.027
2023-09-22,2023-38,-673.971
2023-09-29,2023-39,-581.876
2023-10-06,2023-40,-522.711
2023-10-13,2023-41,-63.297
2023-10-20,2023-42,-130.889
2023-10-27,2023-43,-303.147
2023-11-03,2023-44,48.968
2023-11-10,2023-45,-81.743
2023-11-17,2023-46,-141.613
2023-11-24,2023-47,-269.409
2023-12-01,2023-48,-378.75
2023-12-08,2023-49,-335.228
2023-12-15,2023-50,-254.502
2023-12-22,2023-51,-98.246
2023-12-29,2023-52,388.293
2024-01-05,2024-1,256.398
2024-01-12,2024-2,-29.646
2024-01-19,2024-3,-309.516
2024-01-26,2024-4,255.181
2024-02-02,2024-5,286.889
2024-02-09,2024-6,-404.682
2024-02-16,2024-7,-369.113
2024-02-23,2024-8,71.117
2024-03-01,2024-9,288.557
2024-03-08,2024-10,1160.633
2024-03-15,2024-11,621.7
2024-03-22,2024-12,965.657
2024-03-29,2024-13,798.956
2024-04-05,2024-14,-1006.781
2024-04-12,2024-15,-178.175
2024-04-19,2024-16,-951.03
2024-04-26,2024-17,-501.681
2024-05-03,2024-18,-699.765
2024-05-10,2024-19,-1213.685
2024-05-17,2024-20,-846.475
2024-05-24,2024-21,-1034.964
2024-05-31,2024-22,-530.124
2024-06-07,2024-23,-555.466
2024-06-14,2024-24,-564.133
2024-06-21,2024-25,74.183
2024-06-28,2024-26,-225.771
2024-07-05,2024-27,-89.155
2024-07-12,2024-28,-151.233
2024-07-19,2024-29,134.891
2024-07-26,2024-30,-261.372
2024-08-02,2024-31,-155.571
2024-08-09,2024-32,386.445
2024-08-16,2024-33,246.722
2024-08-23,2024-34,143.512
2024-08-30,2024-35,-66.884
2024-09-06,2024-36,-98.761
2024-09-13,2024-37,-238.788
2024-09-20,2024-38,-218.404
2024-09-27,2024-39,-511.284
2024-10-04,2024-40,-166.403
2024-10-11,2024-41,-408.735
2024-10-18,2024-42,-95.799
2024-10-25,2024-43,-365.431
2024-11-01,2024-44,-61.331
2024-11-08,2024-45,-284.33
2024-11-15,2024-46,-130.336
2024-11-22,2024-47,-246.461
2024-11-29,2024-48,-244.635
2024-12-06,2024-49,-145.562
2024-12-13,2024-50,-53.904
2024-12-20,2024-51,-52.437
2024-12-27,2024-52,122.008
2025-01-03,2025-1,81.86
2025-01-10,2025-2,-179.731
2025-01-17,2025-3,-35.016
2025-01-24,2025-4,113.646
2025-01-31,2025-5,-115.309
2025-02-07,2025-6,718.93
2025-02-14,2025-7,-377.611
2025-02-21,2025-8,306.387
2025-02-28,2025-9,-83.945
2025-03-07,2025-10,36.733
2025-03-14,2025-11,107.618
2025-03-21,2025-12,2168.769
2025-03-28,2025-13,-277.642
2025-04-04,2025-14,-81.068
2025-04-11,2025-15,-233.691
2025-04-18,2025-16,22.255
2025-04-25,2025-17,-231.388
2025-05-02,2025-18,-250.183
2025-05-09,2025-19,-375.576
2025-05-16,2025-20,-467.766
2025-05-23,2025-21,-56.454
2025-05-30,2025-22,-333.108
2025-06-06,2025-23,-38.133
2025-06-13,2025-24,0.546
2025-06-20,2025-25,-123.753
2025-06-27,2025-26,-169.716
2025-07-04,2025-27,-230.31
2025-07-11,2025-28,-118.98
2025-07-18,2025-29,-75.363
2025-07-25,2025-30,11.992
2025-08-01,2025-31,-192.897
2025-08-08,2025-32,287.247
2025-08-15,2025-33,-390.038
2025-08-22,2025-34,-48.174
2025-08-29,2025-35,-35.625
2025-09-05,2025-36,346.42
2025-09-12,2025-37,196.838
2025-09-19,2025-38,-489.901
2025-09-26,2025-39,-777.079
2025-10-03,2025-40,174.493
2025-10-10,2025-41,-302.559
