Tarih,TP_HPBITABLO5_12,TP_HPBITABLO5_12
2018-11-23,2018-47,25.2891
2018-11-30,2018-48,-70.461
2018-12-07,2018-49,195.1136
2018-12-14,2018-50,-312.1454
2018-12-21,2018-51,616.8919
2018-12-28,2018-52,213.4986
2019-01-04,2019-1,-282.9733
2019-01-11,2019-2,614.3806
2019-01-18,2019-3,-542.54
2019-01-25,2019-4,-84.9788
2019-02-01,2019-5,727.9173
2019-02-08,2019-6,-694.3726
2019-02-15,2019-7,-293.1138
2019-02-22,2019-8,342.4984
2019-03-01,2019-9,176.7174
2019-03-08,2019-10,-843.0296
2019-03-15,2019-11,500.8335
2019-03-22,2019-12,2.2129
2019-03-29,2019-13,-601.5966
2019-04-05,2019-14,-39.8541
2019-04-12,2019-15,468.7879
2019-04-19,2019-16,-426.9338
2019-04-26,2019-17,-484.1761
2019-05-03,2019-18,79.4812
2019-05-10,2019-19,354.488
2019-05-17,2019-20,-320.189
2019-05-24,2019-21,51.2061
2019-05-31,2019-22,-87.3046
2019-06-07,2019-23,1004.3661
2019-06-14,2019-24,-98.4661
2019-06-21,2019-25,624.9865
2019-06-28,2019-26,506.3036
2019-07-05,2019-27,-747.6748
2019-07-12,2019-28,13.5379
2019-07-19,2019-29,77.7545
2019-07-26,2019-30,-669.9289
2019-08-02,2019-31,-105.671
2019-08-09,2019-32,1059.2207
2019-08-16,2019-33,-491.3979
2019-08-23,2019-34,-173.8706
2019-08-30,2019-35,153.194
2019-09-06,2019-36,-396.1858
2019-09-13,2019-37,155.8594
2019-09-20,2019-38,-264.6984
2019-09-27,2019-39,-599.4072
2019-10-04,2019-40,320.8448
2019-10-11,2019-41,273.506
2019-10-18,2019-42,491.8498
2019-10-25,2019-43,-8.4335
2019-11-01,2019-44,400.7964
2019-11-08,2019-45,-1095.7972
2019-11-15,2019-46,-63.0431
2019-11-22,2019-47,195.569
2019-11-29,2019-48,-424.3079
2019-12-06,2019-49,557.1921
2019-12-13,2019-50,443.0921
2019-12-20,2019-51,-271.0259
2019-12-27,2019-52,566.7196
2020-01-03,2020-1,431.7582
2020-01-10,2020-2,-348.8807
2020-01-17,2020-3,164.6726
2020-01-24,2020-4,-388.931
2020-01-31,2020-5,207.6369
2020-02-07,2020-6,-639.6483
2020-02-14,2020-7,-611.36
2020-02-21,2020-8,322.5636
2020-02-28,2020-9,912.3037
2020-03-06,2020-10,2728.8186
2020-03-13,2020-11,-2092.3322
2020-03-20,2020-12,-3548.0062
2020-03-27,2020-13,3063.1946
2020-04-03,2020-14,-1226.3617
2020-04-10,2020-15,1263.2387
2020-04-17,2020-16,15.1586
2020-04-24,2020-17,53.4451
2020-05-01,2020-18,384.1406
2020-05-08,2020-19,-709.8882
2020-05-15,2020-20,473.225
2020-05-22,2020-21,485.8605
2020-05-29,2020-22,917.2591
2020-06-05,2020-23,876.4237
2020-06-12,2020-24,350.0521
2020-06-19,2020-25,-545.9857
2020-06-26,2020-26,494.7683
2020-07-03,2020-27,361.1727
2020-07-10,2020-28,781.9885
2020-07-17,2020-29,508.4206
2020-07-24,2020-30,2296.1515
2020-07-31,2020-31,1522.8794
2020-08-07,2020-32,1913.892
2020-08-14,2020-33,-1665.6672
2020-08-21,2020-34,-421.8846
2020-08-28,2020-35,842.9175
2020-09-04,2020-36,-703.6361
2020-09-11,2020-37,277.1419
2020-09-18,2020-38,211.9443
2020-09-25,2020-39,-2589.0054
2020-10-02,2020-40,1108.3159
2020-10-09,2020-41,536.7054
2020-10-16,2020-42,-514.6384
2020-10-23,2020-43,659.042
2020-10-30,2020-44,-1332.1163
2020-11-06,2020-45,2076.9632
2020-11-13,2020-46,-1433.0523
2020-11-20,2020-47,49.2092
2020-11-27,2020-48,-752.6714
2020-12-04,2020-49,1835.065
2020-12-11,2020-50,-312.5119
2020-12-18,2020-51,1605.5536
2020-12-25,2020-52,-428.3765
2021-01-01,2021-1,833.1377
2021-01-08,2021-2,-40.3174
2021-01-15,2021-3,-1609.3507
2021-01-22,2021-4,249.8881
2021-01-29,2021-5,-176.0027
2021-02-05,2021-6,-1648.9279
2021-02-12,2021-7,733.4041
2021-02-19,2021-8,-865.5712
2021-02-26,2021-9,9.3387
2021-03-05,2021-10,-2657.37
2021-03-12,2021-11,103.5401
2021-03-19,2021-12,522.8953
2021-03-26,2021-13,-818.4613
2021-04-02,2021-14,-442.0277
2021-04-09,2021-15,1401.9421
2021-04-16,2021-16,891.8129
2021-04-23,2021-17,594.0503
2021-04-30,2021-18,-31.6718
2021-05-07,2021-19,1265.2585
2021-05-14,2021-20,388.2727
2021-05-21,2021-21,1149.9691
2021-05-28,2021-22,243.2545
2021-06-04,2021-23,-541.0673
2021-06-11,2021-24,220.0103
2021-06-18,2021-25,-3289.18
2021-06-25,2021-26,223.2641
2021-07-02,2021-27,-630.223
2021-07-09,2021-28,481.2725
2021-07-16,2021-29,43.9901
2021-07-23,2021-30,-476.2043
2021-07-30,2021-31,980.2888
2021-08-06,2021-32,-1076.2195
2021-08-13,2021-33,-849.2619
2021-08-20,2021-34,-76.9839
2021-08-27,2021-35,885.9949
2021-09-03,2021-36,884.0447
2021-09-10,2021-37,-485.092
2021-09-17,2021-38,-1172.4178
2021-09-24,2021-39,-439.646
2021-10-01,2021-40,-774.1625
2021-10-08,2021-41,-122.4342
2021-10-15,2021-42,662.9446
2021-10-22,2021-43,444.1557
2021-10-29,2021-44,-161.4482
2021-11-05,2021-45,-515.549
2021-11-12,2021-46,382.5389
2021-11-19,2021-47,-651.6753
2021-11-26,2021-48,-1115.3608
2021-12-03,2021-49,-437.0911
2021-12-10,2021-50,-89.3407
2021-12-17,2021-51,713.2537
2021-12-24,2021-52,-274.2543
2021-12-31,2021-53,669.8513
2022-01-07,2022-1,-578.0117
2022-01-14,2022-2,1316.2011
2022-01-21,2022-3,-424.0751
2022-01-28,2022-4,-1929.3293
2022-02-04,2022-5,2008.9259
2022-02-11,2022-6,82.4527
2022-02-18,2022-7,738.6297
2022-02-25,2022-8,-340.4689
2022-03-04,2022-9,-1087.3598
2022-03-11,2022-10,1047.7873
2022-03-18,2022-11,-686.31
2022-03-25,2022-12,204.1863
2022-04-01,2022-13,-92.4865
2022-04-08,2022-14,-1133.291
2022-04-15,2022-15,338.5091
2022-04-22,2022-16,-540.0048
2022-04-29,2022-17,-2084.6729
2022-05-06,2022-18,-293.2596
2022-05-13,2022-19,-2100.1301
2022-05-20,2022-20,1369.695
2022-05-27,2022-21,1218.2537
2022-06-03,2022-22,-457.3981
2022-06-10,2022-23,-747.7475
2022-06-17,2022-24,-563.2323
2022-06-24,2022-25,171.6119
2022-07-01,2022-26,-1375.0237
2022-07-08,2022-27,-2573.2017
2022-07-15,2022-28,-1194.3437
2022-07-22,2022-29,1477.8359
2022-07-29,2022-30,388.8237
2022-08-05,2022-31,397.3039
2022-08-12,2022-32,598.6198
2022-08-19,2022-33,-1896.2072
2022-08-26,2022-34,-352.0724
2022-09-02,2022-35,-700.0712
2022-09-09,2022-36,496.2638
2022-09-16,2022-37,-1287.8813
2022-09-23,2022-38,-1701.0928
2022-09-30,2022-39,384.8315
2022-10-07,2022-40,723.0388
2022-10-14,2022-41,-1237.2105
2022-10-21,2022-42,-222.7147
2022-10-28,2022-43,1680.7036
2022-11-04,2022-44,-644.3772
2022-11-11,2022-45,4364.3578
2022-11-18,2022-46,484.1262
2022-11-25,2022-47,56.789
2022-12-02,2022-48,1324.9042
2022-12-09,2022-49,202.9508
2022-12-16,2022-50,334.5352
2022-12-23,2022-51,138.7903
2022-12-30,2022-52,571.0452
2023-01-06,2023-1,-518.6812
2023-01-13,2023-2,2763.5979
2023-01-20,2023-3,421.7177
2023-01-27,2023-4,255.7762
2023-02-03,2023-5,-252.1242
2023-02-10,2023-6,-1697.1598
2023-02-17,2023-7,-990.5548
2023-02-24,2023-8,-525.0283
2023-03-03,2023-9,701.6725
2023-03-10,2023-10,-48.6343
2023-03-17,2023-11,1545.2782
2023-03-24,2023-12,1715.6522
2023-03-31,2023-13,326.1769
2023-04-07,2023-14,811.8705
2023-04-14,2023-15,863.0903
2023-04-21,2023-16,-999.218
2023-04-28,2023-17,127.0713
2023-05-05,2023-18,893.129
2023-05-12,2023-19,-1201.7561
2023-05-19,2023-20,-967.9041
2023-05-26,2023-21,-710.1486
2023-06-02,2023-22,509.6547
2023-06-09,2023-23,-148.3283
2023-06-16,2023-24,885.382
2023-06-23,2023-25,-919.3183
2023-06-30,2023-26,286.7365
2023-07-07,2023-27,-131.469
2023-07-14,2023-28,2119.3679
2023-07-21,2023-29,-462.0813
2023-07-28,2023-30,-690.0236
2023-08-04,2023-31,-330.8364
2023-08-11,2023-32,-345.5731
2023-08-18,2023-33,-932.2421
2023-08-25,2023-34,-88.2096
2023-09-01,2023-35,604.8935
2023-09-08,2023-36,-829.5484
2023-09-15,2023-37,-382.9737
2023-09-22,2023-38,65.7564
2023-09-29,2023-39,-1198.6927
2023-10-06,2023-40,-954.6789
2023-10-13,2023-41,812.2685
2023-10-20,2023-42,1811.4818
2023-10-27,2023-43,-39.4648
2023-11-03,2023-44,667.6679
2023-11-10,2023-45,-598.1935
2023-11-17,2023-46,1565.093
2023-11-24,2023-47,365.1366
2023-12-01,2023-48,394.8101
2023-12-08,2023-49,-774.5339
2023-12-15,2023-50,1106.5194
2023-12-22,2023-51,669.2894
2023-12-29,2023-52,303.7631
2024-01-05,2024-1,-992.4593
2024-01-12,2024-2,184.3393
2024-01-19,2024-3,-635.8522
2024-01-26,2024-4,-198.3035
2024-02-02,2024-5,296.506
2024-02-09,2024-6,-574.2454
2024-02-16,2024-7,-500.6604
2024-02-23,2024-8,580.179
2024-03-01,2024-9,364.8301
2024-03-08,2024-10,2507.527
2024-03-15,2024-11,-306.356
2024-03-22,2024-12,-451.1853
2024-03-29,2024-13,518.7752
2024-04-05,2024-14,1416.3226
2024-04-12,2024-15,1308.2475
2024-04-19,2024-16,-714.8388
2024-04-26,2024-17,-332.1354
2024-05-03,2024-18,-435.1715
2024-05-10,2024-19,1107.5897
2024-05-17,2024-20,628.296
2024-05-24,2024-21,-731.6408
2024-05-31,2024-22,121.7131
2024-06-07,2024-23,-164.9111
2024-06-14,2024-24,-1025.6704
2024-06-21,2024-25,694.1489
2024-06-28,2024-26,-177.637644
2024-07-05,2024-27,1135.117376
2024-07-12,2024-28,665.778893
2024-07-19,2024-29,111.291648
2024-07-26,2024-30,-408.981662
2024-08-02,2024-31,1157.110272
2024-08-09,2024-32,-310.720847
2024-08-16,2024-33,1019.108253
2024-08-23,2024-34,1386.39019
2024-08-30,2024-35,65.351518
2024-09-06,2024-36,-189.80461
2024-09-13,2024-37,524.169271
2024-09-20,2024-38,1168.884291
2024-09-27,2024-39,1463.396549
2024-10-04,2024-40,-1606.905602
2024-10-11,2024-41,-162.241718
2024-10-18,2024-42,683.034956
2024-10-25,2024-43,470.679197
2024-11-01,2024-44,195.607055
2024-11-08,2024-45,-1776.840421
2024-11-15,2024-46,-2713.201537
2024-11-22,2024-47,1910.227604
2024-11-29,2024-48,-537.454199
2024-12-06,2024-49,-503.937369
2024-12-13,2024-50,75.086137
2024-12-20,2024-51,-1311.984173
2024-12-27,2024-52,366.733035
2025-01-03,2025-1,-192.754739
2025-01-10,2025-2,51.586739
2025-01-17,2025-3,430.968516
2025-01-24,2025-4,1789.585111
2025-01-31,2025-5,-117.240882
2025-02-07,2025-6,1086.071807
2025-02-14,2025-7,1458.754247
2025-02-21,2025-8,610.729244
2025-02-28,2025-9,-1846.172568
2025-03-07,2025-10,3143.170405
2025-03-14,2025-11,937.288953
2025-03-21,2025-12,442.073745
2025-03-28,2025-13,597.357705
2025-04-04,2025-14,1232.956784
2025-04-11,2025-15,3871.588817
2025-04-18,2025-16,1888.859065
2025-04-25,2025-17,-563.160376
2025-05-02,2025-18,-512.625746
2025-05-09,2025-19,328.155086
2025-05-16,2025-20,-2383.177821
2025-05-23,2025-21,2821.137036
2025-05-30,2025-22,-726.61868
2025-06-06,2025-23,1309.938896
2025-06-13,2025-24,1651.267861
2025-06-20,2025-25,-1009.153764
2025-06-27,2025-26,-197.952201
2025-07-04,2025-27,1125.89302
2025-07-11,2025-28,-433.026158
2025-07-18,2025-29,-61.082585
2025-07-25,2025-30,338.553529
2025-08-01,2025-31,-1510.670079
2025-08-08,2025-32,1898.629389
2025-08-15,2025-33,-540.569752
2025-08-22,2025-34,-119.592254
2025-08-29,2025-35,1172.669074
2025-09-05,2025-36,2605.172583
2025-09-12,2025-37,1330.668649
2025-09-19,2025-38,938.836281
2025-09-26,2025-39,1579.953623
2025-10-03,2025-40,1333.886098
2025-10-10,2025-41,1662.785398
