Tarih,TP_HPBITABLO5_6,TP_HPBITABLO5_6
2018-12-07,2018-49,-174.9364
2018-12-14,2018-50,161.6744
2018-12-21,2018-51,72.1533
2018-12-28,2018-52,-98.6982
2019-01-04,2019-1,-24.8302
2019-01-11,2019-2,90.3906
2019-01-18,2019-3,255.7269
2019-01-25,2019-4,152.0833
2019-02-01,2019-5,-4.5864
2019-02-08,2019-6,79.4997
2019-02-15,2019-7,-46.1658
2019-02-22,2019-8,-43.9715
2019-03-01,2019-9,239.7816
2019-03-08,2019-10,147.5722
2019-03-15,2019-11,-32.7445
2019-03-22,2019-12,170.3776
2019-03-29,2019-13,300.4427
2019-04-05,2019-14,-40.281
2019-04-12,2019-15,-182.2711
2019-04-19,2019-16,121.2855
2019-04-26,2019-17,-223.5434
2019-05-03,2019-18,64.9144
2019-05-10,2019-19,-209.7214
2019-05-17,2019-20,400.3297
2019-05-24,2019-21,-32.9692
2019-05-31,2019-22,183.3121
2019-06-07,2019-23,-116.7164
2019-06-14,2019-24,-216.5177
2019-06-21,2019-25,-294.1849
2019-06-28,2019-26,-211.1943
2019-07-05,2019-27,423.1525
2019-07-12,2019-28,12.9934
2019-07-19,2019-29,-272.8404
2019-07-26,2019-30,236.4043
2019-08-02,2019-31,15.6291
2019-08-09,2019-32,-408.5702
2019-08-16,2019-33,-38.1902
2019-08-23,2019-34,-44.0854
2019-08-30,2019-35,319.4266
2019-09-06,2019-36,494.7526
2019-09-13,2019-37,253.9931
2019-09-20,2019-38,270.4377
2019-09-27,2019-39,412.1197
2019-10-04,2019-40,230.7965
2019-10-11,2019-41,-3.6627
2019-10-18,2019-42,85.2954
2019-10-25,2019-43,251.1953
2019-11-01,2019-44,198.0712
2019-11-08,2019-45,817.7009
2019-11-15,2019-46,267.9795
2019-11-22,2019-47,284.9993
2019-11-29,2019-48,84.3313
2019-12-06,2019-49,26.9769
2019-12-13,2019-50,-144.5609
2019-12-20,2019-51,-187.3602
2019-12-27,2019-52,-93.2882
2020-01-03,2020-1,251.2508
2020-01-10,2020-2,358.4143
2020-01-17,2020-3,289.6432
2020-01-24,2020-4,51.7324
2020-01-31,2020-5,-54.8528
2020-02-07,2020-6,692.2349
2020-02-14,2020-7,-349.2401
2020-02-21,2020-8,615.3239
2020-02-28,2020-9,1680.013
2020-03-06,2020-10,-925.9892
2020-03-13,2020-11,3011.7471
2020-03-20,2020-12,1171.7302
2020-03-27,2020-13,-3208.5597
2020-04-03,2020-14,-407.48
2020-04-10,2020-15,459.0824
2020-04-17,2020-16,1563.1186
2020-04-24,2020-17,-712.6399
2020-05-01,2020-18,620.7059
2020-05-08,2020-19,-340.5799
2020-05-15,2020-20,673.1422
2020-05-22,2020-21,1421.4637
2020-05-29,2020-22,419.6212
2020-06-05,2020-23,203.8329
2020-06-12,2020-24,136.7931
2020-06-19,2020-25,-202.8427
2020-06-26,2020-26,-414.5703
2020-07-03,2020-27,-203.0072
2020-07-10,2020-28,-423.6609
2020-07-17,2020-29,245.2748
2020-07-24,2020-30,358.4559
2020-07-31,2020-31,1210.5322
2020-08-07,2020-32,2444.7141
2020-08-14,2020-33,642.655
2020-08-21,2020-34,934.9619
2020-08-28,2020-35,220.2184
2020-09-04,2020-36,633.3319
2020-09-11,2020-37,-25.6308
2020-09-18,2020-38,-203.3779
2020-09-25,2020-39,742.3349
2020-10-02,2020-40,69.8934
2020-10-09,2020-41,-634.1421
2020-10-16,2020-42,-76.5165
2020-10-23,2020-43,581.0896
2020-10-30,2020-44,641.6682
2020-11-06,2020-45,-267.3496
2020-11-13,2020-46,1874.2227
2020-11-20,2020-47,1583.5104
2020-11-27,2020-48,602.6804
2020-12-04,2020-49,546.1678
2020-12-11,2020-50,256.1427
2020-12-18,2020-51,-623.2893
2020-12-25,2020-52,400.7769
2021-01-01,2021-1,779.6481
2021-01-08,2021-2,510.8604
2021-01-15,2021-3,122.825
2021-01-22,2021-4,36.0909
2021-01-29,2021-5,-420.6091
2021-02-05,2021-6,-99.7226
2021-02-12,2021-7,710.2265
2021-02-19,2021-8,313.6364
2021-02-26,2021-9,460.9197
2021-03-05,2021-10,405.4655
2021-03-12,2021-11,-34.8782
2021-03-19,2021-12,-23.0298
2021-03-26,2021-13,-2536.86
2021-04-02,2021-14,121.7555
2021-04-09,2021-15,-477.4724
2021-04-16,2021-16,-9.0438
2021-04-23,2021-17,33.2223
2021-04-30,2021-18,191.1761
2021-05-07,2021-19,-420.5498
2021-05-14,2021-20,-15.2986
2021-05-21,2021-21,-534.1438
2021-05-28,2021-22,-466.7782
2021-06-04,2021-23,97.226
2021-06-11,2021-24,-654.5497
2021-06-18,2021-25,753.117
2021-06-25,2021-26,259.688
2021-07-02,2021-27,-24.0791
2021-07-09,2021-28,-17.3176
2021-07-16,2021-29,-102.8097
2021-07-23,2021-30,342.0534
2021-07-30,2021-31,-414.6093
2021-08-06,2021-32,36.0683
2021-08-13,2021-33,545.3594
2021-08-20,2021-34,-213.6462
2021-08-27,2021-35,-113.9928
2021-09-03,2021-36,-49.0985
2021-09-10,2021-37,-371.4582
2021-09-17,2021-38,18.9246
2021-09-24,2021-39,-386.6007
2021-10-01,2021-40,-343.3478
2021-10-08,2021-41,-181.1238
2021-10-15,2021-42,-920.8984
2021-10-22,2021-43,-838.1828
2021-10-29,2021-44,-933.7699
2021-11-05,2021-45,-56.015
2021-11-12,2021-46,-321.1408
2021-11-19,2021-47,-317.7109
2021-11-26,2021-48,-880.4719
2021-12-03,2021-49,-131.3434
2021-12-10,2021-50,123.1812
2021-12-17,2021-51,1153.0479
2021-12-24,2021-52,570.9058
2021-12-31,2021-53,-81.157
2022-01-07,2022-1,-37.2257
2022-01-14,2022-2,-141.0882
2022-01-21,2022-3,-183.742
2022-01-28,2022-4,-21.0488
2022-02-04,2022-5,-97.4423
2022-02-11,2022-6,-113.4756
2022-02-18,2022-7,-191.4954
2022-02-25,2022-8,871.7139
2022-03-04,2022-9,-356.7494
2022-03-11,2022-10,-754.0225
2022-03-18,2022-11,-22.0687
2022-03-25,2022-12,-266.1392
2022-04-01,2022-13,127.1595
2022-04-08,2022-14,20.2079
2022-04-15,2022-15,-136.9765
2022-04-22,2022-16,20.6748
2022-04-29,2022-17,235.2756
2022-05-06,2022-18,327.9886
2022-05-13,2022-19,-0.8932
2022-05-20,2022-20,-202.5342
2022-05-27,2022-21,-343.7689
2022-06-03,2022-22,365.2968
2022-06-10,2022-23,-834.169
2022-06-17,2022-24,-399.7137
2022-06-24,2022-25,255.761
2022-07-01,2022-26,154.6459
2022-07-08,2022-27,257.6033
2022-07-15,2022-28,27.7324
2022-07-22,2022-29,88.6426
2022-07-29,2022-30,-68.5559
2022-08-05,2022-31,-154.3044
2022-08-12,2022-32,-92.6125
2022-08-19,2022-33,241.7327
2022-08-26,2022-34,-157.9881
2022-09-02,2022-35,364.9949
2022-09-09,2022-36,-109.4801
2022-09-16,2022-37,401.0366
2022-09-23,2022-38,70.2806
2022-09-30,2022-39,-139.8747
2022-10-07,2022-40,-218.4732
2022-10-14,2022-41,219.175
2022-10-21,2022-42,315.5747
2022-10-28,2022-43,-49.7091
2022-11-04,2022-44,-76.7156
2022-11-11,2022-45,-837.9869
2022-11-18,2022-46,-216.1561
2022-11-25,2022-47,-86.872
2022-12-02,2022-48,-315.8841
2022-12-09,2022-49,90.8009
2022-12-16,2022-50,-67.1752
2022-12-23,2022-51,-260.7601
2022-12-30,2022-52,-17.2145
2023-01-06,2023-1,317.3747
2023-01-13,2023-2,56.3528
2023-01-20,2023-3,163.5862
2023-01-27,2023-4,79.1642
2023-02-03,2023-5,282.2296
2023-02-10,2023-6,255.0831
2023-02-17,2023-7,193.1226
2023-02-24,2023-8,-275.4318
2023-03-03,2023-9,124.4872
2023-03-10,2023-10,128.5568
2023-03-17,2023-11,-19.1581
2023-03-24,2023-12,-309.1455
2023-03-31,2023-13,-49.616
2023-04-07,2023-14,-101.4312
2023-04-14,2023-15,94.6684
2023-04-21,2023-16,301.4291
2023-04-28,2023-17,825.403
2023-05-05,2023-18,-400.316
2023-05-12,2023-19,178.2177
2023-05-19,2023-20,-1071.9171
2023-05-26,2023-21,-382.94
2023-06-02,2023-22,-553.4344
2023-06-09,2023-23,-341.1933
2023-06-16,2023-24,-317.0482
2023-06-23,2023-25,-633.0142
2023-06-30,2023-26,-5.0387
2023-07-07,2023-27,98.6995
2023-07-14,2023-28,-226.2314
2023-07-21,2023-29,73.4182
2023-07-28,2023-30,-3.5262
2023-08-04,2023-31,-175.4261
2023-08-11,2023-32,50.1804
2023-08-18,2023-33,376.3479
2023-08-25,2023-34,205.4559
2023-09-01,2023-35,-108.164
2023-09-08,2023-36,-23.9834
2023-09-15,2023-37,-190.738
2023-09-22,2023-38,-90.7424
2023-09-29,2023-39,-229.8958
2023-10-06,2023-40,240.9893
2023-10-13,2023-41,105.5641
2023-10-20,2023-42,-330.3729
2023-10-27,2023-43,-247.8484
2023-11-03,2023-44,-152.918
2023-11-10,2023-45,38.5588
2023-11-17,2023-46,-278.9997
2023-11-24,2023-47,-86.2308
2023-12-01,2023-48,-125.4216
2023-12-08,2023-49,0.974
2023-12-15,2023-50,87.249
2023-12-22,2023-51,311.8362
2023-12-29,2023-52,29.9981
2024-01-05,2024-1,-124.4398
2024-01-12,2024-2,124.5281
2024-01-19,2024-3,474.4315
2024-01-26,2024-4,244.6613
2024-02-02,2024-5,-317.9048
2024-02-09,2024-6,-115.2549
2024-02-16,2024-7,370.993
2024-02-23,2024-8,27.2385
2024-03-01,2024-9,145.9217
2024-03-08,2024-10,-117.0502
2024-03-15,2024-11,851.5717
2024-03-22,2024-12,1108.4646
2024-03-29,2024-13,-696.3014
2024-04-05,2024-14,-590.4455
2024-04-12,2024-15,-223.769
2024-04-19,2024-16,803.8889
2024-04-26,2024-17,-674.7847
2024-05-03,2024-18,-8.7128
2024-05-10,2024-19,-421.0916
2024-05-17,2024-20,-54.8203
2024-05-24,2024-21,-194.6911
2024-05-31,2024-22,-240.4221
2024-06-07,2024-23,4.3865
2024-06-14,2024-24,-141.393
2024-06-21,2024-25,-109.2105
2024-06-28,2024-26,-124.814
2024-07-05,2024-27,-122.344
2024-07-12,2024-28,-162.517
2024-07-19,2024-29,11.826
2024-07-26,2024-30,103.42
2024-08-02,2024-31,70.166
2024-08-09,2024-32,158.617
2024-08-16,2024-33,64.544
2024-08-23,2024-34,187.175
2024-08-30,2024-35,27.177
2024-09-06,2024-36,53.86
2024-09-13,2024-37,-51.77
2024-09-20,2024-38,45.652
2024-09-27,2024-39,128.006
2024-10-04,2024-40,152.138
2024-10-11,2024-41,188.989
2024-10-18,2024-42,70.943
2024-10-25,2024-43,42.923
2024-11-01,2024-44,56.898
2024-11-08,2024-45,286.208
2024-11-15,2024-46,443.768
2024-11-22,2024-47,158.524
2024-11-29,2024-48,33.744
2024-12-06,2024-49,1.214
2024-12-13,2024-50,-263.526
2024-12-20,2024-51,5.64
2024-12-27,2024-52,-10.854
2025-01-03,2025-1,-15.404
2025-01-10,2025-2,6.209
2025-01-17,2025-3,-100.612
2025-01-24,2025-4,-24.858
2025-01-31,2025-5,-28.553
2025-02-07,2025-6,131.618
2025-02-14,2025-7,240.984
2025-02-21,2025-8,365.135
2025-02-28,2025-9,-59.529
2025-03-07,2025-10,320.062
2025-03-14,2025-11,-14.957
2025-03-21,2025-12,56.925
2025-03-28,2025-13,253.999
2025-04-04,2025-14,255.23
2025-04-11,2025-15,297.878
2025-04-18,2025-16,184.007
2025-04-25,2025-17,84.991
2025-05-02,2025-18,71.662
2025-05-09,2025-19,6.859
2025-05-16,2025-20,339.405
2025-05-23,2025-21,-128.822
2025-05-30,2025-22,-50.267
2025-06-06,2025-23,-152.476
2025-06-13,2025-24,229.35
2025-06-20,2025-25,193.348
2025-06-27,2025-26,277.102
2025-07-04,2025-27,-197.641
2025-07-11,2025-28,-35.055
2025-07-18,2025-29,8.41
2025-07-25,2025-30,82.434
2025-08-01,2025-31,113.754
2025-08-08,2025-32,87.03
2025-08-15,2025-33,14.325
2025-08-22,2025-34,-7.204
2025-08-29,2025-35,103.165
2025-09-05,2025-36,266.632
2025-09-12,2025-37,626.527
2025-09-19,2025-38,571.768
2025-09-26,2025-39,332.144
2025-10-03,2025-40,820.996
2025-10-10,2025-41,931.269
