Tarih,TP_FINHESTNKS123_ZP21
2000-01-01,
2000-04-01,
2000-07-01,
2000-10-01,
2001-01-01,
2001-04-01,
2001-07-01,
2001-10-01,
2002-01-01,
2002-04-01,
2002-07-01,
2002-10-01,
2003-01-01,
2003-04-01,
2003-07-01,
2003-10-01,
2004-01-01,
2004-04-01,
2004-07-01,
2004-10-01,
2005-01-01,
2005-04-01,
2005-07-01,
2005-10-01,
2006-01-01,
2006-04-01,
2006-07-01,
2006-10-01,
2007-01-01,
2007-04-01,
2007-07-01,
2007-10-01,
2008-01-01,
2008-04-01,
2008-07-01,
2008-10-01,
2009-01-01,
2009-04-01,
2009-07-01,
2009-10-01,
2010-01-01,
2010-04-01,
2010-07-01,
2010-10-01,0.0
2011-01-01,
2011-04-01,
2011-07-01,
2011-10-01,0.0
2012-01-01,
2012-04-01,
2012-07-01,
2012-10-01,0.0
2013-01-01,
2013-04-01,
2013-07-01,
2013-10-01,0.0
2014-01-01,
2014-04-01,
2014-07-01,
2014-10-01,0.0
2015-01-01,0.0
2015-04-01,0.0
2015-07-01,0.0
2015-10-01,0.0
2016-01-01,0.0
2016-04-01,0.0
2016-07-01,0.0
2016-10-01,0.0
2017-01-01,0.0
2017-04-01,0.0
2017-07-01,0.0
2017-10-01,0.0
2018-01-01,0.0
2018-04-01,0.0
2018-07-01,0.0
2018-10-01,0.0
2019-01-01,0.0
2019-04-01,0.0
2019-07-01,0.0
2019-10-01,0.0
2020-01-01,45944.91
2020-04-01,8210.48
2020-07-01,19126.22
2020-10-01,20942.71
2021-01-01,14279.15
2021-04-01,97345.06
2021-07-01,131060.64
2021-10-01,195539.89
2022-01-01,99699.25
2022-04-01,74560.25
2022-07-01,27107.19
2022-10-01,131400.95
2023-01-01,324779.21
2023-04-01,250949.98
2023-07-01,291018.67
2023-10-01,125691.13
2024-01-01,1837.83
2024-04-01,741.85
2024-07-01,86.35
2024-10-01,4.71
2025-01-01,33.83
2025-04-01,1139.16
