Tarih,TP_DOVVARNC_K18
2013-09-01,0.0
2013-10-01,0.0
2013-11-01,0.0
2013-12-01,0.0
2014-01-01,0.0
2014-02-01,0.0
2014-03-01,0.0
2014-04-01,0.0
2014-05-01,0.0
2014-06-01,0.0
2014-07-01,0.0
2014-08-01,0.0
2014-09-01,0.0
2014-10-01,0.0
2014-11-01,0.0
2014-12-01,0.0
2015-01-01,0.0
2015-02-01,0.0
2015-03-01,0.0
2015-04-01,0.0
2015-05-01,0.0
2015-06-01,0.0
2015-07-01,0.0
2015-08-01,0.0
2015-09-01,0.0
2015-10-01,0.0
2015-11-01,0.0
2015-12-01,0.0
2016-01-01,0.0
2016-02-01,0.0
2016-03-01,0.0
2016-04-01,0.0
2016-05-01,0.0
2016-06-01,0.0
2016-07-01,0.0
2016-08-01,0.0
2016-09-01,0.0
2016-10-01,0.0
2016-11-01,-291.0
2016-12-01,-289.0
2017-01-01,-292.0
2017-02-01,-292.0
2017-03-01,-581.0
2017-04-01,-581.0
2017-05-01,-584.0
2017-06-01,-591.0
2017-07-01,-594.0
2017-08-01,-594.0
2017-09-01,-301.0
2017-10-01,-302.0
2017-11-01,-608.0
2017-12-01,-1091.0
2018-01-01,-1226.0
2018-02-01,-1929.0
2018-03-01,-1834.0
2018-04-01,-2616.0
2018-05-01,-1286.0
2018-06-01,-1250.0
2018-07-01,-1212.0
2018-08-01,-1211.0
2018-09-01,-4200.0
2018-10-01,-4184.0
2018-11-01,-3456.0
2018-12-01,-3456.0
2019-01-01,-3467.0
2019-02-01,-3469.0
2019-03-01,-3466.0
2019-04-01,-2999.0
2019-05-01,-2999.0
2019-06-01,-4073.0
2019-07-01,-4071.0
2019-08-01,-4030.0
2019-09-01,-4034.0
2019-10-01,-4047.0
2019-11-01,-4048.0
2019-12-01,-7096.0
2020-01-01,-7062.0
2020-02-01,-6050.0
2020-03-01,-10809.0
2020-04-01,-11758.0
2020-05-01,-21763.0
2020-06-01,-23078.0
2020-07-01,-24202.0
2020-08-01,-25275.0
2020-09-01,-23675.0
2020-10-01,-21295.0
2020-11-01,-20361.0
2020-12-01,-18438.0
2021-01-01,-19458.0
2021-02-01,-20458.0
2021-03-01,-19415.0
2021-04-01,-18451.0
2021-05-01,-17273.0
2021-06-01,-21605.0
2021-07-01,-22853.0
2021-08-01,-23731.0
2021-09-01,-21664.0
2021-10-01,-21940.0
2021-11-01,-20925.0
2021-12-01,-20956.0
2022-01-01,-21967.0
2022-02-01,-25249.0
2022-03-01,-24792.0
2022-04-01,-24626.0
2022-05-01,-24515.0
2022-06-01,-24188.0
2022-07-01,-24002.0
2022-08-01,-22917.0
2022-09-01,-23612.0
2022-10-01,-23552.0
2022-11-01,-24062.0
2022-12-01,-24668.0
2023-01-01,-23950.0
2023-02-01,-23893.0
2023-03-01,-23879.0
2023-04-01,-25441.0
2023-05-01,-24436.0
2023-06-01,-27103.0
2023-07-01,-24491.0
2023-08-01,-29906.0
2023-09-01,-26865.0
2023-10-01,-24049.0
2023-11-01,-29034.0
2023-12-01,-24268.0
2024-01-01,-23502.0
2024-02-01,-23464.0
2024-03-01,-23421.0
2024-04-01,-23253.0
2024-05-01,-23271.0
2024-06-01,-23136.0
2024-07-01,-23079.0
2024-08-01,-22307.0
2024-09-01,-22406.0
2024-10-01,-22316.0
2024-11-01,-22236.0
2024-12-01,-22212.0
2025-01-01,-19517.0
2025-02-01,-19502.0
2025-03-01,-19437.0
2025-04-01,-19455.0
2025-05-01,-19491.0
2025-06-01,-19448.0
2025-07-01,-19485.0
2025-08-01,-19481.0
2025-09-01,-19479.0
