Tarih,TP_TG2_Y01
2015-12-01,93.341943167
2016-01-01,91.9461891171
2016-02-01,89.682779742
2016-03-01,89.8685628257
2016-04-01,91.2492591232
2016-05-01,91.6957738268
2016-06-01,92.0070865589
2016-07-01,89.6578043266
2016-08-01,95.1662204471
2016-09-01,94.7767350149
2016-10-01,95.0201729119
2016-11-01,91.4091027272
2016-12-01,87.0070472177
2017-01-01,88.385773834
2017-02-01,87.6344624677
2017-03-01,89.8926856894
2017-04-01,91.9532923363
2017-05-01,94.2200848597
2017-06-01,92.6738496567
2017-07-01,93.21031619
2017-08-01,93.4915922704
2017-09-01,92.0009980361
2017-10-01,89.5968233327
2017-11-01,87.3535341167
2017-12-01,87.8083483139
2018-01-01,92.3831581702
2018-02-01,92.9742064897
2018-03-01,92.2754981209
2018-04-01,91.6510781678
2018-05-01,90.9487469641
2018-06-01,91.0523823875
2018-07-01,92.9204699806
2018-08-01,88.7013817258
2018-09-01,81.1483956121
2018-10-01,78.4181539774
2018-11-01,80.9473802054
2018-12-01,79.6606655677
2019-01-01,80.1133037681
2019-02-01,78.7903896636
2019-03-01,81.100493824
2019-04-01,83.611706136
2019-05-01,77.0456751358
2019-06-01,80.0940401148
2019-07-01,78.9380979353
2019-08-01,79.6041453162
2019-09-01,77.6388550342
2019-10-01,78.1704893261
2019-11-01,81.2401839483
2019-12-01,80.4886719381
2020-01-01,81.117811986
2020-02-01,79.2911481106
2020-03-01,80.9837988959
2020-04-01,78.1772750752
2020-05-01,82.8504746853
2020-06-01,82.9792226232
2020-07-01,82.8224717719
2020-08-01,79.7718232798
2020-09-01,81.9081567269
2020-10-01,81.5433514815
2020-11-01,79.9841112038
2020-12-01,79.7966014293
2021-01-01,82.8695235709
2021-02-01,84.1074223133
2021-03-01,86.6295230821
2021-04-01,80.2535680694
2021-05-01,77.527742711
2021-06-01,81.9708422953
2021-07-01,80.0937667114
2021-08-01,78.4932286373
2021-09-01,79.6043363848
2021-10-01,76.4603754273
2021-11-01,70.8479836749
2021-12-01,68.5110504902
2022-01-01,72.7446714578
2022-02-01,70.7664942862
2022-03-01,72.5659299065
2022-04-01,67.28
2022-05-01,67.76
2022-06-01,63.41
2022-07-01,68.51
2022-08-01,72.73
2022-09-01,72.87
2022-10-01,76.25
2022-11-01,76.58
2022-12-01,75.38
2023-01-01,79.1
2023-02-01,82.5
2023-03-01,80.13
2023-04-01,87.52
2023-05-01,91.06
2023-06-01,85.13
2023-07-01,80.07
2023-08-01,68.01
2023-09-01,71.47
2023-10-01,74.62
2023-11-01,75.47
2023-12-01,77.42
2024-01-01,80.4231094851
2024-02-01,79.3428727185
2024-03-01,79.3547899262
2024-04-01,80.4608507227
2024-05-01,80.5080367808
2024-06-01,78.3008784735
2024-07-01,75.8795452475
2024-08-01,76.3654733853
2024-09-01,78.2209319655
2024-10-01,80.5536456086
2024-11-01,79.7723691432
2024-12-01,81.2712933438
2025-01-01,80.9620144916
2025-02-01,82.0712546947
2025-03-01,85.8594158775
2025-04-01,83.8629060228
2025-05-01,84.7921874385
2025-06-01,85.0641761417
2025-07-01,83.518789756
2025-08-01,84.2505225026
2025-09-01,83.8742716134
