Tarih,TP_TG2_Y18
2016-01-01,28.686548861
2016-02-01,27.7842986011
2016-03-01,31.5068014433
2016-04-01,33.8195540056
2016-05-01,31.6794079614
2016-06-01,32.0220749877
2016-07-01,30.2506880339
2016-08-01,26.8471219491
2016-09-01,27.6081361097
2016-10-01,25.8698686721
2016-11-01,24.9433675293
2016-12-01,21.8906325872
2017-01-01,24.6177082848
2017-02-01,28.2971575423
2017-03-01,28.4235474578
2017-04-01,31.8274794275
2017-05-01,32.4936780994
2017-06-01,27.0352811855
2017-07-01,26.8146651097
2017-08-01,24.659255093
2017-09-01,23.9165307753
2017-10-01,24.0829878535
2017-11-01,22.897923175
2017-12-01,22.2178610949
2018-01-01,28.1369175834
2018-02-01,31.6216132181
2018-03-01,29.6367690139
2018-04-01,35.7145196151
2018-05-01,32.1384348156
2018-06-01,28.1962288046
2018-07-01,26.2524924783
2018-08-01,27.1334550736
2018-09-01,20.4963319388
2018-10-01,18.6003234518
2018-11-01,19.9409852097
2018-12-01,19.1410189137
2019-01-01,21.3726067765
2019-02-01,26.2990192009
2019-03-01,25.766661204
2019-04-01,32.9123097365
2019-05-01,27.3895150503
2019-06-01,22.9080362717
2019-07-01,22.8207602859
2019-08-01,23.3828477415
2019-09-01,21.8920658015
2019-10-01,22.4532425017
2019-11-01,19.8963703005
2019-12-01,20.1789606495
2020-01-01,21.6388120901
2020-02-01,24.0871024598
2020-03-01,23.3681518906
2020-04-01,18.7221006902
2020-05-01,21.8504174285
2020-06-01,23.8641692518
2020-07-01,21.7687653874
2020-08-01,20.2721426304
2020-09-01,21.4788387362
2020-10-01,24.2689690057
2020-11-01,25.9247701176
2020-12-01,26.3691453455
2021-01-01,30.875431263
2021-02-01,33.0800677587
2021-03-01,32.314229529
2021-04-01,29.0905801818
2021-05-01,28.9665431918
2021-06-01,27.8345929179
2021-07-01,30.1919976056
2021-08-01,24.6319002903
2021-09-01,27.7123530333
2021-10-01,26.0012934721
2021-11-01,22.973489321
2021-12-01,21.7784796003
2022-01-01,21.4348549345
2022-02-01,26.53787442
2022-03-01,26.276465646
2022-04-01,26.33
2022-05-01,24.73
2022-06-01,20.71
2022-07-01,23.13
2022-08-01,20.89
2022-09-01,21.64
2022-10-01,23.97
2022-11-01,23.7
2022-12-01,23.26
2023-01-01,23.59
2023-02-01,27.45
2023-03-01,27.27
2023-04-01,34.93
2023-05-01,33.38
2023-06-01,31.07
2023-07-01,28.14
2023-08-01,23.56
2023-09-01,25.33
2023-10-01,25.81
2023-11-01,28.67
2023-12-01,28.16
2024-01-01,31.1966617498
2024-02-01,31.8777296351
2024-03-01,34.2473519676
2024-04-01,34.284759001
2024-05-01,31.9233815518
2024-06-01,33.2824337878
2024-07-01,31.0923422499
2024-08-01,33.5717678184
2024-09-01,30.9519550538
2024-10-01,36.694512455
2024-11-01,33.9382597952
2024-12-01,33.5512070129
2025-01-01,37.1362648559
2025-02-01,40.0738656759
2025-03-01,39.0254896097
2025-04-01,39.6395470142
2025-05-01,37.5581947423
2025-06-01,39.5591203314
2025-07-01,36.7380060031
2025-08-01,37.3488279098
2025-09-01,35.1442740856
