Tarih,TP_DT_IH_FIY_D02_2010
2016-03-01,97.321780395
2016-04-01,98.919410034
2016-05-01,101.36511416
2016-06-01,100.2862596368
2016-07-01,100.1572666636
2016-08-01,101.6825932226
2016-09-01,101.5750241079
2016-10-01,100.1541751272
2016-11-01,97.8898008031
2016-12-01,97.1711541301
2017-01-01,94.8902636672
2017-02-01,94.7185214359
2017-03-01,95.2360184524
2017-04-01,96.2550530263
2017-05-01,99.0100939252
2017-06-01,100.4258335663
2017-07-01,102.55776164
2017-08-01,105.0828630829
2017-09-01,107.2693085515
2017-10-01,105.6639061571
2017-11-01,104.4892704871
2017-12-01,104.7139658205
2018-01-01,105.0961331899
2018-02-01,112.5455500895
2018-03-01,110.1058440875
2018-04-01,109.5250995126
2018-05-01,105.7545467461
2018-06-01,103.7977136781
2018-07-01,104.2944962222
2018-08-01,103.7606918291
2018-09-01,104.111701654
2018-10-01,102.6351061646
2018-11-01,102.2302355323
2018-12-01,101.5795171663
2019-01-01,103.5665384778
2019-02-01,102.8158441585
2019-03-01,103.7608913477
2019-04-01,101.6711071487
2019-05-01,102.3406110248
2019-06-01,105.503541905
2019-07-01,102.9450557086
2019-08-01,101.2992970842
2019-09-01,101.6561007521
2019-10-01,100.3775535724
2019-11-01,101.2075936083
2019-12-01,102.4090688726
2020-01-01,101.0252721386
2020-02-01,101.2310923734
2020-03-01,102.9524985911
2020-04-01,103.3144422963
2020-05-01,102.4855797439
2020-06-01,103.7004581696
2020-07-01,103.8352884424
2020-08-01,107.1542656549
2020-09-01,107.2275377202
2020-10-01,105.9732625023
2020-11-01,105.1678361674
2020-12-01,107.5331036884
2021-01-01,108.9815725672
2021-02-01,108.2717067043
2021-03-01,108.2594151391
2021-04-01,107.0451770338
2021-05-01,108.6928538972
2021-06-01,112.2766516303
2021-07-01,110.393448037
2021-08-01,110.8029654869
2021-09-01,110.6998920392
2021-10-01,111.7765767467
2021-11-01,112.7241336313
2021-12-01,111.0916150212
2022-01-01,111.750260128
2022-02-01,112.6207931678
2022-03-01,110.7133769117
2022-04-01,112.3423165944
2022-05-01,110.5102826916
2022-06-01,111.9136686191
2022-07-01,109.8649349964
2022-08-01,112.985419507
2022-09-01,111.5040628488
2022-10-01,113.1747836404
2022-11-01,117.2487013426
2022-12-01,121.737568171
2023-01-01,126.1777875261
2023-02-01,127.1824845278
2023-03-01,126.2291101541
2023-04-01,128.7342331258
2023-05-01,127.6506228728
2023-06-01,127.429685885
2023-07-01,128.5092690327
2023-08-01,129.194029037
2023-09-01,127.2839979652
2023-10-01,124.7186736392
2023-11-01,127.1834733969
2023-12-01,129.1137491358
2024-01-01,131.6353523438
2024-02-01,130.8052552324
2024-03-01,130.6509997479
2024-04-01,131.9641533387
2024-05-01,132.8981322671
2024-06-01,131.6722888478
2024-07-01,130.8047963676
2024-08-01,135.9393721583
2024-09-01,136.0277150681
2024-10-01,134.1620508048
2024-11-01,133.9017551053
2024-12-01,136.0596833724
2025-01-01,130.618358049
2025-02-01,131.2631148792
2025-03-01,134.2862430505
2025-04-01,139.0296232323
2025-05-01,140.2007828158
2025-06-01,142.5542721092
2025-07-01,143.8557344073
2025-08-01,145.0837580885
