Tarih,TP_DT_IH_FIY_D17_2010
2016-03-01,89.1576957861
2016-04-01,88.3898923537
2016-05-01,88.4801332831
2016-06-01,88.110552609
2016-07-01,88.0801538343
2016-08-01,84.8322924867
2016-09-01,88.4798938577
2016-10-01,88.8144448881
2016-11-01,84.300783373
2016-12-01,83.2785201485
2017-01-01,81.3732963758
2017-02-01,83.3751939137
2017-03-01,80.3182580561
2017-04-01,77.0900417518
2017-05-01,78.6895389586
2017-06-01,80.1353583139
2017-07-01,78.8178143382
2017-08-01,82.3191895334
2017-09-01,78.0606569192
2017-10-01,78.7714608294
2017-11-01,79.1110222185
2017-12-01,81.0471422513
2018-01-01,79.3085627779
2018-02-01,79.0607245176
2018-03-01,79.2183793339
2018-04-01,76.924580708
2018-05-01,75.671371681
2018-06-01,74.5141398411
2018-07-01,76.0793362778
2018-08-01,73.9691049669
2018-09-01,70.5915218853
2018-10-01,71.6543805327
2018-11-01,72.4314002699
2018-12-01,72.8392154297
2019-01-01,75.3711689139
2019-02-01,76.3284822191
2019-03-01,77.0033099598
2019-04-01,77.4403959212
2019-05-01,75.1154475261
2019-06-01,75.646822555
2019-07-01,77.0103068708
2019-08-01,75.4331331741
2019-09-01,76.2153369235
2019-10-01,77.9725609664
2019-11-01,77.6286946751
2019-12-01,76.4415935126
2020-01-01,79.5433908296
2020-02-01,79.8768314613
2020-03-01,81.4425444749
2020-04-01,81.9989965674
2020-05-01,80.6950768523
2020-06-01,79.366543052
2020-07-01,78.8287044987
2020-08-01,77.236611906
2020-09-01,79.2559509483
2020-10-01,79.8388472298
2020-11-01,79.068060508
2020-12-01,81.1638724756
2021-01-01,85.144258208
2021-02-01,92.4598040833
2021-03-01,85.4478657436
2021-04-01,84.4702534166
2021-05-01,81.8206268779
2021-06-01,118.1244686331
2021-07-01,116.6894447915
2021-08-01,81.1535537724
2021-09-01,80.5246180104
2021-10-01,80.0461325943
2021-11-01,80.4869588159
2021-12-01,76.8571692267
2022-01-01,80.6065111916
2022-02-01,80.6786816572
2022-03-01,82.7085790765
2022-04-01,83.556872917
2022-05-01,80.6798995568
2022-06-01,81.4330316872
2022-07-01,90.2290686183
2022-08-01,80.4071312519
2022-09-01,80.8274671431
2022-10-01,84.3281503924
2022-11-01,84.6176291065
2022-12-01,85.3151905667
2023-01-01,87.6395391183
2023-02-01,90.7145369654
2023-03-01,87.9183660734
2023-04-01,87.2182227934
2023-05-01,84.6602853211
2023-06-01,82.5955390111
2023-07-01,82.7886274803
2023-08-01,81.7949538313
2023-09-01,87.5822740794
2023-10-01,89.3654382449
2023-11-01,91.5398407078
2023-12-01,93.9855578505
2024-01-01,93.7453197372
2024-02-01,95.3524217855
2024-03-01,96.5931690428
2024-04-01,95.7988921979
2024-05-01,97.2448065904
2024-06-01,98.5780835328
2024-07-01,102.7749650486
2024-08-01,101.6916789223
2024-09-01,103.9136243725
2024-10-01,107.2314148485
2024-11-01,108.2988011754
2024-12-01,106.3489925499
2025-01-01,105.0868550531
2025-02-01,107.0905740492
2025-03-01,110.3383434541
2025-04-01,112.1147013113
2025-05-01,111.5519636016
2025-06-01,113.2568771401
2025-07-01,116.0940491671
2025-08-01,118.6469957008
