Tarih,TP_DT_IH_FIY_D06_2010
2016-03-01,93.0112255953
2016-04-01,94.3549494953
2016-05-01,93.6240638806
2016-06-01,95.4451094309
2016-07-01,99.1488398104
2016-08-01,94.5179168463
2016-09-01,97.2477403502
2016-10-01,102.0208378173
2016-11-01,101.5136552699
2016-12-01,100.7498842199
2017-01-01,100.617575428
2017-02-01,98.9601441048
2017-03-01,102.8448087712
2017-04-01,99.4186774431
2017-05-01,102.4631741638
2017-06-01,100.0033616181
2017-07-01,104.8383364812
2017-08-01,104.6785775402
2017-09-01,102.8569912215
2017-10-01,100.3349039801
2017-11-01,100.7433536329
2017-12-01,99.9860670216
2018-01-01,97.2566148448
2018-02-01,100.102979411
2018-03-01,98.0418426697
2018-04-01,105.3871387685
2018-05-01,102.339284389
2018-06-01,103.878554862
2018-07-01,101.7218862367
2018-08-01,100.5564395441
2018-09-01,100.2048831819
2018-10-01,93.2324218802
2018-11-01,97.1321362401
2018-12-01,91.4714422395
2019-01-01,97.1525237262
2019-02-01,94.1556428689
2019-03-01,95.7455645651
2019-04-01,96.2073870639
2019-05-01,93.2212364199
2019-06-01,98.1472943048
2019-07-01,92.5883856953
2019-08-01,92.0221361036
2019-09-01,92.2867755597
2019-10-01,94.5750095357
2019-11-01,93.3973122737
2019-12-01,91.229497635
2020-01-01,92.2875776206
2020-02-01,95.6761086078
2020-03-01,92.7554742098
2020-04-01,92.8748816211
2020-05-01,93.9523249133
2020-06-01,90.8650542494
2020-07-01,90.8159266446
2020-08-01,93.1928412257
2020-09-01,94.5560187054
2020-10-01,94.8963612682
2020-11-01,94.7837388244
2020-12-01,100.2450348541
2021-01-01,97.2301499458
2021-02-01,99.5320491714
2021-03-01,102.7698314765
2021-04-01,103.6182613746
2021-05-01,107.6506169344
2021-06-01,101.8045656206
2021-07-01,111.4301018481
2021-08-01,107.9240730231
2021-09-01,108.381406733
2021-10-01,106.5458949676
2021-11-01,104.8073345303
2021-12-01,107.8852031276
2022-01-01,114.543831275
2022-02-01,112.7864614309
2022-03-01,122.2892020111
2022-04-01,122.453497503
2022-05-01,118.0348230494
2022-06-01,116.4282800125
2022-07-01,114.7017327918
2022-08-01,111.7891647887
2022-09-01,112.5181484775
2022-10-01,103.8533933647
2022-11-01,108.1701177318
2022-12-01,113.216978028
2023-01-01,111.3615062087
2023-02-01,115.488190113
2023-03-01,113.5284872834
2023-04-01,111.0902617757
2023-05-01,111.6505136474
2023-06-01,114.1853997592
2023-07-01,109.2722261111
2023-08-01,103.8188756779
2023-09-01,101.7491416523
2023-10-01,104.4321871379
2023-11-01,102.9730358164
2023-12-01,105.5027251828
2024-01-01,110.6065711324
2024-02-01,106.9781009384
2024-03-01,109.3526390062
2024-04-01,109.5428590714
2024-05-01,111.1689166241
2024-06-01,114.1176263838
2024-07-01,116.4422352048
2024-08-01,114.3824679979
2024-09-01,112.294330116
2024-10-01,117.7889831406
2024-11-01,110.6605785377
2024-12-01,116.0675217035
2025-01-01,110.0855480015
2025-02-01,113.35525045
2025-03-01,115.416239196
2025-04-01,116.870981795
2025-05-01,114.5423124944
2025-06-01,115.6840369628
2025-07-01,119.8884377524
2025-08-01,117.7808442073
