Tarih,TP_IHRISICREV4_32
2016-10-01,507579.748
2016-11-01,472139.288
2016-12-01,542642.713
2017-01-01,377369.845
2017-02-01,463077.238
2017-03-01,543585.95
2017-04-01,541612.181
2017-05-01,488429.335
2017-06-01,418236.92
2017-07-01,456836.931
2017-08-01,495829.406
2017-09-01,355170.428
2017-10-01,390912.781
2017-11-01,418691.858
2017-12-01,466634.316
2018-01-01,340153.688
2018-02-01,375614.854
2018-03-01,549247.511
2018-04-01,502974.043
2018-05-01,508257.548
2018-06-01,433256.75
2018-07-01,498700.513
2018-08-01,433149.847
2018-09-01,452409.409
2018-10-01,585409.221
2018-11-01,566556.149
2018-12-01,446343.844
2019-01-01,464456.266
2019-02-01,498775.814
2019-03-01,618817.75
2019-04-01,603697.418
2019-05-01,632858.772
2019-06-01,408604.891
2019-07-01,521066.959
2019-08-01,401732.149
2019-09-01,437721.824
2019-10-01,534112.986
2019-11-01,771180.183
2019-12-01,572696.458
2020-01-01,497580.011
2020-02-01,599271.517
2020-03-01,371045.511
2020-04-01,102923.276
2020-05-01,140598.614
2020-06-01,337860.695
2020-07-01,470686.419
2020-08-01,352907.569
2020-09-01,503743.168
2020-10-01,588000.115
2020-11-01,622828.311
2020-12-01,581032.929
2021-01-01,485256.0
2021-02-01,607055.0
2021-03-01,700906.0
2021-04-01,741446.0
2021-05-01,520337.0
2021-06-01,773474.0
2021-07-01,653434.0
2021-08-01,689189.0
2021-09-01,762576.0
2021-10-01,911690.0
2021-11-01,942321.0
2021-12-01,790338.0
2022-01-01,694308.0
2022-02-01,846609.0
2022-03-01,756009.0
2022-04-01,917630.0
2022-05-01,732308.0
2022-06-01,935678.0
2022-07-01,678883.0
2022-08-01,896257.0
2022-09-01,909164.0
2022-10-01,1030692.0
2022-11-01,917279.0
2022-12-01,830525.0
2023-01-01,702809.0
2023-02-01,735043.0
2023-03-01,899136.0
2023-04-01,710876.0
2023-05-01,817335.0
2023-06-01,926680.0
2023-07-01,767080.0
2023-08-01,887682.0
2023-09-01,997865.0
2023-10-01,1017250.0
2023-11-01,1060996.0
2023-12-01,874500.0
2024-01-01,835090.0
2024-02-01,916377.0
2024-03-01,999371.0
2024-04-01,730754.0
2024-05-01,1072579.0
2024-06-01,770527.0
2024-07-01,936550.0
2024-08-01,1005943.0
2024-09-01,949682.0
2024-10-01,1023663.0
2024-11-01,1030791.0
2024-12-01,994159.0
2025-01-01,1300927.0
2025-02-01,1119416.0
2025-03-01,889249.0
2025-04-01,840280.0
2025-05-01,1223276.0
2025-06-01,656409.0
2025-07-01,929480.0
2025-08-01,1006223.0
