Tarih,TP_IHRISICREV4_59
2016-12-01,3006.169
2017-01-01,1023.307
2017-02-01,521.311
2017-03-01,798.01
2017-04-01,630.58
2017-05-01,1120.489
2017-06-01,417.13
2017-07-01,316.479
2017-08-01,538.76
2017-09-01,987.391
2017-10-01,332.638
2017-11-01,533.098
2017-12-01,2863.112
2018-01-01,239.045
2018-02-01,494.219
2018-03-01,726.397
2018-04-01,399.72
2018-05-01,589.582
2018-06-01,591.573
2018-07-01,364.102
2018-08-01,2956.544
2018-09-01,918.129
2018-10-01,298.602
2018-11-01,511.041
2018-12-01,911.162
2019-01-01,218.938
2019-02-01,370.157
2019-03-01,496.253
2019-04-01,275.919
2019-05-01,615.084
2019-06-01,391.093
2019-07-01,358.199
2019-08-01,337.386
2019-09-01,414.97
2019-10-01,322.91
2019-11-01,295.154
2019-12-01,627.317
2020-01-01,194.806
2020-02-01,184.513
2020-03-01,257.374
2020-04-01,264.641
2020-05-01,219.718
2020-06-01,412.983
2020-07-01,199.463
2020-08-01,154.454
2020-09-01,221.397
2020-10-01,225.512
2020-11-01,227.09
2020-12-01,188.904
2021-01-01,827.0
2021-02-01,343.0
2021-03-01,811.0
2021-04-01,294.0
2021-05-01,277.0
2021-06-01,297.0
2021-07-01,773.0
2021-08-01,318.0
2021-09-01,332.0
2021-10-01,1041.0
2021-11-01,169.0
2021-12-01,367.0
2022-01-01,169.0
2022-02-01,323.0
2022-03-01,1084.0
2022-04-01,735.0
2022-05-01,176.0
2022-06-01,2575.0
2022-07-01,142.0
2022-08-01,1345.0
2022-09-01,612.0
2022-10-01,257.0
2022-11-01,2661.0
2022-12-01,617.0
2023-01-01,359.0
2023-02-01,686.0
2023-03-01,519.0
2023-04-01,480.0
2023-05-01,1504.0
2023-06-01,500.0
2023-07-01,597.0
2023-08-01,339.0
2023-09-01,519.0
2023-10-01,481.0
2023-11-01,647.0
2023-12-01,3408.0
2024-01-01,423.0
2024-02-01,865.0
2024-03-01,418.0
2024-04-01,331.0
2024-05-01,326.0
2024-06-01,167.0
2024-07-01,301.0
2024-08-01,447.0
2024-09-01,789.0
2024-10-01,414.0
2024-11-01,385.0
2024-12-01,425.0
2025-01-01,589.0
2025-02-01,235.0
2025-03-01,578.0
2025-04-01,532.0
2025-05-01,664.0
2025-06-01,349.0
2025-07-01,490.0
2025-08-01,581.0
