Tarih,TP_IHRISICREV4_15
2016-10-01,92700.164
2016-11-01,82087.834
2016-12-01,82079.347
2017-01-01,79049.699
2017-02-01,107133.578
2017-03-01,140512.335
2017-04-01,111167.706
2017-05-01,108389.835
2017-06-01,94009.696
2017-07-01,94887.573
2017-08-01,131536.309
2017-09-01,82668.076
2017-10-01,98214.215
2017-11-01,92367.662
2017-12-01,95258.168
2018-01-01,110146.417
2018-02-01,133024.732
2018-03-01,161609.344
2018-04-01,132795.316
2018-05-01,124252.33
2018-06-01,100917.33
2018-07-01,119952.913
2018-08-01,110143.746
2018-09-01,104520.73
2018-10-01,112868.922
2018-11-01,103924.143
2018-12-01,92236.784
2019-01-01,107366.764
2019-02-01,139820.059
2019-03-01,163727.677
2019-04-01,136961.941
2019-05-01,149054.358
2019-06-01,77931.281
2019-07-01,136335.581
2019-08-01,110159.213
2019-09-01,125131.46
2019-10-01,116767.601
2019-11-01,104099.663
2019-12-01,96788.03
2020-01-01,124613.63
2020-02-01,143551.211
2020-03-01,126813.452
2020-04-01,49821.555
2020-05-01,55302.124
2020-06-01,85649.166
2020-07-01,105178.359
2020-08-01,79614.336
2020-09-01,109893.598
2020-10-01,111648.196
2020-11-01,90621.996
2020-12-01,99276.246
2021-01-01,104907.0
2021-02-01,128330.0
2021-03-01,159990.0
2021-04-01,149258.0
2021-05-01,103996.0
2021-06-01,142486.0
2021-07-01,129331.0
2021-08-01,141646.0
2021-09-01,153222.0
2021-10-01,147492.0
2021-11-01,136091.0
2021-12-01,149160.0
2022-01-01,130151.0
2022-02-01,179125.0
2022-03-01,197892.0
2022-04-01,193573.0
2022-05-01,119528.0
2022-06-01,168344.0
2022-07-01,138430.0
2022-08-01,169118.0
2022-09-01,182447.0
2022-10-01,151531.0
2022-11-01,158271.0
2022-12-01,174438.0
2023-01-01,175947.0
2023-02-01,169926.0
2023-03-01,220182.0
2023-04-01,151986.0
2023-05-01,159020.0
2023-06-01,152190.0
2023-07-01,125470.0
2023-08-01,148963.0
2023-09-01,146966.0
2023-10-01,131786.0
2023-11-01,123001.0
2023-12-01,131947.0
2024-01-01,153181.0
2024-02-01,166757.0
2024-03-01,188430.0
2024-04-01,135870.0
2024-05-01,163524.0
2024-06-01,110570.0
2024-07-01,134578.0
2024-08-01,145164.0
2024-09-01,132771.0
2024-10-01,137797.0
2024-11-01,141064.0
2024-12-01,132523.0
2025-01-01,135339.0
2025-02-01,146024.0
2025-03-01,175461.0
2025-04-01,121274.0
2025-05-01,133719.0
2025-06-01,95718.0
2025-07-01,124427.0
2025-08-01,135225.0
