Tarih,TP_IHRISICREV4_16
2016-10-01,56532.276
2016-11-01,66432.152
2016-12-01,59541.764
2017-01-01,49730.546
2017-02-01,55940.959
2017-03-01,67851.894
2017-04-01,69518.119
2017-05-01,64627.027
2017-06-01,59226.858
2017-07-01,62648.585
2017-08-01,65706.617
2017-09-01,52038.334
2017-10-01,70520.215
2017-11-01,76038.925
2017-12-01,81924.701
2018-01-01,58378.373
2018-02-01,65787.077
2018-03-01,80813.924
2018-04-01,71379.59
2018-05-01,77622.164
2018-06-01,64842.547
2018-07-01,71352.039
2018-08-01,56870.908
2018-09-01,67459.653
2018-10-01,70414.72
2018-11-01,82850.687
2018-12-01,65392.68
2019-01-01,61013.565
2019-02-01,61709.34
2019-03-01,76192.061
2019-04-01,81414.961
2019-05-01,84492.968
2019-06-01,55027.53
2019-07-01,87894.613
2019-08-01,66047.835
2019-09-01,74597.005
2019-10-01,86107.655
2019-11-01,80308.7
2019-12-01,77880.683
2020-01-01,73280.321
2020-02-01,69800.532
2020-03-01,67684.337
2020-04-01,51311.472
2020-05-01,63690.9
2020-06-01,73372.558
2020-07-01,87586.633
2020-08-01,80258.576
2020-09-01,92699.495
2020-10-01,100375.792
2020-11-01,98915.702
2020-12-01,107238.48
2021-01-01,85352.0
2021-02-01,89193.0
2021-03-01,116667.0
2021-04-01,120014.0
2021-05-01,119423.0
2021-06-01,129817.0
2021-07-01,102671.0
2021-08-01,135644.0
2021-09-01,135285.0
2021-10-01,124782.0
2021-11-01,151498.0
2021-12-01,146796.0
2022-01-01,122696.0
2022-02-01,127729.0
2022-03-01,154641.0
2022-04-01,163496.0
2022-05-01,119884.0
2022-06-01,166124.0
2022-07-01,131737.0
2022-08-01,154060.0
2022-09-01,157401.0
2022-10-01,148011.0
2022-11-01,155573.0
2022-12-01,165411.0
2023-01-01,132675.0
2023-02-01,124407.0
2023-03-01,163193.0
2023-04-01,140211.0
2023-05-01,163676.0
2023-06-01,147133.0
2023-07-01,135822.0
2023-08-01,158054.0
2023-09-01,153185.0
2023-10-01,151813.0
2023-11-01,152693.0
2023-12-01,152893.0
2024-01-01,134459.0
2024-02-01,140131.0
2024-03-01,143375.0
2024-04-01,141313.0
2024-05-01,159742.0
2024-06-01,116906.0
2024-07-01,154225.0
2024-08-01,144805.0
2024-09-01,148875.0
2024-10-01,150883.0
2024-11-01,146596.0
2024-12-01,160612.0
2025-01-01,133435.0
2025-02-01,135573.0
2025-03-01,153157.0
2025-04-01,149085.0
2025-05-01,171013.0
2025-06-01,153815.0
2025-07-01,167266.0
2025-08-01,155330.0
