Tarih,TP_IHRISICREV4_11
2016-10-01,20374.719
2016-11-01,18370.862
2016-12-01,16342.079
2017-01-01,13948.861
2017-02-01,15767.811
2017-03-01,23956.394
2017-04-01,24982.365
2017-05-01,29537.996
2017-06-01,27728.36
2017-07-01,26828.87
2017-08-01,26879.157
2017-09-01,21621.305
2017-10-01,21900.239
2017-11-01,18695.719
2017-12-01,19985.495
2018-01-01,19274.578
2018-02-01,22057.342
2018-03-01,30619.752
2018-04-01,27178.008
2018-05-01,36414.472
2018-06-01,33854.421
2018-07-01,29857.086
2018-08-01,24054.247
2018-09-01,22992.739
2018-10-01,24659.631
2018-11-01,23629.552
2018-12-01,23756.807
2019-01-01,18080.851
2019-02-01,21257.122
2019-03-01,24381.776
2019-04-01,31112.0
2019-05-01,36118.869
2019-06-01,24304.065
2019-07-01,30711.86
2019-08-01,23934.474
2019-09-01,26049.779
2019-10-01,25398.201
2019-11-01,23224.859
2019-12-01,23253.534
2020-01-01,20216.655
2020-02-01,22445.937
2020-03-01,24909.033
2020-04-01,17407.595
2020-05-01,22580.533
2020-06-01,28240.078
2020-07-01,28398.965
2020-08-01,23277.344
2020-09-01,28598.231
2020-10-01,23981.655
2020-11-01,23610.444
2020-12-01,25259.036
2021-01-01,18993.0
2021-02-01,25165.0
2021-03-01,35566.0
2021-04-01,33072.0
2021-05-01,34640.0
2021-06-01,49294.0
2021-07-01,34631.0
2021-08-01,38028.0
2021-09-01,35867.0
2021-10-01,31544.0
2021-11-01,30566.0
2021-12-01,29117.0
2022-01-01,25183.0
2022-02-01,32615.0
2022-03-01,45342.0
2022-04-01,45101.0
2022-05-01,38053.0
2022-06-01,51243.0
2022-07-01,40325.0
2022-08-01,51510.0
2022-09-01,46514.0
2022-10-01,39357.0
2022-11-01,35624.0
2022-12-01,33920.0
2023-01-01,27048.0
2023-02-01,28728.0
2023-03-01,39404.0
2023-04-01,37651.0
2023-05-01,48266.0
2023-06-01,41386.0
2023-07-01,41554.0
2023-08-01,43975.0
2023-09-01,39004.0
2023-10-01,37891.0
2023-11-01,37659.0
2023-12-01,32883.0
2024-01-01,30803.0
2024-02-01,43171.0
2024-03-01,45193.0
2024-04-01,37873.0
2024-05-01,46767.0
2024-06-01,38331.0
2024-07-01,53350.0
2024-08-01,46041.0
2024-09-01,39790.0
2024-10-01,41440.0
2024-11-01,32340.0
2024-12-01,40941.0
2025-01-01,30243.0
2025-02-01,32139.0
2025-03-01,42074.0
2025-04-01,43748.0
2025-05-01,53434.0
2025-06-01,50196.0
2025-07-01,52524.0
2025-08-01,49573.0
