Tarih,TP_IHRISICREV4_26
2016-10-01,270827.556
2016-11-01,259244.821
2016-12-01,294721.136
2017-01-01,139711.61
2017-02-01,164542.606
2017-03-01,225380.879
2017-04-01,197689.734
2017-05-01,219182.424
2017-06-01,205571.023
2017-07-01,199032.57
2017-08-01,225030.571
2017-09-01,254714.164
2017-10-01,287957.373
2017-11-01,287016.723
2017-12-01,338338.715
2018-01-01,181415.855
2018-02-01,213450.797
2018-03-01,264307.438
2018-04-01,257402.464
2018-05-01,258261.698
2018-06-01,175594.748
2018-07-01,175479.488
2018-08-01,158670.252
2018-09-01,236896.388
2018-10-01,303535.37
2018-11-01,291020.424
2018-12-01,282371.44
2019-01-01,170492.287
2019-02-01,214390.89
2019-03-01,243156.134
2019-04-01,218754.05
2019-05-01,228897.938
2019-06-01,158376.46
2019-07-01,211450.726
2019-08-01,181355.938
2019-09-01,218719.888
2019-10-01,311708.382
2019-11-01,314803.695
2019-12-01,294516.876
2020-01-01,161764.649
2020-02-01,170137.789
2020-03-01,175502.107
2020-04-01,152334.743
2020-05-01,151283.192
2020-06-01,174193.136
2020-07-01,182547.418
2020-08-01,174592.014
2020-09-01,214339.327
2020-10-01,255867.617
2020-11-01,241036.133
2020-12-01,309870.361
2021-01-01,149432.0
2021-02-01,191143.0
2021-03-01,262922.0
2021-04-01,274188.0
2021-05-01,224562.0
2021-06-01,215973.0
2021-07-01,175960.0
2021-08-01,196332.0
2021-09-01,233473.0
2021-10-01,252230.0
2021-11-01,259407.0
2021-12-01,295270.0
2022-01-01,176251.0
2022-02-01,208805.0
2022-03-01,228175.0
2022-04-01,273462.0
2022-05-01,175494.0
2022-06-01,222824.0
2022-07-01,183719.0
2022-08-01,243159.0
2022-09-01,256834.0
2022-10-01,276653.0
2022-11-01,316455.0
2022-12-01,407262.0
2023-01-01,228730.0
2023-02-01,261464.0
2023-03-01,283091.0
2023-04-01,261652.0
2023-05-01,286660.0
2023-06-01,298815.0
2023-07-01,294822.0
2023-08-01,337386.0
2023-09-01,344829.0
2023-10-01,323747.0
2023-11-01,338030.0
2023-12-01,365651.0
2024-01-01,203061.0
2024-02-01,217712.0
2024-03-01,285126.0
2024-04-01,272885.0
2024-05-01,321041.0
2024-06-01,268787.0
2024-07-01,311832.0
2024-08-01,283635.0
2024-09-01,299749.0
2024-10-01,328818.0
2024-11-01,294331.0
2024-12-01,345620.0
2025-01-01,212155.0
2025-02-01,235814.0
2025-03-01,270554.0
2025-04-01,222383.0
2025-05-01,309915.0
2025-06-01,258848.0
2025-07-01,287579.0
2025-08-01,288659.0
