Tarih,TP_IHRISICREV4_05
2017-02-01,1188.98
2017-03-01,208.507
2017-04-01,144.997
2017-05-01,237.116
2017-06-01,123.389
2017-07-01,194.167
2017-08-01,168.742
2017-09-01,146.449
2017-10-01,361.757
2017-11-01,153.233
2017-12-01,497.254
2018-01-01,1377.158
2018-02-01,364.545
2018-03-01,418.14
2018-04-01,345.39
2018-05-01,128.22
2018-06-01,379.932
2018-07-01,399.055
2018-08-01,411.962
2018-09-01,203.079
2018-10-01,715.935
2018-11-01,640.557
2018-12-01,248.359
2019-01-01,257.262
2019-02-01,156.644
2019-03-01,126.54
2019-04-01,569.59
2019-05-01,284.887
2019-06-01,65.631
2019-07-01,253.086
2019-08-01,363.444
2019-09-01,107.906
2019-10-01,284.119
2019-11-01,531.801
2019-12-01,1147.047
2020-01-01,825.66
2020-02-01,225.811
2020-03-01,161.664
2020-04-01,156.077
2020-05-01,132.708
2020-06-01,180.771
2020-07-01,145.733
2020-08-01,155.498
2020-09-01,331.373
2020-10-01,438.85
2020-11-01,942.656
2020-12-01,2108.616
2021-01-01,1358.0
2021-02-01,1602.0
2021-03-01,236.0
2021-04-01,177.0
2021-05-01,366.0
2021-06-01,184.0
2021-07-01,290.0
2021-08-01,425.0
2021-09-01,496.0
2021-10-01,528.0
2021-11-01,1767.0
2021-12-01,5665.0
2022-01-01,6937.0
2022-02-01,1587.0
2022-03-01,1802.0
2022-04-01,26783.0
2022-05-01,8915.0
2022-06-01,26816.0
2022-07-01,17119.0
2022-08-01,57085.0
2022-09-01,29512.0
2022-10-01,52366.0
2022-11-01,20147.0
2022-12-01,31117.0
2023-01-01,24871.0
2023-02-01,6499.0
2023-03-01,4225.0
2023-04-01,4566.0
2023-05-01,5897.0
2023-06-01,3783.0
2023-07-01,2543.0
2023-08-01,3193.0
2023-09-01,3725.0
2023-10-01,5594.0
2023-11-01,4632.0
2023-12-01,3270.0
2024-01-01,2131.0
2024-02-01,740.0
2024-03-01,1309.0
2024-04-01,2204.0
2024-05-01,7823.0
2024-06-01,611.0
2024-07-01,5487.0
2024-08-01,6685.0
2024-09-01,5807.0
2024-10-01,10164.0
2024-11-01,3763.0
2024-12-01,2174.0
2025-01-01,2582.0
2025-02-01,2031.0
2025-03-01,2176.0
2025-04-01,2835.0
2025-05-01,4108.0
2025-06-01,3325.0
2025-07-01,4228.0
2025-08-01,6119.0
