Tarih,TP_IHRISICREV4_08
2016-10-01,152081.17
2016-11-01,145482.066
2016-12-01,127033.059
2017-01-01,126782.127
2017-02-01,108924.372
2017-03-01,138352.969
2017-04-01,167723.833
2017-05-01,195558.167
2017-06-01,183385.719
2017-07-01,165194.99
2017-08-01,192041.138
2017-09-01,158734.248
2017-10-01,190515.621
2017-11-01,187206.57
2017-12-01,149370.22
2018-01-01,144606.099
2018-02-01,112729.133
2018-03-01,139346.337
2018-04-01,166285.032
2018-05-01,203142.695
2018-06-01,174453.831
2018-07-01,178842.24
2018-08-01,146443.052
2018-09-01,163487.6
2018-10-01,172458.731
2018-11-01,169630.445
2018-12-01,146020.754
2019-01-01,132029.212
2019-02-01,111314.42
2019-03-01,128447.518
2019-04-01,156390.526
2019-05-01,200179.869
2019-06-01,118954.667
2019-07-01,168898.825
2019-08-01,146557.335
2019-09-01,155693.069
2019-10-01,156779.103
2019-11-01,155201.763
2019-12-01,139723.186
2020-01-01,137798.368
2020-02-01,88223.803
2020-03-01,98877.456
2020-04-01,119283.125
2020-05-01,91398.228
2020-06-01,107635.822
2020-07-01,130745.321
2020-08-01,117191.263
2020-09-01,153371.14
2020-10-01,140396.054
2020-11-01,156019.172
2020-12-01,146813.184
2021-01-01,136817.0
2021-02-01,122849.0
2021-03-01,155375.0
2021-04-01,164979.0
2021-05-01,163044.0
2021-06-01,179698.0
2021-07-01,144868.0
2021-08-01,166681.0
2021-09-01,158955.0
2021-10-01,159960.0
2021-11-01,181103.0
2021-12-01,152005.0
2022-01-01,150801.0
2022-02-01,126033.0
2022-03-01,150850.0
2022-04-01,159078.0
2022-05-01,163933.0
2022-06-01,205877.0
2022-07-01,155586.0
2022-08-01,183114.0
2022-09-01,156870.0
2022-10-01,151599.0
2022-11-01,165163.0
2022-12-01,161884.0
2023-01-01,126505.0
2023-02-01,118900.0
2023-03-01,144801.0
2023-04-01,129007.0
2023-05-01,165872.0
2023-06-01,146515.0
2023-07-01,146575.0
2023-08-01,156128.0
2023-09-01,151562.0
2023-10-01,151768.0
2023-11-01,156814.0
2023-12-01,142853.0
2024-01-01,122908.0
2024-02-01,133182.0
2024-03-01,146029.0
2024-04-01,137214.0
2024-05-01,180789.0
2024-06-01,152867.0
2024-07-01,162952.0
2024-08-01,168527.0
2024-09-01,148304.0
2024-10-01,171978.0
2024-11-01,148976.0
2024-12-01,142082.0
2025-01-01,135958.0
2025-02-01,111297.0
2025-03-01,113723.0
2025-04-01,136188.0
2025-05-01,162496.0
2025-06-01,145058.0
2025-07-01,172488.0
2025-08-01,154735.0
