Tarih,TP_IHRISICREV4_20
2016-10-01,553212.494
2016-11-01,553748.142
2016-12-01,549606.885
2017-01-01,508939.413
2017-02-01,559202.318
2017-03-01,627421.101
2017-04-01,543903.278
2017-05-01,595982.127
2017-06-01,576919.74
2017-07-01,580381.463
2017-08-01,707135.96
2017-09-01,629908.477
2017-10-01,690359.744
2017-11-01,687736.254
2017-12-01,669538.216
2018-01-01,624824.752
2018-02-01,652030.811
2018-03-01,746508.166
2018-04-01,714973.665
2018-05-01,771613.641
2018-06-01,727630.518
2018-07-01,774410.601
2018-08-01,709504.524
2018-09-01,781296.521
2018-10-01,785838.319
2018-11-01,774046.077
2018-12-01,705872.821
2019-01-01,680264.422
2019-02-01,736602.025
2019-03-01,775120.86
2019-04-01,763350.381
2019-05-01,931332.261
2019-06-01,601813.495
2019-07-01,873721.197
2019-08-01,760172.533
2019-09-01,779749.175
2019-10-01,882800.452
2019-11-01,845938.673
2019-12-01,790729.182
2020-01-01,764453.386
2020-02-01,764782.984
2020-03-01,762821.362
2020-04-01,706112.611
2020-05-01,641123.577
2020-06-01,787245.157
2020-07-01,862170.686
2020-08-01,756239.27
2020-09-01,876336.299
2020-10-01,908174.242
2020-11-01,915947.447
2020-12-01,955694.901
2021-01-01,834915.0
2021-02-01,880242.0
2021-03-01,1053888.0
2021-04-01,1101206.0
2021-05-01,1097751.0
2021-06-01,1277538.0
2021-07-01,1070332.0
2021-08-01,1142015.0
2021-09-01,1301253.0
2021-10-01,1183603.0
2021-11-01,1284265.0
2021-12-01,1287194.0
2022-01-01,1119980.0
2022-02-01,1301750.0
2022-03-01,1504601.0
2022-04-01,1643729.0
2022-05-01,1467117.0
2022-06-01,1762393.0
2022-07-01,1579324.0
2022-08-01,1725796.0
2022-09-01,1674770.0
2022-10-01,1462757.0
2022-11-01,1573347.0
2022-12-01,1585205.0
2023-01-01,1319442.0
2023-02-01,1299566.0
2023-03-01,1608194.0
2023-04-01,1347977.0
2023-05-01,1490923.0
2023-06-01,1374740.0
2023-07-01,1298298.0
2023-08-01,1483069.0
2023-09-01,1416868.0
2023-10-01,1413912.0
2023-11-01,1422891.0
2023-12-01,1336012.0
2024-01-01,1295539.0
2024-02-01,1305806.0
2024-03-01,1434491.0
2024-04-01,1220268.0
2024-05-01,1572537.0
2024-06-01,1210326.0
2024-07-01,1565486.0
2024-08-01,1517999.0
2024-09-01,1365926.0
2024-10-01,1450230.0
2024-11-01,1443725.0
2024-12-01,1481912.0
2025-01-01,1319349.0
2025-02-01,1266501.0
2025-03-01,1439409.0
2025-04-01,1419844.0
2025-05-01,1529394.0
2025-06-01,1496581.0
2025-07-01,2306113.0
2025-08-01,1606638.0
