Tarih,TP_IHRISICREV4_29
2016-06-01,2053414.31
2016-07-01,1641723.405
2016-08-01,1553441.299
2016-09-01,1826037.164
2016-10-01,2145185.895
2016-11-01,2159558.318
2016-12-01,2269727.866
2017-01-01,1963304.642
2017-02-01,2126804.172
2017-03-01,2579031.083
2017-04-01,2205638.918
2017-05-01,2452661.45
2017-06-01,2392465.887
2017-07-01,2333246.442
2017-08-01,1700353.132
2017-09-01,2052370.449
2017-10-01,2488293.814
2017-11-01,2549825.631
2017-12-01,2362774.953
2018-01-01,2159796.641
2018-02-01,2652580.527
2018-03-01,3002225.135
2018-04-01,2757101.915
2018-05-01,2622488.382
2018-06-01,2397367.343
2018-07-01,2602786.065
2018-08-01,1483290.066
2018-09-01,2438744.681
2018-10-01,2767978.274
2018-11-01,2616436.532
2018-12-01,2335212.537
2019-01-01,2186054.687
2019-02-01,2385865.705
2019-03-01,2722843.248
2019-04-01,2453440.12
2019-05-01,2577161.64
2019-06-01,2051560.734
2019-07-01,2704175.141
2019-08-01,1592671.717
2019-09-01,2404060.344
2019-10-01,2641945.912
2019-11-01,2542318.014
2019-12-01,2394311.319
2020-01-01,2245828.242
2020-02-01,2373159.571
2020-03-01,1902333.778
2020-04-01,497576.422
2020-05-01,1076561.872
2020-06-01,1820356.598
2020-07-01,2029101.261
2020-08-01,1383360.434
2020-09-01,2427801.129
2020-10-01,2750339.652
2020-11-01,2549309.901
2020-12-01,2642604.065
2021-01-01,2122735.0
2021-02-01,2340142.0
2021-03-01,2671031.0
2021-04-01,2267919.0
2021-05-01,1696944.0
2021-06-01,2110023.0
2021-07-01,1802966.0
2021-08-01,2183983.0
2021-09-01,2212847.0
2021-10-01,2382722.0
2021-11-01,2273801.0
2021-12-01,2705582.0
2022-01-01,2032688.0
2022-02-01,2279852.0
2022-03-01,2400630.0
2022-04-01,2461374.0
2022-05-01,2076181.0
2022-06-01,2487451.0
2022-07-01,1842589.0
2022-08-01,2010009.0
2022-09-01,2492230.0
2022-10-01,2415926.0
2022-11-01,2633026.0
2022-12-01,2915926.0
2023-01-01,2513350.0
2023-02-01,2398049.0
2023-03-01,3041365.0
2023-04-01,2520730.0
2023-05-01,2794923.0
2023-06-01,2779244.0
2023-07-01,2510910.0
2023-08-01,2505518.0
2023-09-01,2587494.0
2023-10-01,2874695.0
2023-11-01,2941382.0
2023-12-01,3063978.0
2024-01-01,2567485.0
2024-02-01,2890792.0
2024-03-01,2976661.0
2024-04-01,2569236.0
2024-05-01,2961645.0
2024-06-01,2448623.0
2024-07-01,2878497.0
2024-08-01,2459357.0
2024-09-01,3125803.0
2024-10-01,3330129.0
2024-11-01,2977544.0
2024-12-01,3297171.0
2025-01-01,2782732.0
2025-02-01,2767447.0
2025-03-01,3271874.0
2025-04-01,2907987.0
2025-05-01,3748256.0
2025-06-01,3207275.0
2025-07-01,3604787.0
2025-08-01,2528849.0
