Tarih,TP_IHRISICREV4_06
2016-10-01,11063.795
2016-11-01,12184.336
2016-12-01,8229.639
2017-01-01,15578.301
2017-02-01,20180.779
2017-03-01,7548.402
2017-04-01,
2017-05-01,14630.199
2017-06-01,7121.032
2017-07-01,13170.812
2017-08-01,16756.396
2017-09-01,14001.428
2017-10-01,13803.236
2017-11-01,10751.516
2017-12-01,16423.753
2018-01-01,14551.005
2018-02-01,12997.622
2018-03-01,
2018-04-01,7336.544
2018-05-01,17698.522
2018-06-01,16579.654
2018-07-01,7075.467
2018-08-01,17522.105
2018-09-01,19500.973
2018-10-01,18488.786
2018-11-01,16689.412
2018-12-01,17704.265
2019-01-01,33063.407
2019-02-01,31511.705
2019-03-01,8193.228
2019-04-01,
2019-05-01,24875.133
2019-06-01,22099.643
2019-07-01,24558.382
2019-08-01,18275.121
2019-09-01,18311.431
2019-10-01,13822.307
2019-11-01,20360.963
2019-12-01,9864.663
2020-01-01,29717.725
2020-02-01,12726.238
2020-03-01,1822.055
2020-04-01,6888.938
2020-05-01,638.397
2020-06-01,832.792
2020-07-01,4673.917
2020-08-01,7574.814
2020-09-01,6060.773
2020-10-01,7017.471
2020-11-01,6193.095
2020-12-01,8978.123
2021-01-01,8524.0
2021-02-01,6935.0
2021-03-01,4458.0
2021-04-01,5128.0
2021-05-01,8486.0
2021-06-01,5929.0
2021-07-01,4698.0
2021-08-01,10606.0
2021-09-01,16.0
2021-10-01,5449.0
2021-11-01,14805.0
2021-12-01,3300.0
2022-01-01,7806.0
2022-02-01,
2022-03-01,1112.0
2022-04-01,2961.0
2022-05-01,
2022-06-01,599.0
2022-07-01,188523.0
2022-08-01,3351.0
2022-09-01,2659.0
2022-10-01,2132.0
2022-11-01,4057.0
2022-12-01,13320.0
2023-01-01,4133.0
2023-02-01,675.0
2023-03-01,2355.0
2023-04-01,
2023-05-01,3319.0
2023-06-01,1210.0
2023-07-01,
2023-08-01,22397.0
2023-09-01,1106.0
2023-10-01,1412.0
2023-11-01,1057.0
2023-12-01,1217.0
2024-01-01,1258.0
2024-02-01,
2024-03-01,
2024-04-01,
2024-05-01,37959.0
2024-06-01,
2024-07-01,72433.0
2024-08-01,20992.0
2024-09-01,28669.0
2024-10-01,169598.0
2024-11-01,
2024-12-01,6598.0
2025-01-01,19436.0
2025-02-01,39204.0
2025-03-01,73394.0
2025-04-01,36482.0
2025-05-01,15226.0
2025-06-01,20617.0
2025-07-01,16148.0
2025-08-01,17501.0
