Tarih,TP_IHRISICREV4_38
2016-10-01,38120.667
2016-11-01,46692.4
2016-12-01,48629.457
2017-01-01,45290.156
2017-02-01,41335.844
2017-03-01,46152.674
2017-04-01,40233.413
2017-05-01,38596.689
2017-06-01,37776.062
2017-07-01,31332.374
2017-08-01,37255.291
2017-09-01,40061.599
2017-10-01,45779.659
2017-11-01,47586.286
2017-12-01,37290.612
2018-01-01,51834.63
2018-02-01,41698.805
2018-03-01,54747.805
2018-04-01,49548.171
2018-05-01,58847.904
2018-06-01,47817.226
2018-07-01,44354.802
2018-08-01,47824.219
2018-09-01,56911.541
2018-10-01,55816.914
2018-11-01,51462.046
2018-12-01,44682.201
2019-01-01,38907.251
2019-02-01,46696.234
2019-03-01,44415.666
2019-04-01,48281.207
2019-05-01,51659.708
2019-06-01,32122.871
2019-07-01,39791.608
2019-08-01,35030.172
2019-09-01,52985.618
2019-10-01,52364.932
2019-11-01,46906.395
2019-12-01,48661.403
2020-01-01,41451.065
2020-02-01,48849.108
2020-03-01,42586.622
2020-04-01,24649.46
2020-05-01,34490.566
2020-06-01,40886.977
2020-07-01,48715.05
2020-08-01,42974.494
2020-09-01,55366.469
2020-10-01,46802.03
2020-11-01,48627.727
2020-12-01,58293.137
2021-01-01,47066.0
2021-02-01,54811.0
2021-03-01,62085.0
2021-04-01,57160.0
2021-05-01,48086.0
2021-06-01,71705.0
2021-07-01,59091.0
2021-08-01,67664.0
2021-09-01,78715.0
2021-10-01,51683.0
2021-11-01,68036.0
2021-12-01,72856.0
2022-01-01,55531.0
2022-02-01,80295.0
2022-03-01,78815.0
2022-04-01,89016.0
2022-05-01,57431.0
2022-06-01,73723.0
2022-07-01,49884.0
2022-08-01,68148.0
2022-09-01,73687.0
2022-10-01,56303.0
2022-11-01,70453.0
2022-12-01,76446.0
2023-01-01,72907.0
2023-02-01,50449.0
2023-03-01,80300.0
2023-04-01,64430.0
2023-05-01,70789.0
2023-06-01,61446.0
2023-07-01,52378.0
2023-08-01,74966.0
2023-09-01,75535.0
2023-10-01,69697.0
2023-11-01,74550.0
2023-12-01,70517.0
2024-01-01,68213.0
2024-02-01,59626.0
2024-03-01,67686.0
2024-04-01,47843.0
2024-05-01,81140.0
2024-06-01,51659.0
2024-07-01,78098.0
2024-08-01,66823.0
2024-09-01,71121.0
2024-10-01,67474.0
2024-11-01,67747.0
2024-12-01,66320.0
2025-01-01,67817.0
2025-02-01,71793.0
2025-03-01,88426.0
2025-04-01,68726.0
2025-05-01,83195.0
2025-06-01,71555.0
2025-07-01,107774.0
2025-08-01,103720.0
