Tarih,TP_IHRISICREV4_23
2016-10-01,292936.979
2016-11-01,293506.346
2016-12-01,291458.687
2017-01-01,261148.873
2017-02-01,283793.114
2017-03-01,338150.069
2017-04-01,324715.415
2017-05-01,343549.469
2017-06-01,331640.821
2017-07-01,307997.561
2017-08-01,348517.14
2017-09-01,283731.289
2017-10-01,335029.105
2017-11-01,325121.598
2017-12-01,334330.306
2018-01-01,305250.726
2018-02-01,334149.995
2018-03-01,377564.378
2018-04-01,367869.109
2018-05-01,370089.085
2018-06-01,355052.068
2018-07-01,371732.842
2018-08-01,299920.438
2018-09-01,339006.679
2018-10-01,374194.842
2018-11-01,361963.181
2018-12-01,342252.951
2019-01-01,338246.173
2019-02-01,358358.788
2019-03-01,421656.902
2019-04-01,413284.677
2019-05-01,485091.678
2019-06-01,305224.799
2019-07-01,429079.505
2019-08-01,378540.604
2019-09-01,405315.107
2019-10-01,399107.319
2019-11-01,414630.623
2019-12-01,399698.481
2020-01-01,406305.768
2020-02-01,417267.68
2020-03-01,430172.254
2020-04-01,308236.38
2020-05-01,331437.748
2020-06-01,443037.698
2020-07-01,484124.365
2020-08-01,425366.787
2020-09-01,478501.948
2020-10-01,495568.546
2020-11-01,448938.16
2020-12-01,472118.261
2021-01-01,375009.0
2021-02-01,447810.0
2021-03-01,544851.0
2021-04-01,552175.0
2021-05-01,529771.0
2021-06-01,597492.0
2021-07-01,478357.0
2021-08-01,582838.0
2021-09-01,586093.0
2021-10-01,535199.0
2021-11-01,559876.0
2021-12-01,583656.0
2022-01-01,488230.0
2022-02-01,571984.0
2022-03-01,700944.0
2022-04-01,749409.0
2022-05-01,612661.0
2022-06-01,718827.0
2022-07-01,575880.0
2022-08-01,673396.0
2022-09-01,626933.0
2022-10-01,559729.0
2022-11-01,575318.0
2022-12-01,598787.0
2023-01-01,496471.0
2023-02-01,492299.0
2023-03-01,614259.0
2023-04-01,517842.0
2023-05-01,624330.0
2023-06-01,585265.0
2023-07-01,542515.0
2023-08-01,568103.0
2023-09-01,544643.0
2023-10-01,522832.0
2023-11-01,496392.0
2023-12-01,528112.0
2024-01-01,485450.0
2024-02-01,512179.0
2024-03-01,550969.0
2024-04-01,487013.0
2024-05-01,618416.0
2024-06-01,481658.0
2024-07-01,557058.0
2024-08-01,538044.0
2024-09-01,557800.0
2024-10-01,545874.0
2024-11-01,518629.0
2024-12-01,521763.0
2025-01-01,483010.0
2025-02-01,480348.0
2025-03-01,551377.0
2025-04-01,552581.0
2025-05-01,622336.0
2025-06-01,532077.0
2025-07-01,626087.0
2025-08-01,544601.0
