Tarih,TP_IHRISICREV4_12
2016-10-01,51119.216
2016-11-01,57768.179
2016-12-01,50249.498
2017-01-01,49488.18
2017-02-01,43234.414
2017-03-01,47477.927
2017-04-01,42277.092
2017-05-01,52906.165
2017-06-01,41023.486
2017-07-01,43852.855
2017-08-01,52770.463
2017-09-01,50860.022
2017-10-01,52715.839
2017-11-01,66191.911
2017-12-01,61291.25
2018-01-01,48148.858
2018-02-01,51032.007
2018-03-01,56609.939
2018-04-01,46045.183
2018-05-01,53153.353
2018-06-01,50069.673
2018-07-01,61472.544
2018-08-01,49611.166
2018-09-01,67883.585
2018-10-01,49124.659
2018-11-01,45867.449
2018-12-01,52562.255
2019-01-01,49030.117
2019-02-01,57736.998
2019-03-01,64499.359
2019-04-01,49516.944
2019-05-01,60629.906
2019-06-01,38383.974
2019-07-01,49835.846
2019-08-01,42799.63
2019-09-01,52457.44
2019-10-01,66581.33
2019-11-01,62069.001
2019-12-01,59418.313
2020-01-01,39067.329
2020-02-01,52895.916
2020-03-01,54835.618
2020-04-01,40445.755
2020-05-01,46482.18
2020-06-01,63132.667
2020-07-01,59576.406
2020-08-01,54141.939
2020-09-01,69052.694
2020-10-01,57730.687
2020-11-01,53636.599
2020-12-01,52342.608
2021-01-01,36602.0
2021-02-01,33507.0
2021-03-01,40892.0
2021-04-01,41850.0
2021-05-01,40574.0
2021-06-01,55435.0
2021-07-01,37019.0
2021-08-01,43704.0
2021-09-01,51905.0
2021-10-01,48991.0
2021-11-01,50840.0
2021-12-01,46040.0
2022-01-01,38185.0
2022-02-01,40496.0
2022-03-01,52315.0
2022-04-01,45338.0
2022-05-01,42242.0
2022-06-01,64077.0
2022-07-01,49801.0
2022-08-01,58174.0
2022-09-01,49785.0
2022-10-01,64743.0
2022-11-01,58781.0
2022-12-01,54262.0
2023-01-01,57414.0
2023-02-01,53283.0
2023-03-01,62359.0
2023-04-01,53454.0
2023-05-01,69961.0
2023-06-01,61581.0
2023-07-01,61541.0
2023-08-01,61925.0
2023-09-01,59260.0
2023-10-01,58358.0
2023-11-01,53702.0
2023-12-01,45566.0
2024-01-01,50039.0
2024-02-01,59066.0
2024-03-01,74931.0
2024-04-01,58554.0
2024-05-01,66647.0
2024-06-01,52118.0
2024-07-01,68580.0
2024-08-01,68193.0
2024-09-01,53739.0
2024-10-01,58921.0
2024-11-01,59966.0
2024-12-01,60602.0
2025-01-01,53721.0
2025-02-01,57931.0
2025-03-01,54247.0
2025-04-01,62280.0
2025-05-01,76053.0
2025-06-01,76936.0
2025-07-01,81794.0
2025-08-01,66695.0
