Tarih,TP_IHRISICREV4_27
2016-09-01,768300.498
2016-10-01,834359.456
2016-11-01,829127.719
2016-12-01,901288.986
2017-01-01,617311.775
2017-02-01,675852.389
2017-03-01,844779.811
2017-04-01,766321.152
2017-05-01,850423.071
2017-06-01,833449.855
2017-07-01,765981.554
2017-08-01,955008.263
2017-09-01,812588.279
2017-10-01,986271.718
2017-11-01,972581.546
2017-12-01,1007291.404
2018-01-01,765517.392
2018-02-01,865070.42
2018-03-01,1005133.753
2018-04-01,876102.557
2018-05-01,941404.118
2018-06-01,857751.226
2018-07-01,900478.016
2018-08-01,829466.39
2018-09-01,993614.651
2018-10-01,1075312.579
2018-11-01,1065491.491
2018-12-01,933540.197
2019-01-01,778544.709
2019-02-01,912241.765
2019-03-01,977877.888
2019-04-01,938766.421
2019-05-01,1054605.229
2019-06-01,748097.828
2019-07-01,958639.956
2019-08-01,885912.542
2019-09-01,1021686.41
2019-10-01,1038098.049
2019-11-01,1016467.568
2019-12-01,975515.174
2020-01-01,889180.198
2020-02-01,901727.605
2020-03-01,845098.471
2020-04-01,586075.738
2020-05-01,642789.677
2020-06-01,923233.842
2020-07-01,1012328.803
2020-08-01,884394.945
2020-09-01,1119519.507
2020-10-01,1150368.282
2020-11-01,1109889.405
2020-12-01,1230625.627
2021-01-01,967890.0
2021-02-01,1119599.0
2021-03-01,1271446.0
2021-04-01,1248941.0
2021-05-01,1103862.0
2021-06-01,1364226.0
2021-07-01,1060131.0
2021-08-01,1252402.0
2021-09-01,1333372.0
2021-10-01,1309754.0
2021-11-01,1299565.0
2021-12-01,1325922.0
2022-01-01,1062706.0
2022-02-01,1233381.0
2022-03-01,1425035.0
2022-04-01,1451731.0
2022-05-01,1099385.0
2022-06-01,1451222.0
2022-07-01,1086549.0
2022-08-01,1315618.0
2022-09-01,1445549.0
2022-10-01,1415235.0
2022-11-01,1542444.0
2022-12-01,1534305.0
2023-01-01,1287752.0
2023-02-01,1369283.0
2023-03-01,1607660.0
2023-04-01,1268968.0
2023-05-01,1424679.0
2023-06-01,1379853.0
2023-07-01,1293622.0
2023-08-01,1431597.0
2023-09-01,1436546.0
2023-10-01,1465590.0
2023-11-01,1471701.0
2023-12-01,1503197.0
2024-01-01,1308275.0
2024-02-01,1445898.0
2024-03-01,1552681.0
2024-04-01,1256518.0
2024-05-01,1588340.0
2024-06-01,1307814.0
2024-07-01,1535590.0
2024-08-01,1575954.0
2024-09-01,1563550.0
2024-10-01,1658424.0
2024-11-01,1537468.0
2024-12-01,1630738.0
2025-01-01,1412099.0
2025-02-01,1427047.0
2025-03-01,1580503.0
2025-04-01,1456251.0
2025-05-01,1734482.0
2025-06-01,1397253.0
2025-07-01,1688517.0
2025-08-01,1569996.0
