Tarih,TP_IHRISICREV4_18
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,
2006-01-01,
2006-02-01,
2006-03-01,
2006-04-01,
2006-05-01,
2006-06-01,
2006-07-01,
2006-08-01,
2006-09-01,
2006-10-01,
2006-11-01,
2006-12-01,
2007-01-01,
2007-02-01,
2007-03-01,
2007-04-01,
2007-05-01,
2007-06-01,
2007-07-01,
2007-08-01,
2007-09-01,
2007-10-01,
2007-11-01,
2007-12-01,
2008-01-01,
2008-02-01,
2008-03-01,
2008-04-01,
2008-05-01,
2008-06-01,
2008-07-01,
2008-08-01,
2008-09-01,
2008-10-01,
2008-11-01,
2008-12-01,
2009-01-01,
2009-02-01,
2009-03-01,
2009-04-01,
2009-05-01,
2009-06-01,
2009-07-01,
2009-08-01,
2009-09-01,
2009-10-01,
2009-11-01,
2009-12-01,
2010-01-01,
2010-02-01,
2010-03-01,
2010-04-01,
2010-05-01,
2010-06-01,
2010-07-01,
2010-08-01,
2010-09-01,
2010-10-01,
2010-11-01,
2010-12-01,
2011-01-01,
2011-02-01,
2011-03-01,
2011-04-01,
2011-05-01,
2011-06-01,
2011-07-01,
2011-08-01,
2011-09-01,
2011-10-01,
2011-11-01,
2011-12-01,
2012-01-01,
2012-02-01,
2012-03-01,
2012-04-01,
2012-05-01,
2012-06-01,
2012-07-01,
2012-08-01,
2012-09-01,
2012-10-01,
2012-11-01,
2012-12-01,
2013-01-01,1341.875
2013-02-01,1496.133
2013-03-01,1315.162
2013-04-01,1343.304
2013-05-01,1223.087
2013-06-01,1239.69
2013-07-01,1820.743
2013-08-01,1279.133
2013-09-01,1528.017
2013-10-01,1262.121
2013-11-01,1451.138
2013-12-01,1623.953
2014-01-01,1564.977
2014-02-01,1559.158
2014-03-01,1237.767
2014-04-01,1649.957
2014-05-01,1977.066
2014-06-01,1461.062
2014-07-01,1606.72
2014-08-01,2014.348
2014-09-01,2028.281
2014-10-01,1389.745
2014-11-01,1791.783
2014-12-01,1477.18
2015-01-01,1481.429
2015-02-01,1457.377
2015-03-01,1332.224
2015-04-01,1851.382
2015-05-01,1913.06
2015-06-01,1418.641
2015-07-01,1383.828
2015-08-01,1414.015
2015-09-01,1484.68
2015-10-01,1348.08
2015-11-01,1503.943
2015-12-01,1598.305
2016-01-01,1020.571
2016-02-01,1528.59
2016-03-01,1390.694
2016-04-01,1491.525
2016-05-01,949.786
2016-06-01,1591.199
2016-07-01,877.255
2016-08-01,1088.376
2016-09-01,1094.715
