Tarih,TP_IHRISICREV4_18
2016-10-01,1301.71
2016-11-01,927.43
2016-12-01,1935.841
2017-01-01,1006.315
2017-02-01,1862.097
2017-03-01,1455.066
2017-04-01,1372.296
2017-05-01,3532.387
2017-06-01,1359.222
2017-07-01,1415.644
2017-08-01,1880.362
2017-09-01,1638.098
2017-10-01,1664.614
2017-11-01,1923.088
2017-12-01,1496.936
2018-01-01,1742.406
2018-02-01,1274.222
2018-03-01,1879.383
2018-04-01,1655.491
2018-05-01,2074.313
2018-06-01,19885.498
2018-07-01,1733.883
2018-08-01,1568.017
2018-09-01,1536.441
2018-10-01,1619.473
2018-11-01,1849.307
2018-12-01,1793.125
2019-01-01,1402.097
2019-02-01,1779.987
2019-03-01,2067.064
2019-04-01,1533.713
2019-05-01,1892.595
2019-06-01,1581.773
2019-07-01,1668.706
2019-08-01,1559.136
2019-09-01,1762.014
2019-10-01,1732.24
2019-11-01,1790.111
2019-12-01,1397.647
2020-01-01,1329.233
2020-02-01,1600.304
2020-03-01,1850.525
2020-04-01,1912.133
2020-05-01,1246.692
2020-06-01,1214.433
2020-07-01,1655.711
2020-08-01,1318.254
2020-09-01,1678.416
2020-10-01,1836.832
2020-11-01,1673.64
2020-12-01,2043.849
2021-01-01,2601.0
2021-02-01,2422.0
2021-03-01,2460.0
2021-04-01,2558.0
2021-05-01,2357.0
2021-06-01,2643.0
2021-07-01,2220.0
2021-08-01,2525.0
2021-09-01,2729.0
2021-10-01,2853.0
2021-11-01,2991.0
2021-12-01,3164.0
2022-01-01,3532.0
2022-02-01,2173.0
2022-03-01,2605.0
2022-04-01,3188.0
2022-05-01,2306.0
2022-06-01,2419.0
2022-07-01,2617.0
2022-08-01,2101.0
2022-09-01,2625.0
2022-10-01,2430.0
2022-11-01,2549.0
2022-12-01,3335.0
2023-01-01,2517.0
2023-02-01,2007.0
2023-03-01,2420.0
2023-04-01,2523.0
2023-05-01,2333.0
2023-06-01,2545.0
2023-07-01,2263.0
2023-08-01,3629.0
2023-09-01,2639.0
2023-10-01,2131.0
2023-11-01,2289.0
2023-12-01,4671.0
2024-01-01,2620.0
2024-02-01,3107.0
2024-03-01,2557.0
2024-04-01,1764.0
2024-05-01,2660.0
2024-06-01,1838.0
2024-07-01,2747.0
2024-08-01,2232.0
2024-09-01,2045.0
2024-10-01,2054.0
2024-11-01,1874.0
2024-12-01,2649.0
2025-01-01,2239.0
2025-02-01,2253.0
2025-03-01,2394.0
2025-04-01,2032.0
2025-05-01,2526.0
2025-06-01,2122.0
2025-07-01,2115.0
2025-08-01,2404.0
