Tarih,TP_IHRISICREV4_07
2016-10-01,93701.082
2016-11-01,105657.854
2016-12-01,115625.75
2017-01-01,88102.696
2017-02-01,82929.054
2017-03-01,133493.137
2017-04-01,164375.731
2017-05-01,121037.172
2017-06-01,68122.488
2017-07-01,116534.799
2017-08-01,145181.911
2017-09-01,112268.522
2017-10-01,107523.104
2017-11-01,91796.732
2017-12-01,147554.994
2018-01-01,139643.783
2018-02-01,115811.398
2018-03-01,128013.493
2018-04-01,80462.788
2018-05-01,108356.112
2018-06-01,89964.738
2018-07-01,107387.505
2018-08-01,79889.121
2018-09-01,93904.813
2018-10-01,114155.394
2018-11-01,124357.674
2018-12-01,122581.368
2019-01-01,77507.469
2019-02-01,88180.83
2019-03-01,123965.989
2019-04-01,106126.792
2019-05-01,117769.191
2019-06-01,118823.406
2019-07-01,83929.568
2019-08-01,99182.032
2019-09-01,79039.321
2019-10-01,93217.906
2019-11-01,104535.023
2019-12-01,108809.369
2020-01-01,82307.5
2020-02-01,81662.832
2020-03-01,102729.866
2020-04-01,115621.52
2020-05-01,102525.666
2020-06-01,86642.86
2020-07-01,109713.624
2020-08-01,97136.158
2020-09-01,130001.734
2020-10-01,104784.627
2020-11-01,141375.826
2020-12-01,191241.709
2021-01-01,102747.0
2021-02-01,156653.0
2021-03-01,138376.0
2021-04-01,210095.0
2021-05-01,237211.0
2021-06-01,134227.0
2021-07-01,190208.0
2021-08-01,172818.0
2021-09-01,244008.0
2021-10-01,136656.0
2021-11-01,179359.0
2021-12-01,179596.0
2022-01-01,203236.0
2022-02-01,174918.0
2022-03-01,183850.0
2022-04-01,272603.0
2022-05-01,189738.0
2022-06-01,163684.0
2022-07-01,167583.0
2022-08-01,176190.0
2022-09-01,141763.0
2022-10-01,151125.0
2022-11-01,157378.0
2022-12-01,200422.0
2023-01-01,157714.0
2023-02-01,149293.0
2023-03-01,148029.0
2023-04-01,167329.0
2023-05-01,177653.0
2023-06-01,169205.0
2023-07-01,166513.0
2023-08-01,124725.0
2023-09-01,169212.0
2023-10-01,174310.0
2023-11-01,147890.0
2023-12-01,201936.0
2024-01-01,199373.0
2024-02-01,163877.0
2024-03-01,192625.0
2024-04-01,199492.0
2024-05-01,177679.0
2024-06-01,154753.0
2024-07-01,239742.0
2024-08-01,183889.0
2024-09-01,166316.0
2024-10-01,229191.0
2024-11-01,169488.0
2024-12-01,215008.0
2025-01-01,158199.0
2025-02-01,148345.0
2025-03-01,197721.0
2025-04-01,184262.0
2025-05-01,176098.0
2025-06-01,182837.0
2025-07-01,210481.0
2025-08-01,168797.0
