Tarih,TP_IHRISICREV4_71
2017-03-01,97.602
2017-04-01,56.728
2017-05-01,74.395
2017-06-01,193.343
2017-07-01,16.706
2017-08-01,12.186
2017-09-01,11.733
2017-10-01,6.7
2017-11-01,14.605
2017-12-01,21.054
2018-01-01,36.052
2018-02-01,13.72
2018-03-01,106.749
2018-04-01,20.044
2018-05-01,64.712
2018-06-01,22.102
2018-07-01,15.493
2018-08-01,36.547
2018-09-01,16.843
2018-10-01,18.046
2018-11-01,29.747
2018-12-01,20.502
2019-01-01,55.411
2019-02-01,73.739
2019-03-01,18.371
2019-04-01,30.962
2019-05-01,84.691
2019-06-01,17.237
2019-07-01,32.84
2019-08-01,27.853
2019-09-01,39.559
2019-10-01,32.334
2019-11-01,89.297
2019-12-01,18.64
2020-01-01,12.373
2020-02-01,12.238
2020-03-01,13.522
2020-04-01,8.297
2020-05-01,4.068
2020-06-01,7.552
2020-07-01,3.387
2020-08-01,31.979
2020-09-01,6.505
2020-10-01,5.49
2020-11-01,12.463
2020-12-01,15.821
2021-01-01,5.0
2021-02-01,20.0
2021-03-01,36.0
2021-04-01,8.0
2021-05-01,2.0
2021-06-01,9.0
2021-07-01,6.0
2021-08-01,8.0
2021-09-01,6.0
2021-10-01,19.0
2021-11-01,14.0
2021-12-01,5.0
2022-01-01,8.0
2022-02-01,7.0
2022-03-01,17.0
2022-04-01,11.0
2022-05-01,6.0
2022-06-01,10.0
2022-07-01,7.0
2022-08-01,13.0
2022-09-01,17.0
2022-10-01,127.0
2022-11-01,28.0
2022-12-01,9.0
2023-01-01,4.0
2023-02-01,7.0
2023-03-01,10.0
2023-04-01,21.0
2023-05-01,11.0
2023-06-01,884.0
2023-07-01,10.0
2023-08-01,43.0
2023-09-01,158.0
2023-10-01,10.0
2023-11-01,17.0
2023-12-01,7.0
2024-01-01,15.0
2024-02-01,7.0
2024-03-01,1101.0
2024-04-01,22.0
2024-05-01,8.0
2024-06-01,3.0
2024-07-01,5.0
2024-08-01,10.0
2024-09-01,12.0
2024-10-01,6.0
2024-11-01,5.0
2024-12-01,26.0
2025-01-01,7.0
2025-02-01,13.0
2025-03-01,13.0
2025-04-01,15.0
2025-05-01,15.0
2025-06-01,5.0
2025-07-01,4.0
2025-08-01,7.0
