Tarih,TP_IHRISICREV4_30
2016-10-01,204059.566
2016-11-01,430879.531
2016-12-01,278033.836
2017-01-01,186122.137
2017-02-01,191186.213
2017-03-01,324125.21
2017-04-01,322089.418
2017-05-01,614655.717
2017-06-01,576641.238
2017-07-01,219264.029
2017-08-01,333984.413
2017-09-01,208130.538
2017-10-01,213935.743
2017-11-01,279930.737
2017-12-01,324568.742
2018-01-01,165785.689
2018-02-01,216533.73
2018-03-01,210352.245
2018-04-01,189200.185
2018-05-01,354539.233
2018-06-01,296024.266
2018-07-01,312019.394
2018-08-01,199780.346
2018-09-01,158166.863
2018-10-01,307215.17
2018-11-01,407653.742
2018-12-01,266870.643
2019-01-01,295127.876
2019-02-01,245652.925
2019-03-01,389317.6
2019-04-01,305511.224
2019-05-01,289056.196
2019-06-01,188182.714
2019-07-01,342527.581
2019-08-01,332594.999
2019-09-01,339681.995
2019-10-01,243170.284
2019-11-01,472946.126
2019-12-01,292941.975
2020-01-01,356695.005
2020-02-01,366305.532
2020-03-01,173059.302
2020-04-01,159685.743
2020-05-01,161195.637
2020-06-01,200374.039
2020-07-01,259412.258
2020-08-01,219408.541
2020-09-01,422701.876
2020-10-01,248783.341
2020-11-01,377236.093
2020-12-01,385392.776
2021-01-01,201727.0
2021-02-01,216604.0
2021-03-01,426618.0
2021-04-01,278144.0
2021-05-01,277890.0
2021-06-01,455092.0
2021-07-01,269491.0
2021-08-01,316030.0
2021-09-01,461445.0
2021-10-01,406594.0
2021-11-01,663326.0
2021-12-01,470536.0
2022-01-01,281115.0
2022-02-01,437747.0
2022-03-01,488904.0
2022-04-01,616929.0
2022-05-01,376722.0
2022-06-01,330380.0
2022-07-01,212646.0
2022-08-01,434195.0
2022-09-01,355019.0
2022-10-01,582655.0
2022-11-01,402781.0
2022-12-01,707831.0
2023-01-01,248401.0
2023-02-01,309354.0
2023-03-01,471297.0
2023-04-01,523175.0
2023-05-01,545883.0
2023-06-01,466264.0
2023-07-01,482916.0
2023-08-01,651348.0
2023-09-01,600904.0
2023-10-01,492348.0
2023-11-01,727143.0
2023-12-01,851729.0
2024-01-01,490653.0
2024-02-01,349730.0
2024-03-01,371446.0
2024-04-01,335457.0
2024-05-01,967638.0
2024-06-01,571036.0
2024-07-01,354291.0
2024-08-01,371378.0
2024-09-01,613287.0
2024-10-01,545860.0
2024-11-01,624892.0
2024-12-01,846767.0
2025-01-01,474548.0
2025-02-01,333991.0
2025-03-01,666209.0
2025-04-01,525053.0
2025-05-01,839393.0
2025-06-01,417878.0
2025-07-01,899683.0
2025-08-01,652660.0
