Tarih,TP_IHRISICREV4_36
2016-10-01,4099.461
2016-11-01,3907.363
2016-12-01,2926.084
2017-01-01,2462.653
2017-02-01,4661.939
2017-03-01,5131.546
2017-04-01,5527.794
2017-05-01,5182.766
2017-06-01,4947.16
2017-07-01,3924.73
2017-08-01,4323.046
2017-09-01,3036.882
2017-10-01,3556.556
2017-11-01,3227.366
2017-12-01,3225.863
2018-01-01,2897.596
2018-02-01,3674.759
2018-03-01,4880.56
2018-04-01,4242.302
2018-05-01,5165.629
2018-06-01,3975.602
2018-07-01,4555.498
2018-08-01,4089.904
2018-09-01,3142.592
2018-10-01,3544.672
2018-11-01,3576.242
2018-12-01,2356.409
2019-01-01,2640.674
2019-02-01,2522.863
2019-03-01,3148.458
2019-04-01,4068.018
2019-05-01,5599.548
2019-06-01,3589.938
2019-07-01,6342.992
2019-08-01,6295.567
2019-09-01,4261.62
2019-10-01,2985.478
2019-11-01,2731.791
2019-12-01,2833.524
2020-01-01,2902.142
2020-02-01,3052.751
2020-03-01,4677.126
2020-04-01,4110.164
2020-05-01,2387.612
2020-06-01,4010.398
2020-07-01,3540.859
2020-08-01,3629.382
2020-09-01,3129.098
2020-10-01,2713.782
2020-11-01,2143.81
2020-12-01,2176.543
2021-01-01,1964.0
2021-02-01,2586.0
2021-03-01,3248.0
2021-04-01,3464.0
2021-05-01,3834.0
2021-06-01,4854.0
2021-07-01,4382.0
2021-08-01,5352.0
2021-09-01,4044.0
2021-10-01,3349.0
2021-11-01,2446.0
2021-12-01,2326.0
2022-01-01,1795.0
2022-02-01,3245.0
2022-03-01,4955.0
2022-04-01,4422.0
2022-05-01,4346.0
2022-06-01,5654.0
2022-07-01,4913.0
2022-08-01,5438.0
2022-09-01,5261.0
2022-10-01,3679.0
2022-11-01,3020.0
2022-12-01,2435.0
2023-01-01,2423.0
2023-02-01,3285.0
2023-03-01,4723.0
2023-04-01,4585.0
2023-05-01,5705.0
2023-06-01,5155.0
2023-07-01,5686.0
2023-08-01,4724.0
2023-09-01,4203.0
2023-10-01,4766.0
2023-11-01,3909.0
2023-12-01,2828.0
2024-01-01,3132.0
2024-02-01,4156.0
2024-03-01,4663.0
2024-04-01,5103.0
2024-05-01,6685.0
2024-06-01,4908.0
2024-07-01,5580.0
2024-08-01,4537.0
2024-09-01,4444.0
2024-10-01,4033.0
2024-11-01,4128.0
2024-12-01,3326.0
2025-01-01,3103.0
2025-02-01,3767.0
2025-03-01,5472.0
2025-04-01,4956.0
2025-05-01,5805.0
2025-06-01,5055.0
2025-07-01,6415.0
2025-08-01,4295.0
