Tarih,TP_PB_SKV06
2015-02-01,0.0
2015-03-01,0.0
2015-04-01,0.0
2015-05-01,0.0
2015-06-01,0.0
2015-07-01,0.0
2015-08-01,0.0
2015-09-01,0.0
2015-10-01,0.0
2015-11-01,102843.0
2015-12-01,0.0
2016-01-01,0.0
2016-02-01,0.0
2016-03-01,0.0
2016-04-01,0.0
2016-05-01,0.0
2016-06-01,0.0
2016-07-01,0.0
2016-08-01,0.0
2016-09-01,0.0
2016-10-01,0.0
2016-11-01,0.0
2016-12-01,0.0
2017-01-01,0.0
2017-02-01,0.0
2017-03-01,0.0
2017-04-01,0.0
2017-05-01,0.0
2017-06-01,0.0
2017-07-01,0.0
2017-08-01,0.0
2017-09-01,7622.0
2017-10-01,0.0
2017-11-01,0.0
2017-12-01,0.0
2018-01-01,0.0
2018-02-01,0.0
2018-03-01,0.0
2018-04-01,0.0
2018-05-01,0.0
2018-06-01,0.0
2018-07-01,0.0
2018-08-01,0.0
2018-09-01,883.0
2018-10-01,490461.0
2018-11-01,450388.0
2018-12-01,461019.0
2019-01-01,454618.0
2019-02-01,464380.0
2019-03-01,140.0
2019-04-01,258.0
2019-05-01,534.0
2019-06-01,548.0
2019-07-01,618.0
2019-08-01,1156.0
2019-09-01,1896.0
2019-10-01,1856.0
2019-11-01,1448.0
2019-12-01,1464.0
2020-01-01,1650.0
2020-02-01,0.0
2020-03-01,0.0
2020-04-01,0.0
2020-05-01,0.0
2020-06-01,0.0
2020-07-01,417960.0
2020-08-01,0.0
2020-09-01,0.0
2020-10-01,420118.0
2020-11-01,624899.0
2020-12-01,4886.0
2021-01-01,19998.0
2021-02-01,346.0
2021-03-01,0.0
2021-04-01,0.0
2021-05-01,0.0
2021-06-01,0.0
2021-07-01,0.0
2021-08-01,0.0
2021-09-01,0.0
2021-10-01,0.0
2021-11-01,0.0
2021-12-01,0.0
2022-01-01,105821.0
2022-02-01,109341.0
2022-03-01,115741.0
2022-04-01,116853.0
2022-05-01,129525.0
2022-06-01,131577.0
2022-07-01,141273.0
2022-08-01,143620.0
2022-09-01,1203855.0
2022-10-01,0.0
2022-11-01,323128.0
2022-12-01,0.0
2023-01-01,0.0
2023-02-01,0.0
2023-03-01,250140.0
2023-04-01,2780925.0
2023-05-01,0.0
2023-06-01,0.0
2023-07-01,0.0
2023-08-01,0.0
2023-09-01,0.0
2023-10-01,226952.0
2023-11-01,504900.0
2023-12-01,0.0
2024-01-01,0.0
2024-02-01,258230.0
2024-03-01,0.0
2024-04-01,0.0
2024-05-01,0.0
2024-06-01,563828.0
2024-07-01,8000000.0
2024-08-01,10000000.0
2024-09-01,16000000.0
2024-10-01,11029614.0
2024-11-01,13055725.0
2024-12-01,9051904.0
2025-01-01,39843035.0
2025-02-01,37082695.0
2025-03-01,30823576.0
2025-04-01,48236.0
2025-05-01,46812.0
2025-06-01,25200548.0
2025-07-01,27543270.0
2025-08-01,61904973.0
