Tarih,TP_PB_SKY08
2015-02-01,60806.0
2015-03-01,62404.0
2015-04-01,61729.0
2015-05-01,50740.0
2015-06-01,51599.0
2015-07-01,8722.0
2015-08-01,9328.0
2015-09-01,6785.0
2015-10-01,4570.0
2015-11-01,8954.0
2015-12-01,14764.0
2016-01-01,15501.0
2016-02-01,11178.0
2016-03-01,59505.0
2016-04-01,62792.0
2016-05-01,63208.0
2016-06-01,86657.0
2016-07-01,138297.0
2016-08-01,138831.0
2016-09-01,120203.0
2016-10-01,147901.0
2016-11-01,145977.0
2016-12-01,99185.0
2017-01-01,177559.0
2017-02-01,332163.0
2017-03-01,355201.0
2017-04-01,370827.0
2017-05-01,391277.0
2017-06-01,384709.0
2017-07-01,423303.0
2017-08-01,444770.0
2017-09-01,420458.0
2017-10-01,442518.0
2017-11-01,440111.0
2017-12-01,230232.0
2018-01-01,445067.0
2018-02-01,439539.0
2018-03-01,351346.0
2018-04-01,348066.0
2018-05-01,331246.0
2018-06-01,325695.0
2018-07-01,402069.0
2018-08-01,365836.0
2018-09-01,376407.0
2018-10-01,341629.0
2018-11-01,346266.0
2018-12-01,277879.0
2019-01-01,505048.0
2019-02-01,523373.0
2019-03-01,531918.0
2019-04-01,507867.0
2019-05-01,503987.0
2019-06-01,504314.0
2019-07-01,510102.0
2019-08-01,517447.0
2019-09-01,594631.0
2019-10-01,553717.0
2019-11-01,565548.0
2019-12-01,640672.0
2020-01-01,543895.0
2020-02-01,713050.0
2020-03-01,582367.0
2020-04-01,617997.0
2020-05-01,608807.0
2020-06-01,611876.0
2020-07-01,774206.0
2020-08-01,844726.0
2020-09-01,646615.0
2020-10-01,598541.0
2020-11-01,586323.0
2020-12-01,570712.0
2021-01-01,758851.0
2021-02-01,675273.0
2021-03-01,967980.0
2021-04-01,847558.0
2021-05-01,825533.0
2021-06-01,973200.0
2021-07-01,1388925.0
2021-08-01,1011276.0
2021-09-01,1045149.0
2021-10-01,1136329.0
2021-11-01,1203339.0
2021-12-01,1237841.0
2022-01-01,1371296.0
2022-02-01,1722492.0
2022-03-01,1371337.0
2022-04-01,1512896.0
2022-05-01,1540746.0
2022-06-01,1588029.0
2022-07-01,1958392.0
2022-08-01,1762826.0
2022-09-01,1723758.0
2022-10-01,1782990.0
2022-11-01,1513233.0
2022-12-01,1792728.0
2023-01-01,1909140.0
2023-02-01,2120627.0
2023-03-01,2200712.0
2023-04-01,2120906.0
2023-05-01,1993250.0
2023-06-01,2394669.0
2023-07-01,1905412.0
2023-08-01,1758337.0
2023-09-01,1947033.0
2023-10-01,1383668.0
2023-11-01,1243692.0
2023-12-01,2047466.0
2024-01-01,3091659.0
2024-02-01,3205537.0
2024-03-01,3278584.0
2024-04-01,2815673.0
2024-05-01,2826249.0
2024-06-01,2724837.0
2024-07-01,2999145.0
2024-08-01,2872371.0
2024-09-01,2948104.0
2024-10-01,3218863.0
2024-11-01,3212610.0
2024-12-01,3682748.0
2025-01-01,4405677.0
2025-02-01,4465854.0
2025-03-01,4265621.0
2025-04-01,4033299.0
2025-05-01,4199131.0
2025-06-01,4731270.0
2025-07-01,4860898.0
2025-08-01,4838206.0
