Tarih,TP_PB_SKY28
2013-10-01,92014221.0
2013-11-01,92015855.0
2013-12-01,97316412.0
2014-01-01,98497697.0
2014-02-01,98323770.0
2014-03-01,96797769.0
2014-04-01,96072730.0
2014-05-01,95836474.0
2014-06-01,101597219.0
2014-07-01,101294862.0
2014-08-01,99778657.0
2014-09-01,104048353.0
2014-10-01,102986675.0
2014-11-01,102256494.0
2014-12-01,105843084.0
2015-01-01,105983781.0
2015-02-01,108136825.0
2015-03-01,111394077.0
2015-04-01,114223305.0
2015-05-01,115240888.0
2015-06-01,117232611.0
2015-07-01,118690663.0
2015-08-01,122770182.0
2015-09-01,124165715.0
2015-10-01,121614407.0
2015-11-01,122878271.0
2015-12-01,122268676.0
2016-01-01,121959574.0
2016-02-01,125593942.0
2016-03-01,124413741.0
2016-04-01,124844755.0
2016-05-01,128976013.0
2016-06-01,129168546.0
2016-07-01,120339027.0
2016-08-01,121780278.0
2016-09-01,121564422.0
2016-10-01,123136243.0
2016-11-01,131079692.0
2016-12-01,134715233.0
2017-01-01,138504202.0
2017-02-01,136059905.0
2017-03-01,138494198.0
2017-04-01,138290553.0
2017-05-01,141541607.0
2017-06-01,145116134.0
2017-07-01,147593573.0
2017-08-01,147079499.0
2017-09-01,150407309.0
2017-10-01,157088548.0
2017-11-01,162270354.0
2017-12-01,161790618.0
2018-01-01,161733885.0
2018-02-01,164413574.0
2018-03-01,169074099.0
2018-04-01,173912302.0
2018-05-01,182750663.0
2018-06-01,187185112.0
2018-07-01,193900901.0
2018-08-01,225613026.0
2018-09-01,215661453.0
2018-10-01,208195648.0
2018-11-01,202308108.0
2018-12-01,211124534.0
2019-01-01,213529553.0
2019-02-01,217093867.0
2019-03-01,234157244.0
2019-04-01,245741737.0
2019-05-01,248924425.0
2019-06-01,244997566.0
2019-07-01,247546812.0
2019-08-01,259029860.0
2019-09-01,263645293.0
2019-10-01,269807731.0
2019-11-01,274365508.0
2019-12-01,291040434.0
2020-01-01,297779054.0
2020-02-01,313780180.0
2020-03-01,327326399.0
2020-04-01,357421448.0
2020-05-01,369345183.0
2020-06-01,375984427.0
2020-07-01,404952140.0
2020-08-01,426959109.0
2020-09-01,436856611.0
2020-10-01,453472852.0
2020-11-01,454870034.0
2020-12-01,449217565.0
2021-01-01,448359269.0
2021-02-01,453047151.0
2021-03-01,480207339.0
2021-04-01,489371999.0
2021-05-01,510530811.0
2021-06-01,517676246.0
2021-07-01,517244941.0
2021-08-01,523166514.0
2021-09-01,545596942.0
2021-10-01,569190683.0
2021-11-01,699929014.0
2021-12-01,734093056.0
2022-01-01,742967014.0
2022-02-01,775867733.0
2022-03-01,834580049.0
2022-04-01,869413865.0
2022-05-01,948825038.0
2022-06-01,985716673.0
2022-07-01,1045827087.0
2022-08-01,1083334637.0
2022-09-01,1134088045.0
2022-10-01,1165675585.0
2022-11-01,1185981570.0
2022-12-01,1213878479.0
2023-01-01,1264810287.0
2023-02-01,1291838798.0
2023-03-01,1355529124.0
2023-04-01,1393795852.0
2023-05-01,1439364941.0
2023-06-01,1650428957.0
2023-07-01,1749299425.0
2023-08-01,1780176649.0
2023-09-01,1819960941.0
2023-10-01,1911302153.0
2023-11-01,1985307763.0
2023-12-01,2076910140.0
2024-01-01,2117599112.0
2024-02-01,2166855114.0
2024-03-01,2231320814.0
2024-04-01,2239429405.0
2024-05-01,2245070213.0
2024-06-01,2288767258.0
2024-07-01,2343212452.0
2024-08-01,2424384683.0
2024-09-01,2514482705.0
2024-10-01,2533430697.0
2024-11-01,2558011163.0
2024-12-01,2697363697.0
2025-01-01,2777566323.0
2025-02-01,2862108321.0
2025-03-01,3039393998.0
2025-04-01,3189377759.0
2025-05-01,3265853202.0
2025-06-01,3428648137.0
2025-07-01,3491797414.0
2025-08-01,3654735965.0
