Tarih,TP_PB_SKY231
2015-05-01,2879303.0
2015-06-01,2824921.0
2015-07-01,1676348.0
2015-08-01,2207839.0
2015-09-01,1679200.0
2015-10-01,2564025.0
2015-11-01,2326947.0
2015-12-01,2501325.0
2016-01-01,2366588.0
2016-02-01,2397845.0
2016-03-01,2435076.0
2016-04-01,3127119.0
2016-05-01,3066078.0
2016-06-01,3262881.0
2016-07-01,3249778.0
2016-08-01,3549735.0
2016-09-01,2606827.0
2016-10-01,3076560.0
2016-11-01,2357022.0
2016-12-01,2433300.0
2017-01-01,0.0
2017-02-01,285000.0
2017-03-01,515000.0
2017-04-01,610000.0
2017-05-01,600000.0
2017-06-01,490000.0
2017-07-01,590000.0
2017-08-01,830000.0
2017-09-01,1200000.0
2017-10-01,1230000.0
2017-11-01,700000.0
2017-12-01,1630000.0
2018-01-01,250000.0
2018-02-01,600000.0
2018-03-01,475000.0
2018-04-01,245000.0
2018-05-01,235000.0
2018-06-01,2563928.0
2018-07-01,1751365.0
2018-08-01,680000.0
2018-09-01,2700263.0
2018-10-01,0.0
2018-11-01,131062.0
2018-12-01,1011160.0
2019-01-01,0.0
2019-02-01,0.0
2019-03-01,0.0
2019-04-01,0.0
2019-05-01,0.0
2019-06-01,648.0
2019-07-01,0.0
2019-08-01,0.0
2019-09-01,0.0
2019-10-01,0.0
2019-11-01,0.0
2019-12-01,325000.0
2020-01-01,0.0
2020-02-01,238095.0
2020-03-01,443906.0
2020-04-01,1314597.0
2020-05-01,9164515.0
2020-06-01,10181460.0
2020-07-01,12852473.0
2020-08-01,10719413.0
2020-09-01,10607189.0
2020-10-01,7252510.0
2020-11-01,6940657.0
2020-12-01,3057171.0
2021-01-01,9897003.0
2021-02-01,9598725.0
2021-03-01,9252371.0
2021-04-01,10181572.0
2021-05-01,10243582.0
2021-06-01,11926310.0
2021-07-01,8408688.0
2021-08-01,13075401.0
2021-09-01,9626876.0
2021-10-01,6045823.0
2021-11-01,8651939.0
2021-12-01,21172024.0
2022-01-01,12503641.0
2022-02-01,3952551.0
2022-03-01,11221783.0
2022-04-01,16043822.0
2022-05-01,24806977.0
2022-06-01,8470350.0
2022-07-01,2963967.0
2022-08-01,8271887.0
2022-09-01,10600518.0
2022-10-01,5343847.0
2022-11-01,6423210.0
2022-12-01,7379145.0
2023-01-01,11524124.0
2023-02-01,3944968.0
2023-03-01,15211206.0
2023-04-01,13429299.0
2023-05-01,8900000.0
2023-06-01,3932918.0
2023-07-01,0.0
2023-08-01,0.0
2023-09-01,3014354.0
2023-10-01,913934.0
2023-11-01,326116.0
2023-12-01,0.0
2024-01-01,692857.0
2024-02-01,0.0
2024-03-01,6201930.0
2024-04-01,759878.0
2024-05-01,11411408.0
2024-06-01,0.0
2024-07-01,0.0
2024-08-01,10989.0
2024-09-01,0.0
2024-10-01,0.0
2024-11-01,250000.0
2024-12-01,0.0
2025-01-01,333333.0
2025-02-01,0.0
2025-03-01,0.0
2025-04-01,2128299.0
2025-05-01,173897.0
2025-06-01,18396224.0
2025-07-01,9681902.0
2025-08-01,0.0
