Tarih,TP_PB_SKY20
2015-03-01,2229.0
2015-04-01,1623.0
2015-05-01,2586.0
2015-06-01,1903.0
2015-07-01,1850.0
2015-08-01,1684.0
2015-09-01,2260.0
2015-10-01,1977.0
2015-11-01,2342.0
2015-12-01,3964.0
2016-01-01,2586.0
2016-02-01,2009.0
2016-03-01,2174.0
2016-04-01,3029.0
2016-05-01,3153.0
2016-06-01,3413.0
2016-07-01,4700.0
2016-08-01,3702.0
2016-09-01,4351.0
2016-10-01,3985.0
2016-11-01,3817.0
2016-12-01,207840.0
2017-01-01,143830.0
2017-02-01,172744.0
2017-03-01,136256.0
2017-04-01,117919.0
2017-05-01,337905.0
2017-06-01,144647.0
2017-07-01,170258.0
2017-08-01,166207.0
2017-09-01,131388.0
2017-10-01,80651.0
2017-11-01,56297.0
2017-12-01,128774.0
2018-01-01,125380.0
2018-02-01,198810.0
2018-03-01,242989.0
2018-04-01,232241.0
2018-05-01,144893.0
2018-06-01,366582.0
2018-07-01,360183.0
2018-08-01,248419.0
2018-09-01,898820.0
2018-10-01,888568.0
2018-11-01,800548.0
2018-12-01,540367.0
2019-01-01,290476.0
2019-02-01,101598.0
2019-03-01,106919.0
2019-04-01,117938.0
2019-05-01,98967.0
2019-06-01,105417.0
2019-07-01,124610.0
2019-08-01,116223.0
2019-09-01,121420.0
2019-10-01,105074.0
2019-11-01,105382.0
2019-12-01,129172.0
2020-01-01,125943.0
2020-02-01,204014.0
2020-03-01,134601.0
2020-04-01,123925.0
2020-05-01,124521.0
2020-06-01,132580.0
2020-07-01,116207.0
2020-08-01,118425.0
2020-09-01,172685.0
2020-10-01,178506.0
2020-11-01,195567.0
2020-12-01,170892.0
2021-01-01,157045.0
2021-02-01,208678.0
2021-03-01,197188.0
2021-04-01,196493.0
2021-05-01,197043.0
2021-06-01,221343.0
2021-07-01,244652.0
2021-08-01,245329.0
2021-09-01,246922.0
2021-10-01,191952.0
2021-11-01,459411.0
2021-12-01,423365.0
2022-01-01,274988.0
2022-02-01,327649.0
2022-03-01,272687.0
2022-04-01,291622.0
2022-05-01,320000.0
2022-06-01,292395.0
2022-07-01,2610936.0
2022-08-01,2478804.0
2022-09-01,1135952.0
2022-10-01,1367865.0
2022-11-01,370567.0
2022-12-01,1336315.0
2023-01-01,340206.0
2023-02-01,764217.0
2023-03-01,589912.0
2023-04-01,1453019.0
2023-05-01,828921.0
2023-06-01,267990.0
2023-07-01,335450.0
2023-08-01,254556.0
2023-09-01,235125.0
2023-10-01,401022.0
2023-11-01,809751.0
2023-12-01,903766.0
2024-01-01,311139.0
2024-02-01,387210.0
2024-03-01,279243.0
2024-04-01,768305.0
2024-05-01,469998.0
2024-06-01,344660.0
2024-07-01,1558362.0
2024-08-01,4528857.0
2024-09-01,4036556.0
2024-10-01,5311232.0
2024-11-01,3205259.0
2024-12-01,4911726.0
2025-01-01,3591868.0
2025-02-01,4476396.0
2025-03-01,2780490.0
2025-04-01,17825776.0
2025-05-01,23516048.0
2025-06-01,27464499.0
2025-07-01,26758918.0
2025-08-01,27082347.0
