Tarih,TP_PB_SKY242
2015-03-01,31467.0
2015-04-01,29569.0
2015-05-01,24467.0
2015-06-01,18254.0
2015-07-01,30609.0
2015-08-01,33044.0
2015-09-01,26827.0
2015-10-01,23994.0
2015-11-01,22972.0
2015-12-01,6505.0
2016-01-01,10436.0
2016-02-01,16366.0
2016-03-01,12028.0
2016-04-01,10325.0
2016-05-01,16863.0
2016-06-01,85906.0
2016-07-01,84325.0
2016-08-01,68340.0
2016-09-01,83113.0
2016-10-01,104607.0
2016-11-01,172804.0
2016-12-01,156809.0
2017-01-01,168453.0
2017-02-01,153797.0
2017-03-01,145341.0
2017-04-01,128959.0
2017-05-01,117886.0
2017-06-01,112727.0
2017-07-01,124076.0
2017-08-01,109793.0
2017-09-01,107135.0
2017-10-01,114796.0
2017-11-01,91036.0
2017-12-01,74470.0
2018-01-01,3961.0
2018-02-01,4060.0
2018-03-01,6390.0
2018-04-01,17216.0
2018-05-01,26643.0
2018-06-01,19526.0
2018-07-01,12028.0
2018-08-01,21867.0
2018-09-01,9801.0
2018-10-01,11077.0
2018-11-01,8670.0
2018-12-01,2410.0
2019-01-01,4283.0
2019-02-01,1833.0
2019-03-01,7917.0
2019-04-01,13454.0
2019-05-01,9378.0
2019-06-01,4443.0
2019-07-01,9830.0
2019-08-01,10009.0
2019-09-01,14689.0
2019-10-01,11768.0
2019-11-01,7720.0
2019-12-01,7559.0
2020-01-01,7862.0
2020-02-01,15084.0
2020-03-01,27452.0
2020-04-01,35304.0
2020-05-01,17008.0
2020-06-01,9935.0
2020-07-01,15232.0
2020-08-01,40395.0
2020-09-01,75092.0
2020-10-01,87941.0
2020-11-01,32094.0
2020-12-01,17511.0
2021-01-01,19093.0
2021-02-01,20731.0
2021-03-01,55348.0
2021-04-01,26831.0
2021-05-01,26633.0
2021-06-01,18415.0
2021-07-01,14441.0
2021-08-01,16403.0
2021-09-01,9294.0
2021-10-01,35074.0
2021-11-01,303819.0
2021-12-01,242721.0
2022-01-01,161409.0
2022-02-01,96319.0
2022-03-01,82779.0
2022-04-01,63343.0
2022-05-01,279913.0
2022-06-01,189265.0
2022-07-01,265093.0
2022-08-01,155964.0
2022-09-01,149874.0
2022-10-01,104208.0
2022-11-01,54806.0
2022-12-01,31627.0
2023-01-01,33427.0
2023-02-01,32955.0
2023-03-01,17163.0
2023-04-01,13926.0
2023-05-01,33273.0
2023-06-01,1480627.0
2023-07-01,1260527.0
2023-08-01,677311.0
2023-09-01,455487.0
2023-10-01,324540.0
2023-11-01,256033.0
2023-12-01,165901.0
2024-01-01,110406.0
2024-02-01,107598.0
2024-03-01,613195.0
2024-04-01,242790.0
2024-05-01,181406.0
2024-06-01,189630.0
2024-07-01,131890.0
2024-08-01,122485.0
2024-09-01,192334.0
2024-10-01,615252.0
2024-11-01,1018269.0
2024-12-01,912127.0
2025-01-01,1294244.0
2025-02-01,1299984.0
2025-03-01,934501.0
2025-04-01,1145933.0
2025-05-01,664369.0
2025-06-01,686916.0
2025-07-01,637940.0
2025-08-01,674029.0
