Tarih,TP_PB_SKV21
2015-03-01,345.0
2015-04-01,348.0
2015-05-01,430.0
2015-06-01,417.0
2015-07-01,405.0
2015-08-01,400.0
2015-09-01,422.0
2015-10-01,449.0
2015-11-01,444.0
2015-12-01,444.0
2016-01-01,468.0
2016-02-01,519.0
2016-03-01,401.0
2016-04-01,371.0
2016-05-01,375.0
2016-06-01,370.0
2016-07-01,267.0
2016-08-01,265.0
2016-09-01,265.0
2016-10-01,265.0
2016-11-01,271.0
2016-12-01,271.0
2017-01-01,274.0
2017-02-01,295.0
2017-03-01,273.0
2017-04-01,3040.0
2017-05-01,2931.0
2017-06-01,2857.0
2017-07-01,2822.0
2017-08-01,2734.0
2017-09-01,2764.0
2017-10-01,2870.0
2017-11-01,2752.0
2017-12-01,2754.0
2018-01-01,2716.0
2018-02-01,2715.0
2018-03-01,2670.0
2018-04-01,2699.0
2018-05-01,2626.0
2018-06-01,2700.0
2018-07-01,2680.0
2018-08-01,2736.0
2018-09-01,2736.0
2018-10-01,2968.0
2018-11-01,3095.0
2018-12-01,3204.0
2019-01-01,3264.0
2019-02-01,3419.0
2019-03-01,3643.0
2019-04-01,3687.0
2019-05-01,3654.0
2019-06-01,3446.0
2019-07-01,3476.0
2019-08-01,3247.0
2019-09-01,3397.0
2019-10-01,3652.0
2019-11-01,3323.0
2019-12-01,3325.0
2020-01-01,3327.0
2020-02-01,3386.0
2020-03-01,609.0
2020-04-01,602.0
2020-05-01,588.0
2020-06-01,697.0
2020-07-01,820.0
2020-08-01,648.0
2020-09-01,785.0
2020-10-01,860.0
2020-11-01,745.0
2020-12-01,612.0
2021-01-01,530.0
2021-02-01,849.0
2021-03-01,598.0
2021-04-01,480.0
2021-05-01,612.0
2021-06-01,726.0
2021-07-01,522.0
2021-08-01,836.0
2021-09-01,741.0
2021-10-01,507.0
2021-11-01,1587.0
2021-12-01,1913.0
2022-01-01,1979.0
2022-02-01,1030.0
2022-03-01,1087.0
2022-04-01,1114.0
2022-05-01,1298.0
2022-06-01,1815.0
2022-07-01,1159.0
2022-08-01,1320.0
2022-09-01,1373.0
2022-10-01,2234.0
2022-11-01,2212.0
2022-12-01,1667.0
2023-01-01,2239.0
2023-02-01,2770.0
2023-03-01,2961.0
2023-04-01,2091.0
2023-05-01,2134.0
2023-06-01,2099.0
2023-07-01,2303.0
2023-08-01,2483.0
2023-09-01,3033.0
2023-10-01,4100.0
2023-11-01,1464.0
2023-12-01,1755.0
2024-01-01,4062.0
2024-02-01,2058.0
2024-03-01,2775.0
2024-04-01,2299.0
2024-05-01,4616.0
2024-06-01,2560.0
2024-07-01,2676.0
2024-08-01,4767.0
2024-09-01,2921.0
2024-10-01,3535.0
2024-11-01,2167.0
2024-12-01,3149.0
2025-01-01,9203.0
2025-02-01,11491.0
2025-03-01,8506.0
2025-04-01,9027.0
2025-05-01,9398.0
2025-06-01,10009.0
2025-07-01,10232.0
2025-08-01,11875.0
