Tarih,TP_PB_SKV281
2015-09-01,0.0
2015-10-01,0.0
2015-11-01,0.0
2015-12-01,0.0
2016-01-01,0.0
2016-02-01,0.0
2016-03-01,0.0
2016-04-01,0.0
2016-05-01,0.0
2016-06-01,0.0
2016-07-01,0.0
2016-08-01,0.0
2016-09-01,0.0
2016-10-01,0.0
2016-11-01,0.0
2016-12-01,0.0
2017-01-01,0.0
2017-02-01,0.0
2017-03-01,0.0
2017-04-01,0.0
2017-05-01,0.0
2017-06-01,0.0
2017-07-01,0.0
2017-08-01,0.0
2017-09-01,0.0
2017-10-01,0.0
2017-11-01,0.0
2017-12-01,0.0
2018-01-01,0.0
2018-02-01,0.0
2018-03-01,238.0
2018-04-01,57.0
2018-05-01,209.0
2018-06-01,208.0
2018-07-01,589.0
2018-08-01,2900.0
2018-09-01,1019.0
2018-10-01,1784.0
2018-11-01,1536.0
2018-12-01,1175.0
2019-01-01,1103.0
2019-02-01,846.0
2019-03-01,145.0
2019-04-01,67.0
2019-05-01,375.0
2019-06-01,694.0
2019-07-01,17.0
2019-08-01,0.0
2019-09-01,4.0
2019-10-01,218.0
2019-11-01,281.0
2019-12-01,76.0
2020-01-01,46.0
2020-02-01,199.0
2020-03-01,231.0
2020-04-01,1044.0
2020-05-01,505.0
2020-06-01,487.0
2020-07-01,2476.0
2020-08-01,3950.0
2020-09-01,6536.0
2020-10-01,10557.0
2020-11-01,8755.0
2020-12-01,7698.0
2021-01-01,5627.0
2021-02-01,21417.0
2021-03-01,116337.0
2021-04-01,46971.0
2021-05-01,13855.0
2021-06-01,10877.0
2021-07-01,1652.0
2021-08-01,2154.0
2021-09-01,12314.0
2021-10-01,11498.0
2021-11-01,100233.0
2021-12-01,59082.0
2022-01-01,60801.0
2022-02-01,72868.0
2022-03-01,55554.0
2022-04-01,44676.0
2022-05-01,78418.0
2022-06-01,94396.0
2022-07-01,74824.0
2022-08-01,69994.0
2022-09-01,47244.0
2022-10-01,11038.0
2022-11-01,18618.0
2022-12-01,23581.0
2023-01-01,29508.0
2023-02-01,30701.0
2023-03-01,18901.0
2023-04-01,11412.0
2023-05-01,77648.0
2023-06-01,6670.0
2023-07-01,10141.0
2023-08-01,7851.0
2023-09-01,9065.0
2023-10-01,5428.0
2023-11-01,8274.0
2023-12-01,3970.0
2024-01-01,12664.0
2024-02-01,18985.0
2024-03-01,58833.0
2024-04-01,9748.0
2024-05-01,46808.0
2024-06-01,52642.0
2024-07-01,75746.0
2024-08-01,101425.0
2024-09-01,108060.0
2024-10-01,136904.0
2024-11-01,226886.0
2024-12-01,203518.0
2025-01-01,198437.0
2025-02-01,187125.0
2025-03-01,352720.0
2025-04-01,255124.0
2025-05-01,209074.0
2025-06-01,222517.0
2025-07-01,380522.0
2025-08-01,304135.0
