Tarih,TP_PB_SKV29
2015-03-01,1213.0
2015-04-01,2844.0
2015-05-01,776.0
2015-06-01,2414.0
2015-07-01,1459.0
2015-08-01,1973.0
2015-09-01,2532.0
2015-10-01,904.0
2015-11-01,2013.0
2015-12-01,4102.0
2016-01-01,947.0
2016-02-01,2074.0
2016-03-01,4151.0
2016-04-01,1171.0
2016-05-01,1906.0
2016-06-01,2474.0
2016-07-01,889.0
2016-08-01,1774.0
2016-09-01,977.0
2016-10-01,1252.0
2016-11-01,1798.0
2016-12-01,1134.0
2017-01-01,2838.0
2017-02-01,2151.0
2017-03-01,16015.0
2017-04-01,16244.0
2017-05-01,17451.0
2017-06-01,16259.0
2017-07-01,17005.0
2017-08-01,17697.0
2017-09-01,16241.0
2017-10-01,13637.0
2017-11-01,14045.0
2017-12-01,909.0
2018-01-01,1702.0
2018-02-01,3498.0
2018-03-01,5897.0
2018-04-01,6063.0
2018-05-01,5564.0
2018-06-01,3421.0
2018-07-01,2030.0
2018-08-01,919.0
2018-09-01,244.0
2018-10-01,2195.0
2018-11-01,194.0
2018-12-01,950.0
2019-01-01,2327.0
2019-02-01,11148.0
2019-03-01,10876.0
2019-04-01,8897.0
2019-05-01,8548.0
2019-06-01,8887.0
2019-07-01,6179.0
2019-08-01,6937.0
2019-09-01,3041.0
2019-10-01,2942.0
2019-11-01,1458.0
2019-12-01,3662.0
2020-01-01,1876.0
2020-02-01,2580.0
2020-03-01,75523.0
2020-04-01,62067.0
2020-05-01,60964.0
2020-06-01,44142.0
2020-07-01,32698.0
2020-08-01,41407.0
2020-09-01,28694.0
2020-10-01,37096.0
2020-11-01,20741.0
2020-12-01,21780.0
2021-01-01,38405.0
2021-02-01,31401.0
2021-03-01,41057.0
2021-04-01,33039.0
2021-05-01,32504.0
2021-06-01,38185.0
2021-07-01,35538.0
2021-08-01,42569.0
2021-09-01,56544.0
2021-10-01,24620.0
2021-11-01,113156.0
2021-12-01,27253.0
2022-01-01,25224.0
2022-02-01,24315.0
2022-03-01,329473.0
2022-04-01,40700.0
2022-05-01,37724.0
2022-06-01,44440.0
2022-07-01,33986.0
2022-08-01,37917.0
2022-09-01,36189.0
2022-10-01,39730.0
2022-11-01,23964.0
2022-12-01,1202254.0
2023-01-01,1078152.0
2023-02-01,1647799.0
2023-03-01,2321105.0
2023-04-01,2345924.0
2023-05-01,2175039.0
2023-06-01,2228826.0
2023-07-01,2206048.0
2023-08-01,2223613.0
2023-09-01,2222399.0
2023-10-01,2214059.0
2023-11-01,2208834.0
2023-12-01,2195305.0
2024-01-01,2718353.0
2024-02-01,2746333.0
2024-03-01,2304780.0
2024-04-01,2313145.0
2024-05-01,2293574.0
2024-06-01,2296166.0
2024-07-01,2287398.0
2024-08-01,2347880.0
2024-09-01,2318750.0
2024-10-01,2339293.0
2024-11-01,2310914.0
2024-12-01,3035997.0
2025-01-01,7615031.0
2025-02-01,2935799.0
2025-03-01,1102835.0
2025-04-01,1081569.0
2025-05-01,1066603.0
2025-06-01,1125601.0
2025-07-01,1069303.0
2025-08-01,1121473.0
