Tarih,TP_PB_SKY09
2015-03-01,173593.0
2015-04-01,175622.0
2015-05-01,32768.0
2015-06-01,182042.0
2015-07-01,147932.0
2015-08-01,193739.0
2015-09-01,199013.0
2015-10-01,32145.0
2015-11-01,201664.0
2015-12-01,150050.0
2016-01-01,27956.0
2016-02-01,242268.0
2016-03-01,181390.0
2016-04-01,26792.0
2016-05-01,188611.0
2016-06-01,170009.0
2016-07-01,30094.0
2016-08-01,170181.0
2016-09-01,152468.0
2016-10-01,170040.0
2016-11-01,170167.0
2016-12-01,30104.0
2017-01-01,73055.0
2017-02-01,89195.0
2017-03-01,68103.0
2017-04-01,31000.0
2017-05-01,126630.0
2017-06-01,145531.0
2017-07-01,138735.0
2017-08-01,14265.0
2017-09-01,25668.0
2017-10-01,174150.0
2017-11-01,185197.0
2017-12-01,18033.0
2018-01-01,83962.0
2018-02-01,103521.0
2018-03-01,18824.0
2018-04-01,118053.0
2018-05-01,69019.0
2018-06-01,10741.0
2018-07-01,66620.0
2018-08-01,76308.0
2018-09-01,13343.0
2018-10-01,62867.0
2018-11-01,65060.0
2018-12-01,58216.0
2019-01-01,366530.0
2019-02-01,461007.0
2019-03-01,568884.0
2019-04-01,563476.0
2019-05-01,479958.0
2019-06-01,490222.0
2019-07-01,537361.0
2019-08-01,439829.0
2019-09-01,469397.0
2019-10-01,436287.0
2019-11-01,426595.0
2019-12-01,425133.0
2020-01-01,378210.0
2020-02-01,363789.0
2020-03-01,429831.0
2020-04-01,1065660.0
2020-05-01,1778300.0
2020-06-01,1107471.0
2020-07-01,1038505.0
2020-08-01,2222231.0
2020-09-01,2253191.0
2020-10-01,2130963.0
2020-11-01,2567725.0
2020-12-01,2274811.0
2021-01-01,2325248.0
2021-02-01,2225682.0
2021-03-01,1329284.0
2021-04-01,1647693.0
2021-05-01,1197785.0
2021-06-01,1634175.0
2021-07-01,1445238.0
2021-08-01,1565608.0
2021-09-01,1530010.0
2021-10-01,1894753.0
2021-11-01,2715180.0
2021-12-01,3547414.0
2022-01-01,2701216.0
2022-02-01,1803414.0
2022-03-01,1910439.0
2022-04-01,980202.0
2022-05-01,1225475.0
2022-06-01,5748315.0
2022-07-01,6153621.0
2022-08-01,5068486.0
2022-09-01,5567562.0
2022-10-01,5995169.0
2022-11-01,7073633.0
2022-12-01,7557571.0
2023-01-01,6539935.0
2023-02-01,5034955.0
2023-03-01,6493782.0
2023-04-01,4916110.0
2023-05-01,6046776.0
2023-06-01,5418294.0
2023-07-01,4401743.0
2023-08-01,6218881.0
2023-09-01,8794852.0
2023-10-01,11471281.0
2023-11-01,15624542.0
2023-12-01,16213744.0
2024-01-01,13764538.0
2024-02-01,18338464.0
2024-03-01,19269638.0
2024-04-01,25691189.0
2024-05-01,26354297.0
2024-06-01,20566356.0
2024-07-01,19814578.0
2024-08-01,22298224.0
2024-09-01,23574699.0
2024-10-01,21901111.0
2024-11-01,25147620.0
2024-12-01,24174040.0
2025-01-01,25642514.0
2025-02-01,20697347.0
2025-03-01,21284135.0
2025-04-01,17785306.0
2025-05-01,6952740.0
2025-06-01,4988302.0
2025-07-01,3939838.0
2025-08-01,4988791.0
