Tarih,TP_PB_SKV17
2015-02-01,66532.0
2015-03-01,66520.0
2015-04-01,37489.0
2015-05-01,19728.0
2015-06-01,417.0
2015-07-01,405.0
2015-08-01,400.0
2015-09-01,422.0
2015-10-01,449.0
2015-11-01,35957.0
2015-12-01,35957.0
2016-01-01,35981.0
2016-02-01,32738.0
2016-03-01,29029.0
2016-04-01,25371.0
2016-05-01,25375.0
2016-06-01,25090.0
2016-07-01,22874.0
2016-08-01,20725.0
2016-09-01,18576.0
2016-10-01,16365.0
2016-11-01,14154.0
2016-12-01,26156.0
2017-01-01,147880.0
2017-02-01,92603.0
2017-03-01,259248.0
2017-04-01,219662.0
2017-05-01,217171.0
2017-06-01,613097.0
2017-07-01,383062.0
2017-08-01,336974.0
2017-09-01,337004.0
2017-10-01,497110.0
2017-11-01,661992.0
2017-12-01,647754.0
2018-01-01,625608.0
2018-02-01,675637.0
2018-03-01,977670.0
2018-04-01,729709.0
2018-05-01,718415.0
2018-06-01,470433.0
2018-07-01,755377.0
2018-08-01,912043.0
2018-09-01,1124309.0
2018-10-01,1270157.0
2018-11-01,1505107.0
2018-12-01,1439245.0
2019-01-01,1239690.0
2019-02-01,809703.0
2019-03-01,694927.0
2019-04-01,605355.0
2019-05-01,768970.0
2019-06-01,1172054.0
2019-07-01,1026745.0
2019-08-01,1306848.0
2019-09-01,1004011.0
2019-10-01,1085965.0
2019-11-01,1792363.0
2019-12-01,1922089.0
2020-01-01,1547643.0
2020-02-01,1070511.0
2020-03-01,1697096.0
2020-04-01,1175369.0
2020-05-01,1417081.0
2020-06-01,1984813.0
2020-07-01,2077376.0
2020-08-01,2221212.0
2020-09-01,2225501.0
2020-10-01,2081646.0
2020-11-01,2023855.0
2020-12-01,1873405.0
2021-01-01,1882888.0
2021-02-01,1872172.0
2021-03-01,1635813.0
2021-04-01,1903689.0
2021-05-01,2242503.0
2021-06-01,2243415.0
2021-07-01,1827739.0
2021-08-01,2285138.0
2021-09-01,2616314.0
2021-10-01,3456697.0
2021-11-01,4749694.0
2021-12-01,4936684.0
2022-01-01,4438080.0
2022-02-01,4078379.0
2022-03-01,6248958.0
2022-04-01,12544076.0
2022-05-01,14514640.0
2022-06-01,14499040.0
2022-07-01,15707037.0
2022-08-01,14963466.0
2022-09-01,15673722.0
2022-10-01,14630914.0
2022-11-01,14458612.0
2022-12-01,15665711.0
2023-01-01,15506516.0
2023-02-01,15232654.0
2023-03-01,14077397.0
2023-04-01,12926298.0
2023-05-01,11583131.0
2023-06-01,12652773.0
2023-07-01,13123436.0
2023-08-01,14701542.0
2023-09-01,15917580.0
2023-10-01,19176797.0
2023-11-01,20973831.0
2023-12-01,19408201.0
2024-01-01,15313117.0
2024-02-01,11804884.0
2024-03-01,12190040.0
2024-04-01,12449011.0
2024-05-01,13767003.0
2024-06-01,14773312.0
2024-07-01,13433499.0
2024-08-01,13503948.0
2024-09-01,11188842.0
2024-10-01,13945721.0
2024-11-01,11962602.0
2024-12-01,10055809.0
2025-01-01,8148368.0
2025-02-01,16907298.0
2025-03-01,21276431.0
2025-04-01,21604180.0
2025-05-01,22722338.0
2025-06-01,65824543.0
2025-07-01,74700828.0
2025-08-01,79281237.0
