Tarih,TP_KKISLADE_KA21,TP_KKISLADE_KA21
2018-10-12,2018-41,1503639.0
2018-10-19,2018-42,1478380.0
2018-10-26,2018-43,1496097.0
2018-11-02,2018-44,1523855.0
2018-11-09,2018-45,1525564.0
2018-11-16,2018-46,1569628.0
2018-11-23,2018-47,1599505.0
2018-11-30,2018-48,1767830.0
2018-12-07,2018-49,1650229.0
2018-12-14,2018-50,1652106.0
2018-12-21,2018-51,1728483.0
2018-12-28,2018-52,2003502.0
2019-01-04,2019-1,1535644.0
2019-01-11,2019-2,1423057.0
2019-01-18,2019-3,1416401.0
2019-01-25,2019-4,1378715.0
2019-02-01,2019-5,1523546.0
2019-02-08,2019-6,1421715.0
2019-02-15,2019-7,1436942.0
2019-02-22,2019-8,1466631.0
2019-03-01,2019-9,1763918.0
2019-03-08,2019-10,1559469.0
2019-03-15,2019-11,1589401.0
2019-03-22,2019-12,1636340.0
2019-03-29,2019-13,1722460.0
2019-04-05,2019-14,1577473.0
2019-04-12,2019-15,1503489.0
2019-04-19,2019-16,1646159.0
2019-04-26,2019-17,1531472.0
2019-05-03,2019-18,1689133.0
2019-05-10,2019-19,1543170.0
2019-05-17,2019-20,1313136.0
2019-05-24,2019-21,1623300.0
2019-05-31,2019-22,2047004.0
2019-06-07,2019-23,844413.0
2019-06-14,2019-24,1706199.0
2019-06-21,2019-25,1632250.0
2019-06-28,2019-26,1746159.0
2019-07-05,2019-27,1711355.0
2019-07-12,2019-28,1632799.0
2019-07-19,2019-29,1558684.0
2019-07-26,2019-30,1644332.0
2019-08-02,2019-31,1745941.0
2019-08-09,2019-32,1842005.0
2019-08-16,2019-33,970039.0
2019-08-23,2019-34,1506813.0
2019-08-30,2019-35,1553802.0
2019-09-06,2019-36,1548668.0
2019-09-13,2019-37,1548799.0
2019-09-20,2019-38,1535594.0
2019-09-27,2019-39,1665374.0
2019-10-04,2019-40,1731332.0
2019-10-11,2019-41,1386172.0
2019-10-18,2019-42,1290408.0
2019-10-25,2019-43,1611489.0
2019-11-01,2019-44,1624815.0
2019-11-08,2019-45,1635299.0
2019-11-15,2019-46,1664219.0
2019-11-22,2019-47,1674960.0
2019-11-29,2019-48,1820847.0
2019-12-06,2019-49,1754309.0
2019-12-13,2019-50,1703407.0
2019-12-20,2019-51,1820587.0
2019-12-27,2019-52,2058487.0
2020-01-03,2020-1,1865599.0
2020-01-10,2020-2,1548709.0
2020-01-17,2020-3,1550242.0
2020-01-24,2020-4,1491841.0
2020-01-31,2020-5,1736225.0
2020-02-07,2020-6,1575374.0
2020-02-14,2020-7,1497260.0
2020-02-21,2020-8,1652788.0
2020-02-28,2020-9,1651454.0
2020-03-06,2020-10,1707550.0
2020-03-13,2020-11,1597603.0
2020-03-20,2020-12,1685952.0
2020-03-27,2020-13,1421540.0
2020-04-03,2020-14,1514382.0
2020-04-10,2020-15,1399521.0
2020-04-17,2020-16,1565374.0
2020-04-24,2020-17,1253086.0
2020-05-01,2020-18,1589235.0
2020-05-08,2020-19,1665579.0
2020-05-15,2020-20,1749688.0
2020-05-22,2020-21,1525832.0
2020-05-29,2020-22,1449936.0
2020-06-05,2020-23,1736938.0
2020-06-12,2020-24,1792419.0
2020-06-19,2020-25,1797590.0
2020-06-26,2020-26,1698708.0
2020-07-03,2020-27,1943924.0
2020-07-10,2020-28,1728211.0
2020-07-17,2020-29,1695679.0
2020-07-24,2020-30,1791981.0
2020-07-31,2020-31,1898207.0
2020-08-07,2020-32,1437897.0
2020-08-14,2020-33,1629791.0
2020-08-21,2020-34,1685601.0
2020-08-28,2020-35,1697794.0
2020-09-04,2020-36,1746459.0
2020-09-11,2020-37,1723075.0
2020-09-18,2020-38,1701412.0
2020-09-25,2020-39,1732016.0
2020-10-02,2020-40,2005876.0
2020-10-09,2020-41,1813307.0
2020-10-16,2020-42,1811238.0
2020-10-23,2020-43,1832824.0
2020-10-30,2020-44,1752286.0
2020-11-06,2020-45,2042397.0
2020-11-13,2020-46,1897696.0
2020-11-20,2020-47,1934751.0
2020-11-27,2020-48,1830510.0
2020-12-04,2020-49,2099981.0
2020-12-11,2020-50,1854922.0
2020-12-18,2020-51,2020011.0
2020-12-25,2020-52,2091490.0
2021-01-01,2021-1,2159921.0
2021-01-08,2021-2,1720019.0
2021-01-15,2021-3,1701327.0
2021-01-22,2021-4,1693210.0
2021-01-29,2021-5,1889149.0
2021-02-05,2021-6,1758455.0
2021-02-12,2021-7,1703011.0
2021-02-19,2021-8,1721063.0
2021-02-26,2021-9,1931025.0
2021-03-05,2021-10,2004479.0
2021-03-12,2021-11,1926304.0
2021-03-19,2021-12,1883803.0
2021-03-26,2021-13,1799577.0
2021-04-02,2021-14,1917354.0
2021-04-09,2021-15,1668240.0
2021-04-16,2021-16,1649157.0
2021-04-23,2021-17,1434183.0
2021-04-30,2021-18,1980796.0
2021-05-07,2021-19,1413662.0
2021-05-14,2021-20,1202321.0
2021-05-21,2021-21,1834339.0
2021-05-28,2021-22,1891060.0
2021-06-04,2021-23,1990468.0
2021-06-11,2021-24,1945408.0
2021-06-18,2021-25,2007693.0
2021-06-25,2021-26,1976124.0
2021-07-02,2021-27,2350571.0
2021-07-09,2021-28,2108904.0
2021-07-16,2021-29,2344286.0
2021-07-23,2021-30,1060734.0
2021-07-30,2021-31,2313836.0
2021-08-06,2021-32,2045618.0
2021-08-13,2021-33,1955434.0
2021-08-20,2021-34,1978442.0
2021-08-27,2021-35,1950751.0
2021-09-03,2021-36,2004318.0
2021-09-10,2021-37,2021390.0
2021-09-17,2021-38,2217486.0
2021-09-24,2021-39,1957318.0
2021-10-01,2021-40,2318562.0
2021-10-08,2021-41,2069887.0
2021-10-15,2021-42,2041593.0
2021-10-22,2021-43,2067163.0
2021-10-29,2021-44,1997066.0
2021-11-05,2021-45,2225111.0
2021-11-12,2021-46,2093660.0
2021-11-19,2021-47,2049401.0
2021-11-26,2021-48,2075817.0
2021-12-03,2021-49,2287100.0
2021-12-10,2021-50,2080011.0
2021-12-17,2021-51,2161069.0
2021-12-24,2021-52,2012501.0
2021-12-31,2021-53,2401231.0
2022-01-07,2022-1,1660953.0
2022-01-14,2022-2,1631255.0
2022-01-21,2022-3,1744625.0
2022-01-28,2022-4,1706229.0
2022-02-04,2022-5,1792607.0
2022-02-11,2022-6,1690342.0
2022-02-18,2022-7,1762565.0
2022-02-25,2022-8,1770276.0
2022-03-04,2022-9,2116759.0
2022-03-11,2022-10,1852490.0
2022-03-18,2022-11,1937245.0
2022-03-25,2022-12,1797089.0
2022-04-01,2022-13,1942483.0
2022-04-08,2022-14,1670927.0
2022-04-15,2022-15,1730191.0
2022-04-22,2022-16,1781205.0
2022-04-29,2022-17,1997680.0
2022-05-06,2022-18,1172124.0
2022-05-13,2022-19,1698789.0
2022-05-20,2022-20,1752645.0
2022-05-27,2022-21,1872346.0
2022-06-03,2022-22,1978062.0
2022-06-10,2022-23,1782370.0
2022-06-17,2022-24,1956923.0
2022-06-24,2022-25,1837275.0
2022-07-01,2022-26,2217080.0
2022-07-08,2022-27,2190639.0
2022-07-15,2022-28,1000286.0
2022-07-22,2022-29,1902513.0
2022-07-29,2022-30,1968949.0
2022-08-05,2022-31,1887230.0
2022-08-12,2022-32,1242748.0
2022-08-19,2022-33,1325186.0
2022-08-26,2022-34,1249457.0
2022-09-02,2022-35,1282563.0
2022-09-09,2022-36,1159002.0
2022-09-16,2022-37,1255490.0
2022-09-23,2022-38,1293491.0
2022-09-30,2022-39,1488776.0
2022-10-07,2022-40,1358582.0
2022-10-14,2022-41,1964875.0
2022-10-21,2022-42,2073182.0
2022-10-28,2022-43,1986446.0
2022-11-04,2022-44,2052830.0
2022-11-11,2022-45,2038648.0
2022-11-18,2022-46,2172843.0
2022-11-25,2022-47,2425416.0
2022-12-02,2022-48,2930430.0
2022-12-09,2022-49,2676093.0
2022-12-16,2022-50,2940418.0
2022-12-23,2022-51,3488968.0
2022-12-30,2022-52,3670170.0
2023-01-06,2023-1,2666343.0
2023-01-13,2023-2,2567182.0
2023-01-20,2023-3,2742667.0
2023-01-27,2023-4,2692903.0
2023-02-03,2023-5,2447721.0
2023-02-10,2023-6,2025128.0
2023-02-17,2023-7,2636133.0
2023-02-24,2023-8,2847622.0
2023-03-03,2023-9,3501321.0
2023-03-10,2023-10,3498970.0
2023-03-17,2023-11,3625408.0
2023-03-24,2023-12,3305023.0
2023-03-31,2023-13,3431511.0
2023-04-07,2023-14,3378245.0
2023-04-14,2023-15,3420829.0
2023-04-21,2023-16,3275280.0
2023-04-28,2023-17,3471461.0
2023-05-05,2023-18,3387433.0
2023-05-12,2023-19,3499153.0
2023-05-19,2023-20,3241542.0
2023-05-26,2023-21,3280531.0
2023-06-02,2023-22,3442712.0
2023-06-09,2023-23,3283598.0
2023-06-16,2023-24,3703361.0
2023-06-23,2023-25,3894014.0
2023-06-30,2023-26,2917916.0
2023-07-07,2023-27,3681133.0
2023-07-14,2023-28,3715893.0
2023-07-21,2023-29,3788407.0
2023-07-28,2023-30,3780675.0
2023-08-04,2023-31,3878207.0
2023-08-11,2023-32,3854402.0
2023-08-18,2023-33,3823211.0
2023-08-25,2023-34,3748058.0
2023-09-01,2023-35,3881799.0
2023-09-08,2023-36,3850379.0
2023-09-15,2023-37,4164190.0
2023-09-22,2023-38,4266556.0
2023-09-29,2023-39,4336255.0
2023-10-06,2023-40,4463668.0
2023-10-13,2023-41,4123085.0
2023-10-20,2023-42,3957654.0
2023-10-27,2023-43,3929045.0
2023-11-03,2023-44,4220829.0
2023-11-10,2023-45,4307322.0
2023-11-17,2023-46,4357055.0
2023-11-24,2023-47,4269459.0
2023-12-01,2023-48,4670819.0
2023-12-08,2023-49,4086675.0
2023-12-15,2023-50,4464415.0
2023-12-22,2023-51,4765741.0
2023-12-29,2023-52,5106814.0
2024-01-05,2024-1,3995136.0
2024-01-12,2024-2,4133822.0
2024-01-19,2024-3,4231428.0
2024-01-26,2024-4,3957049.0
2024-02-02,2024-5,4055641.0
2024-02-09,2024-6,3871625.0
2024-02-16,2024-7,4406758.0
2024-02-23,2024-8,5072271.0
2024-03-01,2024-9,4838751.0
2024-03-08,2024-10,5234513.0
2024-03-15,2024-11,4897604.0
2024-03-22,2024-12,4170977.0
2024-03-29,2024-13,4280755.0
2024-04-05,2024-14,4332565.0
2024-04-12,2024-15,2623687.0
2024-04-19,2024-16,4290818.0
2024-04-26,2024-17,3865675.0
2024-05-03,2024-18,3963561.0
2024-05-10,2024-19,4105077.0
2024-05-17,2024-20,4332387.0
2024-05-24,2024-21,4154546.0
2024-05-31,2024-22,4332239.0
2024-06-07,2024-23,4324705.0
2024-06-14,2024-24,4549007.0
2024-06-21,2024-25,2499148.0
2024-06-28,2024-26,4347246.0
2024-07-05,2024-27,4442461.0
2024-07-12,2024-28,3956006.0
2024-07-19,2024-29,3489495.0
2024-07-26,2024-30,3744689.0
2024-08-02,2024-31,3867841.0
2024-08-09,2024-32,3662199.0
2024-08-16,2024-33,3780509.0
2024-08-23,2024-34,3663835.0
2024-08-30,2024-35,3563423.0
2024-09-06,2024-36,3718195.0
2024-09-13,2024-37,3636696.0
2024-09-20,2024-38,2248049.0
2024-09-27,2024-39,2219794.0
2024-10-04,2024-40,2374805.0
2024-10-11,2024-41,2230774.0
2024-10-18,2024-42,2291202.0
2024-10-25,2024-43,2174965.0
2024-11-01,2024-44,2151387.0
2024-11-08,2024-45,2219446.0
2024-11-15,2024-46,2163343.0
2024-11-22,2024-47,2225744.0
2024-11-29,2024-48,2309007.0
2024-12-06,2024-49,2430090.0
2024-12-13,2024-50,2347865.0
2024-12-20,2024-51,2646551.0
2024-12-27,2024-52,2807356.0
2025-01-03,2025-1,2522657.0
2025-01-10,2025-2,2174283.0
2025-01-17,2025-3,2296537.0
2025-01-24,2025-4,2087324.0
2025-01-31,2025-5,2344340.0
2025-02-07,2025-6,2249706.0
2025-02-14,2025-7,2282659.0
2025-02-21,2025-8,2609121.0
2025-02-28,2025-9,2718754.0
2025-03-07,2025-10,2542658.0
2025-03-14,2025-11,2375871.0
2025-03-21,2025-12,2691493.0
2025-03-28,2025-13,2832815.0
2025-04-04,2025-14,1718095.0
2025-04-11,2025-15,2384978.0
2025-04-18,2025-16,2595089.0
2025-04-25,2025-17,2366679.0
2025-05-02,2025-18,2651988.0
2025-05-09,2025-19,2517734.0
2025-05-16,2025-20,2616849.0
2025-05-23,2025-21,2396819.0
2025-05-30,2025-22,2725010.0
2025-06-06,2025-23,2444524.0
2025-06-13,2025-24,2143877.0
2025-06-20,2025-25,2631792.0
2025-06-27,2025-26,2529862.0
2025-07-04,2025-27,2730744.0
2025-07-11,2025-28,2512665.0
2025-07-18,2025-29,2529410.0
2025-07-25,2025-30,2492525.0
2025-08-01,2025-31,2587625.0
2025-08-08,2025-32,2292923.0
2025-08-15,2025-33,2410947.0
2025-08-22,2025-34,2614681.0
2025-08-29,2025-35,2622297.0
2025-09-05,2025-36,2463683.0
2025-09-12,2025-37,2502740.0
2025-09-19,2025-38,2707063.0
2025-09-26,2025-39,2602123.0
2025-10-03,2025-40,2758541.0
2025-10-10,2025-41,2460059.0
