Tarih,TP_KKISLADE_KA15,TP_KKISLADE_KA15
2019-01-18,2019-3,236078.0
2019-01-25,2019-4,230230.0
2019-02-01,2019-5,218081.0
2019-02-08,2019-6,249561.0
2019-02-15,2019-7,450660.0
2019-02-22,2019-8,252388.0
2019-03-01,2019-9,213812.0
2019-03-08,2019-10,263656.0
2019-03-15,2019-11,314498.0
2019-03-22,2019-12,256885.0
2019-03-29,2019-13,226208.0
2019-04-05,2019-14,232417.0
2019-04-12,2019-15,322009.0
2019-04-19,2019-16,315218.0
2019-04-26,2019-17,309872.0
2019-05-03,2019-18,291935.0
2019-05-10,2019-19,298011.0
2019-05-17,2019-20,297270.0
2019-05-24,2019-21,227354.0
2019-05-31,2019-22,248017.0
2019-06-07,2019-23,263036.0
2019-06-14,2019-24,361658.0
2019-06-21,2019-25,365941.0
2019-06-28,2019-26,320462.0
2019-07-05,2019-27,313309.0
2019-07-12,2019-28,355858.0
2019-07-19,2019-29,319406.0
2019-07-26,2019-30,309744.0
2019-08-02,2019-31,292452.0
2019-08-09,2019-32,340542.0
2019-08-16,2019-33,276441.0
2019-08-23,2019-34,331880.0
2019-08-30,2019-35,326818.0
2019-09-06,2019-36,313336.0
2019-09-13,2019-37,357934.0
2019-09-20,2019-38,306383.0
2019-09-27,2019-39,306800.0
2019-10-04,2019-40,302042.0
2019-10-11,2019-41,318786.0
2019-10-18,2019-42,285896.0
2019-10-25,2019-43,321064.0
2019-11-01,2019-44,295750.0
2019-11-08,2019-45,305627.0
2019-11-15,2019-46,346841.0
2019-11-22,2019-47,334197.0
2019-11-29,2019-48,320602.0
2019-12-06,2019-49,284099.0
2019-12-13,2019-50,324947.0
2019-12-20,2019-51,323371.0
2019-12-27,2019-52,321390.0
2020-01-03,2020-1,346457.0
2020-01-10,2020-2,293965.0
2020-01-17,2020-3,293677.0
2020-01-24,2020-4,276427.0
2020-01-31,2020-5,253469.0
2020-02-07,2020-6,278728.0
2020-02-14,2020-7,534279.0
2020-02-21,2020-8,328564.0
2020-02-28,2020-9,262557.0
2020-03-06,2020-10,280141.0
2020-03-13,2020-11,361931.0
2020-03-20,2020-12,217645.0
2020-03-27,2020-13,70237.0
2020-04-03,2020-14,65397.0
2020-04-10,2020-15,85811.0
2020-04-17,2020-16,95296.0
2020-04-24,2020-17,78106.0
2020-05-01,2020-18,83599.0
2020-05-08,2020-19,164084.0
2020-05-15,2020-20,177698.0
2020-05-22,2020-21,141515.0
2020-05-29,2020-22,115696.0
2020-06-05,2020-23,189013.0
2020-06-12,2020-24,215502.0
2020-06-19,2020-25,237968.0
2020-06-26,2020-26,210321.0
2020-07-03,2020-27,214222.0
2020-07-10,2020-28,277667.0
2020-07-17,2020-29,297811.0
2020-07-24,2020-30,294577.0
2020-07-31,2020-31,299796.0
2020-08-07,2020-32,240903.0
2020-08-14,2020-33,274981.0
2020-08-21,2020-34,286404.0
2020-08-28,2020-35,266235.0
2020-09-04,2020-36,249254.0
2020-09-11,2020-37,265454.0
2020-09-18,2020-38,259940.0
2020-09-25,2020-39,249460.0
2020-10-02,2020-40,233333.0
2020-10-09,2020-41,237990.0
2020-10-16,2020-42,249632.0
2020-10-23,2020-43,229626.0
2020-10-30,2020-44,214586.0
2020-11-06,2020-45,194554.0
2020-11-13,2020-46,235894.0
2020-11-20,2020-47,228717.0
2020-11-27,2020-48,191317.0
2020-12-04,2020-49,181469.0
2020-12-11,2020-50,171722.0
2020-12-18,2020-51,184388.0
2020-12-25,2020-52,197761.0
2021-01-01,2021-1,251807.0
2021-01-08,2021-2,191356.0
2021-01-15,2021-3,209145.0
2021-01-22,2021-4,200809.0
2021-01-29,2021-5,205201.0
2021-02-05,2021-6,277940.0
2021-02-12,2021-7,442605.0
2021-02-19,2021-8,316681.0
2021-02-26,2021-9,271767.0
2021-03-05,2021-10,249219.0
2021-03-12,2021-11,313968.0
2021-03-19,2021-12,288673.0
2021-03-26,2021-13,241673.0
2021-04-02,2021-14,232013.0
2021-04-09,2021-15,220681.0
2021-04-16,2021-16,180705.0
2021-04-23,2021-17,157121.0
2021-04-30,2021-18,185624.0
2021-05-07,2021-19,51269.0
2021-05-14,2021-20,46504.0
2021-05-21,2021-21,277323.0
2021-05-28,2021-22,227186.0
2021-06-04,2021-23,234568.0
2021-06-11,2021-24,305884.0
2021-06-18,2021-25,331411.0
2021-06-25,2021-26,323900.0
2021-07-02,2021-27,355902.0
2021-07-09,2021-28,365989.0
2021-07-16,2021-29,393893.0
2021-07-23,2021-30,312384.0
2021-07-30,2021-31,342397.0
2021-08-06,2021-32,348611.0
2021-08-13,2021-33,394674.0
2021-08-20,2021-34,391317.0
2021-08-27,2021-35,377838.0
2021-09-03,2021-36,362770.0
2021-09-10,2021-37,353171.0
2021-09-17,2021-38,353438.0
2021-09-24,2021-39,329618.0
2021-10-01,2021-40,299261.0
2021-10-08,2021-41,304892.0
2021-10-15,2021-42,312933.0
2021-10-22,2021-43,296907.0
2021-10-29,2021-44,294262.0
2021-11-05,2021-45,271537.0
2021-11-12,2021-46,287786.0
2021-11-19,2021-47,292011.0
2021-11-26,2021-48,257507.0
2021-12-03,2021-49,227747.0
2021-12-10,2021-50,241503.0
2021-12-17,2021-51,262003.0
2021-12-24,2021-52,279101.0
2021-12-31,2021-53,360366.0
2022-01-07,2022-1,251952.0
2022-01-14,2022-2,241102.0
2022-01-21,2022-3,241457.0
2022-01-28,2022-4,212479.0
2022-02-04,2022-5,256738.0
2022-02-11,2022-6,328796.0
2022-02-18,2022-7,471678.0
2022-02-25,2022-8,280625.0
2022-03-04,2022-9,267895.0
2022-03-11,2022-10,290998.0
2022-03-18,2022-11,273267.0
2022-03-25,2022-12,271968.0
2022-04-01,2022-13,262320.0
2022-04-08,2022-14,226417.0
2022-04-15,2022-15,266937.0
2022-04-22,2022-16,279162.0
2022-04-29,2022-17,319828.0
2022-05-06,2022-18,360412.0
2022-05-13,2022-19,446946.0
2022-05-20,2022-20,370443.0
2022-05-27,2022-21,330316.0
2022-06-03,2022-22,313423.0
2022-06-10,2022-23,348589.0
2022-06-17,2022-24,357324.0
2022-06-24,2022-25,351643.0
2022-07-01,2022-26,357343.0
2022-07-08,2022-27,423567.0
2022-07-15,2022-28,293407.0
2022-07-22,2022-29,381026.0
2022-07-29,2022-30,363017.0
2022-08-05,2022-31,368849.0
2022-08-12,2022-32,394379.0
2022-08-19,2022-33,414759.0
2022-08-26,2022-34,403494.0
2022-09-02,2022-35,406117.0
2022-09-09,2022-36,420121.0
2022-09-16,2022-37,401622.0
2022-09-23,2022-38,403295.0
2022-09-30,2022-39,379110.0
2022-10-07,2022-40,373386.0
2022-10-14,2022-41,380271.0
2022-10-21,2022-42,395750.0
2022-10-28,2022-43,357665.0
2022-11-04,2022-44,336107.0
2022-11-11,2022-45,346989.0
2022-11-18,2022-46,352153.0
2022-11-25,2022-47,333374.0
2022-12-02,2022-48,309304.0
2022-12-09,2022-49,329571.0
2022-12-16,2022-50,334090.0
2022-12-23,2022-51,352127.0
2022-12-30,2022-52,438133.0
2023-01-06,2023-1,381076.0
2023-01-13,2023-2,319931.0
2023-01-20,2023-3,359261.0
2023-01-27,2023-4,347419.0
2023-02-03,2023-5,351578.0
2023-02-10,2023-6,287898.0
2023-02-17,2023-7,451130.0
2023-02-24,2023-8,346130.0
2023-03-03,2023-9,353083.0
2023-03-10,2023-10,413449.0
2023-03-17,2023-11,402221.0
2023-03-24,2023-12,361522.0
2023-03-31,2023-13,287473.0
2023-04-07,2023-14,351643.0
2023-04-14,2023-15,396091.0
2023-04-21,2023-16,542313.0
2023-04-28,2023-17,407668.0
2023-05-05,2023-18,500684.0
2023-05-12,2023-19,571695.0
2023-05-19,2023-20,529763.0
2023-05-26,2023-21,415732.0
2023-06-02,2023-22,416763.0
2023-06-09,2023-23,469741.0
2023-06-16,2023-24,476124.0
2023-06-23,2023-25,499747.0
2023-06-30,2023-26,425060.0
2023-07-07,2023-27,441204.0
2023-07-14,2023-28,492259.0
2023-07-21,2023-29,523060.0
2023-07-28,2023-30,472122.0
2023-08-04,2023-31,470510.0
2023-08-11,2023-32,491366.0
2023-08-18,2023-33,494714.0
2023-08-25,2023-34,487467.0
2023-09-01,2023-35,471550.0
2023-09-08,2023-36,469544.0
2023-09-15,2023-37,464531.0
2023-09-22,2023-38,467544.0
2023-09-29,2023-39,427618.0
2023-10-06,2023-40,450764.0
2023-10-13,2023-41,452411.0
2023-10-20,2023-42,444240.0
2023-10-27,2023-43,396220.0
2023-11-03,2023-44,367963.0
2023-11-10,2023-45,386715.0
2023-11-17,2023-46,418644.0
2023-11-24,2023-47,380237.0
2023-12-01,2023-48,346233.0
2023-12-08,2023-49,355322.0
2023-12-15,2023-50,369611.0
2023-12-22,2023-51,402447.0
2023-12-29,2023-52,469367.0
2024-01-05,2024-1,425750.0
2024-01-12,2024-2,330278.0
2024-01-19,2024-3,374081.0
2024-01-26,2024-4,354486.0
2024-02-02,2024-5,352057.0
2024-02-09,2024-6,407627.0
2024-02-16,2024-7,654511.0
2024-02-23,2024-8,404758.0
2024-03-01,2024-9,370546.0
2024-03-08,2024-10,420242.0
2024-03-15,2024-11,391283.0
2024-03-22,2024-12,401335.0
2024-03-29,2024-13,385720.0
2024-04-05,2024-14,409312.0
2024-04-12,2024-15,440302.0
2024-04-19,2024-16,468021.0
2024-04-26,2024-17,447985.0
2024-05-03,2024-18,447975.0
2024-05-10,2024-19,536058.0
2024-05-17,2024-20,607804.0
2024-05-24,2024-21,445627.0
2024-05-31,2024-22,419460.0
2024-06-07,2024-23,438480.0
2024-06-14,2024-24,506502.0
2024-06-21,2024-25,389091.0
2024-06-28,2024-26,466872.0
2024-07-05,2024-27,465133.0
2024-07-12,2024-28,472327.0
2024-07-19,2024-29,497990.0
2024-07-26,2024-30,462444.0
2024-08-02,2024-31,451099.0
2024-08-09,2024-32,476702.0
2024-08-16,2024-33,503245.0
2024-08-23,2024-34,503907.0
2024-08-30,2024-35,485343.0
2024-09-06,2024-36,479113.0
2024-09-13,2024-37,478839.0
2024-09-20,2024-38,504763.0
2024-09-27,2024-39,474892.0
2024-10-04,2024-40,458468.0
2024-10-11,2024-41,466387.0
2024-10-18,2024-42,488503.0
2024-10-25,2024-43,449095.0
2024-11-01,2024-44,424891.0
2024-11-08,2024-45,443173.0
2024-11-15,2024-46,456898.0
2024-11-22,2024-47,474378.0
2024-11-29,2024-48,418343.0
2024-12-06,2024-49,415172.0
2024-12-13,2024-50,412336.0
2024-12-20,2024-51,455367.0
2024-12-27,2024-52,440327.0
2025-01-03,2025-1,474618.0
2025-01-10,2025-2,396476.0
2025-01-17,2025-3,425345.0
2025-01-24,2025-4,420621.0
2025-01-31,2025-5,406456.0
2025-02-07,2025-6,430344.0
2025-02-14,2025-7,648858.0
2025-02-21,2025-8,526141.0
2025-02-28,2025-9,407389.0
2025-03-07,2025-10,384311.0
2025-03-14,2025-11,419583.0
2025-03-21,2025-12,414303.0
2025-03-28,2025-13,449466.0
2025-04-04,2025-14,428705.0
2025-04-11,2025-15,457669.0
2025-04-18,2025-16,489627.0
2025-04-25,2025-17,459546.0
2025-05-02,2025-18,474921.0
2025-05-09,2025-19,532046.0
2025-05-16,2025-20,614840.0
2025-05-23,2025-21,495537.0
2025-05-30,2025-22,456082.0
2025-06-06,2025-23,523843.0
2025-06-13,2025-24,413814.0
2025-06-20,2025-25,563165.0
2025-06-27,2025-26,503283.0
2025-07-04,2025-27,505569.0
2025-07-11,2025-28,521096.0
2025-07-18,2025-29,547080.0
2025-07-25,2025-30,499459.0
2025-08-01,2025-31,473388.0
2025-08-08,2025-32,494248.0
2025-08-15,2025-33,511350.0
2025-08-22,2025-34,566128.0
2025-08-29,2025-35,535452.0
2025-09-05,2025-36,539931.0
2025-09-12,2025-37,546545.0
2025-09-19,2025-38,560137.0
2025-09-26,2025-39,521398.0
2025-10-03,2025-40,506647.0
2025-10-10,2025-41,521498.0
