Tarih,TP_KKISLADE_KA8,TP_KKISLADE_KA8
2018-10-12,2018-41,2528397.0
2018-10-19,2018-42,2613672.0
2018-10-26,2018-43,2440007.0
2018-11-02,2018-44,2263896.0
2018-11-09,2018-45,2384693.0
2018-11-16,2018-46,3005841.0
2018-11-23,2018-47,3289979.0
2018-11-30,2018-48,2615112.0
2018-12-07,2018-49,2308482.0
2018-12-14,2018-50,2580855.0
2018-12-21,2018-51,2708115.0
2018-12-28,2018-52,2671873.0
2019-01-04,2019-1,2301847.0
2019-01-11,2019-2,2307253.0
2019-01-18,2019-3,2561351.0
2019-01-25,2019-4,2403914.0
2019-02-01,2019-5,2328001.0
2019-02-08,2019-6,2468537.0
2019-02-15,2019-7,2827260.0
2019-02-22,2019-8,2667410.0
2019-03-01,2019-9,2563273.0
2019-03-08,2019-10,2617151.0
2019-03-15,2019-11,2888618.0
2019-03-22,2019-12,2735383.0
2019-03-29,2019-13,2630679.0
2019-04-05,2019-14,2482670.0
2019-04-12,2019-15,2559627.0
2019-04-19,2019-16,2750955.0
2019-04-26,2019-17,2561992.0
2019-05-03,2019-18,2518560.0
2019-05-10,2019-19,2753075.0
2019-05-17,2019-20,2813611.0
2019-05-24,2019-21,2654973.0
2019-05-31,2019-22,2516206.0
2019-06-07,2019-23,1678818.0
2019-06-14,2019-24,2839052.0
2019-06-21,2019-25,2849001.0
2019-06-28,2019-26,2642795.0
2019-07-05,2019-27,2564423.0
2019-07-12,2019-28,2705244.0
2019-07-19,2019-29,2484103.0
2019-07-26,2019-30,2554489.0
2019-08-02,2019-31,2527847.0
2019-08-09,2019-32,2606280.0
2019-08-16,2019-33,1931717.0
2019-08-23,2019-34,2625346.0
2019-08-30,2019-35,2518362.0
2019-09-06,2019-36,2621563.0
2019-09-13,2019-37,2968700.0
2019-09-20,2019-38,2740329.0
2019-09-27,2019-39,2776902.0
2019-10-04,2019-40,2662538.0
2019-10-11,2019-41,2658229.0
2019-10-18,2019-42,2794609.0
2019-10-25,2019-43,2862762.0
2019-11-01,2019-44,2582435.0
2019-11-08,2019-45,2700424.0
2019-11-15,2019-46,4586733.0
2019-11-22,2019-47,3819160.0
2019-11-29,2019-48,4996927.0
2019-12-06,2019-49,3036717.0
2019-12-13,2019-50,2897581.0
2019-12-20,2019-51,2967719.0
2019-12-27,2019-52,2923874.0
2020-01-03,2020-1,2780441.0
2020-01-10,2020-2,2822651.0
2020-01-17,2020-3,3007154.0
2020-01-24,2020-4,2809050.0
2020-01-31,2020-5,2704177.0
2020-02-07,2020-6,2990924.0
2020-02-14,2020-7,3213049.0
2020-02-21,2020-8,3113379.0
2020-02-28,2020-9,3007721.0
2020-03-06,2020-10,3012952.0
2020-03-13,2020-11,3568092.0
2020-03-20,2020-12,3147373.0
2020-03-27,2020-13,2866799.0
2020-04-03,2020-14,3250174.0
2020-04-10,2020-15,3641302.0
2020-04-17,2020-16,3812357.0
2020-04-24,2020-17,3440774.0
2020-05-01,2020-18,3659755.0
2020-05-08,2020-19,4854327.0
2020-05-15,2020-20,4747181.0
2020-05-22,2020-21,4139976.0
2020-05-29,2020-22,3694230.0
2020-06-05,2020-23,4439478.0
2020-06-12,2020-24,4405186.0
2020-06-19,2020-25,4674609.0
2020-06-26,2020-26,4085849.0
2020-07-03,2020-27,3822481.0
2020-07-10,2020-28,4225054.0
2020-07-17,2020-29,4025970.0
2020-07-24,2020-30,3876848.0
2020-07-31,2020-31,3329142.0
2020-08-07,2020-32,3296379.0
2020-08-14,2020-33,3981991.0
2020-08-21,2020-34,4344095.0
2020-08-28,2020-35,3833986.0
2020-09-04,2020-36,3970060.0
2020-09-11,2020-37,5001586.0
2020-09-18,2020-38,4660060.0
2020-09-25,2020-39,4394915.0
2020-10-02,2020-40,4243242.0
2020-10-09,2020-41,5194984.0
2020-10-16,2020-42,4540044.0
2020-10-23,2020-43,4478976.0
2020-10-30,2020-44,3959458.0
2020-11-06,2020-45,4326209.0
2020-11-13,2020-46,7821881.0
2020-11-20,2020-47,4262469.0
2020-11-27,2020-48,6971967.0
2020-12-04,2020-49,4777707.0
2020-12-11,2020-50,4491845.0
2020-12-18,2020-51,5143008.0
2020-12-25,2020-52,5616781.0
2021-01-01,2021-1,4192444.0
2021-01-08,2021-2,4513570.0
2021-01-15,2021-3,5076291.0
2021-01-22,2021-4,4834519.0
2021-01-29,2021-5,4524801.0
2021-02-05,2021-6,4949248.0
2021-02-12,2021-7,4909983.0
2021-02-19,2021-8,4656398.0
2021-02-26,2021-9,4609353.0
2021-03-05,2021-10,4778007.0
2021-03-12,2021-11,6118217.0
2021-03-19,2021-12,5434028.0
2021-03-26,2021-13,5176363.0
2021-04-02,2021-14,4909249.0
2021-04-09,2021-15,5693688.0
2021-04-16,2021-16,5479032.0
2021-04-23,2021-17,5441741.0
2021-04-30,2021-18,6095881.0
2021-05-07,2021-19,6979256.0
2021-05-14,2021-20,5809273.0
2021-05-21,2021-21,6071139.0
2021-05-28,2021-22,5756479.0
2021-06-04,2021-23,5847372.0
2021-06-11,2021-24,5700535.0
2021-06-18,2021-25,5690798.0
2021-06-25,2021-26,5580119.0
2021-07-02,2021-27,5720587.0
2021-07-09,2021-28,6328801.0
2021-07-16,2021-29,6120659.0
2021-07-23,2021-30,4010487.0
2021-07-30,2021-31,5196122.0
2021-08-06,2021-32,5288508.0
2021-08-13,2021-33,5898556.0
2021-08-20,2021-34,6194655.0
2021-08-27,2021-35,5964945.0
2021-09-03,2021-36,5776141.0
2021-09-10,2021-37,6331247.0
2021-09-17,2021-38,6634299.0
2021-09-24,2021-39,7599240.0
2021-10-01,2021-40,6192377.0
2021-10-08,2021-41,6419400.0
2021-10-15,2021-42,8051707.0
2021-10-22,2021-43,6811667.0
2021-10-29,2021-44,6147546.0
2021-11-05,2021-45,6499891.0
2021-11-12,2021-46,11604849.0
2021-11-19,2021-47,7026024.0
2021-11-26,2021-48,10764382.0
2021-12-03,2021-49,7124093.0
2021-12-10,2021-50,7128529.0
2021-12-17,2021-51,7638437.0
2021-12-24,2021-52,8045482.0
2021-12-31,2021-53,6428406.0
2022-01-07,2022-1,6242344.0
2022-01-14,2022-2,7350596.0
2022-01-21,2022-3,7168789.0
2022-01-28,2022-4,6001066.0
2022-02-04,2022-5,6690573.0
2022-02-11,2022-6,8457026.0
2022-02-18,2022-7,7592516.0
2022-02-25,2022-8,7244860.0
2022-03-04,2022-9,7305674.0
2022-03-11,2022-10,7454773.0
2022-03-18,2022-11,7988927.0
2022-03-25,2022-12,7236390.0
2022-04-01,2022-13,6950679.0
2022-04-08,2022-14,7545205.0
2022-04-15,2022-15,8291441.0
2022-04-22,2022-16,9337127.0
2022-04-29,2022-17,7886791.0
2022-05-06,2022-18,6680123.0
2022-05-13,2022-19,8607984.0
2022-05-20,2022-20,8127968.0
2022-05-27,2022-21,8329173.0
2022-06-03,2022-22,7448702.0
2022-06-10,2022-23,8051447.0
2022-06-17,2022-24,8843854.0
2022-06-24,2022-25,7942850.0
2022-07-01,2022-26,7505343.0
2022-07-08,2022-27,7642494.0
2022-07-15,2022-28,5959825.0
2022-07-22,2022-29,7544435.0
2022-07-29,2022-30,7613336.0
2022-08-05,2022-31,8147815.0
2022-08-12,2022-32,6767253.0
2022-08-19,2022-33,6882729.0
2022-08-26,2022-34,6790347.0
2022-09-02,2022-35,6204110.0
2022-09-09,2022-36,7846174.0
2022-09-16,2022-37,7187337.0
2022-09-23,2022-38,7189430.0
2022-09-30,2022-39,6883559.0
2022-10-07,2022-40,7418782.0
2022-10-14,2022-41,9919067.0
2022-10-21,2022-42,10108600.0
2022-10-28,2022-43,9050686.0
2022-11-04,2022-44,9937208.0
2022-11-11,2022-45,15310504.0
2022-11-18,2022-46,11217092.0
2022-11-25,2022-47,14496982.0
2022-12-02,2022-48,11330644.0
2022-12-09,2022-49,10493598.0
2022-12-16,2022-50,11063697.0
2022-12-23,2022-51,11262649.0
2022-12-30,2022-52,11119129.0
2023-01-06,2023-1,9209850.0
2023-01-13,2023-2,9693121.0
2023-01-20,2023-3,9743013.0
2023-01-27,2023-4,9195119.0
2023-02-03,2023-5,9637891.0
2023-02-10,2023-6,8030402.0
2023-02-17,2023-7,8303261.0
2023-02-24,2023-8,8712509.0
2023-03-03,2023-9,8938309.0
2023-03-10,2023-10,8868430.0
2023-03-17,2023-11,9157132.0
2023-03-24,2023-12,9360930.0
2023-03-31,2023-13,9255326.0
2023-04-07,2023-14,9366236.0
2023-04-14,2023-15,9783901.0
2023-04-21,2023-16,8141607.0
2023-04-28,2023-17,9087866.0
2023-05-05,2023-18,9205461.0
2023-05-12,2023-19,9935117.0
2023-05-19,2023-20,9050204.0
2023-05-26,2023-21,8964193.0
2023-06-02,2023-22,8819337.0
2023-06-09,2023-23,9901366.0
2023-06-16,2023-24,9793106.0
2023-06-23,2023-25,9444274.0
2023-06-30,2023-26,6281234.0
2023-07-07,2023-27,8726156.0
2023-07-14,2023-28,9650561.0
2023-07-21,2023-29,9078048.0
2023-07-28,2023-30,8714352.0
2023-08-04,2023-31,8626906.0
2023-08-11,2023-32,9127159.0
2023-08-18,2023-33,9227879.0
2023-08-25,2023-34,8937678.0
2023-09-01,2023-35,8612289.0
2023-09-08,2023-36,9448114.0
2023-09-15,2023-37,10001167.0
2023-09-22,2023-38,9852823.0
2023-09-29,2023-39,9269499.0
2023-10-06,2023-40,9954429.0
2023-10-13,2023-41,10521406.0
2023-10-20,2023-42,10001031.0
2023-10-27,2023-43,9120035.0
2023-11-03,2023-44,9932237.0
2023-11-10,2023-45,12578957.0
2023-11-17,2023-46,12387178.0
2023-11-24,2023-47,13261229.0
2023-12-01,2023-48,11312205.0
2023-12-08,2023-49,9847867.0
2023-12-15,2023-50,10767493.0
2023-12-22,2023-51,11064720.0
2023-12-29,2023-52,10578892.0
2024-01-05,2024-1,9401868.0
2024-01-12,2024-2,9831781.0
2024-01-19,2024-3,9829239.0
2024-01-26,2024-4,9273328.0
2024-02-02,2024-5,9280170.0
2024-02-09,2024-6,10010377.0
2024-02-16,2024-7,10721094.0
2024-02-23,2024-8,10249341.0
2024-03-01,2024-9,9678455.0
2024-03-08,2024-10,10017700.0
2024-03-15,2024-11,10529235.0
2024-03-22,2024-12,11587298.0
2024-03-29,2024-13,10485656.0
2024-04-05,2024-14,9692682.0
2024-04-12,2024-15,7287642.0
2024-04-19,2024-16,10068161.0
2024-04-26,2024-17,9479895.0
2024-05-03,2024-18,9610680.0
2024-05-10,2024-19,11005986.0
2024-05-17,2024-20,10384044.0
2024-05-24,2024-21,9333008.0
2024-05-31,2024-22,8973425.0
2024-06-07,2024-23,10419486.0
2024-06-14,2024-24,9933611.0
2024-06-21,2024-25,7331360.0
2024-06-28,2024-26,9418547.0
2024-07-05,2024-27,9245805.0
2024-07-12,2024-28,9350439.0
2024-07-19,2024-29,9165442.0
2024-07-26,2024-30,8894510.0
2024-08-02,2024-31,7768142.0
2024-08-09,2024-32,6883694.0
2024-08-16,2024-33,7474484.0
2024-08-23,2024-34,7235348.0
2024-08-30,2024-35,7252103.0
2024-09-06,2024-36,6736255.0
2024-09-13,2024-37,6179589.0
2024-09-20,2024-38,6249310.0
2024-09-27,2024-39,5926295.0
2024-10-04,2024-40,5930796.0
2024-10-11,2024-41,6057827.0
2024-10-18,2024-42,5495862.0
2024-10-25,2024-43,5137689.0
2024-11-01,2024-44,5077745.0
2024-11-08,2024-45,5923069.0
2024-11-15,2024-46,6188788.0
2024-11-22,2024-47,5782393.0
2024-11-29,2024-48,5805806.0
2024-12-06,2024-49,5484988.0
2024-12-13,2024-50,5488366.0
2024-12-20,2024-51,5672551.0
2024-12-27,2024-52,5729230.0
2025-01-03,2025-1,5694197.0
2025-01-10,2025-2,5330642.0
2025-01-17,2025-3,5430399.0
2025-01-24,2025-4,5129104.0
2025-01-31,2025-5,4952343.0
2025-02-07,2025-6,5035455.0
2025-02-14,2025-7,5476955.0
2025-02-21,2025-8,5244360.0
2025-02-28,2025-9,5244254.0
2025-03-07,2025-10,5261120.0
2025-03-14,2025-11,5665462.0
2025-03-21,2025-12,5779357.0
2025-03-28,2025-13,5334067.0
2025-04-04,2025-14,4443950.0
2025-04-11,2025-15,5839934.0
2025-04-18,2025-16,6161182.0
2025-04-25,2025-17,5695331.0
2025-05-02,2025-18,5573437.0
2025-05-09,2025-19,5999775.0
2025-05-16,2025-20,6233734.0
2025-05-23,2025-21,5756104.0
2025-05-30,2025-22,5694661.0
2025-06-06,2025-23,5438508.0
2025-06-13,2025-24,5389770.0
2025-06-20,2025-25,6427372.0
2025-06-27,2025-26,6215264.0
2025-07-04,2025-27,5857416.0
2025-07-11,2025-28,6306296.0
2025-07-18,2025-29,5787958.0
2025-07-25,2025-30,5314304.0
2025-08-01,2025-31,5078485.0
2025-08-08,2025-32,5065346.0
2025-08-15,2025-33,5280959.0
2025-08-22,2025-34,5120181.0
2025-08-29,2025-35,4739107.0
2025-09-05,2025-36,5067546.0
2025-09-12,2025-37,5362901.0
2025-09-19,2025-38,5493356.0
2025-09-26,2025-39,5208685.0
2025-10-03,2025-40,5152929.0
2025-10-10,2025-41,5336650.0
