Tarih,TP_KKISLADE_KA3,TP_KKISLADE_KA3
2019-01-11,2019-2,846923.0
2019-01-18,2019-3,852247.0
2019-01-25,2019-4,855361.0
2019-02-01,2019-5,846729.0
2019-02-08,2019-6,826733.0
2019-02-15,2019-7,835352.0
2019-02-22,2019-8,891647.0
2019-03-01,2019-9,848644.0
2019-03-08,2019-10,902072.0
2019-03-15,2019-11,910587.0
2019-03-22,2019-12,963322.0
2019-03-29,2019-13,946912.0
2019-04-05,2019-14,917407.0
2019-04-12,2019-15,855782.0
2019-04-19,2019-16,986113.0
2019-04-26,2019-17,995714.0
2019-05-03,2019-18,1035526.0
2019-05-10,2019-19,814643.0
2019-05-17,2019-20,889441.0
2019-05-24,2019-21,1026083.0
2019-05-31,2019-22,1167488.0
2019-06-07,2019-23,684730.0
2019-06-14,2019-24,1043397.0
2019-06-21,2019-25,1082511.0
2019-06-28,2019-26,1085927.0
2019-07-05,2019-27,1042181.0
2019-07-12,2019-28,1057136.0
2019-07-19,2019-29,991040.0
2019-07-26,2019-30,1026064.0
2019-08-02,2019-31,1044484.0
2019-08-09,2019-32,1159768.0
2019-08-16,2019-33,629131.0
2019-08-23,2019-34,1013229.0
2019-08-30,2019-35,1015463.0
2019-09-06,2019-36,973556.0
2019-09-13,2019-37,1011730.0
2019-09-20,2019-38,882559.0
2019-09-27,2019-39,1000349.0
2019-10-04,2019-40,965892.0
2019-10-11,2019-41,903010.0
2019-10-18,2019-42,901201.0
2019-10-25,2019-43,1013965.0
2019-11-01,2019-44,1005174.0
2019-11-08,2019-45,1010343.0
2019-11-15,2019-46,1049201.0
2019-11-22,2019-47,1110374.0
2019-11-29,2019-48,1086330.0
2019-12-06,2019-49,1151384.0
2019-12-13,2019-50,1133056.0
2019-12-20,2019-51,1083637.0
2019-12-27,2019-52,1034534.0
2020-01-03,2020-1,964046.0
2020-01-10,2020-2,966681.0
2020-01-17,2020-3,1021508.0
2020-01-24,2020-4,1006994.0
2020-01-31,2020-5,978750.0
2020-02-07,2020-6,929895.0
2020-02-14,2020-7,960743.0
2020-02-21,2020-8,1026500.0
2020-02-28,2020-9,1069207.0
2020-03-06,2020-10,1079957.0
2020-03-13,2020-11,1158221.0
2020-03-20,2020-12,988985.0
2020-03-27,2020-13,755658.0
2020-04-03,2020-14,683577.0
2020-04-10,2020-15,689129.0
2020-04-17,2020-16,725945.0
2020-04-24,2020-17,562172.0
2020-05-01,2020-18,714378.0
2020-05-08,2020-19,862130.0
2020-05-15,2020-20,1018215.0
2020-05-22,2020-21,889728.0
2020-05-29,2020-22,696043.0
2020-06-05,2020-23,1225296.0
2020-06-12,2020-24,1405743.0
2020-06-19,2020-25,1395933.0
2020-06-26,2020-26,1269713.0
2020-07-03,2020-27,1254357.0
2020-07-10,2020-28,1391159.0
2020-07-17,2020-29,1398521.0
2020-07-24,2020-30,1386170.0
2020-07-31,2020-31,1293334.0
2020-08-07,2020-32,1005569.0
2020-08-14,2020-33,1330985.0
2020-08-21,2020-34,1284051.0
2020-08-28,2020-35,1238973.0
2020-09-04,2020-36,1236448.0
2020-09-11,2020-37,1255072.0
2020-09-18,2020-38,1258789.0
2020-09-25,2020-39,1247695.0
2020-10-02,2020-40,1257233.0
2020-10-09,2020-41,1263229.0
2020-10-16,2020-42,1288015.0
2020-10-23,2020-43,1247514.0
2020-10-30,2020-44,1257521.0
2020-11-06,2020-45,1257331.0
2020-11-13,2020-46,1309024.0
2020-11-20,2020-47,1303527.0
2020-11-27,2020-48,1255311.0
2020-12-04,2020-49,1233752.0
2020-12-11,2020-50,1026646.0
2020-12-18,2020-51,1014198.0
2020-12-25,2020-52,1056476.0
2021-01-01,2021-1,950850.0
2021-01-08,2021-2,944122.0
2021-01-15,2021-3,1042959.0
2021-01-22,2021-4,1139090.0
2021-01-29,2021-5,1057215.0
2021-02-05,2021-6,1067515.0
2021-02-12,2021-7,1103092.0
2021-02-19,2021-8,970323.0
2021-02-26,2021-9,1158571.0
2021-03-05,2021-10,1157272.0
2021-03-12,2021-11,1335832.0
2021-03-19,2021-12,1346624.0
2021-03-26,2021-13,1276600.0
2021-04-02,2021-14,1404175.0
2021-04-09,2021-15,1283815.0
2021-04-16,2021-16,1250828.0
2021-04-23,2021-17,1162364.0
2021-04-30,2021-18,1297568.0
2021-05-07,2021-19,553279.0
2021-05-14,2021-20,543932.0
2021-05-21,2021-21,1692683.0
2021-05-28,2021-22,1672375.0
2021-06-04,2021-23,1579392.0
2021-06-11,2021-24,1822908.0
2021-06-18,2021-25,1766239.0
2021-06-25,2021-26,1798483.0
2021-07-02,2021-27,1896912.0
2021-07-09,2021-28,1959314.0
2021-07-16,2021-29,2135586.0
2021-07-23,2021-30,1344755.0
2021-07-30,2021-31,1828780.0
2021-08-06,2021-32,1904732.0
2021-08-13,2021-33,1925177.0
2021-08-20,2021-34,1912198.0
2021-08-27,2021-35,1880060.0
2021-09-03,2021-36,1806491.0
2021-09-10,2021-37,1774271.0
2021-09-17,2021-38,1844812.0
2021-09-24,2021-39,1840174.0
2021-10-01,2021-40,1834169.0
2021-10-08,2021-41,1796537.0
2021-10-15,2021-42,1801567.0
2021-10-22,2021-43,1810563.0
2021-10-29,2021-44,1892596.0
2021-11-05,2021-45,1817639.0
2021-11-12,2021-46,1911018.0
2021-11-19,2021-47,2006115.0
2021-11-26,2021-48,1908867.0
2021-12-03,2021-49,1878632.0
2021-12-10,2021-50,1866067.0
2021-12-17,2021-51,1868567.0
2021-12-24,2021-52,1924301.0
2021-12-31,2021-53,1846480.0
2022-01-07,2022-1,1539996.0
2022-01-14,2022-2,1582546.0
2022-01-21,2022-3,1691348.0
2022-01-28,2022-4,1366191.0
2022-02-04,2022-5,1603218.0
2022-02-11,2022-6,1640532.0
2022-02-18,2022-7,1719736.0
2022-02-25,2022-8,1691566.0
2022-03-04,2022-9,1640653.0
2022-03-11,2022-10,1556790.0
2022-03-18,2022-11,1527675.0
2022-03-25,2022-12,1647829.0
2022-04-01,2022-13,1918239.0
2022-04-08,2022-14,1813139.0
2022-04-15,2022-15,1951443.0
2022-04-22,2022-16,1924738.0
2022-04-29,2022-17,2215537.0
2022-05-06,2022-18,1478887.0
2022-05-13,2022-19,2092482.0
2022-05-20,2022-20,2134281.0
2022-05-27,2022-21,2068213.0
2022-06-03,2022-22,2141657.0
2022-06-10,2022-23,2178659.0
2022-06-17,2022-24,2143882.0
2022-06-24,2022-25,2196884.0
2022-07-01,2022-26,2191214.0
2022-07-08,2022-27,2361233.0
2022-07-15,2022-28,1348245.0
2022-07-22,2022-29,2075051.0
2022-07-29,2022-30,2131558.0
2022-08-05,2022-31,2106467.0
2022-08-12,2022-32,2139009.0
2022-08-19,2022-33,2131080.0
2022-08-26,2022-34,2111697.0
2022-09-02,2022-35,2140422.0
2022-09-09,2022-36,2162698.0
2022-09-16,2022-37,2167146.0
2022-09-23,2022-38,2173696.0
2022-09-30,2022-39,2205613.0
2022-10-07,2022-40,2193707.0
2022-10-14,2022-41,2203674.0
2022-10-21,2022-42,2181583.0
2022-10-28,2022-43,2275123.0
2022-11-04,2022-44,2192045.0
2022-11-11,2022-45,2297409.0
2022-11-18,2022-46,2285210.0
2022-11-25,2022-47,2176819.0
2022-12-02,2022-48,2290791.0
2022-12-09,2022-49,2298918.0
2022-12-16,2022-50,2249886.0
2022-12-23,2022-51,2375896.0
2022-12-30,2022-52,2464004.0
2023-01-06,2023-1,2159635.0
2023-01-13,2023-2,2149188.0
2023-01-20,2023-3,2179217.0
2023-01-27,2023-4,2185116.0
2023-02-03,2023-5,2158157.0
2023-02-10,2023-6,1740174.0
2023-02-17,2023-7,2021122.0
2023-02-24,2023-8,2148497.0
2023-03-03,2023-9,2213984.0
2023-03-10,2023-10,2246059.0
2023-03-17,2023-11,2219280.0
2023-03-24,2023-12,2194252.0
2023-03-31,2023-13,2151592.0
2023-04-07,2023-14,2310221.0
2023-04-14,2023-15,2446369.0
2023-04-21,2023-16,2629167.0
2023-04-28,2023-17,2214781.0
2023-05-05,2023-18,2703867.0
2023-05-12,2023-19,2668994.0
2023-05-19,2023-20,2614908.0
2023-05-26,2023-21,2618977.0
2023-06-02,2023-22,2632418.0
2023-06-09,2023-23,2797723.0
2023-06-16,2023-24,2908276.0
2023-06-23,2023-25,3110063.0
2023-06-30,2023-26,2157763.0
2023-07-07,2023-27,2551077.0
2023-07-14,2023-28,2830201.0
2023-07-21,2023-29,2779740.0
2023-07-28,2023-30,2736753.0
2023-08-04,2023-31,2726818.0
2023-08-11,2023-32,2719959.0
2023-08-18,2023-33,2672211.0
2023-08-25,2023-34,2687923.0
2023-09-01,2023-35,2618395.0
2023-09-08,2023-36,2573827.0
2023-09-15,2023-37,2599097.0
2023-09-22,2023-38,2597002.0
2023-09-29,2023-39,2552812.0
2023-10-06,2023-40,2551335.0
2023-10-13,2023-41,2591181.0
2023-10-20,2023-42,2575763.0
2023-10-27,2023-43,2559233.0
2023-11-03,2023-44,2522721.0
2023-11-10,2023-45,2591049.0
2023-11-17,2023-46,2631156.0
2023-11-24,2023-47,2701789.0
2023-12-01,2023-48,2721625.0
2023-12-08,2023-49,2601969.0
2023-12-15,2023-50,2605489.0
2023-12-22,2023-51,2611896.0
2023-12-29,2023-52,2727096.0
2024-01-05,2024-1,2315809.0
2024-01-12,2024-2,2280084.0
2024-01-19,2024-3,2389593.0
2024-01-26,2024-4,2342535.0
2024-02-02,2024-5,2402873.0
2024-02-09,2024-6,2482596.0
2024-02-16,2024-7,2450711.0
2024-02-23,2024-8,2500278.0
2024-03-01,2024-9,2665336.0
2024-03-08,2024-10,2623190.0
2024-03-15,2024-11,2435511.0
2024-03-22,2024-12,2504164.0
2024-03-29,2024-13,2704087.0
2024-04-05,2024-14,2993644.0
2024-04-12,2024-15,2363272.0
2024-04-19,2024-16,2772478.0
2024-04-26,2024-17,2967951.0
2024-05-03,2024-18,2819706.0
2024-05-10,2024-19,2879529.0
2024-05-17,2024-20,2867454.0
2024-05-24,2024-21,2938757.0
2024-05-31,2024-22,2957831.0
2024-06-07,2024-23,3215366.0
2024-06-14,2024-24,3523843.0
2024-06-21,2024-25,1999427.0
2024-06-28,2024-26,3102217.0
2024-07-05,2024-27,3162733.0
2024-07-12,2024-28,3112478.0
2024-07-19,2024-29,3060376.0
2024-07-26,2024-30,3051400.0
2024-08-02,2024-31,3101313.0
2024-08-09,2024-32,3073995.0
2024-08-16,2024-33,3128361.0
2024-08-23,2024-34,3129034.0
2024-08-30,2024-35,3085943.0
2024-09-06,2024-36,3043102.0
2024-09-13,2024-37,3031290.0
2024-09-20,2024-38,3065233.0
2024-09-27,2024-39,3026960.0
2024-10-04,2024-40,2970291.0
2024-10-11,2024-41,3096723.0
2024-10-18,2024-42,3056233.0
2024-10-25,2024-43,3109904.0
2024-11-01,2024-44,3078750.0
2024-11-08,2024-45,3074292.0
2024-11-15,2024-46,3114435.0
2024-11-22,2024-47,3051468.0
2024-11-29,2024-48,3227980.0
2024-12-06,2024-49,3087048.0
2024-12-13,2024-50,2981493.0
2024-12-20,2024-51,3030266.0
2024-12-27,2024-52,2948979.0
2025-01-03,2025-1,2808262.0
2025-01-10,2025-2,2777739.0
2025-01-17,2025-3,2706579.0
2025-01-24,2025-4,2860965.0
2025-01-31,2025-5,2844649.0
2025-02-07,2025-6,2689378.0
2025-02-14,2025-7,2626047.0
2025-02-21,2025-8,2660217.0
2025-02-28,2025-9,2675801.0
2025-03-07,2025-10,2691930.0
2025-03-14,2025-11,2983323.0
2025-03-21,2025-12,2936138.0
2025-03-28,2025-13,3224575.0
2025-04-04,2025-14,2410723.0
2025-04-11,2025-15,3040960.0
2025-04-18,2025-16,3247611.0
2025-04-25,2025-17,3271283.0
2025-05-02,2025-18,3149667.0
2025-05-09,2025-19,3423533.0
2025-05-16,2025-20,3376922.0
2025-05-23,2025-21,3401184.0
2025-05-30,2025-22,3527889.0
2025-06-06,2025-23,3498401.0
2025-06-13,2025-24,2852081.0
2025-06-20,2025-25,3731118.0
2025-06-27,2025-26,3713266.0
2025-07-04,2025-27,3823907.0
2025-07-11,2025-28,3995343.0
2025-07-18,2025-29,3921304.0
2025-07-25,2025-30,3861748.0
2025-08-01,2025-31,3805444.0
2025-08-08,2025-32,3831507.0
2025-08-15,2025-33,3864471.0
2025-08-22,2025-34,3954562.0
2025-08-29,2025-35,3901094.0
2025-09-05,2025-36,3910019.0
2025-09-12,2025-37,3865104.0
2025-09-19,2025-38,3860006.0
2025-09-26,2025-39,3933898.0
2025-10-03,2025-40,3853516.0
2025-10-10,2025-41,3813414.0
