Tarih,TP_KKISLADE_KA11,TP_KKISLADE_KA11
2018-10-12,2018-41,5367318.0
2018-10-19,2018-42,5930003.0
2018-10-26,2018-43,5453675.0
2018-11-02,2018-44,5586904.0
2018-11-09,2018-45,5763244.0
2018-11-16,2018-46,6440808.0
2018-11-23,2018-47,6631719.0
2018-11-30,2018-48,5703433.0
2018-12-07,2018-49,5754097.0
2018-12-14,2018-50,5898984.0
2018-12-21,2018-51,6830742.0
2018-12-28,2018-52,5644506.0
2019-01-04,2019-1,5027544.0
2019-01-11,2019-2,5362502.0
2019-01-18,2019-3,6296838.0
2019-01-25,2019-4,5836878.0
2019-02-01,2019-5,5555318.0
2019-02-08,2019-6,5801504.0
2019-02-15,2019-7,7160023.0
2019-02-22,2019-8,6052753.0
2019-03-01,2019-9,5582873.0
2019-03-08,2019-10,6097548.0
2019-03-15,2019-11,6667425.0
2019-03-22,2019-12,6059052.0
2019-03-29,2019-13,5195468.0
2019-04-05,2019-14,5613436.0
2019-04-12,2019-15,5228708.0
2019-04-19,2019-16,6634250.0
2019-04-26,2019-17,5932040.0
2019-05-03,2019-18,5970472.0
2019-05-10,2019-19,5359297.0
2019-05-17,2019-20,6262718.0
2019-05-24,2019-21,5838469.0
2019-05-31,2019-22,5907444.0
2019-06-07,2019-23,4399154.0
2019-06-14,2019-24,5991527.0
2019-06-21,2019-25,6653977.0
2019-06-28,2019-26,5730190.0
2019-07-05,2019-27,5910339.0
2019-07-12,2019-28,5908043.0
2019-07-19,2019-29,6115323.0
2019-07-26,2019-30,5665230.0
2019-08-02,2019-31,5593748.0
2019-08-09,2019-32,6134218.0
2019-08-16,2019-33,5211425.0
2019-08-23,2019-34,5932875.0
2019-08-30,2019-35,5432436.0
2019-09-06,2019-36,6045362.0
2019-09-13,2019-37,5999409.0
2019-09-20,2019-38,6137221.0
2019-09-27,2019-39,5900219.0
2019-10-04,2019-40,6028411.0
2019-10-11,2019-41,6338378.0
2019-10-18,2019-42,6902736.0
2019-10-25,2019-43,6837639.0
2019-11-01,2019-44,6266639.0
2019-11-08,2019-45,6292109.0
2019-11-15,2019-46,7226777.0
2019-11-22,2019-47,7406786.0
2019-11-29,2019-48,6970307.0
2019-12-06,2019-49,6761554.0
2019-12-13,2019-50,6705533.0
2019-12-20,2019-51,7793624.0
2019-12-27,2019-52,6518398.0
2020-01-03,2020-1,6274964.0
2020-01-10,2020-2,6368295.0
2020-01-17,2020-3,7328431.0
2020-01-24,2020-4,6602554.0
2020-01-31,2020-5,6092552.0
2020-02-07,2020-6,6561003.0
2020-02-14,2020-7,7235638.0
2020-02-21,2020-8,7767875.0
2020-02-28,2020-9,6402464.0
2020-03-06,2020-10,6974599.0
2020-03-13,2020-11,7270292.0
2020-03-20,2020-12,6375006.0
2020-03-27,2020-13,3850865.0
2020-04-03,2020-14,3819279.0
2020-04-10,2020-15,4248882.0
2020-04-17,2020-16,5077908.0
2020-04-24,2020-17,4101987.0
2020-05-01,2020-18,4045986.0
2020-05-08,2020-19,5498738.0
2020-05-15,2020-20,6200198.0
2020-05-22,2020-21,5353234.0
2020-05-29,2020-22,4113891.0
2020-06-05,2020-23,4971608.0
2020-06-12,2020-24,5390717.0
2020-06-19,2020-25,6143070.0
2020-06-26,2020-26,5344995.0
2020-07-03,2020-27,5356446.0
2020-07-10,2020-28,5737066.0
2020-07-17,2020-29,6428510.0
2020-07-24,2020-30,6167973.0
2020-07-31,2020-31,5523848.0
2020-08-07,2020-32,5642293.0
2020-08-14,2020-33,6219819.0
2020-08-21,2020-34,7071860.0
2020-08-28,2020-35,6235881.0
2020-09-04,2020-36,6323235.0
2020-09-11,2020-37,6781288.0
2020-09-18,2020-38,6951659.0
2020-09-25,2020-39,6229540.0
2020-10-02,2020-40,5793318.0
2020-10-09,2020-41,6096340.0
2020-10-16,2020-42,7117768.0
2020-10-23,2020-43,6210013.0
2020-10-30,2020-44,5617649.0
2020-11-06,2020-45,5886914.0
2020-11-13,2020-46,6242964.0
2020-11-20,2020-47,6443683.0
2020-11-27,2020-48,6001257.0
2020-12-04,2020-49,5365755.0
2020-12-11,2020-50,5291308.0
2020-12-18,2020-51,6142123.0
2020-12-25,2020-52,5317632.0
2021-01-01,2021-1,5365821.0
2021-01-08,2021-2,5640793.0
2021-01-15,2021-3,6056883.0
2021-01-22,2021-4,5593650.0
2021-01-29,2021-5,5271029.0
2021-02-05,2021-6,5562642.0
2021-02-12,2021-7,6405942.0
2021-02-19,2021-8,6550954.0
2021-02-26,2021-9,5735583.0
2021-03-05,2021-10,6173767.0
2021-03-12,2021-11,6976889.0
2021-03-19,2021-12,6916023.0
2021-03-26,2021-13,5932037.0
2021-04-02,2021-14,5856992.0
2021-04-09,2021-15,6069033.0
2021-04-16,2021-16,6173701.0
2021-04-23,2021-17,5334280.0
2021-04-30,2021-18,5850560.0
2021-05-07,2021-19,5820040.0
2021-05-14,2021-20,5481433.0
2021-05-21,2021-21,7100378.0
2021-05-28,2021-22,6070779.0
2021-06-04,2021-23,6229865.0
2021-06-11,2021-24,6834452.0
2021-06-18,2021-25,7327543.0
2021-06-25,2021-26,6776537.0
2021-07-02,2021-27,6655396.0
2021-07-09,2021-28,7234263.0
2021-07-16,2021-29,7814438.0
2021-07-23,2021-30,5757242.0
2021-07-30,2021-31,7023614.0
2021-08-06,2021-32,6792198.0
2021-08-13,2021-33,7529315.0
2021-08-20,2021-34,7777974.0
2021-08-27,2021-35,7203490.0
2021-09-03,2021-36,7096978.0
2021-09-10,2021-37,7624674.0
2021-09-17,2021-38,8276515.0
2021-09-24,2021-39,7271105.0
2021-10-01,2021-40,7285102.0
2021-10-08,2021-41,7664857.0
2021-10-15,2021-42,8093292.0
2021-10-22,2021-43,8247424.0
2021-10-29,2021-44,7726169.0
2021-11-05,2021-45,8134305.0
2021-11-12,2021-46,8552776.0
2021-11-19,2021-47,9245567.0
2021-11-26,2021-48,9049751.0
2021-12-03,2021-49,8243350.0
2021-12-10,2021-50,8394001.0
2021-12-17,2021-51,9245616.0
2021-12-24,2021-52,8734625.0
2021-12-31,2021-53,8939185.0
2022-01-07,2022-1,8712085.0
2022-01-14,2022-2,8581400.0
2022-01-21,2022-3,9214186.0
2022-01-28,2022-4,7613569.0
2022-02-04,2022-5,8671849.0
2022-02-11,2022-6,9035808.0
2022-02-18,2022-7,9917979.0
2022-02-25,2022-8,8588807.0
2022-03-04,2022-9,8994663.0
2022-03-11,2022-10,10414668.0
2022-03-18,2022-11,10590387.0
2022-03-25,2022-12,9529993.0
2022-04-01,2022-13,9226035.0
2022-04-08,2022-14,9322859.0
2022-04-15,2022-15,10457270.0
2022-04-22,2022-16,10488739.0
2022-04-29,2022-17,10116977.0
2022-05-06,2022-18,9247024.0
2022-05-13,2022-19,10880159.0
2022-05-20,2022-20,11136352.0
2022-05-27,2022-21,10482841.0
2022-06-03,2022-22,10482232.0
2022-06-10,2022-23,10338852.0
2022-06-17,2022-24,10930653.0
2022-06-24,2022-25,10247747.0
2022-07-01,2022-26,10102739.0
2022-07-08,2022-27,10688200.0
2022-07-15,2022-28,8559711.0
2022-07-22,2022-29,10205465.0
2022-07-29,2022-30,9862014.0
2022-08-05,2022-31,10354801.0
2022-08-12,2022-32,9324420.0
2022-08-19,2022-33,9704548.0
2022-08-26,2022-34,9278305.0
2022-09-02,2022-35,9227454.0
2022-09-09,2022-36,9774298.0
2022-09-16,2022-37,10145932.0
2022-09-23,2022-38,10052811.0
2022-09-30,2022-39,10338023.0
2022-10-07,2022-40,10793097.0
2022-10-14,2022-41,12085693.0
2022-10-21,2022-42,12592630.0
2022-10-28,2022-43,12129802.0
2022-11-04,2022-44,12171271.0
2022-11-11,2022-45,13038023.0
2022-11-18,2022-46,13104733.0
2022-11-25,2022-47,13064013.0
2022-12-02,2022-48,12580543.0
2022-12-09,2022-49,12815694.0
2022-12-16,2022-50,13396742.0
2022-12-23,2022-51,14143339.0
2022-12-30,2022-52,14196719.0
2023-01-06,2023-1,13519272.0
2023-01-13,2023-2,13564405.0
2023-01-20,2023-3,14481948.0
2023-01-27,2023-4,13765389.0
2023-02-03,2023-5,13595531.0
2023-02-10,2023-6,11577146.0
2023-02-17,2023-7,13527997.0
2023-02-24,2023-8,13155976.0
2023-03-03,2023-9,14139618.0
2023-03-10,2023-10,14615760.0
2023-03-17,2023-11,14725529.0
2023-03-24,2023-12,13788979.0
2023-03-31,2023-13,13060467.0
2023-04-07,2023-14,14091200.0
2023-04-14,2023-15,14281050.0
2023-04-21,2023-16,15264947.0
2023-04-28,2023-17,13460125.0
2023-05-05,2023-18,14525030.0
2023-05-12,2023-19,15340655.0
2023-05-19,2023-20,14827472.0
2023-05-26,2023-21,14378699.0
2023-06-02,2023-22,13862011.0
2023-06-09,2023-23,15353033.0
2023-06-16,2023-24,16395231.0
2023-06-23,2023-25,15967683.0
2023-06-30,2023-26,13642893.0
2023-07-07,2023-27,15027018.0
2023-07-14,2023-28,14993972.0
2023-07-21,2023-29,15209766.0
2023-07-28,2023-30,14750405.0
2023-08-04,2023-31,15317509.0
2023-08-11,2023-32,15942769.0
2023-08-18,2023-33,16150881.0
2023-08-25,2023-34,15590099.0
2023-09-01,2023-35,15037566.0
2023-09-08,2023-36,15114636.0
2023-09-15,2023-37,15315939.0
2023-09-22,2023-38,15109031.0
2023-09-29,2023-39,14343922.0
2023-10-06,2023-40,15454710.0
2023-10-13,2023-41,15785240.0
2023-10-20,2023-42,17151408.0
2023-10-27,2023-43,17569164.0
2023-11-03,2023-44,16797621.0
2023-11-10,2023-45,17015004.0
2023-11-17,2023-46,18192410.0
2023-11-24,2023-47,17628011.0
2023-12-01,2023-48,15941137.0
2023-12-08,2023-49,15823746.0
2023-12-15,2023-50,16226136.0
2023-12-22,2023-51,16569542.0
2023-12-29,2023-52,16475881.0
2024-01-05,2024-1,15629368.0
2024-01-12,2024-2,15284006.0
2024-01-19,2024-3,16802516.0
2024-01-26,2024-4,16232126.0
2024-02-02,2024-5,16035118.0
2024-02-09,2024-6,16110899.0
2024-02-16,2024-7,17408924.0
2024-02-23,2024-8,16235087.0
2024-03-01,2024-9,17168476.0
2024-03-08,2024-10,17234081.0
2024-03-15,2024-11,16059952.0
2024-03-22,2024-12,16812074.0
2024-03-29,2024-13,16700190.0
2024-04-05,2024-14,16544533.0
2024-04-12,2024-15,15443323.0
2024-04-19,2024-16,17447356.0
2024-04-26,2024-17,17941244.0
2024-05-03,2024-18,18252013.0
2024-05-10,2024-19,18850865.0
2024-05-17,2024-20,19909491.0
2024-05-24,2024-21,18588749.0
2024-05-31,2024-22,18651973.0
2024-06-07,2024-23,19336450.0
2024-06-14,2024-24,19536722.0
2024-06-21,2024-25,15528768.0
2024-06-28,2024-26,16711024.0
2024-07-05,2024-27,18315096.0
2024-07-12,2024-28,18435232.0
2024-07-19,2024-29,18870364.0
2024-07-26,2024-30,17996692.0
2024-08-02,2024-31,17385364.0
2024-08-09,2024-32,17997506.0
2024-08-16,2024-33,18602606.0
2024-08-23,2024-34,17714058.0
2024-08-30,2024-35,17552509.0
2024-09-06,2024-36,18384874.0
2024-09-13,2024-37,18430636.0
2024-09-20,2024-38,18530258.0
2024-09-27,2024-39,18232878.0
2024-10-04,2024-40,17329349.0
2024-10-11,2024-41,17008339.0
2024-10-18,2024-42,16926541.0
2024-10-25,2024-43,15940620.0
2024-11-01,2024-44,15456303.0
2024-11-08,2024-45,15662982.0
2024-11-15,2024-46,16090451.0
2024-11-22,2024-47,15951492.0
2024-11-29,2024-48,15486316.0
2024-12-06,2024-49,15750899.0
2024-12-13,2024-50,15755257.0
2024-12-20,2024-51,16416873.0
2024-12-27,2024-52,15679280.0
2025-01-03,2025-1,15835582.0
2025-01-10,2025-2,15738554.0
2025-01-17,2025-3,16203084.0
2025-01-24,2025-4,16127348.0
2025-01-31,2025-5,15933560.0
2025-02-07,2025-6,15478827.0
2025-02-14,2025-7,15744637.0
2025-02-21,2025-8,16139319.0
2025-02-28,2025-9,16313552.0
2025-03-07,2025-10,16047894.0
2025-03-14,2025-11,17409612.0
2025-03-21,2025-12,17847374.0
2025-03-28,2025-13,16952064.0
2025-04-04,2025-14,15296448.0
2025-04-11,2025-15,16776872.0
2025-04-18,2025-16,17742724.0
2025-04-25,2025-17,16941047.0
2025-05-02,2025-18,16746846.0
2025-05-09,2025-19,18220964.0
2025-05-16,2025-20,18888495.0
2025-05-23,2025-21,17189417.0
2025-05-30,2025-22,16957690.0
2025-06-06,2025-23,17806909.0
2025-06-13,2025-24,16308910.0
2025-06-20,2025-25,18392313.0
2025-06-27,2025-26,18136028.0
2025-07-04,2025-27,18541996.0
2025-07-11,2025-28,18219827.0
2025-07-18,2025-29,17756714.0
2025-07-25,2025-30,16577588.0
2025-08-01,2025-31,16304389.0
2025-08-08,2025-32,16735417.0
2025-08-15,2025-33,17696864.0
2025-08-22,2025-34,17229400.0
2025-08-29,2025-35,16427882.0
2025-09-05,2025-36,16582181.0
2025-09-12,2025-37,17276314.0
2025-09-19,2025-38,18372314.0
2025-09-26,2025-39,17924540.0
2025-10-03,2025-40,17782095.0
2025-10-10,2025-41,18198817.0
