Tarih,TP_KKISLADE_KA23,TP_KKISLADE_KA23
2018-11-09,2018-45,1167850.0
2018-11-16,2018-46,1178610.0
2018-11-23,2018-47,1161717.0
2018-11-30,2018-48,1094972.0
2018-12-07,2018-49,1082130.0
2018-12-14,2018-50,1113402.0
2018-12-21,2018-51,1097526.0
2018-12-28,2018-52,1113461.0
2019-01-04,2019-1,936605.0
2019-01-11,2019-2,918100.0
2019-01-18,2019-3,956621.0
2019-01-25,2019-4,962563.0
2019-02-01,2019-5,959168.0
2019-02-08,2019-6,950243.0
2019-02-15,2019-7,1018045.0
2019-02-22,2019-8,1076532.0
2019-03-01,2019-9,1016978.0
2019-03-08,2019-10,1091977.0
2019-03-15,2019-11,1130075.0
2019-03-22,2019-12,1201710.0
2019-03-29,2019-13,1187063.0
2019-04-05,2019-14,1109866.0
2019-04-12,2019-15,1094768.0
2019-04-19,2019-16,1227547.0
2019-04-26,2019-17,1270142.0
2019-05-03,2019-18,1341381.0
2019-05-10,2019-19,1081663.0
2019-05-17,2019-20,1199005.0
2019-05-24,2019-21,1310388.0
2019-05-31,2019-22,1366433.0
2019-06-07,2019-23,957742.0
2019-06-14,2019-24,1263147.0
2019-06-21,2019-25,1335721.0
2019-06-28,2019-26,1338198.0
2019-07-05,2019-27,1319132.0
2019-07-12,2019-28,1318047.0
2019-07-19,2019-29,1275748.0
2019-07-26,2019-30,1296670.0
2019-08-02,2019-31,1295450.0
2019-08-09,2019-32,1316476.0
2019-08-16,2019-33,784625.0
2019-08-23,2019-34,1171074.0
2019-08-30,2019-35,1230721.0
2019-09-06,2019-36,1215482.0
2019-09-13,2019-37,1342867.0
2019-09-20,2019-38,1219983.0
2019-09-27,2019-39,1308735.0
2019-10-04,2019-40,1259329.0
2019-10-11,2019-41,1185194.0
2019-10-18,2019-42,1193252.0
2019-10-25,2019-43,1292426.0
2019-11-01,2019-44,1282232.0
2019-11-08,2019-45,1201582.0
2019-11-15,2019-46,1208539.0
2019-11-22,2019-47,1214915.0
2019-11-29,2019-48,1183243.0
2019-12-06,2019-49,1146980.0
2019-12-13,2019-50,1153597.0
2019-12-20,2019-51,1165322.0
2019-12-27,2019-52,1137393.0
2020-01-03,2020-1,1057884.0
2020-01-10,2020-2,1009430.0
2020-01-17,2020-3,1064102.0
2020-01-24,2020-4,1027316.0
2020-01-31,2020-5,997239.0
2020-02-07,2020-6,980868.0
2020-02-14,2020-7,1017683.0
2020-02-21,2020-8,1100729.0
2020-02-28,2020-9,1180000.0
2020-03-06,2020-10,1216251.0
2020-03-13,2020-11,1318339.0
2020-03-20,2020-12,1184363.0
2020-03-27,2020-13,899967.0
2020-04-03,2020-14,852114.0
2020-04-10,2020-15,922591.0
2020-04-17,2020-16,1049882.0
2020-04-24,2020-17,921857.0
2020-05-01,2020-18,982741.0
2020-05-08,2020-19,1217465.0
2020-05-15,2020-20,1497227.0
2020-05-22,2020-21,1363001.0
2020-05-29,2020-22,967919.0
2020-06-05,2020-23,1568506.0
2020-06-12,2020-24,1775570.0
2020-06-19,2020-25,1753493.0
2020-06-26,2020-26,1623114.0
2020-07-03,2020-27,1539692.0
2020-07-10,2020-28,1715304.0
2020-07-17,2020-29,1730220.0
2020-07-24,2020-30,1681670.0
2020-07-31,2020-31,1530432.0
2020-08-07,2020-32,1136071.0
2020-08-14,2020-33,1538196.0
2020-08-21,2020-34,1542785.0
2020-08-28,2020-35,1514792.0
2020-09-04,2020-36,1472932.0
2020-09-11,2020-37,1531138.0
2020-09-18,2020-38,1561082.0
2020-09-25,2020-39,1576022.0
2020-10-02,2020-40,1578045.0
2020-10-09,2020-41,1569279.0
2020-10-16,2020-42,1618092.0
2020-10-23,2020-43,1570084.0
2020-10-30,2020-44,1600865.0
2020-11-06,2020-45,1546598.0
2020-11-13,2020-46,1537722.0
2020-11-20,2020-47,1500511.0
2020-11-27,2020-48,1401863.0
2020-12-04,2020-49,1390668.0
2020-12-11,2020-50,1184332.0
2020-12-18,2020-51,1217033.0
2020-12-25,2020-52,1236737.0
2021-01-01,2021-1,1196810.0
2021-01-08,2021-2,1128958.0
2021-01-15,2021-3,1185132.0
2021-01-22,2021-4,1155712.0
2021-01-29,2021-5,1173346.0
2021-02-05,2021-6,1204902.0
2021-02-12,2021-7,1264401.0
2021-02-19,2021-8,1099865.0
2021-02-26,2021-9,1273171.0
2021-03-05,2021-10,1294436.0
2021-03-12,2021-11,1486953.0
2021-03-19,2021-12,1504393.0
2021-03-26,2021-13,1448511.0
2021-04-02,2021-14,1545475.0
2021-04-09,2021-15,1395083.0
2021-04-16,2021-16,1361361.0
2021-04-23,2021-17,1301660.0
2021-04-30,2021-18,1681627.0
2021-05-07,2021-19,839241.0
2021-05-14,2021-20,792953.0
2021-05-21,2021-21,1870404.0
2021-05-28,2021-22,1874156.0
2021-06-04,2021-23,1767463.0
2021-06-11,2021-24,1920497.0
2021-06-18,2021-25,1844601.0
2021-06-25,2021-26,1844200.0
2021-07-02,2021-27,1887248.0
2021-07-09,2021-28,1925359.0
2021-07-16,2021-29,2045091.0
2021-07-23,2021-30,1434702.0
2021-07-30,2021-31,1601692.0
2021-08-06,2021-32,1753996.0
2021-08-13,2021-33,1756957.0
2021-08-20,2021-34,1748170.0
2021-08-27,2021-35,1716888.0
2021-09-03,2021-36,1708690.0
2021-09-10,2021-37,1782115.0
2021-09-17,2021-38,1781072.0
2021-09-24,2021-39,1759238.0
2021-10-01,2021-40,1796993.0
2021-10-08,2021-41,1830400.0
2021-10-15,2021-42,1824480.0
2021-10-22,2021-43,1785091.0
2021-10-29,2021-44,1809385.0
2021-11-05,2021-45,1715730.0
2021-11-12,2021-46,1747826.0
2021-11-19,2021-47,1787214.0
2021-11-26,2021-48,1753192.0
2021-12-03,2021-49,1688834.0
2021-12-10,2021-50,1689248.0
2021-12-17,2021-51,1681360.0
2021-12-24,2021-52,1589441.0
2021-12-31,2021-53,1605600.0
2022-01-07,2022-1,1422879.0
2022-01-14,2022-2,1442847.0
2022-01-21,2022-3,1471437.0
2022-01-28,2022-4,1284670.0
2022-02-04,2022-5,1396708.0
2022-02-11,2022-6,1470486.0
2022-02-18,2022-7,1578644.0
2022-02-25,2022-8,1582182.0
2022-03-04,2022-9,1586326.0
2022-03-11,2022-10,1609506.0
2022-03-18,2022-11,1563498.0
2022-03-25,2022-12,1678641.0
2022-04-01,2022-13,1975535.0
2022-04-08,2022-14,1851959.0
2022-04-15,2022-15,2055663.0
2022-04-22,2022-16,2095865.0
2022-04-29,2022-17,2276265.0
2022-05-06,2022-18,1547361.0
2022-05-13,2022-19,2246761.0
2022-05-20,2022-20,2381710.0
2022-05-27,2022-21,2346794.0
2022-06-03,2022-22,2390958.0
2022-06-10,2022-23,2398655.0
2022-06-17,2022-24,2295905.0
2022-06-24,2022-25,2302174.0
2022-07-01,2022-26,2352188.0
2022-07-08,2022-27,2533138.0
2022-07-15,2022-28,1468434.0
2022-07-22,2022-29,2144913.0
2022-07-29,2022-30,2282665.0
2022-08-05,2022-31,2272788.0
2022-08-12,2022-32,4219307.0
2022-08-19,2022-33,3256687.0
2022-08-26,2022-34,3278724.0
2022-09-02,2022-35,3339286.0
2022-09-09,2022-36,3386726.0
2022-09-16,2022-37,3462613.0
2022-09-23,2022-38,3446458.0
2022-09-30,2022-39,3496006.0
2022-10-07,2022-40,3401103.0
2022-10-14,2022-41,2347620.0
2022-10-21,2022-42,2384286.0
2022-10-28,2022-43,2411374.0
2022-11-04,2022-44,2321838.0
2022-11-11,2022-45,2327988.0
2022-11-18,2022-46,2313955.0
2022-11-25,2022-47,2264471.0
2022-12-02,2022-48,2238123.0
2022-12-09,2022-49,2278669.0
2022-12-16,2022-50,2274246.0
2022-12-23,2022-51,2341144.0
2022-12-30,2022-52,2448982.0
2023-01-06,2023-1,2136684.0
2023-01-13,2023-2,2104930.0
2023-01-20,2023-3,2130235.0
2023-01-27,2023-4,2107014.0
2023-02-03,2023-5,2039395.0
2023-02-10,2023-6,1749382.0
2023-02-17,2023-7,1980716.0
2023-02-24,2023-8,2147934.0
2023-03-03,2023-9,2256357.0
2023-03-10,2023-10,2338683.0
2023-03-17,2023-11,2386673.0
2023-03-24,2023-12,2294079.0
2023-03-31,2023-13,2186849.0
2023-04-07,2023-14,2301801.0
2023-04-14,2023-15,2428091.0
2023-04-21,2023-16,2508540.0
2023-04-28,2023-17,2081335.0
2023-05-05,2023-18,2694935.0
2023-05-12,2023-19,2730458.0
2023-05-19,2023-20,2733156.0
2023-05-26,2023-21,2735108.0
2023-06-02,2023-22,2675845.0
2023-06-09,2023-23,2851770.0
2023-06-16,2023-24,2959737.0
2023-06-23,2023-25,3084825.0
2023-06-30,2023-26,2428482.0
2023-07-07,2023-27,2495713.0
2023-07-14,2023-28,2852758.0
2023-07-21,2023-29,2877110.0
2023-07-28,2023-30,2793230.0
2023-08-04,2023-31,2724143.0
2023-08-11,2023-32,2744141.0
2023-08-18,2023-33,2686388.0
2023-08-25,2023-34,2673391.0
2023-09-01,2023-35,2661435.0
2023-09-08,2023-36,2667720.0
2023-09-15,2023-37,2836732.0
2023-09-22,2023-38,2830312.0
2023-09-29,2023-39,2771775.0
2023-10-06,2023-40,2773211.0
2023-10-13,2023-41,2833088.0
2023-10-20,2023-42,2724918.0
2023-10-27,2023-43,2653265.0
2023-11-03,2023-44,2546648.0
2023-11-10,2023-45,2568030.0
2023-11-17,2023-46,2581466.0
2023-11-24,2023-47,2598819.0
2023-12-01,2023-48,2476390.0
2023-12-08,2023-49,2417406.0
2023-12-15,2023-50,2438320.0
2023-12-22,2023-51,2443787.0
2023-12-29,2023-52,2588635.0
2024-01-05,2024-1,2241794.0
2024-01-12,2024-2,2183649.0
2024-01-19,2024-3,2269003.0
2024-01-26,2024-4,2187880.0
2024-02-02,2024-5,2192315.0
2024-02-09,2024-6,2273698.0
2024-02-16,2024-7,2328575.0
2024-02-23,2024-8,2418488.0
2024-03-01,2024-9,2529516.0
2024-03-08,2024-10,2548726.0
2024-03-15,2024-11,2372696.0
2024-03-22,2024-12,2410843.0
2024-03-29,2024-13,2515235.0
2024-04-05,2024-14,2580258.0
2024-04-12,2024-15,2279084.0
2024-04-19,2024-16,2557975.0
2024-04-26,2024-17,2835889.0
2024-05-03,2024-18,2817265.0
2024-05-10,2024-19,2839120.0
2024-05-17,2024-20,2897000.0
2024-05-24,2024-21,2875947.0
2024-05-31,2024-22,2859194.0
2024-06-07,2024-23,2979264.0
2024-06-14,2024-24,3192903.0
2024-06-21,2024-25,2011024.0
2024-06-28,2024-26,2653433.0
2024-07-05,2024-27,2768880.0
2024-07-12,2024-28,2806366.0
2024-07-19,2024-29,2867164.0
2024-07-26,2024-30,2809662.0
2024-08-02,2024-31,2762782.0
2024-08-09,2024-32,2714306.0
2024-08-16,2024-33,2754138.0
2024-08-23,2024-34,2743075.0
2024-08-30,2024-35,2758474.0
2024-09-06,2024-36,2730372.0
2024-09-13,2024-37,2860445.0
2024-09-20,2024-38,2885820.0
2024-09-27,2024-39,2866712.0
2024-10-04,2024-40,2921701.0
2024-10-11,2024-41,3004470.0
2024-10-18,2024-42,3004218.0
2024-10-25,2024-43,3027726.0
2024-11-01,2024-44,3006745.0
2024-11-08,2024-45,2896509.0
2024-11-15,2024-46,2891134.0
2024-11-22,2024-47,2825702.0
2024-11-29,2024-48,2766392.0
2024-12-06,2024-49,2708540.0
2024-12-13,2024-50,2757412.0
2024-12-20,2024-51,2793568.0
2024-12-27,2024-52,2716221.0
2025-01-03,2025-1,2572920.0
2025-01-10,2025-2,2544660.0
2025-01-17,2025-3,2487615.0
2025-01-24,2025-4,2539987.0
2025-01-31,2025-5,2535531.0
2025-02-07,2025-6,2461420.0
2025-02-14,2025-7,2498153.0
2025-02-21,2025-8,2583968.0
2025-02-28,2025-9,2587608.0
2025-03-07,2025-10,2456172.0
2025-03-14,2025-11,2760703.0
2025-03-21,2025-12,2718145.0
2025-03-28,2025-13,2901445.0
2025-04-04,2025-14,2117042.0
2025-04-11,2025-15,2837577.0
2025-04-18,2025-16,3052758.0
2025-04-25,2025-17,3146094.0
2025-05-02,2025-18,3122716.0
2025-05-09,2025-19,3270819.0
2025-05-16,2025-20,3402096.0
2025-05-23,2025-21,3539075.0
2025-05-30,2025-22,3514935.0
2025-06-06,2025-23,3501132.0
2025-06-13,2025-24,2460105.0
2025-06-20,2025-25,3359604.0
2025-06-27,2025-26,3366383.0
2025-07-04,2025-27,3284985.0
2025-07-11,2025-28,3445924.0
2025-07-18,2025-29,3505655.0
2025-07-25,2025-30,3395801.0
2025-08-01,2025-31,3305313.0
2025-08-08,2025-32,3230509.0
2025-08-15,2025-33,3286256.0
2025-08-22,2025-34,3411027.0
2025-08-29,2025-35,3353447.0
2025-09-05,2025-36,3367908.0
2025-09-12,2025-37,3526340.0
2025-09-19,2025-38,3498326.0
2025-09-26,2025-39,3522962.0
2025-10-03,2025-40,3434726.0
2025-10-10,2025-41,3416707.0
