Tarih,TP_KKISLADE_KA7,TP_KKISLADE_KA7
2018-10-12,2018-41,2789409.0
2018-10-19,2018-42,2625150.0
2018-10-26,2018-43,2358205.0
2018-11-02,2018-44,2158464.0
2018-11-09,2018-45,2241417.0
2018-11-16,2018-46,2309731.0
2018-11-23,2018-47,2265152.0
2018-11-30,2018-48,2048682.0
2018-12-07,2018-49,2141121.0
2018-12-14,2018-50,2331498.0
2018-12-21,2018-51,2485001.0
2018-12-28,2018-52,2606002.0
2019-01-04,2019-1,2222116.0
2019-01-11,2019-2,1952105.0
2019-01-18,2019-3,2154732.0
2019-01-25,2019-4,2072854.0
2019-02-01,2019-5,1917492.0
2019-02-08,2019-6,1881547.0
2019-02-15,2019-7,2308760.0
2019-02-22,2019-8,2424256.0
2019-03-01,2019-9,2211551.0
2019-03-08,2019-10,2237025.0
2019-03-15,2019-11,2336288.0
2019-03-22,2019-12,2287876.0
2019-03-29,2019-13,2064245.0
2019-04-05,2019-14,1947950.0
2019-04-12,2019-15,1967665.0
2019-04-19,2019-16,2164225.0
2019-04-26,2019-17,2046312.0
2019-05-03,2019-18,1926261.0
2019-05-10,2019-19,1624138.0
2019-05-17,2019-20,1703711.0
2019-05-24,2019-21,1845970.0
2019-05-31,2019-22,1813221.0
2019-06-07,2019-23,1362426.0
2019-06-14,2019-24,1769964.0
2019-06-21,2019-25,1856746.0
2019-06-28,2019-26,1644499.0
2019-07-05,2019-27,1577877.0
2019-07-12,2019-28,1616236.0
2019-07-19,2019-29,1537647.0
2019-07-26,2019-30,1565399.0
2019-08-02,2019-31,1484899.0
2019-08-09,2019-32,1598068.0
2019-08-16,2019-33,1277511.0
2019-08-23,2019-34,1833512.0
2019-08-30,2019-35,1929375.0
2019-09-06,2019-36,2420849.0
2019-09-13,2019-37,3711455.0
2019-09-20,2019-38,3184479.0
2019-09-27,2019-39,3188470.0
2019-10-04,2019-40,2854572.0
2019-10-11,2019-41,2668246.0
2019-10-18,2019-42,2388515.0
2019-10-25,2019-43,2599523.0
2019-11-01,2019-44,2273494.0
2019-11-08,2019-45,2355815.0
2019-11-15,2019-46,2337238.0
2019-11-22,2019-47,2312291.0
2019-11-29,2019-48,2189801.0
2019-12-06,2019-49,2189419.0
2019-12-13,2019-50,2399648.0
2019-12-20,2019-51,2618941.0
2019-12-27,2019-52,2654588.0
2020-01-03,2020-1,2625144.0
2020-01-10,2020-2,2206530.0
2020-01-17,2020-3,2292578.0
2020-01-24,2020-4,2117446.0
2020-01-31,2020-5,1877138.0
2020-02-07,2020-6,1960762.0
2020-02-14,2020-7,2388161.0
2020-02-21,2020-8,2574082.0
2020-02-28,2020-9,2522793.0
2020-03-06,2020-10,2441592.0
2020-03-13,2020-11,2557473.0
2020-03-20,2020-12,1616136.0
2020-03-27,2020-13,1044013.0
2020-04-03,2020-14,1085848.0
2020-04-10,2020-15,1110166.0
2020-04-17,2020-16,1092314.0
2020-04-24,2020-17,1052751.0
2020-05-01,2020-18,918106.0
2020-05-08,2020-19,1174977.0
2020-05-15,2020-20,1240051.0
2020-05-22,2020-21,1080831.0
2020-05-29,2020-22,932966.0
2020-06-05,2020-23,1388451.0
2020-06-12,2020-24,1457148.0
2020-06-19,2020-25,1504379.0
2020-06-26,2020-26,1395703.0
2020-07-03,2020-27,1297176.0
2020-07-10,2020-28,1441377.0
2020-07-17,2020-29,1496424.0
2020-07-24,2020-30,1504295.0
2020-07-31,2020-31,1459596.0
2020-08-07,2020-32,1286426.0
2020-08-14,2020-33,1533776.0
2020-08-21,2020-34,1687699.0
2020-08-28,2020-35,1764856.0
2020-09-04,2020-36,2040699.0
2020-09-11,2020-37,2129704.0
2020-09-18,2020-38,2395688.0
2020-09-25,2020-39,2854051.0
2020-10-02,2020-40,2622760.0
2020-10-09,2020-41,2512212.0
2020-10-16,2020-42,2785022.0
2020-10-23,2020-43,2385122.0
2020-10-30,2020-44,2142393.0
2020-11-06,2020-45,1989966.0
2020-11-13,2020-46,2058240.0
2020-11-20,2020-47,1970653.0
2020-11-27,2020-48,1662808.0
2020-12-04,2020-49,1655743.0
2020-12-11,2020-50,1594048.0
2020-12-18,2020-51,1737284.0
2020-12-25,2020-52,1800461.0
2021-01-01,2021-1,1943308.0
2021-01-08,2021-2,1564228.0
2021-01-15,2021-3,1648758.0
2021-01-22,2021-4,1690643.0
2021-01-29,2021-5,1738745.0
2021-02-05,2021-6,1644086.0
2021-02-12,2021-7,1786931.0
2021-02-19,2021-8,1753701.0
2021-02-26,2021-9,2149491.0
2021-03-05,2021-10,1938808.0
2021-03-12,2021-11,2150358.0
2021-03-19,2021-12,2140928.0
2021-03-26,2021-13,1990007.0
2021-04-02,2021-14,1952688.0
2021-04-09,2021-15,1698771.0
2021-04-16,2021-16,1610784.0
2021-04-23,2021-17,1464203.0
2021-04-30,2021-18,1686364.0
2021-05-07,2021-19,581281.0
2021-05-14,2021-20,526359.0
2021-05-21,2021-21,1766452.0
2021-05-28,2021-22,1732758.0
2021-06-04,2021-23,1744044.0
2021-06-11,2021-24,1982686.0
2021-06-18,2021-25,1986529.0
2021-06-25,2021-26,1875939.0
2021-07-02,2021-27,1837767.0
2021-07-09,2021-28,2010934.0
2021-07-16,2021-29,2035188.0
2021-07-23,2021-30,1636948.0
2021-07-30,2021-31,1834435.0
2021-08-06,2021-32,1828325.0
2021-08-13,2021-33,2073349.0
2021-08-20,2021-34,2246813.0
2021-08-27,2021-35,2398793.0
2021-09-03,2021-36,3031858.0
2021-09-10,2021-37,4661270.0
2021-09-17,2021-38,4333424.0
2021-09-24,2021-39,3702565.0
2021-10-01,2021-40,3362644.0
2021-10-08,2021-41,3461658.0
2021-10-15,2021-42,3403540.0
2021-10-22,2021-43,3287408.0
2021-10-29,2021-44,3135415.0
2021-11-05,2021-45,2816042.0
2021-11-12,2021-46,2983865.0
2021-11-19,2021-47,2974306.0
2021-11-26,2021-48,2821422.0
2021-12-03,2021-49,2737239.0
2021-12-10,2021-50,2966427.0
2021-12-17,2021-51,3091198.0
2021-12-24,2021-52,3076570.0
2021-12-31,2021-53,3618560.0
2022-01-07,2022-1,2824733.0
2022-01-14,2022-2,2767650.0
2022-01-21,2022-3,2793981.0
2022-01-28,2022-4,2324191.0
2022-02-04,2022-5,2439445.0
2022-02-11,2022-6,2687762.0
2022-02-18,2022-7,3256834.0
2022-02-25,2022-8,3099758.0
2022-03-04,2022-9,3073764.0
2022-03-11,2022-10,3078988.0
2022-03-18,2022-11,3055621.0
2022-03-25,2022-12,3090197.0
2022-04-01,2022-13,3027917.0
2022-04-08,2022-14,2558748.0
2022-04-15,2022-15,2817364.0
2022-04-22,2022-16,2868418.0
2022-04-29,2022-17,2713670.0
2022-05-06,2022-18,2275384.0
2022-05-13,2022-19,2899312.0
2022-05-20,2022-20,2989625.0
2022-05-27,2022-21,2924806.0
2022-06-03,2022-22,2846417.0
2022-06-10,2022-23,2918788.0
2022-06-17,2022-24,2915445.0
2022-06-24,2022-25,2698738.0
2022-07-01,2022-26,2518521.0
2022-07-08,2022-27,2565006.0
2022-07-15,2022-28,1819896.0
2022-07-22,2022-29,2352204.0
2022-07-29,2022-30,2337985.0
2022-08-05,2022-31,2396083.0
2022-08-12,2022-32,2613205.0
2022-08-19,2022-33,2890930.0
2022-08-26,2022-34,3166292.0
2022-09-02,2022-35,3104784.0
2022-09-09,2022-36,4074554.0
2022-09-16,2022-37,5488826.0
2022-09-23,2022-38,5036757.0
2022-09-30,2022-39,4881885.0
2022-10-07,2022-40,4548560.0
2022-10-14,2022-41,4547108.0
2022-10-21,2022-42,4473805.0
2022-10-28,2022-43,4192292.0
2022-11-04,2022-44,3812472.0
2022-11-11,2022-45,3857966.0
2022-11-18,2022-46,3777735.0
2022-11-25,2022-47,3658876.0
2022-12-02,2022-48,3576544.0
2022-12-09,2022-49,3965552.0
2022-12-16,2022-50,4053286.0
2022-12-23,2022-51,4149562.0
2022-12-30,2022-52,4741825.0
2023-01-06,2023-1,4009325.0
2023-01-13,2023-2,3758801.0
2023-01-20,2023-3,3872556.0
2023-01-27,2023-4,3569617.0
2023-02-03,2023-5,3194547.0
2023-02-10,2023-6,2388690.0
2023-02-17,2023-7,3015086.0
2023-02-24,2023-8,3453265.0
2023-03-03,2023-9,3702339.0
2023-03-10,2023-10,3716516.0
2023-03-17,2023-11,3726047.0
2023-03-24,2023-12,3629882.0
2023-03-31,2023-13,3093103.0
2023-04-07,2023-14,3278378.0
2023-04-14,2023-15,3431196.0
2023-04-21,2023-16,3494595.0
2023-04-28,2023-17,3106666.0
2023-05-05,2023-18,3614053.0
2023-05-12,2023-19,3703291.0
2023-05-19,2023-20,3402298.0
2023-05-26,2023-21,3453292.0
2023-06-02,2023-22,3235007.0
2023-06-09,2023-23,3520935.0
2023-06-16,2023-24,3659169.0
2023-06-23,2023-25,3537639.0
2023-06-30,2023-26,2744357.0
2023-07-07,2023-27,3007819.0
2023-07-14,2023-28,3292280.0
2023-07-21,2023-29,3210988.0
2023-07-28,2023-30,3099564.0
2023-08-04,2023-31,3187908.0
2023-08-11,2023-32,3328457.0
2023-08-18,2023-33,3330181.0
2023-08-25,2023-34,3489394.0
2023-09-01,2023-35,4077081.0
2023-09-08,2023-36,4824972.0
2023-09-15,2023-37,6862725.0
2023-09-22,2023-38,6458457.0
2023-09-29,2023-39,5401575.0
2023-10-06,2023-40,5532712.0
2023-10-13,2023-41,5704294.0
2023-10-20,2023-42,5452088.0
2023-10-27,2023-43,5158678.0
2023-11-03,2023-44,4794252.0
2023-11-10,2023-45,4720233.0
2023-11-17,2023-46,4661649.0
2023-11-24,2023-47,4587219.0
2023-12-01,2023-48,4226188.0
2023-12-08,2023-49,4573034.0
2023-12-15,2023-50,4889230.0
2023-12-22,2023-51,4990947.0
2023-12-29,2023-52,5529552.0
2024-01-05,2024-1,4672909.0
2024-01-12,2024-2,4484296.0
2024-01-19,2024-3,4711956.0
2024-01-26,2024-4,4193078.0
2024-02-02,2024-5,3821486.0
2024-02-09,2024-6,4206886.0
2024-02-16,2024-7,4779073.0
2024-02-23,2024-8,5115295.0
2024-03-01,2024-9,5113394.0
2024-03-08,2024-10,5141582.0
2024-03-15,2024-11,4487341.0
2024-03-22,2024-12,4372214.0
2024-03-29,2024-13,4375365.0
2024-04-05,2024-14,3989544.0
2024-04-12,2024-15,3780094.0
2024-04-19,2024-16,4388520.0
2024-04-26,2024-17,4594737.0
2024-05-03,2024-18,4429972.0
2024-05-10,2024-19,4852761.0
2024-05-17,2024-20,4957077.0
2024-05-24,2024-21,4560702.0
2024-05-31,2024-22,4456904.0
2024-06-07,2024-23,4313440.0
2024-06-14,2024-24,4294039.0
2024-06-21,2024-25,2885023.0
2024-06-28,2024-26,3477152.0
2024-07-05,2024-27,3679946.0
2024-07-12,2024-28,3538649.0
2024-07-19,2024-29,3543770.0
2024-07-26,2024-30,3492368.0
2024-08-02,2024-31,3549839.0
2024-08-09,2024-32,3455416.0
2024-08-16,2024-33,3659653.0
2024-08-23,2024-34,3989156.0
2024-08-30,2024-35,4012694.0
2024-09-06,2024-36,4800654.0
2024-09-13,2024-37,7182234.0
2024-09-20,2024-38,7095918.0
2024-09-27,2024-39,6333611.0
2024-10-04,2024-40,6140886.0
2024-10-11,2024-41,6015719.0
2024-10-18,2024-42,5909675.0
2024-10-25,2024-43,5628879.0
2024-11-01,2024-44,5043603.0
2024-11-08,2024-45,5175835.0
2024-11-15,2024-46,5165539.0
2024-11-22,2024-47,5093575.0
2024-11-29,2024-48,4944903.0
2024-12-06,2024-49,5116351.0
2024-12-13,2024-50,5418524.0
2024-12-20,2024-51,5660701.0
2024-12-27,2024-52,5703559.0
2025-01-03,2025-1,5644602.0
2025-01-10,2025-2,4919069.0
2025-01-17,2025-3,4917481.0
2025-01-24,2025-4,4649308.0
2025-01-31,2025-5,4293852.0
2025-02-07,2025-6,4349409.0
2025-02-14,2025-7,5085747.0
2025-02-21,2025-8,5352934.0
2025-02-28,2025-9,5350396.0
2025-03-07,2025-10,4813498.0
2025-03-14,2025-11,5000802.0
2025-03-21,2025-12,4704905.0
2025-03-28,2025-13,4691257.0
2025-04-04,2025-14,3632306.0
2025-04-11,2025-15,4903084.0
2025-04-18,2025-16,5475473.0
2025-04-25,2025-17,5152579.0
2025-05-02,2025-18,4883299.0
2025-05-09,2025-19,5151456.0
2025-05-16,2025-20,5339307.0
2025-05-23,2025-21,5056471.0
2025-05-30,2025-22,4880245.0
2025-06-06,2025-23,4496453.0
2025-06-13,2025-24,3756418.0
2025-06-20,2025-25,4757705.0
2025-06-27,2025-26,4130442.0
2025-07-04,2025-27,4064531.0
2025-07-11,2025-28,4082409.0
2025-07-18,2025-29,4014361.0
2025-07-25,2025-30,3771039.0
2025-08-01,2025-31,3610856.0
2025-08-08,2025-32,3774017.0
2025-08-15,2025-33,3896709.0
2025-08-22,2025-34,4223852.0
2025-08-29,2025-35,4502305.0
2025-09-05,2025-36,5825785.0
2025-09-12,2025-37,8389529.0
2025-09-19,2025-38,8371768.0
2025-09-26,2025-39,7645256.0
2025-10-03,2025-40,7079383.0
2025-10-10,2025-41,6826952.0
