Tarih,TP_KKISLADE_KA5,TP_KKISLADE_KA5
2018-10-12,2018-41,8677422.0
2018-10-19,2018-42,8978192.0
2018-10-26,2018-43,8776277.0
2018-11-02,2018-44,8757082.0
2018-11-09,2018-45,8882113.0
2018-11-16,2018-46,9227170.0
2018-11-23,2018-47,8997270.0
2018-11-30,2018-48,8822729.0
2018-12-07,2018-49,8827056.0
2018-12-14,2018-50,9393308.0
2018-12-21,2018-51,9517409.0
2018-12-28,2018-52,9286335.0
2019-01-04,2019-1,9207703.0
2019-01-11,2019-2,8889133.0
2019-01-18,2019-3,9523750.0
2019-01-25,2019-4,9294251.0
2019-02-01,2019-5,9169586.0
2019-02-08,2019-6,8885575.0
2019-02-15,2019-7,9555333.0
2019-02-22,2019-8,9747598.0
2019-03-01,2019-9,9418044.0
2019-03-08,2019-10,9661295.0
2019-03-15,2019-11,10203333.0
2019-03-22,2019-12,10194480.0
2019-03-29,2019-13,9826002.0
2019-04-05,2019-14,9438557.0
2019-04-12,2019-15,8895769.0
2019-04-19,2019-16,10925465.0
2019-04-26,2019-17,10669943.0
2019-05-03,2019-18,10818051.0
2019-05-10,2019-19,9626941.0
2019-05-17,2019-20,10080894.0
2019-05-24,2019-21,10964514.0
2019-05-31,2019-22,10950635.0
2019-06-07,2019-23,10191934.0
2019-06-14,2019-24,10444899.0
2019-06-21,2019-25,10901841.0
2019-06-28,2019-26,10668098.0
2019-07-05,2019-27,10070996.0
2019-07-12,2019-28,10419258.0
2019-07-19,2019-29,9935648.0
2019-07-26,2019-30,10397639.0
2019-08-02,2019-31,10085271.0
2019-08-09,2019-32,10251808.0
2019-08-16,2019-33,8793120.0
2019-08-23,2019-34,9165990.0
2019-08-30,2019-35,9498534.0
2019-09-06,2019-36,9397175.0
2019-09-13,2019-37,9976184.0
2019-09-20,2019-38,8871165.0
2019-09-27,2019-39,9986979.0
2019-10-04,2019-40,9925938.0
2019-10-11,2019-41,9810948.0
2019-10-18,2019-42,9909997.0
2019-10-25,2019-43,10571570.0
2019-11-01,2019-44,10444526.0
2019-11-08,2019-45,10182039.0
2019-11-15,2019-46,10899486.0
2019-11-22,2019-47,11027379.0
2019-11-29,2019-48,10466312.0
2019-12-06,2019-49,10296111.0
2019-12-13,2019-50,10894940.0
2019-12-20,2019-51,11390189.0
2019-12-27,2019-52,11067130.0
2020-01-03,2020-1,11633764.0
2020-01-10,2020-2,10563595.0
2020-01-17,2020-3,11242999.0
2020-01-24,2020-4,10825936.0
2020-01-31,2020-5,10398451.0
2020-02-07,2020-6,10217047.0
2020-02-14,2020-7,10773343.0
2020-02-21,2020-8,11395264.0
2020-02-28,2020-9,12169165.0
2020-03-06,2020-10,12020298.0
2020-03-13,2020-11,13202028.0
2020-03-20,2020-12,12576529.0
2020-03-27,2020-13,9337101.0
2020-04-03,2020-14,9010292.0
2020-04-10,2020-15,9555194.0
2020-04-17,2020-16,10398577.0
2020-04-24,2020-17,9551475.0
2020-05-01,2020-18,9128835.0
2020-05-08,2020-19,9739501.0
2020-05-15,2020-20,10798517.0
2020-05-22,2020-21,11646374.0
2020-05-29,2020-22,8334825.0
2020-06-05,2020-23,10777807.0
2020-06-12,2020-24,12245645.0
2020-06-19,2020-25,12510565.0
2020-06-26,2020-26,12382123.0
2020-07-03,2020-27,11998755.0
2020-07-10,2020-28,12427485.0
2020-07-17,2020-29,12785550.0
2020-07-24,2020-30,12624959.0
2020-07-31,2020-31,13070895.0
2020-08-07,2020-32,10523385.0
2020-08-14,2020-33,11758512.0
2020-08-21,2020-34,12228321.0
2020-08-28,2020-35,12279794.0
2020-09-04,2020-36,12322395.0
2020-09-11,2020-37,12793408.0
2020-09-18,2020-38,13172631.0
2020-09-25,2020-39,12977965.0
2020-10-02,2020-40,12914798.0
2020-10-09,2020-41,13054879.0
2020-10-16,2020-42,13483210.0
2020-10-23,2020-43,12871087.0
2020-10-30,2020-44,13233068.0
2020-11-06,2020-45,12502350.0
2020-11-13,2020-46,13084232.0
2020-11-20,2020-47,13411900.0
2020-11-27,2020-48,12264212.0
2020-12-04,2020-49,12689437.0
2020-12-11,2020-50,11581648.0
2020-12-18,2020-51,12044841.0
2020-12-25,2020-52,11996597.0
2021-01-01,2021-1,13786219.0
2021-01-08,2021-2,11309019.0
2021-01-15,2021-3,12556905.0
2021-01-22,2021-4,12534258.0
2021-01-29,2021-5,12643480.0
2021-02-05,2021-6,12880600.0
2021-02-12,2021-7,13581707.0
2021-02-19,2021-8,13244472.0
2021-02-26,2021-9,13550760.0
2021-03-05,2021-10,13495087.0
2021-03-12,2021-11,14692152.0
2021-03-19,2021-12,14934526.0
2021-03-26,2021-13,14646227.0
2021-04-02,2021-14,15199707.0
2021-04-09,2021-15,14982878.0
2021-04-16,2021-16,16009702.0
2021-04-23,2021-17,14911811.0
2021-04-30,2021-18,16422888.0
2021-05-07,2021-19,13639305.0
2021-05-14,2021-20,15921289.0
2021-05-21,2021-21,15945221.0
2021-05-28,2021-22,16122986.0
2021-06-04,2021-23,16183425.0
2021-06-11,2021-24,17279626.0
2021-06-18,2021-25,17304957.0
2021-06-25,2021-26,17335473.0
2021-07-02,2021-27,17523138.0
2021-07-09,2021-28,17682269.0
2021-07-16,2021-29,18489469.0
2021-07-23,2021-30,16879159.0
2021-07-30,2021-31,15987606.0
2021-08-06,2021-32,16753601.0
2021-08-13,2021-33,17464807.0
2021-08-20,2021-34,17992739.0
2021-08-27,2021-35,17709746.0
2021-09-03,2021-36,17768731.0
2021-09-10,2021-37,17744460.0
2021-09-17,2021-38,18065212.0
2021-09-24,2021-39,18161010.0
2021-10-01,2021-40,17868812.0
2021-10-08,2021-41,18127088.0
2021-10-15,2021-42,18746948.0
2021-10-22,2021-43,18530792.0
2021-10-29,2021-44,18788024.0
2021-11-05,2021-45,18426798.0
2021-11-12,2021-46,19312590.0
2021-11-19,2021-47,19841664.0
2021-11-26,2021-48,19126225.0
2021-12-03,2021-49,18587807.0
2021-12-10,2021-50,19504190.0
2021-12-17,2021-51,19824933.0
2021-12-24,2021-52,19239452.0
2021-12-31,2021-53,21247433.0
2022-01-07,2022-1,19472007.0
2022-01-14,2022-2,19561376.0
2022-01-21,2022-3,20259157.0
2022-01-28,2022-4,18795914.0
2022-02-04,2022-5,19341066.0
2022-02-11,2022-6,19642335.0
2022-02-18,2022-7,20872874.0
2022-02-25,2022-8,20836271.0
2022-03-04,2022-9,20814140.0
2022-03-11,2022-10,21870428.0
2022-03-18,2022-11,22087793.0
2022-03-25,2022-12,22345185.0
2022-04-01,2022-13,23763056.0
2022-04-08,2022-14,22382854.0
2022-04-15,2022-15,23254472.0
2022-04-22,2022-16,23638139.0
2022-04-29,2022-17,24584544.0
2022-05-06,2022-18,22309708.0
2022-05-13,2022-19,23259370.0
2022-05-20,2022-20,25288975.0
2022-05-27,2022-21,25124569.0
2022-06-03,2022-22,25261060.0
2022-06-10,2022-23,26029140.0
2022-06-17,2022-24,25919205.0
2022-06-24,2022-25,26092522.0
2022-07-01,2022-26,25063101.0
2022-07-08,2022-27,26686961.0
2022-07-15,2022-28,20646458.0
2022-07-22,2022-29,23287829.0
2022-07-29,2022-30,24452120.0
2022-08-05,2022-31,24736898.0
2022-08-12,2022-32,23556891.0
2022-08-19,2022-33,24909849.0
2022-08-26,2022-34,25276412.0
2022-09-02,2022-35,25506522.0
2022-09-09,2022-36,25954431.0
2022-09-16,2022-37,26148095.0
2022-09-23,2022-38,26288850.0
2022-09-30,2022-39,26206590.0
2022-10-07,2022-40,26502640.0
2022-10-14,2022-41,27674417.0
2022-10-21,2022-42,28247852.0
2022-10-28,2022-43,28587547.0
2022-11-04,2022-44,28133958.0
2022-11-11,2022-45,28537559.0
2022-11-18,2022-46,28746989.0
2022-11-25,2022-47,28147248.0
2022-12-02,2022-48,27476475.0
2022-12-09,2022-49,28112119.0
2022-12-16,2022-50,28832245.0
2022-12-23,2022-51,29092486.0
2022-12-30,2022-52,29642850.0
2023-01-06,2023-1,29106557.0
2023-01-13,2023-2,28882992.0
2023-01-20,2023-3,29912390.0
2023-01-27,2023-4,29550579.0
2023-02-03,2023-5,27751678.0
2023-02-10,2023-6,25511552.0
2023-02-17,2023-7,27400053.0
2023-02-24,2023-8,28659141.0
2023-03-03,2023-9,29267154.0
2023-03-10,2023-10,29975814.0
2023-03-17,2023-11,30794567.0
2023-03-24,2023-12,32048618.0
2023-03-31,2023-13,29014156.0
2023-04-07,2023-14,30017615.0
2023-04-14,2023-15,31809937.0
2023-04-21,2023-16,34913587.0
2023-04-28,2023-17,29183705.0
2023-05-05,2023-18,33186267.0
2023-05-12,2023-19,34696917.0
2023-05-19,2023-20,35475802.0
2023-05-26,2023-21,35198780.0
2023-06-02,2023-22,34617086.0
2023-06-09,2023-23,35872976.0
2023-06-16,2023-24,37237277.0
2023-06-23,2023-25,37631049.0
2023-06-30,2023-26,34214918.0
2023-07-07,2023-27,32594474.0
2023-07-14,2023-28,35365133.0
2023-07-21,2023-29,37201317.0
2023-07-28,2023-30,37618535.0
2023-08-04,2023-31,36534800.0
2023-08-11,2023-32,37143984.0
2023-08-18,2023-33,37343875.0
2023-08-25,2023-34,38459892.0
2023-09-01,2023-35,37896062.0
2023-09-08,2023-36,37357163.0
2023-09-15,2023-37,37892505.0
2023-09-22,2023-38,38371454.0
2023-09-29,2023-39,37865800.0
2023-10-06,2023-40,36855204.0
2023-10-13,2023-41,37766440.0
2023-10-20,2023-42,37034203.0
2023-10-27,2023-43,36503267.0
2023-11-03,2023-44,36048817.0
2023-11-10,2023-45,36213067.0
2023-11-17,2023-46,36235466.0
2023-11-24,2023-47,34776411.0
2023-12-01,2023-48,34334200.0
2023-12-08,2023-49,35366289.0
2023-12-15,2023-50,35668049.0
2023-12-22,2023-51,35956008.0
2023-12-29,2023-52,37067866.0
2024-01-05,2024-1,36455498.0
2024-01-12,2024-2,35344552.0
2024-01-19,2024-3,36381795.0
2024-01-26,2024-4,35058477.0
2024-02-02,2024-5,34300454.0
2024-02-09,2024-6,35522449.0
2024-02-16,2024-7,36776941.0
2024-02-23,2024-8,37553015.0
2024-03-01,2024-9,38141793.0
2024-03-08,2024-10,38613635.0
2024-03-15,2024-11,38298073.0
2024-03-22,2024-12,36933967.0
2024-03-29,2024-13,37404147.0
2024-04-05,2024-14,38412187.0
2024-04-12,2024-15,37856009.0
2024-04-19,2024-16,37590689.0
2024-04-26,2024-17,39792066.0
2024-05-03,2024-18,39519981.0
2024-05-10,2024-19,40104358.0
2024-05-17,2024-20,40576046.0
2024-05-24,2024-21,41291425.0
2024-05-31,2024-22,40698601.0
2024-06-07,2024-23,42406076.0
2024-06-14,2024-24,43358486.0
2024-06-21,2024-25,35718066.0
2024-06-28,2024-26,36536931.0
2024-07-05,2024-27,38206997.0
2024-07-12,2024-28,38975133.0
2024-07-19,2024-29,39852649.0
2024-07-26,2024-30,39358813.0
2024-08-02,2024-31,38238015.0
2024-08-09,2024-32,38434467.0
2024-08-16,2024-33,39632109.0
2024-08-23,2024-34,39661350.0
2024-08-30,2024-35,39266192.0
2024-09-06,2024-36,39131730.0
2024-09-13,2024-37,39917013.0
2024-09-20,2024-38,40194569.0
2024-09-27,2024-39,39758612.0
2024-10-04,2024-40,40940901.0
2024-10-11,2024-41,42915968.0
2024-10-18,2024-42,42483799.0
2024-10-25,2024-43,42256692.0
2024-11-01,2024-44,42619672.0
2024-11-08,2024-45,42040430.0
2024-11-15,2024-46,42126132.0
2024-11-22,2024-47,41652424.0
2024-11-29,2024-48,40595272.0
2024-12-06,2024-49,40630753.0
2024-12-13,2024-50,41562009.0
2024-12-20,2024-51,41774647.0
2024-12-27,2024-52,41560584.0
2025-01-03,2025-1,41898078.0
2025-01-10,2025-2,40321440.0
2025-01-17,2025-3,40805972.0
2025-01-24,2025-4,41593739.0
2025-01-31,2025-5,40738834.0
2025-02-07,2025-6,40072138.0
2025-02-14,2025-7,40895431.0
2025-02-21,2025-8,42257708.0
2025-02-28,2025-9,42914666.0
2025-03-07,2025-10,41246931.0
2025-03-14,2025-11,42278066.0
2025-03-21,2025-12,43076842.0
2025-03-28,2025-13,44895943.0
2025-04-04,2025-14,37911874.0
2025-04-11,2025-15,42325875.0
2025-04-18,2025-16,45178163.0
2025-04-25,2025-17,46111496.0
2025-05-02,2025-18,44150966.0
2025-05-09,2025-19,45941236.0
2025-05-16,2025-20,47441777.0
2025-05-23,2025-21,48655403.0
2025-05-30,2025-22,48236266.0
2025-06-06,2025-23,48776115.0
2025-06-13,2025-24,39831140.0
2025-06-20,2025-25,46639284.0
2025-06-27,2025-26,47241546.0
2025-07-04,2025-27,44985570.0
2025-07-11,2025-28,47797384.0
2025-07-18,2025-29,47935781.0
2025-07-25,2025-30,47475119.0
2025-08-01,2025-31,46318008.0
2025-08-08,2025-32,45948309.0
2025-08-15,2025-33,46864862.0
2025-08-22,2025-34,47969960.0
2025-08-29,2025-35,47178735.0
2025-09-05,2025-36,47873084.0
2025-09-12,2025-37,48306382.0
2025-09-19,2025-38,48918487.0
2025-09-26,2025-39,49322395.0
2025-10-03,2025-40,48058808.0
2025-10-10,2025-41,47947120.0
