Tarih,TP_KKISLADE_KA1,TP_KKISLADE_KA1
2018-10-12,2018-41,110096553.0
2018-10-19,2018-42,112803541.0
2018-10-26,2018-43,108866611.0
2018-11-02,2018-44,106935119.0
2018-11-09,2018-45,108118047.0
2018-11-16,2018-46,113009946.0
2018-11-23,2018-47,115118316.0
2018-11-30,2018-48,109616750.0
2018-12-07,2018-49,106404120.0
2018-12-14,2018-50,112219033.0
2018-12-21,2018-51,115844771.0
2018-12-28,2018-52,114878708.0
2019-01-04,2019-1,103949636.0
2019-01-11,2019-2,104782764.0
2019-01-18,2019-3,111518642.0
2019-01-25,2019-4,108558230.0
2019-02-01,2019-5,108730052.0
2019-02-08,2019-6,104824829.0
2019-02-15,2019-7,114066181.0
2019-02-22,2019-8,113549700.0
2019-03-01,2019-9,110112975.0
2019-03-08,2019-10,113735785.0
2019-03-15,2019-11,119720539.0
2019-03-22,2019-12,118812840.0
2019-03-29,2019-13,113629592.0
2019-04-05,2019-14,109971067.0
2019-04-12,2019-15,106189318.0
2019-04-19,2019-16,119869336.0
2019-04-26,2019-17,117547854.0
2019-05-03,2019-18,117536258.0
2019-05-10,2019-19,104368259.0
2019-05-17,2019-20,99771563.0
2019-05-24,2019-21,117015967.0
2019-05-31,2019-22,123109010.0
2019-06-07,2019-23,109182088.0
2019-06-14,2019-24,119834938.0
2019-06-21,2019-25,125631272.0
2019-06-28,2019-26,120166003.0
2019-07-05,2019-27,114607743.0
2019-07-12,2019-28,119292389.0
2019-07-19,2019-29,113579977.0
2019-07-26,2019-30,117287344.0
2019-08-02,2019-31,115716964.0
2019-08-09,2019-32,119963129.0
2019-08-16,2019-33,99715449.0
2019-08-23,2019-34,108258882.0
2019-08-30,2019-35,109772657.0
2019-09-06,2019-36,110685159.0
2019-09-13,2019-37,120287530.0
2019-09-20,2019-38,108137602.0
2019-09-27,2019-39,117128882.0
2019-10-04,2019-40,113666267.0
2019-10-11,2019-41,110243491.0
2019-10-18,2019-42,103536793.0
2019-10-25,2019-43,120555099.0
2019-11-01,2019-44,115775898.0
2019-11-08,2019-45,113853606.0
2019-11-15,2019-46,124759492.0
2019-11-22,2019-47,123707045.0
2019-11-29,2019-48,126149576.0
2019-12-06,2019-49,116870509.0
2019-12-13,2019-50,120205853.0
2019-12-20,2019-51,127392190.0
2019-12-27,2019-52,124267470.0
2020-01-03,2020-1,123823237.0
2020-01-10,2020-2,117602613.0
2020-01-17,2020-3,124023561.0
2020-01-24,2020-4,119370021.0
2020-01-31,2020-5,116855739.0
2020-02-07,2020-6,114932912.0
2020-02-14,2020-7,121422636.0
2020-02-21,2020-8,126859735.0
2020-02-28,2020-9,127465076.0
2020-03-06,2020-10,129569368.0
2020-03-13,2020-11,142984665.0
2020-03-20,2020-12,123158823.0
2020-03-27,2020-13,82635802.0
2020-04-03,2020-14,80249550.0
2020-04-10,2020-15,82659315.0
2020-04-17,2020-16,89523323.0
2020-04-24,2020-17,78260456.0
2020-05-01,2020-18,79673321.0
2020-05-08,2020-19,90203261.0
2020-05-15,2020-20,99138456.0
2020-05-22,2020-21,99052331.0
2020-05-29,2020-22,76502643.0
2020-06-05,2020-23,103536500.0
2020-06-12,2020-24,118335829.0
2020-06-19,2020-25,124563411.0
2020-06-26,2020-26,120196138.0
2020-07-03,2020-27,116970222.0
2020-07-10,2020-28,127219123.0
2020-07-17,2020-29,134603695.0
2020-07-24,2020-30,133788471.0
2020-07-31,2020-31,137084300.0
2020-08-07,2020-32,114826514.0
2020-08-14,2020-33,126741985.0
2020-08-21,2020-34,132603540.0
2020-08-28,2020-35,128769001.0
2020-09-04,2020-36,127724655.0
2020-09-11,2020-37,134285043.0
2020-09-18,2020-38,135332109.0
2020-09-25,2020-39,133229965.0
2020-10-02,2020-40,131348349.0
2020-10-09,2020-41,136369088.0
2020-10-16,2020-42,138841672.0
2020-10-23,2020-43,131108854.0
2020-10-30,2020-44,131579456.0
2020-11-06,2020-45,128384545.0
2020-11-13,2020-46,140789196.0
2020-11-20,2020-47,133183829.0
2020-11-27,2020-48,127040904.0
2020-12-04,2020-49,121002133.0
2020-12-11,2020-50,112000637.0
2020-12-18,2020-51,119396065.0
2020-12-25,2020-52,121075434.0
2021-01-01,2021-1,122415099.0
2021-01-08,2021-2,115387693.0
2021-01-15,2021-3,123364298.0
2021-01-22,2021-4,123510505.0
2021-01-29,2021-5,124384295.0
2021-02-05,2021-6,127187118.0
2021-02-12,2021-7,132020899.0
2021-02-19,2021-8,126123837.0
2021-02-26,2021-9,131438401.0
2021-03-05,2021-10,133136794.0
2021-03-12,2021-11,146308433.0
2021-03-19,2021-12,145759597.0
2021-03-26,2021-13,140394599.0
2021-04-02,2021-14,143265421.0
2021-04-09,2021-15,139679636.0
2021-04-16,2021-16,135497596.0
2021-04-23,2021-17,125042103.0
2021-04-30,2021-18,139563127.0
2021-05-07,2021-19,113734190.0
2021-05-14,2021-20,114815458.0
2021-05-21,2021-21,150157299.0
2021-05-28,2021-22,152093567.0
2021-06-04,2021-23,151884005.0
2021-06-11,2021-24,164734021.0
2021-06-18,2021-25,165919418.0
2021-06-25,2021-26,165850716.0
2021-07-02,2021-27,169011246.0
2021-07-09,2021-28,176423050.0
2021-07-16,2021-29,187726831.0
2021-07-23,2021-30,158385479.0
2021-07-30,2021-31,167048471.0
2021-08-06,2021-32,167957141.0
2021-08-13,2021-33,172441344.0
2021-08-20,2021-34,176936403.0
2021-08-27,2021-35,172881246.0
2021-09-03,2021-36,172456456.0
2021-09-10,2021-37,179634165.0
2021-09-17,2021-38,180666108.0
2021-09-24,2021-39,179205622.0
2021-10-01,2021-40,176058070.0
2021-10-08,2021-41,178223664.0
2021-10-15,2021-42,185546967.0
2021-10-22,2021-43,180231406.0
2021-10-29,2021-44,180798389.0
2021-11-05,2021-45,177174652.0
2021-11-12,2021-46,192318465.0
2021-11-19,2021-47,190489228.0
2021-11-26,2021-48,192515231.0
2021-12-03,2021-49,179123680.0
2021-12-10,2021-50,184672328.0
2021-12-17,2021-51,190567745.0
2021-12-24,2021-52,186365703.0
2021-12-31,2021-53,194730546.0
2022-01-07,2022-1,179860900.0
2022-01-14,2022-2,182104674.0
2022-01-21,2022-3,189542200.0
2022-01-28,2022-4,170030639.0
2022-02-04,2022-5,180374111.0
2022-02-11,2022-6,185972362.0
2022-02-18,2022-7,194501581.0
2022-02-25,2022-8,191630480.0
2022-03-04,2022-9,191807470.0
2022-03-11,2022-10,203404520.0
2022-03-18,2022-11,198316289.0
2022-03-25,2022-12,200598635.0
2022-04-01,2022-13,209664263.0
2022-04-08,2022-14,191870579.0
2022-04-15,2022-15,204898419.0
2022-04-22,2022-16,209282602.0
2022-04-29,2022-17,219164913.0
2022-05-06,2022-18,197576088.0
2022-05-13,2022-19,218455937.0
2022-05-20,2022-20,230166839.0
2022-05-27,2022-21,227953450.0
2022-06-03,2022-22,227607940.0
2022-06-10,2022-23,232708695.0
2022-06-17,2022-24,237488881.0
2022-06-24,2022-25,237302378.0
2022-07-01,2022-26,228632478.0
2022-07-08,2022-27,246342709.0
2022-07-15,2022-28,185343021.0
2022-07-22,2022-29,221232293.0
2022-07-29,2022-30,228243684.0
2022-08-05,2022-31,228338300.0
2022-08-12,2022-32,234323423.0
2022-08-19,2022-33,236646419.0
2022-08-26,2022-34,235662956.0
2022-09-02,2022-35,232534076.0
2022-09-09,2022-36,242825965.0
2022-09-16,2022-37,245557221.0
2022-09-23,2022-38,243389402.0
2022-09-30,2022-39,244152733.0
2022-10-07,2022-40,246072796.0
2022-10-14,2022-41,248698304.0
2022-10-21,2022-42,252459355.0
2022-10-28,2022-43,252091126.0
2022-11-04,2022-44,246449025.0
2022-11-11,2022-45,259803581.0
2022-11-18,2022-46,255250751.0
2022-11-25,2022-47,255165721.0
2022-12-02,2022-48,246170533.0
2022-12-09,2022-49,246939165.0
2022-12-16,2022-50,253307985.0
2022-12-23,2022-51,257195454.0
2022-12-30,2022-52,265852189.0
2023-01-06,2023-1,250654355.0
2023-01-13,2023-2,251318468.0
2023-01-20,2023-3,258957540.0
2023-01-27,2023-4,253433233.0
2023-02-03,2023-5,245132366.0
2023-02-10,2023-6,219327115.0
2023-02-17,2023-7,229500321.0
2023-02-24,2023-8,236646227.0
2023-03-03,2023-9,245796185.0
2023-03-10,2023-10,253703621.0
2023-03-17,2023-11,259434780.0
2023-03-24,2023-12,257079260.0
2023-03-31,2023-13,233012549.0
2023-04-07,2023-14,246450550.0
2023-04-14,2023-15,259529343.0
2023-04-21,2023-16,283698289.0
2023-04-28,2023-17,251744180.0
2023-05-05,2023-18,275301932.0
2023-05-12,2023-19,286888984.0
2023-05-19,2023-20,283991480.0
2023-05-26,2023-21,282733881.0
2023-06-02,2023-22,278681402.0
2023-06-09,2023-23,295748510.0
2023-06-16,2023-24,304968784.0
2023-06-23,2023-25,313765592.0
2023-06-30,2023-26,277957387.0
2023-07-07,2023-27,285498221.0
2023-07-14,2023-28,297919217.0
2023-07-21,2023-29,304926895.0
2023-07-28,2023-30,301814537.0
2023-08-04,2023-31,299313134.0
2023-08-11,2023-32,305249679.0
2023-08-18,2023-33,300809807.0
2023-08-25,2023-34,308448555.0
2023-09-01,2023-35,304007431.0
2023-09-08,2023-36,306178852.0
2023-09-15,2023-37,314702960.0
2023-09-22,2023-38,310825309.0
2023-09-29,2023-39,305647856.0
2023-10-06,2023-40,308017350.0
2023-10-13,2023-41,313787804.0
2023-10-20,2023-42,315300249.0
2023-10-27,2023-43,310388054.0
2023-11-03,2023-44,306880756.0
2023-11-10,2023-45,312767282.0
2023-11-17,2023-46,315619461.0
2023-11-24,2023-47,307492559.0
2023-12-01,2023-48,301525924.0
2023-12-08,2023-49,298629109.0
2023-12-15,2023-50,305470281.0
2023-12-22,2023-51,311317978.0
2023-12-29,2023-52,320111148.0
2024-01-05,2024-1,302652905.0
2024-01-12,2024-2,295498853.0
2024-01-19,2024-3,307891145.0
2024-01-26,2024-4,296552835.0
2024-02-02,2024-5,294856801.0
2024-02-09,2024-6,297612047.0
2024-02-16,2024-7,311461387.0
2024-02-23,2024-8,313189573.0
2024-03-01,2024-9,320069135.0
2024-03-08,2024-10,324048871.0
2024-03-15,2024-11,305402058.0
2024-03-22,2024-12,300582718.0
2024-03-29,2024-13,305095930.0
2024-04-05,2024-14,322309831.0
2024-04-12,2024-15,309546980.0
2024-04-19,2024-16,329215710.0
2024-04-26,2024-17,334816029.0
2024-05-03,2024-18,330573029.0
2024-05-10,2024-19,341915041.0
2024-05-17,2024-20,347191133.0
2024-05-24,2024-21,346492590.0
2024-05-31,2024-22,344457743.0
2024-06-07,2024-23,362227717.0
2024-06-14,2024-24,379770269.0
2024-06-21,2024-25,302193881.0
2024-06-28,2024-26,333353916.0
2024-07-05,2024-27,339003239.0
2024-07-12,2024-28,343586130.0
2024-07-19,2024-29,347922745.0
2024-07-26,2024-30,344905876.0
2024-08-02,2024-31,338560476.0
2024-08-09,2024-32,334987635.0
2024-08-16,2024-33,345282972.0
2024-08-23,2024-34,344276188.0
2024-08-30,2024-35,339256229.0
2024-09-06,2024-36,340726601.0
2024-09-13,2024-37,351726123.0
2024-09-20,2024-38,352925508.0
2024-09-27,2024-39,346973408.0
2024-10-04,2024-40,347442506.0
2024-10-11,2024-41,355004978.0
2024-10-18,2024-42,352424938.0
2024-10-25,2024-43,345872660.0
2024-11-01,2024-44,339075148.0
2024-11-08,2024-45,344522616.0
2024-11-15,2024-46,348885398.0
2024-11-22,2024-47,341678424.0
2024-11-29,2024-48,337832532.0
2024-12-06,2024-49,335543362.0
2024-12-13,2024-50,340043554.0
2024-12-20,2024-51,346444578.0
2024-12-27,2024-52,342949894.0
2025-01-03,2025-1,337092657.0
2025-01-10,2025-2,332770413.0
2025-01-17,2025-3,338047581.0
2025-01-24,2025-4,333451845.0
2025-01-31,2025-5,332542475.0
2025-02-07,2025-6,323517262.0
2025-02-14,2025-7,330025713.0
2025-02-21,2025-8,340846127.0
2025-02-28,2025-9,338181355.0
2025-03-07,2025-10,313413565.0
2025-03-14,2025-11,333851535.0
2025-03-21,2025-12,336978513.0
2025-03-28,2025-13,354396620.0
2025-04-04,2025-14,302329057.0
2025-04-11,2025-15,343159967.0
2025-04-18,2025-16,363699812.0
2025-04-25,2025-17,363426412.0
2025-05-02,2025-18,353109801.0
2025-05-09,2025-19,376235958.0
2025-05-16,2025-20,383503372.0
2025-05-23,2025-21,382470811.0
2025-05-30,2025-22,381864197.0
2025-06-06,2025-23,388837608.0
2025-06-13,2025-24,335329714.0
2025-06-20,2025-25,385055525.0
2025-06-27,2025-26,382626164.0
2025-07-04,2025-27,367262395.0
2025-07-11,2025-28,386624860.0
2025-07-18,2025-29,385213500.0
2025-07-25,2025-30,374589540.0
2025-08-01,2025-31,368921842.0
2025-08-08,2025-32,367473935.0
2025-08-15,2025-33,376438760.0
2025-08-22,2025-34,376941160.0
2025-08-29,2025-35,370475364.0
2025-09-05,2025-36,385394618.0
2025-09-12,2025-37,393188547.0
2025-09-19,2025-38,395981213.0
2025-09-26,2025-39,396835883.0
2025-10-03,2025-40,387252523.0
2025-10-10,2025-41,386060203.0
