Tarih,TP_KKISLADE_KA20,TP_KKISLADE_KA20
2018-10-12,2018-41,1807218.0
2018-10-19,2018-42,1837402.0
2018-10-26,2018-43,1936326.0
2018-11-02,2018-44,1841736.0
2018-11-09,2018-45,1753308.0
2018-11-16,2018-46,1856114.0
2018-11-23,2018-47,2000903.0
2018-11-30,2018-48,1918516.0
2018-12-07,2018-49,1913919.0
2018-12-14,2018-50,1944062.0
2018-12-21,2018-51,1908883.0
2018-12-28,2018-52,1985984.0
2019-01-04,2019-1,1669239.0
2019-01-11,2019-2,2030082.0
2019-01-18,2019-3,2324855.0
2019-01-25,2019-4,2371676.0
2019-02-01,2019-5,2231349.0
2019-02-08,2019-6,2030460.0
2019-02-15,2019-7,2068266.0
2019-02-22,2019-8,2012142.0
2019-03-01,2019-9,1940448.0
2019-03-08,2019-10,2022832.0
2019-03-15,2019-11,2104683.0
2019-03-22,2019-12,2138654.0
2019-03-29,2019-13,2167043.0
2019-04-05,2019-14,2077099.0
2019-04-12,2019-15,2168527.0
2019-04-19,2019-16,2382967.0
2019-04-26,2019-17,2339374.0
2019-05-03,2019-18,2256702.0
2019-05-10,2019-19,2071978.0
2019-05-17,2019-20,2209191.0
2019-05-24,2019-21,2487266.0
2019-05-31,2019-22,2560882.0
2019-06-07,2019-23,1996165.0
2019-06-14,2019-24,2535923.0
2019-06-21,2019-25,2641495.0
2019-06-28,2019-26,2649756.0
2019-07-05,2019-27,2548763.0
2019-07-12,2019-28,2634495.0
2019-07-19,2019-29,2398013.0
2019-07-26,2019-30,2637413.0
2019-08-02,2019-31,2596173.0
2019-08-09,2019-32,2566157.0
2019-08-16,2019-33,1984622.0
2019-08-23,2019-34,2488032.0
2019-08-30,2019-35,2421594.0
2019-09-06,2019-36,2298767.0
2019-09-13,2019-37,2375837.0
2019-09-20,2019-38,2404446.0
2019-09-27,2019-39,2413729.0
2019-10-04,2019-40,2302322.0
2019-10-11,2019-41,2303310.0
2019-10-18,2019-42,2317101.0
2019-10-25,2019-43,2588516.0
2019-11-01,2019-44,2186967.0
2019-11-08,2019-45,2277264.0
2019-11-15,2019-46,2447628.0
2019-11-22,2019-47,2618062.0
2019-11-29,2019-48,2372315.0
2019-12-06,2019-49,2306957.0
2019-12-13,2019-50,2409970.0
2019-12-20,2019-51,2413804.0
2019-12-27,2019-52,2383521.0
2020-01-03,2020-1,2247968.0
2020-01-10,2020-2,2529037.0
2020-01-17,2020-3,2728915.0
2020-01-24,2020-4,2740111.0
2020-01-31,2020-5,2547686.0
2020-02-07,2020-6,2437977.0
2020-02-14,2020-7,2445791.0
2020-02-21,2020-8,2505080.0
2020-02-28,2020-9,3129888.0
2020-03-06,2020-10,2897684.0
2020-03-13,2020-11,3463977.0
2020-03-20,2020-12,2335663.0
2020-03-27,2020-13,954115.0
2020-04-03,2020-14,635272.0
2020-04-10,2020-15,566163.0
2020-04-17,2020-16,530790.0
2020-04-24,2020-17,528095.0
2020-05-01,2020-18,460067.0
2020-05-08,2020-19,642774.0
2020-05-15,2020-20,751032.0
2020-05-22,2020-21,713765.0
2020-05-29,2020-22,627370.0
2020-06-05,2020-23,1401914.0
2020-06-12,2020-24,1669656.0
2020-06-19,2020-25,1820095.0
2020-06-26,2020-26,1848017.0
2020-07-03,2020-27,1990926.0
2020-07-10,2020-28,2256151.0
2020-07-17,2020-29,2325011.0
2020-07-24,2020-30,2527657.0
2020-07-31,2020-31,2354041.0
2020-08-07,2020-32,2187344.0
2020-08-14,2020-33,2476590.0
2020-08-21,2020-34,2479634.0
2020-08-28,2020-35,2390973.0
2020-09-04,2020-36,2353520.0
2020-09-11,2020-37,2383698.0
2020-09-18,2020-38,2403119.0
2020-09-25,2020-39,2380685.0
2020-10-02,2020-40,2388670.0
2020-10-09,2020-41,2416197.0
2020-10-16,2020-42,2428523.0
2020-10-23,2020-43,2367045.0
2020-10-30,2020-44,2232031.0
2020-11-06,2020-45,2178557.0
2020-11-13,2020-46,2241299.0
2020-11-20,2020-47,2173532.0
2020-11-27,2020-48,1852566.0
2020-12-04,2020-49,1691778.0
2020-12-11,2020-50,1503503.0
2020-12-18,2020-51,1567645.0
2020-12-25,2020-52,1604611.0
2021-01-01,2021-1,1531906.0
2021-01-08,2021-2,1620565.0
2021-01-15,2021-3,1779036.0
2021-01-22,2021-4,1851163.0
2021-01-29,2021-5,1890213.0
2021-02-05,2021-6,1946844.0
2021-02-12,2021-7,2047552.0
2021-02-19,2021-8,1933598.0
2021-02-26,2021-9,2070445.0
2021-03-05,2021-10,2123502.0
2021-03-12,2021-11,2424461.0
2021-03-19,2021-12,2439845.0
2021-03-26,2021-13,2392350.0
2021-04-02,2021-14,2396577.0
2021-04-09,2021-15,2157039.0
2021-04-16,2021-16,1961224.0
2021-04-23,2021-17,1737307.0
2021-04-30,2021-18,1924234.0
2021-05-07,2021-19,1178782.0
2021-05-14,2021-20,910640.0
2021-05-21,2021-21,2113749.0
2021-05-28,2021-22,2486546.0
2021-06-04,2021-23,2579491.0
2021-06-11,2021-24,2896161.0
2021-06-18,2021-25,2974767.0
2021-06-25,2021-26,3060203.0
2021-07-02,2021-27,3258008.0
2021-07-09,2021-28,3635047.0
2021-07-16,2021-29,3786563.0
2021-07-23,2021-30,2956255.0
2021-07-30,2021-31,3298331.0
2021-08-06,2021-32,3477349.0
2021-08-13,2021-33,3461481.0
2021-08-20,2021-34,3586013.0
2021-08-27,2021-35,3586971.0
2021-09-03,2021-36,3442515.0
2021-09-10,2021-37,3492132.0
2021-09-17,2021-38,3509329.0
2021-09-24,2021-39,3622267.0
2021-10-01,2021-40,3570601.0
2021-10-08,2021-41,3681448.0
2021-10-15,2021-42,3814253.0
2021-10-22,2021-43,3760183.0
2021-10-29,2021-44,3937119.0
2021-11-05,2021-45,3721880.0
2021-11-12,2021-46,3848470.0
2021-11-19,2021-47,3994735.0
2021-11-26,2021-48,3731638.0
2021-12-03,2021-49,3983997.0
2021-12-10,2021-50,3996695.0
2021-12-17,2021-51,4022420.0
2021-12-24,2021-52,3915431.0
2021-12-31,2021-53,3893007.0
2022-01-07,2022-1,3930695.0
2022-01-14,2022-2,4052363.0
2022-01-21,2022-3,4343907.0
2022-01-28,2022-4,3981369.0
2022-02-04,2022-5,4254491.0
2022-02-11,2022-6,3873769.0
2022-02-18,2022-7,4937184.0
2022-02-25,2022-8,4477127.0
2022-03-04,2022-9,4504855.0
2022-03-11,2022-10,4679588.0
2022-03-18,2022-11,4635355.0
2022-03-25,2022-12,4821361.0
2022-04-01,2022-13,4427592.0
2022-04-08,2022-14,4719611.0
2022-04-15,2022-15,5696642.0
2022-04-22,2022-16,5335411.0
2022-04-29,2022-17,5548580.0
2022-05-06,2022-18,4708460.0
2022-05-13,2022-19,5066814.0
2022-05-20,2022-20,5570227.0
2022-05-27,2022-21,5800954.0
2022-06-03,2022-22,5282367.0
2022-06-10,2022-23,4960229.0
2022-06-17,2022-24,7058651.0
2022-06-24,2022-25,8562486.0
2022-07-01,2022-26,6080178.0
2022-07-08,2022-27,6897276.0
2022-07-15,2022-28,4833252.0
2022-07-22,2022-29,5961502.0
2022-07-29,2022-30,6229195.0
2022-08-05,2022-31,6308302.0
2022-08-12,2022-32,6495475.0
2022-08-19,2022-33,6598603.0
2022-08-26,2022-34,6617743.0
2022-09-02,2022-35,5582919.0
2022-09-09,2022-36,7542735.0
2022-09-16,2022-37,6934960.0
2022-09-23,2022-38,6667944.0
2022-09-30,2022-39,7499027.0
2022-10-07,2022-40,6990479.0
2022-10-14,2022-41,7210539.0
2022-10-21,2022-42,7153098.0
2022-10-28,2022-43,7049931.0
2022-11-04,2022-44,7009169.0
2022-11-11,2022-45,7318124.0
2022-11-18,2022-46,7475216.0
2022-11-25,2022-47,7303422.0
2022-12-02,2022-48,7108863.0
2022-12-09,2022-49,7462387.0
2022-12-16,2022-50,7721740.0
2022-12-23,2022-51,7447960.0
2022-12-30,2022-52,7562530.0
2023-01-06,2023-1,7728294.0
2023-01-13,2023-2,7825234.0
2023-01-20,2023-3,8065711.0
2023-01-27,2023-4,8249303.0
2023-02-03,2023-5,7853168.0
2023-02-10,2023-6,6694675.0
2023-02-17,2023-7,6150288.0
2023-02-24,2023-8,6001816.0
2023-03-03,2023-9,6627243.0
2023-03-10,2023-10,7135130.0
2023-03-17,2023-11,7532065.0
2023-03-24,2023-12,7677748.0
2023-03-31,2023-13,6902739.0
2023-04-07,2023-14,7509332.0
2023-04-14,2023-15,8128420.0
2023-04-21,2023-16,8737292.0
2023-04-28,2023-17,7877177.0
2023-05-05,2023-18,8847733.0
2023-05-12,2023-19,9396104.0
2023-05-19,2023-20,9087532.0
2023-05-26,2023-21,9143818.0
2023-06-02,2023-22,9167238.0
2023-06-09,2023-23,10001242.0
2023-06-16,2023-24,10680820.0
2023-06-23,2023-25,11103368.0
2023-06-30,2023-26,8952580.0
2023-07-07,2023-27,9132151.0
2023-07-14,2023-28,10587419.0
2023-07-21,2023-29,10610229.0
2023-07-28,2023-30,9934604.0
2023-08-04,2023-31,11040783.0
2023-08-11,2023-32,10845715.0
2023-08-18,2023-33,10535350.0
2023-08-25,2023-34,10899463.0
2023-09-01,2023-35,10361980.0
2023-09-08,2023-36,10569330.0
2023-09-15,2023-37,11044679.0
2023-09-22,2023-38,10795628.0
2023-09-29,2023-39,10794202.0
2023-10-06,2023-40,11272291.0
2023-10-13,2023-41,11454352.0
2023-10-20,2023-42,11338843.0
2023-10-27,2023-43,11231063.0
2023-11-03,2023-44,10868206.0
2023-11-10,2023-45,11283921.0
2023-11-17,2023-46,11339266.0
2023-11-24,2023-47,10722101.0
2023-12-01,2023-48,10665456.0
2023-12-08,2023-49,10970032.0
2023-12-15,2023-50,10907289.0
2023-12-22,2023-51,10933721.0
2023-12-29,2023-52,11339969.0
2024-01-05,2024-1,10906376.0
2024-01-12,2024-2,10776376.0
2024-01-19,2024-3,11433772.0
2024-01-26,2024-4,11207848.0
2024-02-02,2024-5,11113634.0
2024-02-09,2024-6,11277909.0
2024-02-16,2024-7,11642299.0
2024-02-23,2024-8,11856414.0
2024-03-01,2024-9,11964452.0
2024-03-08,2024-10,12166959.0
2024-03-15,2024-11,11696899.0
2024-03-22,2024-12,11545178.0
2024-03-29,2024-13,11986031.0
2024-04-05,2024-14,12325873.0
2024-04-12,2024-15,11102726.0
2024-04-19,2024-16,12370100.0
2024-04-26,2024-17,12521770.0
2024-05-03,2024-18,12445596.0
2024-05-10,2024-19,12982556.0
2024-05-17,2024-20,13216387.0
2024-05-24,2024-21,13354793.0
2024-05-31,2024-22,13270845.0
2024-06-07,2024-23,13836197.0
2024-06-14,2024-24,14826351.0
2024-06-21,2024-25,9797271.0
2024-06-28,2024-26,13208831.0
2024-07-05,2024-27,13596192.0
2024-07-12,2024-28,13457105.0
2024-07-19,2024-29,13112117.0
2024-07-26,2024-30,13236884.0
2024-08-02,2024-31,12962451.0
2024-08-09,2024-32,12937742.0
2024-08-16,2024-33,13385267.0
2024-08-23,2024-34,13569460.0
2024-08-30,2024-35,13040413.0
2024-09-06,2024-36,13074433.0
2024-09-13,2024-37,13494854.0
2024-09-20,2024-38,14020014.0
2024-09-27,2024-39,13839614.0
2024-10-04,2024-40,13905235.0
2024-10-11,2024-41,14127002.0
2024-10-18,2024-42,13910860.0
2024-10-25,2024-43,13827764.0
2024-11-01,2024-44,12984261.0
2024-11-08,2024-45,13377016.0
2024-11-15,2024-46,14105815.0
2024-11-22,2024-47,13746097.0
2024-11-29,2024-48,13469416.0
2024-12-06,2024-49,13100378.0
2024-12-13,2024-50,14143262.0
2024-12-20,2024-51,13839836.0
2024-12-27,2024-52,13714304.0
2025-01-03,2025-1,13199226.0
2025-01-10,2025-2,13583041.0
2025-01-17,2025-3,14027305.0
2025-01-24,2025-4,14489299.0
2025-01-31,2025-5,13982683.0
2025-02-07,2025-6,13868375.0
2025-02-14,2025-7,13923256.0
2025-02-21,2025-8,14627624.0
2025-02-28,2025-9,14419116.0
2025-03-07,2025-10,13256571.0
2025-03-14,2025-11,14041791.0
2025-03-21,2025-12,13082153.0
2025-03-28,2025-13,16574591.0
2025-04-04,2025-14,11670456.0
2025-04-11,2025-15,15962148.0
2025-04-18,2025-16,16501296.0
2025-04-25,2025-17,16314464.0
2025-05-02,2025-18,15651694.0
2025-05-09,2025-19,16743986.0
2025-05-16,2025-20,16357999.0
2025-05-23,2025-21,15827272.0
2025-05-30,2025-22,16227457.0
2025-06-06,2025-23,15766145.0
2025-06-13,2025-24,12434149.0
2025-06-20,2025-25,16440990.0
2025-06-27,2025-26,16461441.0
2025-07-04,2025-27,13717427.0
2025-07-11,2025-28,14407249.0
2025-07-18,2025-29,13858849.0
2025-07-25,2025-30,14057644.0
2025-08-01,2025-31,13639800.0
2025-08-08,2025-32,13912419.0
2025-08-15,2025-33,14154542.0
2025-08-22,2025-34,14203549.0
2025-08-29,2025-35,14052990.0
2025-09-05,2025-36,14179407.0
2025-09-12,2025-37,14926065.0
2025-09-19,2025-38,15191864.0
2025-09-26,2025-39,15473335.0
2025-10-03,2025-40,15083443.0
2025-10-10,2025-41,15011007.0
