Tarih,TP_KKISLADE_KA24,TP_KKISLADE_KA24
2018-10-12,2018-41,16677971.0
2018-10-19,2018-42,17241191.0
2018-10-26,2018-43,16769335.0
2018-11-02,2018-44,16462082.0
2018-11-09,2018-45,16531114.0
2018-11-16,2018-46,17372194.0
2018-11-23,2018-47,16718128.0
2018-11-30,2018-48,16453959.0
2018-12-07,2018-49,16189193.0
2018-12-14,2018-50,17734053.0
2018-12-21,2018-51,17915867.0
2018-12-28,2018-52,17381460.0
2019-01-04,2019-1,14892139.0
2019-01-11,2019-2,16304310.0
2019-01-18,2019-3,17524825.0
2019-01-25,2019-4,16530187.0
2019-02-01,2019-5,16360443.0
2019-02-08,2019-6,15244145.0
2019-02-15,2019-7,17404991.0
2019-02-22,2019-8,18342869.0
2019-03-01,2019-9,17325031.0
2019-03-08,2019-10,17994618.0
2019-03-15,2019-11,19682354.0
2019-03-22,2019-12,19959815.0
2019-03-29,2019-13,18960886.0
2019-04-05,2019-14,17277307.0
2019-04-12,2019-15,16764893.0
2019-04-19,2019-16,19460303.0
2019-04-26,2019-17,19321611.0
2019-05-03,2019-18,19082860.0
2019-05-10,2019-19,13437491.0
2019-05-17,2019-20,14795511.0
2019-05-24,2019-21,16740799.0
2019-05-31,2019-22,16843018.0
2019-06-07,2019-23,14802642.0
2019-06-14,2019-24,18865992.0
2019-06-21,2019-25,20131215.0
2019-06-28,2019-26,18797813.0
2019-07-05,2019-27,16887821.0
2019-07-12,2019-28,17250348.0
2019-07-19,2019-29,16461738.0
2019-07-26,2019-30,17484605.0
2019-08-02,2019-31,16824459.0
2019-08-09,2019-32,17019200.0
2019-08-16,2019-33,13864280.0
2019-08-23,2019-34,15861130.0
2019-08-30,2019-35,16559399.0
2019-09-06,2019-36,16146087.0
2019-09-13,2019-37,16809260.0
2019-09-20,2019-38,15187896.0
2019-09-27,2019-39,18072012.0
2019-10-04,2019-40,17898867.0
2019-10-11,2019-41,17648496.0
2019-10-18,2019-42,17980806.0
2019-10-25,2019-43,19806365.0
2019-11-01,2019-44,18889850.0
2019-11-08,2019-45,18567081.0
2019-11-15,2019-46,20316123.0
2019-11-22,2019-47,20837105.0
2019-11-29,2019-48,19421014.0
2019-12-06,2019-49,18868766.0
2019-12-13,2019-50,20591739.0
2019-12-20,2019-51,21732509.0
2019-12-27,2019-52,20863638.0
2020-01-03,2020-1,19310584.0
2020-01-10,2020-2,19478107.0
2020-01-17,2020-3,20848835.0
2020-01-24,2020-4,19062353.0
2020-01-31,2020-5,18072007.0
2020-02-07,2020-6,17257963.0
2020-02-14,2020-7,19371329.0
2020-02-21,2020-8,21208001.0
2020-02-28,2020-9,22162453.0
2020-03-06,2020-10,22005379.0
2020-03-13,2020-11,23475483.0
2020-03-20,2020-12,13060063.0
2020-03-27,2020-13,4480745.0
2020-04-03,2020-14,4253964.0
2020-04-10,2020-15,4481522.0
2020-04-17,2020-16,4261937.0
2020-04-24,2020-17,3798620.0
2020-05-01,2020-18,3524280.0
2020-05-08,2020-19,4288124.0
2020-05-15,2020-20,5133216.0
2020-05-22,2020-21,5154088.0
2020-05-29,2020-22,5243830.0
2020-06-05,2020-23,9234831.0
2020-06-12,2020-24,12405302.0
2020-06-19,2020-25,13691587.0
2020-06-26,2020-26,13993155.0
2020-07-03,2020-27,13904968.0
2020-07-10,2020-28,15777958.0
2020-07-17,2020-29,16857824.0
2020-07-24,2020-30,17224960.0
2020-07-31,2020-31,16723062.0
2020-08-07,2020-32,14862668.0
2020-08-14,2020-33,16978580.0
2020-08-21,2020-34,17526148.0
2020-08-28,2020-35,17306333.0
2020-09-04,2020-36,16835260.0
2020-09-11,2020-37,17513152.0
2020-09-18,2020-38,17757828.0
2020-09-25,2020-39,17612065.0
2020-10-02,2020-40,17609370.0
2020-10-09,2020-41,17994374.0
2020-10-16,2020-42,18875719.0
2020-10-23,2020-43,17159471.0
2020-10-30,2020-44,18213186.0
2020-11-06,2020-45,16620454.0
2020-11-13,2020-46,17467695.0
2020-11-20,2020-47,16987146.0
2020-11-27,2020-48,11623433.0
2020-12-04,2020-49,10404980.0
2020-12-11,2020-50,9746221.0
2020-12-18,2020-51,10259466.0
2020-12-25,2020-52,10221792.0
2021-01-01,2021-1,9891721.0
2021-01-08,2021-2,10246709.0
2021-01-15,2021-3,11011091.0
2021-01-22,2021-4,11028332.0
2021-01-29,2021-5,11253212.0
2021-02-05,2021-6,11746242.0
2021-02-12,2021-7,12402716.0
2021-02-19,2021-8,11395710.0
2021-02-26,2021-9,12758918.0
2021-03-05,2021-10,13791616.0
2021-03-12,2021-11,17169770.0
2021-03-19,2021-12,17693729.0
2021-03-26,2021-13,16850937.0
2021-04-02,2021-14,17442304.0
2021-04-09,2021-15,16392696.0
2021-04-16,2021-16,13105205.0
2021-04-23,2021-17,10256512.0
2021-04-30,2021-18,10931526.0
2021-05-07,2021-19,8672473.0
2021-05-14,2021-20,9282101.0
2021-05-21,2021-21,14918514.0
2021-05-28,2021-22,15836901.0
2021-06-04,2021-23,17583271.0
2021-06-11,2021-24,21751867.0
2021-06-18,2021-25,22141489.0
2021-06-25,2021-26,22699194.0
2021-07-02,2021-27,23264595.0
2021-07-09,2021-28,25435231.0
2021-07-16,2021-29,27201675.0
2021-07-23,2021-30,22974340.0
2021-07-30,2021-31,23766741.0
2021-08-06,2021-32,24633066.0
2021-08-13,2021-33,25796145.0
2021-08-20,2021-34,26289704.0
2021-08-27,2021-35,25921534.0
2021-09-03,2021-36,25552113.0
2021-09-10,2021-37,25499807.0
2021-09-17,2021-38,26263680.0
2021-09-24,2021-39,26301586.0
2021-10-01,2021-40,26199379.0
2021-10-08,2021-41,27137733.0
2021-10-15,2021-42,28709282.0
2021-10-22,2021-43,28190506.0
2021-10-29,2021-44,29144334.0
2021-11-05,2021-45,27892347.0
2021-11-12,2021-46,29946812.0
2021-11-19,2021-47,30771773.0
2021-11-26,2021-48,29010782.0
2021-12-03,2021-49,27507569.0
2021-12-10,2021-50,28751536.0
2021-12-17,2021-51,28785652.0
2021-12-24,2021-52,28085641.0
2021-12-31,2021-53,29126185.0
2022-01-07,2022-1,27834988.0
2022-01-14,2022-2,28320490.0
2022-01-21,2022-3,28426314.0
2022-01-28,2022-4,23447736.0
2022-02-04,2022-5,25343921.0
2022-02-11,2022-6,26187652.0
2022-02-18,2022-7,28552206.0
2022-02-25,2022-8,28668069.0
2022-03-04,2022-9,28645432.0
2022-03-11,2022-10,29262313.0
2022-03-18,2022-11,29549186.0
2022-03-25,2022-12,30959863.0
2022-04-01,2022-13,33823932.0
2022-04-08,2022-14,24335810.0
2022-04-15,2022-15,27780509.0
2022-04-22,2022-16,27970943.0
2022-04-29,2022-17,29557517.0
2022-05-06,2022-18,26959351.0
2022-05-13,2022-19,33046445.0
2022-05-20,2022-20,35278810.0
2022-05-27,2022-21,34943281.0
2022-06-03,2022-22,34717672.0
2022-06-10,2022-23,35817316.0
2022-06-17,2022-24,36604264.0
2022-06-24,2022-25,36071704.0
2022-07-01,2022-26,33163252.0
2022-07-08,2022-27,32579443.0
2022-07-15,2022-28,25080237.0
2022-07-22,2022-29,30054274.0
2022-07-29,2022-30,31472227.0
2022-08-05,2022-31,31323281.0
2022-08-12,2022-32,32280756.0
2022-08-19,2022-33,33104919.0
2022-08-26,2022-34,33327288.0
2022-09-02,2022-35,32780162.0
2022-09-09,2022-36,33031733.0
2022-09-16,2022-37,33231105.0
2022-09-23,2022-38,34317868.0
2022-09-30,2022-39,35459100.0
2022-10-07,2022-40,35900128.0
2022-10-14,2022-41,37082340.0
2022-10-21,2022-42,37573580.0
2022-10-28,2022-43,38972295.0
2022-11-04,2022-44,37583040.0
2022-11-11,2022-45,38219858.0
2022-11-18,2022-46,38720234.0
2022-11-25,2022-47,36752216.0
2022-12-02,2022-48,35713101.0
2022-12-09,2022-49,36688307.0
2022-12-16,2022-50,37362477.0
2022-12-23,2022-51,38290012.0
2022-12-30,2022-52,39068843.0
2023-01-06,2023-1,36770576.0
2023-01-13,2023-2,38045892.0
2023-01-20,2023-3,38600183.0
2023-01-27,2023-4,36646943.0
2023-02-03,2023-5,33472503.0
2023-02-10,2023-6,26908495.0
2023-02-17,2023-7,30808105.0
2023-02-24,2023-8,33124289.0
2023-03-03,2023-9,34072546.0
2023-03-10,2023-10,36079161.0
2023-03-17,2023-11,37415091.0
2023-03-24,2023-12,35472255.0
2023-03-31,2023-13,27182338.0
2023-04-07,2023-14,29697618.0
2023-04-14,2023-15,32332698.0
2023-04-21,2023-16,34848238.0
2023-04-28,2023-17,38647333.0
2023-05-05,2023-18,42681230.0
2023-05-12,2023-19,43602422.0
2023-05-19,2023-20,41607190.0
2023-05-26,2023-21,42925789.0
2023-06-02,2023-22,40830296.0
2023-06-09,2023-23,43707829.0
2023-06-16,2023-24,45958378.0
2023-06-23,2023-25,46332281.0
2023-06-30,2023-26,38241254.0
2023-07-07,2023-27,39031763.0
2023-07-14,2023-28,41813726.0
2023-07-21,2023-29,42407805.0
2023-07-28,2023-30,41921920.0
2023-08-04,2023-31,41145871.0
2023-08-11,2023-32,42123324.0
2023-08-18,2023-33,42149009.0
2023-08-25,2023-34,43146698.0
2023-09-01,2023-35,42287696.0
2023-09-08,2023-36,41706295.0
2023-09-15,2023-37,41972764.0
2023-09-22,2023-38,42530949.0
2023-09-29,2023-39,42955686.0
2023-10-06,2023-40,44524638.0
2023-10-13,2023-41,46913515.0
2023-10-20,2023-42,47311858.0
2023-10-27,2023-43,47871877.0
2023-11-03,2023-44,47446282.0
2023-11-10,2023-45,47307224.0
2023-11-17,2023-46,47791388.0
2023-11-24,2023-47,44754949.0
2023-12-01,2023-48,43634395.0
2023-12-08,2023-49,44834273.0
2023-12-15,2023-50,46048414.0
2023-12-22,2023-51,46647160.0
2023-12-29,2023-52,48694651.0
2024-01-05,2024-1,44428658.0
2024-01-12,2024-2,45095004.0
2024-01-19,2024-3,47317734.0
2024-01-26,2024-4,43890550.0
2024-02-02,2024-5,41588456.0
2024-02-09,2024-6,42166012.0
2024-02-16,2024-7,44789343.0
2024-02-23,2024-8,46920625.0
2024-03-01,2024-9,49532937.0
2024-03-08,2024-10,50341168.0
2024-03-15,2024-11,40552095.0
2024-03-22,2024-12,37951244.0
2024-03-29,2024-13,40034332.0
2024-04-05,2024-14,41708735.0
2024-04-12,2024-15,40599405.0
2024-04-19,2024-16,50284369.0
2024-04-26,2024-17,52739114.0
2024-05-03,2024-18,50716205.0
2024-05-10,2024-19,52282351.0
2024-05-17,2024-20,52924092.0
2024-05-24,2024-21,53704752.0
2024-05-31,2024-22,53223405.0
2024-06-07,2024-23,54643108.0
2024-06-14,2024-24,55955073.0
2024-06-21,2024-25,40954286.0
2024-06-28,2024-26,46692896.0
2024-07-05,2024-27,47997179.0
2024-07-12,2024-28,47963393.0
2024-07-19,2024-29,48792234.0
2024-07-26,2024-30,48312642.0
2024-08-02,2024-31,47691054.0
2024-08-09,2024-32,47786926.0
2024-08-16,2024-33,49520838.0
2024-08-23,2024-34,49502773.0
2024-08-30,2024-35,48207593.0
2024-09-06,2024-36,48147443.0
2024-09-13,2024-37,48152884.0
2024-09-20,2024-38,49361229.0
2024-09-27,2024-39,50554687.0
2024-10-04,2024-40,52019899.0
2024-10-11,2024-41,53896424.0
2024-10-18,2024-42,53768866.0
2024-10-25,2024-43,53439893.0
2024-11-01,2024-44,52408327.0
2024-11-08,2024-45,52023458.0
2024-11-15,2024-46,53224212.0
2024-11-22,2024-47,51396165.0
2024-11-29,2024-48,50049789.0
2024-12-06,2024-49,50683330.0
2024-12-13,2024-50,52392938.0
2024-12-20,2024-51,52943639.0
2024-12-27,2024-52,52302080.0
2025-01-03,2025-1,49824544.0
2025-01-10,2025-2,51290238.0
2025-01-17,2025-3,50852158.0
2025-01-24,2025-4,49822401.0
2025-01-31,2025-5,48518388.0
2025-02-07,2025-6,45441714.0
2025-02-14,2025-7,45771138.0
2025-02-21,2025-8,48878770.0
2025-02-28,2025-9,50708626.0
2025-03-07,2025-10,37916016.0
2025-03-14,2025-11,42650616.0
2025-03-21,2025-12,43658538.0
2025-03-28,2025-13,45249708.0
2025-04-04,2025-14,44072502.0
2025-04-11,2025-15,52952979.0
2025-04-18,2025-16,57712116.0
2025-04-25,2025-17,57780709.0
2025-05-02,2025-18,54386519.0
2025-05-09,2025-19,57856519.0
2025-05-16,2025-20,58554616.0
2025-05-23,2025-21,59549206.0
2025-05-30,2025-22,58941997.0
2025-06-06,2025-23,55604459.0
2025-06-13,2025-24,49046919.0
2025-06-20,2025-25,58428681.0
2025-06-27,2025-26,56717463.0
2025-07-04,2025-27,53907836.0
2025-07-11,2025-28,55913936.0
2025-07-18,2025-29,56385492.0
2025-07-25,2025-30,55239149.0
2025-08-01,2025-31,53906939.0
2025-08-08,2025-32,54375891.0
2025-08-15,2025-33,56109486.0
2025-08-22,2025-34,56099694.0
2025-08-29,2025-35,55803970.0
2025-09-05,2025-36,57295522.0
2025-09-12,2025-37,56283238.0
2025-09-19,2025-38,58924312.0
2025-09-26,2025-39,61995280.0
2025-10-03,2025-40,61822126.0
2025-10-10,2025-41,61379901.0
