Tarih,TP_KKISLADE_KA9,TP_KKISLADE_KA9
2018-10-12,2018-41,8889463.0
2018-10-19,2018-42,9137443.0
2018-10-26,2018-43,9134135.0
2018-11-02,2018-44,9034187.0
2018-11-09,2018-45,8610294.0
2018-11-16,2018-46,9513065.0
2018-11-23,2018-47,12343981.0
2018-11-30,2018-48,9676811.0
2018-12-07,2018-49,8429125.0
2018-12-14,2018-50,9282100.0
2018-12-21,2018-51,9880905.0
2018-12-28,2018-52,10099624.0
2019-01-04,2019-1,9741416.0
2019-01-11,2019-2,7839012.0
2019-01-18,2019-3,8904111.0
2019-01-25,2019-4,8877703.0
2019-02-01,2019-5,8582967.0
2019-02-08,2019-6,8380503.0
2019-02-15,2019-7,9207209.0
2019-02-22,2019-8,8566647.0
2019-03-01,2019-9,7718769.0
2019-03-08,2019-10,8462455.0
2019-03-15,2019-11,9347521.0
2019-03-22,2019-12,9198763.0
2019-03-29,2019-13,8207112.0
2019-04-05,2019-14,7983526.0
2019-04-12,2019-15,7939887.0
2019-04-19,2019-16,9466874.0
2019-04-26,2019-17,9872565.0
2019-05-03,2019-18,9359219.0
2019-05-10,2019-19,7722250.0
2019-05-17,2019-20,8297187.0
2019-05-24,2019-21,10141662.0
2019-05-31,2019-22,13540829.0
2019-06-07,2019-23,14887365.0
2019-06-14,2019-24,9920378.0
2019-06-21,2019-25,12074326.0
2019-06-28,2019-26,9880132.0
2019-07-05,2019-27,9360184.0
2019-07-12,2019-28,9976472.0
2019-07-19,2019-29,9277034.0
2019-07-26,2019-30,9083362.0
2019-08-02,2019-31,9199970.0
2019-08-09,2019-32,12237065.0
2019-08-16,2019-33,9380927.0
2019-08-23,2019-34,8263233.0
2019-08-30,2019-35,8411323.0
2019-09-06,2019-36,8842671.0
2019-09-13,2019-37,10881399.0
2019-09-20,2019-38,8486298.0
2019-09-27,2019-39,9428917.0
2019-10-04,2019-40,8493408.0
2019-10-11,2019-41,9175535.0
2019-10-18,2019-42,8039876.0
2019-10-25,2019-43,9643095.0
2019-11-01,2019-44,9814435.0
2019-11-08,2019-45,8876528.0
2019-11-15,2019-46,10925298.0
2019-11-22,2019-47,9769354.0
2019-11-29,2019-48,13436962.0
2019-12-06,2019-49,9972137.0
2019-12-13,2019-50,9670824.0
2019-12-20,2019-51,9929334.0
2019-12-27,2019-52,9920354.0
2020-01-03,2020-1,11134628.0
2020-01-10,2020-2,8854936.0
2020-01-17,2020-3,9363788.0
2020-01-24,2020-4,9672547.0
2020-01-31,2020-5,8845510.0
2020-02-07,2020-6,9099096.0
2020-02-14,2020-7,9343871.0
2020-02-21,2020-8,8759059.0
2020-02-28,2020-9,8352205.0
2020-03-06,2020-10,8719400.0
2020-03-13,2020-11,9882155.0
2020-03-20,2020-12,4884865.0
2020-03-27,2020-13,1910612.0
2020-04-03,2020-14,1763169.0
2020-04-10,2020-15,2092812.0
2020-04-17,2020-16,2544722.0
2020-04-24,2020-17,2595258.0
2020-05-01,2020-18,2919073.0
2020-05-08,2020-19,4111346.0
2020-05-15,2020-20,5457580.0
2020-05-22,2020-21,6425367.0
2020-05-29,2020-22,3792334.0
2020-06-05,2020-23,6537416.0
2020-06-12,2020-24,8568513.0
2020-06-19,2020-25,10144616.0
2020-06-26,2020-26,9267338.0
2020-07-03,2020-27,8207250.0
2020-07-10,2020-28,10404472.0
2020-07-17,2020-29,10590151.0
2020-07-24,2020-30,10568763.0
2020-07-31,2020-31,13052037.0
2020-08-07,2020-32,7584231.0
2020-08-14,2020-33,8320934.0
2020-08-21,2020-34,8664832.0
2020-08-28,2020-35,7641354.0
2020-09-04,2020-36,7026256.0
2020-09-11,2020-37,8762164.0
2020-09-18,2020-38,8143769.0
2020-09-25,2020-39,8343476.0
2020-10-02,2020-40,8023352.0
2020-10-09,2020-41,9746588.0
2020-10-16,2020-42,9674427.0
2020-10-23,2020-43,9388854.0
2020-10-30,2020-44,9089427.0
2020-11-06,2020-45,8759992.0
2020-11-13,2020-46,11745076.0
2020-11-20,2020-47,8657577.0
2020-11-27,2020-48,9451369.0
2020-12-04,2020-49,7084863.0
2020-12-11,2020-50,5981151.0
2020-12-18,2020-51,6809250.0
2020-12-25,2020-52,7959694.0
2021-01-01,2021-1,7065743.0
2021-01-08,2021-2,6311967.0
2021-01-15,2021-3,6638620.0
2021-01-22,2021-4,7203895.0
2021-01-29,2021-5,6830816.0
2021-02-05,2021-6,7536655.0
2021-02-12,2021-7,7736636.0
2021-02-19,2021-8,6600030.0
2021-02-26,2021-9,6955955.0
2021-03-05,2021-10,6640518.0
2021-03-12,2021-11,8579582.0
2021-03-19,2021-12,8005539.0
2021-03-26,2021-13,7212974.0
2021-04-02,2021-14,7246957.0
2021-04-09,2021-15,6565362.0
2021-04-16,2021-16,5464739.0
2021-04-23,2021-17,5479148.0
2021-04-30,2021-18,7432914.0
2021-05-07,2021-19,3157945.0
2021-05-14,2021-20,2780781.0
2021-05-21,2021-21,10559869.0
2021-05-28,2021-22,9412892.0
2021-06-04,2021-23,9126813.0
2021-06-11,2021-24,11595596.0
2021-06-18,2021-25,11947243.0
2021-06-25,2021-26,11811123.0
2021-07-02,2021-27,11767533.0
2021-07-09,2021-28,13489693.0
2021-07-16,2021-29,16134580.0
2021-07-23,2021-30,13985394.0
2021-07-30,2021-31,9215175.0
2021-08-06,2021-32,9246526.0
2021-08-13,2021-33,10104355.0
2021-08-20,2021-34,10160462.0
2021-08-27,2021-35,9807649.0
2021-09-03,2021-36,10300091.0
2021-09-10,2021-37,11868213.0
2021-09-17,2021-38,11332957.0
2021-09-24,2021-39,10880568.0
2021-10-01,2021-40,10379712.0
2021-10-08,2021-41,11116225.0
2021-10-15,2021-42,11426205.0
2021-10-22,2021-43,11104344.0
2021-10-29,2021-44,11596591.0
2021-11-05,2021-45,9919620.0
2021-11-12,2021-46,11357960.0
2021-11-19,2021-47,11072038.0
2021-11-26,2021-48,11566773.0
2021-12-03,2021-49,9612958.0
2021-12-10,2021-50,9716409.0
2021-12-17,2021-51,10294429.0
2021-12-24,2021-52,11244675.0
2021-12-31,2021-53,11403093.0
2022-01-07,2022-1,8644154.0
2022-01-14,2022-2,9005081.0
2022-01-21,2022-3,9913894.0
2022-01-28,2022-4,8779871.0
2022-02-04,2022-5,9525317.0
2022-02-11,2022-6,9885594.0
2022-02-18,2022-7,10068350.0
2022-02-25,2022-8,9113675.0
2022-03-04,2022-9,8978221.0
2022-03-11,2022-10,9665485.0
2022-03-18,2022-11,9478888.0
2022-03-25,2022-12,9526284.0
2022-04-01,2022-13,9932522.0
2022-04-08,2022-14,9199485.0
2022-04-15,2022-15,11969216.0
2022-04-22,2022-16,13210988.0
2022-04-29,2022-17,17645899.0
2022-05-06,2022-18,16795809.0
2022-05-13,2022-19,12285774.0
2022-05-20,2022-20,12053646.0
2022-05-27,2022-21,11045766.0
2022-06-03,2022-22,11359801.0
2022-06-10,2022-23,12532326.0
2022-06-17,2022-24,13309328.0
2022-06-24,2022-25,14012993.0
2022-07-01,2022-26,12801164.0
2022-07-08,2022-27,18642089.0
2022-07-15,2022-28,10957514.0
2022-07-22,2022-29,11012949.0
2022-07-29,2022-30,10998599.0
2022-08-05,2022-31,11395846.0
2022-08-12,2022-32,12266641.0
2022-08-19,2022-33,12187159.0
2022-08-26,2022-34,11854201.0
2022-09-02,2022-35,11913617.0
2022-09-09,2022-36,13779767.0
2022-09-16,2022-37,13668219.0
2022-09-23,2022-38,12735935.0
2022-09-30,2022-39,12459502.0
2022-10-07,2022-40,12115361.0
2022-10-14,2022-41,13452010.0
2022-10-21,2022-42,13978790.0
2022-10-28,2022-43,13502312.0
2022-11-04,2022-44,12116297.0
2022-11-11,2022-45,13880111.0
2022-11-18,2022-46,13691127.0
2022-11-25,2022-47,14084805.0
2022-12-02,2022-48,12551862.0
2022-12-09,2022-49,12442130.0
2022-12-16,2022-50,12693356.0
2022-12-23,2022-51,13730467.0
2022-12-30,2022-52,15383125.0
2023-01-06,2023-1,12823515.0
2023-01-13,2023-2,12543645.0
2023-01-20,2023-3,13221653.0
2023-01-27,2023-4,12905625.0
2023-02-03,2023-5,13383716.0
2023-02-10,2023-6,10415598.0
2023-02-17,2023-7,11143163.0
2023-02-24,2023-8,11221398.0
2023-03-03,2023-9,11457235.0
2023-03-10,2023-10,12585078.0
2023-03-17,2023-11,12643381.0
2023-03-24,2023-12,11962781.0
2023-03-31,2023-13,10319428.0
2023-04-07,2023-14,12865666.0
2023-04-14,2023-15,17002707.0
2023-04-21,2023-16,28043916.0
2023-04-28,2023-17,12924845.0
2023-05-05,2023-18,14269301.0
2023-05-12,2023-19,14985248.0
2023-05-19,2023-20,15757318.0
2023-05-26,2023-21,14275329.0
2023-06-02,2023-22,14083100.0
2023-06-09,2023-23,16721446.0
2023-06-16,2023-24,18852373.0
2023-06-23,2023-25,22636604.0
2023-06-30,2023-26,21904621.0
2023-07-07,2023-27,14314364.0
2023-07-14,2023-28,15245641.0
2023-07-21,2023-29,14965794.0
2023-07-28,2023-30,14059496.0
2023-08-04,2023-31,13986388.0
2023-08-11,2023-32,14816338.0
2023-08-18,2023-33,14504955.0
2023-08-25,2023-34,14338545.0
2023-09-01,2023-35,14162842.0
2023-09-08,2023-36,15250131.0
2023-09-15,2023-37,16084586.0
2023-09-22,2023-38,14698150.0
2023-09-29,2023-39,13352141.0
2023-10-06,2023-40,14437189.0
2023-10-13,2023-41,15176544.0
2023-10-20,2023-42,15556605.0
2023-10-27,2023-43,14509432.0
2023-11-03,2023-44,13218384.0
2023-11-10,2023-45,14411946.0
2023-11-17,2023-46,16346141.0
2023-11-24,2023-47,17327041.0
2023-12-01,2023-48,14948161.0
2023-12-08,2023-49,14033065.0
2023-12-15,2023-50,14746993.0
2023-12-22,2023-51,15048389.0
2023-12-29,2023-52,16028563.0
2024-01-05,2024-1,14643684.0
2024-01-12,2024-2,13153494.0
2024-01-19,2024-3,14581923.0
2024-01-26,2024-4,14357459.0
2024-02-02,2024-5,14552103.0
2024-02-09,2024-6,14023149.0
2024-02-16,2024-7,14763738.0
2024-02-23,2024-8,14106407.0
2024-03-01,2024-9,13640973.0
2024-03-08,2024-10,14217970.0
2024-03-15,2024-11,12557769.0
2024-03-22,2024-12,13516875.0
2024-03-29,2024-13,15348031.0
2024-04-05,2024-14,20848097.0
2024-04-12,2024-15,27459420.0
2024-04-19,2024-16,14274371.0
2024-04-26,2024-17,14682130.0
2024-05-03,2024-18,13779869.0
2024-05-10,2024-19,14968966.0
2024-05-17,2024-20,15742333.0
2024-05-24,2024-21,14643481.0
2024-05-31,2024-22,14653255.0
2024-06-07,2024-23,17763438.0
2024-06-14,2024-24,25591810.0
2024-06-21,2024-25,18396981.0
2024-06-28,2024-26,15141920.0
2024-07-05,2024-27,15045460.0
2024-07-12,2024-28,15553642.0
2024-07-19,2024-29,15626054.0
2024-07-26,2024-30,15041057.0
2024-08-02,2024-31,14517292.0
2024-08-09,2024-32,14697892.0
2024-08-16,2024-33,14738325.0
2024-08-23,2024-34,14567666.0
2024-08-30,2024-35,14491560.0
2024-09-06,2024-36,14951810.0
2024-09-13,2024-37,15997115.0
2024-09-20,2024-38,14825069.0
2024-09-27,2024-39,14264260.0
2024-10-04,2024-40,13887080.0
2024-10-11,2024-41,14170895.0
2024-10-18,2024-42,14818338.0
2024-10-25,2024-43,15973381.0
2024-11-01,2024-44,15458614.0
2024-11-08,2024-45,14787432.0
2024-11-15,2024-46,16136107.0
2024-11-22,2024-47,15724492.0
2024-11-29,2024-48,17808361.0
2024-12-06,2024-49,15609116.0
2024-12-13,2024-50,14992896.0
2024-12-20,2024-51,15849542.0
2024-12-27,2024-52,16054118.0
2025-01-03,2025-1,16803145.0
2025-01-10,2025-2,13004397.0
2025-01-17,2025-3,14033751.0
2025-01-24,2025-4,14292909.0
2025-01-31,2025-5,13981952.0
2025-02-07,2025-6,13075660.0
2025-02-14,2025-7,14481520.0
2025-02-21,2025-8,13583535.0
2025-02-28,2025-9,12262482.0
2025-03-07,2025-10,10297183.0
2025-03-14,2025-11,14086061.0
2025-03-21,2025-12,16223845.0
2025-03-28,2025-13,24456195.0
2025-04-04,2025-14,18237609.0
2025-04-11,2025-15,12414598.0
2025-04-18,2025-16,13730751.0
2025-04-25,2025-17,14724007.0
2025-05-02,2025-18,13714845.0
2025-05-09,2025-19,15915468.0
2025-05-16,2025-20,17523628.0
2025-05-23,2025-21,16919882.0
2025-05-30,2025-22,17223534.0
2025-06-06,2025-23,25529906.0
2025-06-13,2025-24,15106129.0
2025-06-20,2025-25,18448139.0
2025-06-27,2025-26,17017791.0
2025-07-04,2025-27,15769642.0
2025-07-11,2025-28,16931690.0
2025-07-18,2025-29,17036183.0
2025-07-25,2025-30,15508861.0
2025-08-01,2025-31,14680558.0
2025-08-08,2025-32,15482163.0
2025-08-15,2025-33,15449140.0
2025-08-22,2025-34,15489506.0
2025-08-29,2025-35,14969336.0
2025-09-05,2025-36,16510778.0
2025-09-12,2025-37,17454029.0
2025-09-19,2025-38,15338057.0
2025-09-26,2025-39,14975450.0
2025-10-03,2025-40,14953476.0
2025-10-10,2025-41,16123084.0
