Tarih,TP_KKISLADE_KA4,TP_KKISLADE_KA4
2018-10-12,2018-41,8840878.0
2018-10-19,2018-42,8757317.0
2018-10-26,2018-43,8647157.0
2018-11-02,2018-44,8936689.0
2018-11-09,2018-45,8505821.0
2018-11-16,2018-46,8550212.0
2018-11-23,2018-47,8118701.0
2018-11-30,2018-48,8091104.0
2018-12-07,2018-49,7802084.0
2018-12-14,2018-50,7696389.0
2018-12-21,2018-51,7705072.0
2018-12-28,2018-52,7894341.0
2019-01-04,2019-1,7026735.0
2019-01-11,2019-2,7033539.0
2019-01-18,2019-3,7361134.0
2019-01-25,2019-4,7517881.0
2019-02-01,2019-5,7604511.0
2019-02-08,2019-6,7469760.0
2019-02-15,2019-7,7530268.0
2019-02-22,2019-8,7651821.0
2019-03-01,2019-9,7190280.0
2019-03-08,2019-10,7367356.0
2019-03-15,2019-11,7755798.0
2019-03-22,2019-12,7700220.0
2019-03-29,2019-13,7605734.0
2019-04-05,2019-14,7494547.0
2019-04-12,2019-15,6998784.0
2019-04-19,2019-16,7842315.0
2019-04-26,2019-17,8115573.0
2019-05-03,2019-18,8372143.0
2019-05-10,2019-19,6611740.0
2019-05-17,2019-20,6328894.0
2019-05-24,2019-21,7803584.0
2019-05-31,2019-22,8542400.0
2019-06-07,2019-23,10340913.0
2019-06-14,2019-24,9250346.0
2019-06-21,2019-25,8929830.0
2019-06-28,2019-26,9299261.0
2019-07-05,2019-27,9063116.0
2019-07-12,2019-28,9349865.0
2019-07-19,2019-29,8938586.0
2019-07-26,2019-30,9258736.0
2019-08-02,2019-31,9080882.0
2019-08-09,2019-32,9465843.0
2019-08-16,2019-33,10387863.0
2019-08-23,2019-34,9082515.0
2019-08-30,2019-35,9200968.0
2019-09-06,2019-36,8713222.0
2019-09-13,2019-37,8653988.0
2019-09-20,2019-38,7360219.0
2019-09-27,2019-39,7964953.0
2019-10-04,2019-40,7644920.0
2019-10-11,2019-41,7093734.0
2019-10-18,2019-42,6524464.0
2019-10-25,2019-43,7782651.0
2019-11-01,2019-44,7839503.0
2019-11-08,2019-45,7316887.0
2019-11-15,2019-46,7689602.0
2019-11-22,2019-47,7972617.0
2019-11-29,2019-48,7498313.0
2019-12-06,2019-49,7200446.0
2019-12-13,2019-50,7228070.0
2019-12-20,2019-51,7622426.0
2019-12-27,2019-52,7466101.0
2020-01-03,2020-1,7341481.0
2020-01-10,2020-2,7108510.0
2020-01-17,2020-3,7436802.0
2020-01-24,2020-4,7543174.0
2020-01-31,2020-5,7515691.0
2020-02-07,2020-6,7145073.0
2020-02-14,2020-7,6980737.0
2020-02-21,2020-8,7311454.0
2020-02-28,2020-9,7514395.0
2020-03-06,2020-10,7476959.0
2020-03-13,2020-11,7990763.0
2020-03-20,2020-12,7468589.0
2020-03-27,2020-13,5127595.0
2020-04-03,2020-14,4691752.0
2020-04-10,2020-15,4257811.0
2020-04-17,2020-16,4487226.0
2020-04-24,2020-17,3617462.0
2020-05-01,2020-18,4038574.0
2020-05-08,2020-19,4525160.0
2020-05-15,2020-20,5251275.0
2020-05-22,2020-21,5420828.0
2020-05-29,2020-22,4348599.0
2020-06-05,2020-23,6825282.0
2020-06-12,2020-24,8109387.0
2020-06-19,2020-25,8034437.0
2020-06-26,2020-26,8283718.0
2020-07-03,2020-27,8360762.0
2020-07-10,2020-28,9054776.0
2020-07-17,2020-29,9433637.0
2020-07-24,2020-30,9488312.0
2020-07-31,2020-31,10517392.0
2020-08-07,2020-32,10018939.0
2020-08-14,2020-33,9711464.0
2020-08-21,2020-34,9594859.0
2020-08-28,2020-35,9467729.0
2020-09-04,2020-36,9249264.0
2020-09-11,2020-37,9118884.0
2020-09-18,2020-38,9138635.0
2020-09-25,2020-39,8495112.0
2020-10-02,2020-40,8584391.0
2020-10-09,2020-41,8735220.0
2020-10-16,2020-42,8703190.0
2020-10-23,2020-43,8232396.0
2020-10-30,2020-44,8627241.0
2020-11-06,2020-45,8231237.0
2020-11-13,2020-46,8227442.0
2020-11-20,2020-47,8237807.0
2020-11-27,2020-48,7769592.0
2020-12-04,2020-49,7192257.0
2020-12-11,2020-50,6515386.0
2020-12-18,2020-51,6839817.0
2020-12-25,2020-52,7058484.0
2021-01-01,2021-1,6992800.0
2021-01-08,2021-2,6867835.0
2021-01-15,2021-3,7275681.0
2021-01-22,2021-4,7329758.0
2021-01-29,2021-5,7625033.0
2021-02-05,2021-6,7845172.0
2021-02-12,2021-7,8234819.0
2021-02-19,2021-8,7414797.0
2021-02-26,2021-9,8245753.0
2021-03-05,2021-10,8260031.0
2021-03-12,2021-11,8931978.0
2021-03-19,2021-12,9056530.0
2021-03-26,2021-13,8759420.0
2021-04-02,2021-14,9073328.0
2021-04-09,2021-15,8808638.0
2021-04-16,2021-16,8321739.0
2021-04-23,2021-17,7824151.0
2021-04-30,2021-18,8818756.0
2021-05-07,2021-19,6880608.0
2021-05-14,2021-20,7125938.0
2021-05-21,2021-21,10428935.0
2021-05-28,2021-22,10602122.0
2021-06-04,2021-23,10367609.0
2021-06-11,2021-24,11403839.0
2021-06-18,2021-25,11443596.0
2021-06-25,2021-26,11747925.0
2021-07-02,2021-27,12527481.0
2021-07-09,2021-28,12727973.0
2021-07-16,2021-29,13824366.0
2021-07-23,2021-30,14126838.0
2021-07-30,2021-31,13192743.0
2021-08-06,2021-32,12739206.0
2021-08-13,2021-33,12489487.0
2021-08-20,2021-34,12788947.0
2021-08-27,2021-35,12782680.0
2021-09-03,2021-36,12778776.0
2021-09-10,2021-37,12037678.0
2021-09-17,2021-38,11822151.0
2021-09-24,2021-39,11679878.0
2021-10-01,2021-40,11549448.0
2021-10-08,2021-41,11109454.0
2021-10-15,2021-42,11664932.0
2021-10-22,2021-43,10743089.0
2021-10-29,2021-44,11309014.0
2021-11-05,2021-45,10615678.0
2021-11-12,2021-46,10949882.0
2021-11-19,2021-47,12350074.0
2021-11-26,2021-48,11913177.0
2021-12-03,2021-49,9518917.0
2021-12-10,2021-50,10874257.0
2021-12-17,2021-51,11731675.0
2021-12-24,2021-52,10173811.0
2021-12-31,2021-53,11364307.0
2022-01-07,2022-1,10807072.0
2022-01-14,2022-2,10487766.0
2022-01-21,2022-3,11182490.0
2022-01-28,2022-4,9127551.0
2022-02-04,2022-5,10804183.0
2022-02-11,2022-6,11360548.0
2022-02-18,2022-7,11190283.0
2022-02-25,2022-8,12855900.0
2022-03-04,2022-9,11351596.0
2022-03-11,2022-10,11759982.0
2022-03-18,2022-11,10150085.0
2022-03-25,2022-12,11540966.0
2022-04-01,2022-13,11939135.0
2022-04-08,2022-14,10743633.0
2022-04-15,2022-15,11957548.0
2022-04-22,2022-16,11532361.0
2022-04-29,2022-17,12927762.0
2022-05-06,2022-18,14262401.0
2022-05-13,2022-19,13599141.0
2022-05-20,2022-20,13847170.0
2022-05-27,2022-21,14141663.0
2022-06-03,2022-22,13880738.0
2022-06-10,2022-23,15078162.0
2022-06-17,2022-24,13340090.0
2022-06-24,2022-25,14185713.0
2022-07-01,2022-26,14465064.0
2022-07-08,2022-27,16829642.0
2022-07-15,2022-28,14866250.0
2022-07-22,2022-29,14928733.0
2022-07-29,2022-30,14971440.0
2022-08-05,2022-31,14719506.0
2022-08-12,2022-32,15458387.0
2022-08-19,2022-33,15114542.0
2022-08-26,2022-34,15277564.0
2022-09-02,2022-35,15073017.0
2022-09-09,2022-36,15383573.0
2022-09-16,2022-37,14060479.0
2022-09-23,2022-38,14205797.0
2022-09-30,2022-39,13577779.0
2022-10-07,2022-40,14469056.0
2022-10-14,2022-41,13754107.0
2022-10-21,2022-42,13525119.0
2022-10-28,2022-43,14139910.0
2022-11-04,2022-44,13996968.0
2022-11-11,2022-45,13605969.0
2022-11-18,2022-46,14325589.0
2022-11-25,2022-47,13469795.0
2022-12-02,2022-48,13214775.0
2022-12-09,2022-49,12876365.0
2022-12-16,2022-50,13100799.0
2022-12-23,2022-51,12360446.0
2022-12-30,2022-52,12900008.0
2023-01-06,2023-1,12284564.0
2023-01-13,2023-2,12366438.0
2023-01-20,2023-3,13002801.0
2023-01-27,2023-4,13581393.0
2023-02-03,2023-5,13083160.0
2023-02-10,2023-6,13753839.0
2023-02-17,2023-7,12612713.0
2023-02-24,2023-8,12944813.0
2023-03-03,2023-9,13608274.0
2023-03-10,2023-10,13575580.0
2023-03-17,2023-11,14007361.0
2023-03-24,2023-12,13935727.0
2023-03-31,2023-13,12716479.0
2023-04-07,2023-14,13681436.0
2023-04-14,2023-15,13952410.0
2023-04-21,2023-16,16549471.0
2023-04-28,2023-17,16216984.0
2023-05-05,2023-18,15735492.0
2023-05-12,2023-19,15772903.0
2023-05-19,2023-20,15516208.0
2023-05-26,2023-21,15505492.0
2023-06-02,2023-22,15692504.0
2023-06-09,2023-23,17724367.0
2023-06-16,2023-24,16151340.0
2023-06-23,2023-25,18439475.0
2023-06-30,2023-26,21077331.0
2023-07-07,2023-27,20601765.0
2023-07-14,2023-28,19277552.0
2023-07-21,2023-29,20508747.0
2023-07-28,2023-30,20442503.0
2023-08-04,2023-31,19739333.0
2023-08-11,2023-32,21117915.0
2023-08-18,2023-33,19597287.0
2023-08-25,2023-34,20388678.0
2023-09-01,2023-35,19746122.0
2023-09-08,2023-36,19723963.0
2023-09-15,2023-37,19868446.0
2023-09-22,2023-38,18134282.0
2023-09-29,2023-39,18502963.0
2023-10-06,2023-40,17851614.0
2023-10-13,2023-41,18056595.0
2023-10-20,2023-42,17877524.0
2023-10-27,2023-43,16704980.0
2023-11-03,2023-44,16871200.0
2023-11-10,2023-45,16903080.0
2023-11-17,2023-46,17401401.0
2023-11-24,2023-47,15908715.0
2023-12-01,2023-48,15665242.0
2023-12-08,2023-49,15907359.0
2023-12-15,2023-50,15723623.0
2023-12-22,2023-51,16057799.0
2023-12-29,2023-52,15829790.0
2024-01-05,2024-1,16274017.0
2024-01-12,2024-2,14310253.0
2024-01-19,2024-3,15332390.0
2024-01-26,2024-4,15685520.0
2024-02-02,2024-5,16378547.0
2024-02-09,2024-6,16020743.0
2024-02-16,2024-7,17339880.0
2024-02-23,2024-8,15827613.0
2024-03-01,2024-9,16927924.0
2024-03-08,2024-10,17428719.0
2024-03-15,2024-11,16308170.0
2024-03-22,2024-12,15975603.0
2024-03-29,2024-13,16313392.0
2024-04-05,2024-14,18687043.0
2024-04-12,2024-15,21479846.0
2024-04-19,2024-16,20785416.0
2024-04-26,2024-17,19267993.0
2024-05-03,2024-18,18820537.0
2024-05-10,2024-19,18979403.0
2024-05-17,2024-20,19183029.0
2024-05-24,2024-21,19763678.0
2024-05-31,2024-22,19516345.0
2024-06-07,2024-23,21107440.0
2024-06-14,2024-24,23489097.0
2024-06-21,2024-25,25289472.0
2024-06-28,2024-26,22411694.0
2024-07-05,2024-27,22062542.0
2024-07-12,2024-28,22104982.0
2024-07-19,2024-29,23339293.0
2024-07-26,2024-30,23012823.0
2024-08-02,2024-31,22205519.0
2024-08-09,2024-32,22328012.0
2024-08-16,2024-33,22999616.0
2024-08-23,2024-34,23013989.0
2024-08-30,2024-35,22758773.0
2024-09-06,2024-36,22102894.0
2024-09-13,2024-37,21259599.0
2024-09-20,2024-38,20872601.0
2024-09-27,2024-39,19988409.0
2024-10-04,2024-40,19560013.0
2024-10-11,2024-41,20266937.0
2024-10-18,2024-42,19378897.0
2024-10-25,2024-43,19154183.0
2024-11-01,2024-44,18924954.0
2024-11-08,2024-45,18289391.0
2024-11-15,2024-46,19014466.0
2024-11-22,2024-47,18402805.0
2024-11-29,2024-48,17456078.0
2024-12-06,2024-49,17416015.0
2024-12-13,2024-50,17625898.0
2024-12-20,2024-51,17712922.0
2024-12-27,2024-52,17224761.0
2025-01-03,2025-1,17529757.0
2025-01-10,2025-2,17427792.0
2025-01-17,2025-3,18088609.0
2025-01-24,2025-4,17881792.0
2025-01-31,2025-5,18234804.0
2025-02-07,2025-6,18011457.0
2025-02-14,2025-7,17098966.0
2025-02-21,2025-8,17747828.0
2025-02-28,2025-9,17174911.0
2025-03-07,2025-10,16275030.0
2025-03-14,2025-11,17799193.0
2025-03-21,2025-12,17352010.0
2025-03-28,2025-13,18530020.0
2025-04-04,2025-14,20758010.0
2025-04-11,2025-15,18717454.0
2025-04-18,2025-16,18856531.0
2025-04-25,2025-17,19689146.0
2025-05-02,2025-18,18490949.0
2025-05-09,2025-19,19818738.0
2025-05-16,2025-20,20172800.0
2025-05-23,2025-21,20817072.0
2025-05-30,2025-22,20638213.0
2025-06-06,2025-23,23582350.0
2025-06-13,2025-24,23367957.0
2025-06-20,2025-25,22854029.0
2025-06-27,2025-26,22759033.0
2025-07-04,2025-27,24677356.0
2025-07-11,2025-28,26043346.0
2025-07-18,2025-29,26774437.0
2025-07-25,2025-30,26249799.0
2025-08-01,2025-31,26023429.0
2025-08-08,2025-32,25808201.0
2025-08-15,2025-33,26246162.0
2025-08-22,2025-34,26293578.0
2025-08-29,2025-35,26029845.0
2025-09-05,2025-36,26722987.0
2025-09-12,2025-37,25028632.0
2025-09-19,2025-38,24850721.0
2025-09-26,2025-39,24071687.0
2025-10-03,2025-40,23125574.0
2025-10-10,2025-41,22519692.0
