Tarih,TP_KKISLADE_KA16,TP_KKISLADE_KA16
2018-10-12,2018-41,36632698.0
2018-10-19,2018-42,37836034.0
2018-10-26,2018-43,36308809.0
2018-11-02,2018-44,35649344.0
2018-11-09,2018-45,36399786.0
2018-11-16,2018-46,37503343.0
2018-11-23,2018-47,36787442.0
2018-11-30,2018-48,35930726.0
2018-12-07,2018-49,36029578.0
2018-12-14,2018-50,37824961.0
2018-12-21,2018-51,38530911.0
2018-12-28,2018-52,38577026.0
2019-01-04,2019-1,36196370.0
2019-01-11,2019-2,35821314.0
2019-01-18,2019-3,36817498.0
2019-01-25,2019-4,35593719.0
2019-02-01,2019-5,35150426.0
2019-02-08,2019-6,35757278.0
2019-02-15,2019-7,37857951.0
2019-02-22,2019-8,38307427.0
2019-03-01,2019-9,37669205.0
2019-03-08,2019-10,38129314.0
2019-03-15,2019-11,39734131.0
2019-03-22,2019-12,39855093.0
2019-03-29,2019-13,38627132.0
2019-04-05,2019-14,37825256.0
2019-04-12,2019-15,36921141.0
2019-04-19,2019-16,39388698.0
2019-04-26,2019-17,38653866.0
2019-05-03,2019-18,39046448.0
2019-05-10,2019-19,37944433.0
2019-05-17,2019-20,29944082.0
2019-05-24,2019-21,40025854.0
2019-05-31,2019-22,39791336.0
2019-06-07,2019-23,36060218.0
2019-06-14,2019-24,38913064.0
2019-06-21,2019-25,40071234.0
2019-06-28,2019-26,39746561.0
2019-07-05,2019-27,37937113.0
2019-07-12,2019-28,39739751.0
2019-07-19,2019-29,37538245.0
2019-07-26,2019-30,38828420.0
2019-08-02,2019-31,36977800.0
2019-08-09,2019-32,37924817.0
2019-08-16,2019-33,33004726.0
2019-08-23,2019-34,34732542.0
2019-08-30,2019-35,36343657.0
2019-09-06,2019-36,35971579.0
2019-09-13,2019-37,40038894.0
2019-09-20,2019-38,36099799.0
2019-09-27,2019-39,38184371.0
2019-10-04,2019-40,36991690.0
2019-10-11,2019-41,34388856.0
2019-10-18,2019-42,29520613.0
2019-10-25,2019-43,38804467.0
2019-11-01,2019-44,37732636.0
2019-11-08,2019-45,36799866.0
2019-11-15,2019-46,39492650.0
2019-11-22,2019-47,38429667.0
2019-11-29,2019-48,38908500.0
2019-12-06,2019-49,36712219.0
2019-12-13,2019-50,38099419.0
2019-12-20,2019-51,40644563.0
2019-12-27,2019-52,40278584.0
2020-01-03,2020-1,41542452.0
2020-01-10,2020-2,38258109.0
2020-01-17,2020-3,39193359.0
2020-01-24,2020-4,38060069.0
2020-01-31,2020-5,37010755.0
2020-02-07,2020-6,38316835.0
2020-02-14,2020-7,40474954.0
2020-02-21,2020-8,41580082.0
2020-02-28,2020-9,42253017.0
2020-03-06,2020-10,42815791.0
2020-03-13,2020-11,49530325.0
2020-03-20,2020-12,52174421.0
2020-03-27,2020-13,40151909.0
2020-04-03,2020-14,39182906.0
2020-04-10,2020-15,39856467.0
2020-04-17,2020-16,43538910.0
2020-04-24,2020-17,38187033.0
2020-05-01,2020-18,37441362.0
2020-05-08,2020-19,40673244.0
2020-05-15,2020-20,42460034.0
2020-05-22,2020-21,43765584.0
2020-05-29,2020-22,31531576.0
2020-06-05,2020-23,39703715.0
2020-06-12,2020-24,44766891.0
2020-06-19,2020-25,46248029.0
2020-06-26,2020-26,45086546.0
2020-07-03,2020-27,42762882.0
2020-07-10,2020-28,44696780.0
2020-07-17,2020-29,46051741.0
2020-07-24,2020-30,45623503.0
2020-07-31,2020-31,46509481.0
2020-08-07,2020-32,39095401.0
2020-08-14,2020-33,44246000.0
2020-08-21,2020-34,45719381.0
2020-08-28,2020-35,45800794.0
2020-09-04,2020-36,45985986.0
2020-09-11,2020-37,47244600.0
2020-09-18,2020-38,47481660.0
2020-09-25,2020-39,47111078.0
2020-10-02,2020-40,46370823.0
2020-10-09,2020-41,47420849.0
2020-10-16,2020-42,47728643.0
2020-10-23,2020-43,45130198.0
2020-10-30,2020-44,46588288.0
2020-11-06,2020-45,45209261.0
2020-11-13,2020-46,47973500.0
2020-11-20,2020-47,47150206.0
2020-11-27,2020-48,46416241.0
2020-12-04,2020-49,47957395.0
2020-12-11,2020-50,44287466.0
2020-12-18,2020-51,47604202.0
2020-12-25,2020-52,48322782.0
2021-01-01,2021-1,51258617.0
2021-01-08,2021-2,45208047.0
2021-01-15,2021-3,49221674.0
2021-01-22,2021-4,48951733.0
2021-01-29,2021-5,48339181.0
2021-02-05,2021-6,49500799.0
2021-02-12,2021-7,51341474.0
2021-02-19,2021-8,50299392.0
2021-02-26,2021-9,50830888.0
2021-03-05,2021-10,50088368.0
2021-03-12,2021-11,52317917.0
2021-03-19,2021-12,53161027.0
2021-03-26,2021-13,52765619.0
2021-04-02,2021-14,53127024.0
2021-04-09,2021-15,52607315.0
2021-04-16,2021-16,53913750.0
2021-04-23,2021-17,51334807.0
2021-04-30,2021-18,54755419.0
2021-05-07,2021-19,49403765.0
2021-05-14,2021-20,50527814.0
2021-05-21,2021-21,53067537.0
2021-05-28,2021-22,55778486.0
2021-06-04,2021-23,55126421.0
2021-06-11,2021-24,57328087.0
2021-06-18,2021-25,57079130.0
2021-06-25,2021-26,57121341.0
2021-07-02,2021-27,57844845.0
2021-07-09,2021-28,57600867.0
2021-07-16,2021-29,60623590.0
2021-07-23,2021-30,54524164.0
2021-07-30,2021-31,55394095.0
2021-08-06,2021-32,57483313.0
2021-08-13,2021-33,58452228.0
2021-08-20,2021-34,60273336.0
2021-08-27,2021-35,58897103.0
2021-09-03,2021-36,59037392.0
2021-09-10,2021-37,60830763.0
2021-09-17,2021-38,60349598.0
2021-09-24,2021-39,60701554.0
2021-10-01,2021-40,59042894.0
2021-10-08,2021-41,59399726.0
2021-10-15,2021-42,61072420.0
2021-10-22,2021-43,59748810.0
2021-10-29,2021-44,59612091.0
2021-11-05,2021-45,58847897.0
2021-11-12,2021-46,62488443.0
2021-11-19,2021-47,61971265.0
2021-11-26,2021-48,63466985.0
2021-12-03,2021-49,61109708.0
2021-12-10,2021-50,63819444.0
2021-12-17,2021-51,65859788.0
2021-12-24,2021-52,64828914.0
2021-12-31,2021-53,68334679.0
2022-01-07,2022-1,63190439.0
2022-01-14,2022-2,64360370.0
2022-01-21,2022-3,66199876.0
2022-01-28,2022-4,62507134.0
2022-02-04,2022-5,63043131.0
2022-02-11,2022-6,66292641.0
2022-02-18,2022-7,67486340.0
2022-02-25,2022-8,67513330.0
2022-03-04,2022-9,67986044.0
2022-03-11,2022-10,74952233.0
2022-03-18,2022-11,71691059.0
2022-03-25,2022-12,72342780.0
2022-04-01,2022-13,74605836.0
2022-04-08,2022-14,72107565.0
2022-04-15,2022-15,72465378.0
2022-04-22,2022-16,74833746.0
2022-04-29,2022-17,76295103.0
2022-05-06,2022-18,67749295.0
2022-05-13,2022-19,75148574.0
2022-05-20,2022-20,82115225.0
2022-05-27,2022-21,81264422.0
2022-06-03,2022-22,82308299.0
2022-06-10,2022-23,83143555.0
2022-06-17,2022-24,82962655.0
2022-06-24,2022-25,84407018.0
2022-07-01,2022-26,82215988.0
2022-07-08,2022-27,86934227.0
2022-07-15,2022-28,66817811.0
2022-07-22,2022-29,79991073.0
2022-07-29,2022-30,82001720.0
2022-08-05,2022-31,82721542.0
2022-08-12,2022-32,85048925.0
2022-08-19,2022-33,85527425.0
2022-08-26,2022-34,85487953.0
2022-09-02,2022-35,85694005.0
2022-09-09,2022-36,85790102.0
2022-09-16,2022-37,88477805.0
2022-09-23,2022-38,87516905.0
2022-09-30,2022-39,86480548.0
2022-10-07,2022-40,87397093.0
2022-10-14,2022-41,87315246.0
2022-10-21,2022-42,88228864.0
2022-10-28,2022-43,88932570.0
2022-11-04,2022-44,86411682.0
2022-11-11,2022-45,88978809.0
2022-11-18,2022-46,86564198.0
2022-11-25,2022-47,87652695.0
2022-12-02,2022-48,84725951.0
2022-12-09,2022-49,85063420.0
2022-12-16,2022-50,87058544.0
2022-12-23,2022-51,88147298.0
2022-12-30,2022-52,90708678.0
2023-01-06,2023-1,87519972.0
2023-01-13,2023-2,87654509.0
2023-01-20,2023-3,89335403.0
2023-01-27,2023-4,87259534.0
2023-02-03,2023-5,85152340.0
2023-02-10,2023-6,83908716.0
2023-02-17,2023-7,83344386.0
2023-02-24,2023-8,86153767.0
2023-03-03,2023-9,88053080.0
2023-03-10,2023-10,89710777.0
2023-03-17,2023-11,91257503.0
2023-03-24,2023-12,93090236.0
2023-03-31,2023-13,86275307.0
2023-04-07,2023-14,89216949.0
2023-04-14,2023-15,91709330.0
2023-04-21,2023-16,95212177.0
2023-04-28,2023-17,85448013.0
2023-05-05,2023-18,94616789.0
2023-05-12,2023-19,98684354.0
2023-05-19,2023-20,100413148.0
2023-05-26,2023-21,99024342.0
2023-06-02,2023-22,99015813.0
2023-06-09,2023-23,102919529.0
2023-06-16,2023-24,104437003.0
2023-06-23,2023-25,105472979.0
2023-06-30,2023-26,97262098.0
2023-07-07,2023-27,101000493.0
2023-07-14,2023-28,106402659.0
2023-07-21,2023-29,108621951.0
2023-07-28,2023-30,108655613.0
2023-08-04,2023-31,106282655.0
2023-08-11,2023-32,108809919.0
2023-08-18,2023-33,106156031.0
2023-08-25,2023-34,111192099.0
2023-09-01,2023-35,109686434.0
2023-09-08,2023-36,109283887.0
2023-09-15,2023-37,112700550.0
2023-09-22,2023-38,110910221.0
2023-09-29,2023-39,109939954.0
2023-10-06,2023-40,107268847.0
2023-10-13,2023-41,108920437.0
2023-10-20,2023-42,109275622.0
2023-10-27,2023-43,108561384.0
2023-11-03,2023-44,107572584.0
2023-11-10,2023-45,107962106.0
2023-11-17,2023-46,105254681.0
2023-11-24,2023-47,104130187.0
2023-12-01,2023-48,101338328.0
2023-12-08,2023-49,102904561.0
2023-12-15,2023-50,105036835.0
2023-12-22,2023-51,106791398.0
2023-12-29,2023-52,109327629.0
2024-01-05,2024-1,105405633.0
2024-01-12,2024-2,103746342.0
2024-01-19,2024-3,105666319.0
2024-01-26,2024-4,102383997.0
2024-02-02,2024-5,100511530.0
2024-02-09,2024-6,105386687.0
2024-02-16,2024-7,108266874.0
2024-02-23,2024-8,110120372.0
2024-03-01,2024-9,111450286.0
2024-03-08,2024-10,111941928.0
2024-03-15,2024-11,110817854.0
2024-03-22,2024-12,107969900.0
2024-03-29,2024-13,107977230.0
2024-04-05,2024-14,113335716.0
2024-04-12,2024-15,106130669.0
2024-04-19,2024-16,113742424.0
2024-04-26,2024-17,118025604.0
2024-05-03,2024-18,117220853.0
2024-05-10,2024-19,119723966.0
2024-05-17,2024-20,120354892.0
2024-05-24,2024-21,121985211.0
2024-05-31,2024-22,120666084.0
2024-06-07,2024-23,128228277.0
2024-06-14,2024-24,131108879.0
2024-06-21,2024-25,109017258.0
2024-06-28,2024-26,121243566.0
2024-07-05,2024-27,122352498.0
2024-07-12,2024-28,125044673.0
2024-07-19,2024-29,127282519.0
2024-07-26,2024-30,125330489.0
2024-08-02,2024-31,121601808.0
2024-08-09,2024-32,120601381.0
2024-08-16,2024-33,123540145.0
2024-08-23,2024-34,123499569.0
2024-08-30,2024-35,122468090.0
2024-09-06,2024-36,120571403.0
2024-09-13,2024-37,126749896.0
2024-09-20,2024-38,125827276.0
2024-09-27,2024-39,123080389.0
2024-10-04,2024-40,122260834.0
2024-10-11,2024-41,123943475.0
2024-10-18,2024-42,125550901.0
2024-10-25,2024-43,121745793.0
2024-11-01,2024-44,120323495.0
2024-11-08,2024-45,122729584.0
2024-11-15,2024-46,121156236.0
2024-11-22,2024-47,118771808.0
2024-11-29,2024-48,117155856.0
2024-12-06,2024-49,116369725.0
2024-12-13,2024-50,118558432.0
2024-12-20,2024-51,120457040.0
2024-12-27,2024-52,119782725.0
2025-01-03,2025-1,119146218.0
2025-01-10,2025-2,117539513.0
2025-01-17,2025-3,118410294.0
2025-01-24,2025-4,115133393.0
2025-01-31,2025-5,114441816.0
2025-02-07,2025-6,116030166.0
2025-02-14,2025-7,118862133.0
2025-02-21,2025-8,121891495.0
2025-02-28,2025-9,121360351.0
2025-03-07,2025-10,118637412.0
2025-03-14,2025-11,121746302.0
2025-03-21,2025-12,122231235.0
2025-03-28,2025-13,124291263.0
2025-04-04,2025-14,104692793.0
2025-04-11,2025-15,120084376.0
2025-04-18,2025-16,127335460.0
2025-04-25,2025-17,128959323.0
2025-05-02,2025-18,126252356.0
2025-05-09,2025-19,133267491.0
2025-05-16,2025-20,135187893.0
2025-05-23,2025-21,137889404.0
2025-05-30,2025-22,136959009.0
2025-06-06,2025-23,137022822.0
2025-06-13,2025-24,122461831.0
2025-06-20,2025-25,137205529.0
2025-06-27,2025-26,139040558.0
2025-07-04,2025-27,131281042.0
2025-07-11,2025-28,142793661.0
2025-07-18,2025-29,141185556.0
2025-07-25,2025-30,136404682.0
2025-08-01,2025-31,133031263.0
2025-08-08,2025-32,135316151.0
2025-08-15,2025-33,138750652.0
2025-08-22,2025-34,136434380.0
2025-08-29,2025-35,135397507.0
2025-09-05,2025-36,142587824.0
2025-09-12,2025-37,146741071.0
2025-09-19,2025-38,145971235.0
2025-09-26,2025-39,144969242.0
2025-10-03,2025-40,140269603.0
2025-10-10,2025-41,139497714.0
