Tarih,TP_KKISLADE_KA51,TP_KKISLADE_KA51
2018-10-12,2018-41,1790626.0
2018-10-19,2018-42,1826371.0
2018-10-26,2018-43,1804824.0
2018-11-02,2018-44,1687460.0
2018-11-09,2018-45,1699437.0
2018-11-16,2018-46,1745290.0
2018-11-23,2018-47,1929726.0
2018-11-30,2018-48,1756394.0
2018-12-07,2018-49,1794899.0
2018-12-14,2018-50,1694185.0
2018-12-21,2018-51,2064714.0
2018-12-28,2018-52,1920773.0
2019-01-04,2019-1,1496518.0
2019-01-11,2019-2,1736260.0
2019-01-18,2019-3,1811320.0
2019-01-25,2019-4,1925425.0
2019-02-01,2019-5,2060840.0
2019-02-08,2019-6,1579642.0
2019-02-15,2019-7,1565136.0
2019-02-22,2019-8,1551148.0
2019-03-01,2019-9,2032321.0
2019-03-08,2019-10,1532515.0
2019-03-15,2019-11,1695730.0
2019-03-22,2019-12,1752872.0
2019-03-29,2019-13,1662219.0
2019-04-05,2019-14,1536264.0
2019-04-12,2019-15,1384366.0
2019-04-19,2019-16,1732301.0
2019-04-26,2019-17,1610669.0
2019-05-03,2019-18,1643190.0
2019-05-10,2019-19,1443976.0
2019-05-17,2019-20,1333490.0
2019-05-24,2019-21,1577970.0
2019-05-31,2019-22,1636775.0
2019-06-07,2019-23,943725.0
2019-06-14,2019-24,1702064.0
2019-06-21,2019-25,1798408.0
2019-06-28,2019-26,1640618.0
2019-07-05,2019-27,1546495.0
2019-07-12,2019-28,1601919.0
2019-07-19,2019-29,1726142.0
2019-07-26,2019-30,1774149.0
2019-08-02,2019-31,1873859.0
2019-08-09,2019-32,1569989.0
2019-08-16,2019-33,1231609.0
2019-08-23,2019-34,1520149.0
2019-08-30,2019-35,1346758.0
2019-09-06,2019-36,1523867.0
2019-09-13,2019-37,1390463.0
2019-09-20,2019-38,1468358.0
2019-09-27,2019-39,1487674.0
2019-10-04,2019-40,109664978.0
2019-10-11,2019-41,1500555.0
2019-10-18,2019-42,1295650.0
2019-10-25,2019-43,1490325.0
2019-11-01,2019-44,1402459.0
2019-11-08,2019-45,1458817.0
2019-11-15,2019-46,1402692.0
2019-11-22,2019-47,1627030.0
2019-11-29,2019-48,1489474.0
2019-12-06,2019-49,1511169.0
2019-12-13,2019-50,1569393.0
2019-12-20,2019-51,1731687.0
2019-12-27,2019-52,1582713.0
2020-01-03,2020-1,1504564.0
2020-01-10,2020-2,1610117.0
2020-01-17,2020-3,1729091.0
2020-01-24,2020-4,1605771.0
2020-01-31,2020-5,1901747.0
2020-02-07,2020-6,1610617.0
2020-02-14,2020-7,1203810.0
2020-02-21,2020-8,1931816.0
2020-02-28,2020-9,1343245.0
2020-03-06,2020-10,1560853.0
2020-03-13,2020-11,1309597.0
2020-03-20,2020-12,1698093.0
2020-03-27,2020-13,1168984.0
2020-04-03,2020-14,1169436.0
2020-04-10,2020-15,1171942.0
2020-04-17,2020-16,1509281.0
2020-04-24,2020-17,1123624.0
2020-05-01,2020-18,1324308.0
2020-05-08,2020-19,1161647.0
2020-05-15,2020-20,1477873.0
2020-05-22,2020-21,1405703.0
2020-05-29,2020-22,1186790.0
2020-06-05,2020-23,1197960.0
2020-06-12,2020-24,1386309.0
2020-06-19,2020-25,1505858.0
2020-06-26,2020-26,1253867.0
2020-07-03,2020-27,1479950.0
2020-07-10,2020-28,1387397.0
2020-07-17,2020-29,1677366.0
2020-07-24,2020-30,1635705.0
2020-07-31,2020-31,1490689.0
2020-08-07,2020-32,1497714.0
2020-08-14,2020-33,1141806.0
2020-08-21,2020-34,1628843.0
2020-08-28,2020-35,1342559.0
2020-09-04,2020-36,1297079.0
2020-09-11,2020-37,1418838.0
2020-09-18,2020-38,2106320.0
2020-09-25,2020-39,1987870.0
2020-10-02,2020-40,1900950.0
2020-10-09,2020-41,1943674.0
2020-10-16,2020-42,2107026.0
2020-10-23,2020-43,2126274.0
2020-10-30,2020-44,1743356.0
2020-11-06,2020-45,1909004.0
2020-11-13,2020-46,1699827.0
2020-11-20,2020-47,2308079.0
2020-11-27,2020-48,1875075.0
2020-12-04,2020-49,1873663.0
2020-12-11,2020-50,2015679.0
2020-12-18,2020-51,2242737.0
2020-12-25,2020-52,1970051.0
2021-01-01,2021-1,1677785.0
2021-01-08,2021-2,2150884.0
2021-01-15,2021-3,1973855.0
2021-01-22,2021-4,2138799.0
2021-01-29,2021-5,2217115.0
2021-02-05,2021-6,2113975.0
2021-02-12,2021-7,2031434.0
2021-02-19,2021-8,2120404.0
2021-02-26,2021-9,2087568.0
2021-03-05,2021-10,2031124.0
2021-03-12,2021-11,2167830.0
2021-03-19,2021-12,2124912.0
2021-03-26,2021-13,1939659.0
2021-04-02,2021-14,1804417.0
2021-04-09,2021-15,1962098.0
2021-04-16,2021-16,2097283.0
2021-04-23,2021-17,1776907.0
2021-04-30,2021-18,1952438.0
2021-05-07,2021-19,1819454.0
2021-05-14,2021-20,1341085.0
2021-05-21,2021-21,2698288.0
2021-05-28,2021-22,1813533.0
2021-06-04,2021-23,1977740.0
2021-06-11,2021-24,2203848.0
2021-06-18,2021-25,2386370.0
2021-06-25,2021-26,2049028.0
2021-07-02,2021-27,2073204.0
2021-07-09,2021-28,2106571.0
2021-07-16,2021-29,2495519.0
2021-07-23,2021-30,1113181.0
2021-07-30,2021-31,2991584.0
2021-08-06,2021-32,2043387.0
2021-08-13,2021-33,2016061.0
2021-08-20,2021-34,2234084.0
2021-08-27,2021-35,2062380.0
2021-09-03,2021-36,1890625.0
2021-09-10,2021-37,2030096.0
2021-09-17,2021-38,2263445.0
2021-09-24,2021-39,1977182.0
2021-10-01,2021-40,2110190.0
2021-10-08,2021-41,2034624.0
2021-10-15,2021-42,2314700.0
2021-10-22,2021-43,2157154.0
2021-10-29,2021-44,1812137.0
2021-11-05,2021-45,2255701.0
2021-11-12,2021-46,2195714.0
2021-11-19,2021-47,2387034.0
2021-11-26,2021-48,2194535.0
2021-12-03,2021-49,2214887.0
2021-12-10,2021-50,2199662.0
2021-12-17,2021-51,2544396.0
2021-12-24,2021-52,2153261.0
2021-12-31,2021-53,2169753.0
2022-01-07,2022-1,2140080.0
2022-01-14,2022-2,1842291.0
2022-01-21,2022-3,2721798.0
2022-01-28,2022-4,2052589.0
2022-02-04,2022-5,2369510.0
2022-02-11,2022-6,1944641.0
2022-02-18,2022-7,2438744.0
2022-02-25,2022-8,2092392.0
2022-03-04,2022-9,2279839.0
2022-03-11,2022-10,2117397.0
2022-03-18,2022-11,2461982.0
2022-03-25,2022-12,2035984.0
2022-04-01,2022-13,1987418.0
2022-04-08,2022-14,1983271.0
2022-04-15,2022-15,2075318.0
2022-04-22,2022-16,2176962.0
2022-04-29,2022-17,2003610.0
2022-05-06,2022-18,1728615.0
2022-05-13,2022-19,2094381.0
2022-05-20,2022-20,2393424.0
2022-05-27,2022-21,2216850.0
2022-06-03,2022-22,2111337.0
2022-06-10,2022-23,2194956.0
2022-06-17,2022-24,2463495.0
2022-06-24,2022-25,2063712.0
2022-07-01,2022-26,2228411.0
2022-07-08,2022-27,2101647.0
2022-07-15,2022-28,1688449.0
2022-07-22,2022-29,2578745.0
2022-07-29,2022-30,2718283.0
2022-08-05,2022-31,2327894.0
2022-08-12,2022-32,2280877.0
2022-08-19,2022-33,2364620.0
2022-08-26,2022-34,2190858.0
2022-09-02,2022-35,2060658.0
2022-09-09,2022-36,2106751.0
2022-09-16,2022-37,2496880.0
2022-09-23,2022-38,2223801.0
2022-09-30,2022-39,2247394.0
2022-10-07,2022-40,2174949.0
2022-10-14,2022-41,2143882.0
2022-10-21,2022-42,2793731.0
2022-10-28,2022-43,1940148.0
2022-11-04,2022-44,2252014.0
2022-11-11,2022-45,2221776.0
2022-11-18,2022-46,2545860.0
2022-11-25,2022-47,2270914.0
2022-12-02,2022-48,2337682.0
2022-12-09,2022-49,2239237.0
2022-12-16,2022-50,2640033.0
2022-12-23,2022-51,2374153.0
2022-12-30,2022-52,2407802.0
2023-01-06,2023-1,2384772.0
2023-01-13,2023-2,2096337.0
2023-01-20,2023-3,2825889.0
2023-01-27,2023-4,2381906.0
2023-02-03,2023-5,2568883.0
2023-02-10,2023-6,2066693.0
2023-02-17,2023-7,2541349.0
2023-02-24,2023-8,2150870.0
2023-03-03,2023-9,2555351.0
2023-03-10,2023-10,2347933.0
2023-03-17,2023-11,2737301.0
2023-03-24,2023-12,2217733.0
2023-03-31,2023-13,2171379.0
2023-04-07,2023-14,2468691.0
2023-04-14,2023-15,2145437.0
2023-04-21,2023-16,2498912.0
2023-04-28,2023-17,2511955.0
2023-05-05,2023-18,2147134.0
2023-05-12,2023-19,2439998.0
2023-05-19,2023-20,2325573.0
2023-05-26,2023-21,2402436.0
2023-06-02,2023-22,2224446.0
2023-06-09,2023-23,2331039.0
2023-06-16,2023-24,2741449.0
2023-06-23,2023-25,2578045.0
2023-06-30,2023-26,1623062.0
2023-07-07,2023-27,3036231.0
2023-07-14,2023-28,2098392.0
2023-07-21,2023-29,3127777.0
2023-07-28,2023-30,2313625.0
2023-08-04,2023-31,2580814.0
2023-08-11,2023-32,2633973.0
2023-08-18,2023-33,2732449.0
2023-08-25,2023-34,2504207.0
2023-09-01,2023-35,2447093.0
2023-09-08,2023-36,2649124.0
2023-09-15,2023-37,2437106.0
2023-09-22,2023-38,2698484.0
2023-09-29,2023-39,2298022.0
2023-10-06,2023-40,2625325.0
2023-10-13,2023-41,2364196.0
2023-10-20,2023-42,2825955.0
2023-10-27,2023-43,2318008.0
2023-11-03,2023-44,2306729.0
2023-11-10,2023-45,2464030.0
2023-11-17,2023-46,3000524.0
2023-11-24,2023-47,2530697.0
2023-12-01,2023-48,3154627.0
2023-12-08,2023-49,2611902.0
2023-12-15,2023-50,2628718.0
2023-12-22,2023-51,3039091.0
2023-12-29,2023-52,2604983.0
2024-01-05,2024-1,2809655.0
2024-01-12,2024-2,2302549.0
2024-01-19,2024-3,3093914.0
2024-01-26,2024-4,3015511.0
2024-02-02,2024-5,3128806.0
2024-02-09,2024-6,2569416.0
2024-02-16,2024-7,2994866.0
2024-02-23,2024-8,2734980.0
2024-03-01,2024-9,2832991.0
2024-03-08,2024-10,2645005.0
2024-03-15,2024-11,2702399.0
2024-03-22,2024-12,3005039.0
2024-03-29,2024-13,2530675.0
2024-04-05,2024-14,2829284.0
2024-04-12,2024-15,1572246.0
2024-04-19,2024-16,3587561.0
2024-04-26,2024-17,2489588.0
2024-05-03,2024-18,2624171.0
2024-05-10,2024-19,2788133.0
2024-05-17,2024-20,3121686.0
2024-05-24,2024-21,2677792.0
2024-05-31,2024-22,2665103.0
2024-06-07,2024-23,2857942.0
2024-06-14,2024-24,2665777.0
2024-06-21,2024-25,2669802.0
2024-06-28,2024-26,2785227.0
2024-07-05,2024-27,2622655.0
2024-07-12,2024-28,3120945.0
2024-07-19,2024-29,3067641.0
2024-07-26,2024-30,2984658.0
2024-08-02,2024-31,3149023.0
2024-08-09,2024-32,2607596.0
2024-08-16,2024-33,3059911.0
2024-08-23,2024-34,2727722.0
2024-08-30,2024-35,2274459.0
2024-09-06,2024-36,3007886.0
2024-09-13,2024-37,2335965.0
2024-09-20,2024-38,3053010.0
2024-09-27,2024-39,2807602.0
2024-10-04,2024-40,2650567.0
2024-10-11,2024-41,2847056.0
2024-10-18,2024-42,3122496.0
2024-10-25,2024-43,2809054.0
2024-11-01,2024-44,2474989.0
2024-11-08,2024-45,2652616.0
2024-11-15,2024-46,2851081.0
2024-11-22,2024-47,3124541.0
2024-11-29,2024-48,2458989.0
2024-12-06,2024-49,2928620.0
2024-12-13,2024-50,2658495.0
2024-12-20,2024-51,3214407.0
2024-12-27,2024-52,3070953.0
2025-01-03,2025-1,2660595.0
2025-01-10,2025-2,2725408.0
2025-01-17,2025-3,3321841.0
2025-01-24,2025-4,2972844.0
2025-01-31,2025-5,3321009.0
2025-02-07,2025-6,2897658.0
2025-02-14,2025-7,2503908.0
2025-02-21,2025-8,3522586.0
2025-02-28,2025-9,2732679.0
2025-03-07,2025-10,2745306.0
2025-03-14,2025-11,3102903.0
2025-03-21,2025-12,3570040.0
2025-03-28,2025-13,2691820.0
2025-04-04,2025-14,2122168.0
2025-04-11,2025-15,2326163.0
2025-04-18,2025-16,3269810.0
2025-04-25,2025-17,2702101.0
2025-05-02,2025-18,2860616.0
2025-05-09,2025-19,2730488.0
2025-05-16,2025-20,3215368.0
2025-05-23,2025-21,2810880.0
2025-05-30,2025-22,2663219.0
2025-06-06,2025-23,2389286.0
2025-06-13,2025-24,2886508.0
2025-06-20,2025-25,2882643.0
2025-06-27,2025-26,3753293.0
2025-07-04,2025-27,2882294.0
2025-07-11,2025-28,3060619.0
2025-07-18,2025-29,3320548.0
2025-07-25,2025-30,3115249.0
2025-08-01,2025-31,3318960.0
2025-08-08,2025-32,2771861.0
2025-08-15,2025-33,2908404.0
2025-08-22,2025-34,3256110.0
2025-08-29,2025-35,2482011.0
2025-09-05,2025-36,2823644.0
2025-09-12,2025-37,2694102.0
2025-09-19,2025-38,3084422.0
2025-09-26,2025-39,2937094.0
2025-10-03,2025-40,2757637.0
2025-10-10,2025-41,2681921.0
