Tarih,TP_HPBITABLO1_7,TP_HPBITABLO1_7
2007-04-13,2007-15,37114.0
2007-04-20,2007-16,23778.0
2007-04-27,2007-17,15803.0
2007-05-04,2007-18,13692.0
2007-05-11,2007-19,25651.0
2007-05-18,2007-20,15687.0
2007-05-25,2007-21,18708.0
2007-06-01,2007-22,122566.0
2007-06-08,2007-23,18270.0
2007-06-15,2007-24,26746.0
2007-06-22,2007-25,17782.0
2007-06-29,2007-26,17718.0
2007-07-06,2007-27,16512.0
2007-07-13,2007-28,50508.0
2007-07-20,2007-29,31518.0
2007-07-27,2007-30,21568.0
2007-08-03,2007-31,27640.8
2007-08-10,2007-32,32187.3
2007-08-17,2007-33,22395.5
2007-08-24,2007-34,19284.0
2007-08-31,2007-35,14898.0
2007-09-07,2007-36,11871.0
2007-09-14,2007-37,23736.0
2007-09-21,2007-38,8819.0
2007-09-28,2007-39,7641.0
2007-10-05,2007-40,25494.0
2007-10-12,2007-41,13419.0
2007-10-19,2007-42,15018.0
2007-10-26,2007-43,12630.0
2007-11-02,2007-44,15339.0
2007-11-09,2007-45,18956.0
2007-11-16,2007-46,32624.0
2007-11-23,2007-47,25860.0
2007-11-30,2007-48,20103.0
2007-12-07,2007-49,20353.0
2007-12-14,2007-50,29253.0
2007-12-21,2007-51,21083.0
2007-12-28,2007-52,47835.0
2008-01-04,2008-1,21898.0
2008-01-11,2008-2,26342.0
2008-01-18,2008-3,24456.0
2008-01-25,2008-4,21109.0
2008-02-01,2008-5,21882.0
2008-02-08,2008-6,19634.0
2008-02-15,2008-7,30249.0
2008-02-22,2008-8,24588.0
2008-02-29,2008-9,19505.0
2008-03-07,2008-10,21184.0
2008-03-14,2008-11,23118.0
2008-03-21,2008-12,22930.6
2008-03-28,2008-13,23535.0
2008-04-04,2008-14,24775.0
2008-04-11,2008-15,32483.0
2008-04-18,2008-16,37114.0
2008-04-25,2008-17,35266.0
2008-05-02,2008-18,16146.2
2008-05-09,2008-19,10060.8
2008-05-16,2008-20,17074.4
2008-05-23,2008-21,19905.6
2008-05-30,2008-22,15713.8
2008-06-06,2008-23,11438.0
2008-06-13,2008-24,14108.0
2008-06-20,2008-25,16003.0
2008-06-27,2008-26,13640.0
2008-07-04,2008-27,12715.0
2008-07-11,2008-28,21631.0
2008-07-18,2008-29,24674.0
2008-07-25,2008-30,20713.0
2008-08-01,2008-31,58989.0
2008-08-08,2008-32,75703.0
2008-08-15,2008-33,88340.0
2008-08-22,2008-34,15889.0
2008-08-29,2008-35,15893.9
2008-09-05,2008-36,17137.0
2008-09-12,2008-37,30927.0
2008-09-19,2008-38,16659.0
2008-09-26,2008-39,12137.0
2008-10-03,2008-40,27100.0
2008-10-10,2008-41,26206.0
2008-10-17,2008-42,24010.0
2008-10-24,2008-43,36136.0
2008-10-31,2008-44,33890.0
2008-11-07,2008-45,20090.0
2008-11-14,2008-46,15589.0
2008-11-21,2008-47,16311.0
2008-11-28,2008-48,13915.0
2008-12-05,2008-49,9322.0
2008-12-12,2008-50,15189.0
2008-12-19,2008-51,29526.0
2008-12-26,2008-52,24637.0
2009-01-02,2009-1,136870.0
2009-01-09,2009-2,25183.9
2009-01-16,2009-3,18997.0
2009-01-23,2009-4,19668.0
2009-01-30,2009-5,19539.0
2009-02-06,2009-6,17456.0
2009-02-13,2009-7,19189.0
2009-02-20,2009-8,17938.0
2009-02-27,2009-9,10428.0
2009-03-06,2009-10,9759.0
2009-03-13,2009-11,17660.0
2009-03-20,2009-12,13292.0
2009-03-27,2009-13,10203.0
2009-04-03,2009-14,12145.0
2009-04-10,2009-15,15503.0
2009-04-17,2009-16,18865.0
2009-04-24,2009-17,22552.0
2009-05-01,2009-18,34670.0
2009-05-08,2009-19,20074.0
2009-05-15,2009-20,17816.0
2009-05-22,2009-21,13132.0
2009-05-29,2009-22,14163.0
2009-06-05,2009-23,11017.0
2009-06-12,2009-24,12638.0
2009-06-19,2009-25,13276.0
2009-06-26,2009-26,13341.0
2009-07-03,2009-27,14342.2
2009-07-10,2009-28,35487.0
2009-07-17,2009-29,19532.0
2009-07-24,2009-30,17797.0
2009-07-31,2009-31,11127.0
2009-08-07,2009-32,12224.0
2009-08-14,2009-33,29715.0
2009-08-21,2009-34,9871.0
2009-08-28,2009-35,14193.0
2009-09-04,2009-36,10847.0
2009-09-11,2009-37,21229.8
2009-09-18,2009-38,13155.0
2009-09-25,2009-39,11359.0
2009-10-02,2009-40,11741.0
2009-10-09,2009-41,31659.0
2009-10-16,2009-42,11868.0
2009-10-23,2009-43,9272.0
2009-10-30,2009-44,9178.0
2009-11-06,2009-45,13192.0
2009-11-13,2009-46,21773.0
2009-11-20,2009-47,13959.0
2009-11-27,2009-48,14501.0
2009-12-04,2009-49,20649.0
2009-12-11,2009-50,22398.0
2009-12-18,2009-51,25378.0
2009-12-25,2009-52,25623.0
2010-01-01,2010-1,61570.0
2010-01-08,2010-2,22333.0
2010-01-15,2010-3,15540.0
2010-01-22,2010-4,9319.0
2010-01-29,2010-5,14453.2
2010-02-05,2010-6,85629.0
2010-02-12,2010-7,16136.0
2010-02-19,2010-8,9600.0
2010-02-26,2010-9,9997.0
2010-03-05,2010-10,13300.0
2010-03-12,2010-11,30204.0
2010-03-19,2010-12,10410.0
2010-03-26,2010-13,12019.0
2010-04-02,2010-14,10457.0
2010-04-09,2010-15,21118.0
2010-04-16,2010-16,13977.0
2010-04-23,2010-17,16541.0
2010-04-30,2010-18,16952.0
2010-05-07,2010-19,14074.0
2010-05-14,2010-20,13230.0
2010-05-21,2010-21,10379.0
2010-05-28,2010-22,21623.0
2010-06-04,2010-23,12127.0
2010-06-11,2010-24,8664.7
2010-06-18,2010-25,16036.0
2010-06-25,2010-26,12993.0
2010-07-02,2010-27,18080.0
2010-07-09,2010-28,26414.0
2010-07-16,2010-29,19688.0
2010-07-23,2010-30,14527.0
2010-07-30,2010-31,11413.0
2010-08-06,2010-32,10710.0
2010-08-13,2010-33,24527.0
2010-08-20,2010-34,14834.0
2010-08-27,2010-35,11903.0
2010-09-03,2010-36,11860.0
2010-09-10,2010-37,11238.0
2010-09-17,2010-38,11352.0
2010-09-24,2010-39,10568.0
2010-10-01,2010-40,11996.0
2010-10-08,2010-41,31855.0
2010-10-15,2010-42,9640.0
2010-10-22,2010-43,17567.0
2010-10-29,2010-44,15772.0
2010-11-05,2010-45,9822.0
2010-11-12,2010-46,13273.0
2010-11-19,2010-47,14973.0
2010-11-26,2010-48,11225.0
2010-12-03,2010-49,21131.0
2010-12-10,2010-50,12840.0
2010-12-17,2010-51,23470.0
2010-12-24,2010-52,24865.0
2010-12-31,2010-53,131713.0
2011-01-07,2011-1,14585.0
2011-01-14,2011-2,16853.0
2011-01-21,2011-3,8024.0
2011-01-28,2011-4,18103.0
2011-02-04,2011-5,11076.0
2011-02-11,2011-6,26048.0
2011-02-18,2011-7,8904.0
2011-02-25,2011-8,13890.0
2011-03-04,2011-9,11545.0
2011-03-11,2011-10,12483.0
2011-03-18,2011-11,11359.0
2011-03-25,2011-12,11257.0
2011-04-01,2011-13,12446.0
2011-04-08,2011-14,21092.0
2011-04-15,2011-15,19583.0
2011-04-22,2011-16,11200.0
2011-04-29,2011-17,17100.0
2011-05-06,2011-18,17428.0
2011-05-13,2011-19,20331.0
2011-05-20,2011-20,21162.0
2011-05-27,2011-21,17745.0
2011-06-03,2011-22,17871.0
2011-06-10,2011-23,19379.0
2011-06-17,2011-24,12587.0
2011-06-24,2011-25,17916.0
2011-07-01,2011-26,14124.0
2011-07-08,2011-27,35544.0
2011-07-15,2011-28,19804.0
2011-07-22,2011-29,30606.0
2011-07-29,2011-30,11743.0
2011-08-05,2011-31,23821.0
2011-08-12,2011-32,16040.0
2011-08-19,2011-33,18907.0
2011-08-26,2011-34,9076.0
2011-09-02,2011-35,19031.0
2011-09-09,2011-36,12904.0
2011-09-16,2011-37,12732.0
2011-09-23,2011-38,9807.0
2011-09-30,2011-39,12104.0
2011-10-07,2011-40,13688.0
2011-10-14,2011-41,38363.0
2011-10-21,2011-42,19638.0
2011-10-28,2011-43,13219.0
2011-11-04,2011-44,17015.0
2011-11-11,2011-45,19172.0
2011-11-18,2011-46,8707.0
2011-11-25,2011-47,9790.0
2011-12-02,2011-48,12372.0
2011-12-09,2011-49,30703.0
2011-12-16,2011-50,21525.0
2011-12-23,2011-51,44288.0
2011-12-30,2011-52,51793.0
2012-01-06,2012-1,9422.0
2012-01-13,2012-2,8291.0
2012-01-20,2012-3,10340.0
2012-01-27,2012-4,9039.0
2012-02-03,2012-5,8603.0
2012-02-10,2012-6,9424.0
2012-02-17,2012-7,10022.0
2012-02-24,2012-8,9425.0
2012-03-02,2012-9,14864.0
2012-03-09,2012-10,16754.0
2012-03-16,2012-11,13244.0
2012-03-23,2012-12,11858.0
2012-03-30,2012-13,9821.0
2012-04-06,2012-14,13811.0
2012-04-13,2012-15,11916.0
2012-04-20,2012-16,13599.0
2012-04-27,2012-17,22423.0
2012-05-04,2012-18,21443.0
2012-05-11,2012-19,19620.0
2012-05-18,2012-20,23007.0
2012-05-25,2012-21,19654.0
2012-06-01,2012-22,22111.0
2012-06-08,2012-23,18986.0
2012-06-15,2012-24,17271.0
2012-06-22,2012-25,15701.0
2012-06-29,2012-26,16022.0
2012-07-06,2012-27,21046.0
2012-07-13,2012-28,22689.0
2012-07-20,2012-29,15521.0
2012-07-27,2012-30,14293.0
2012-08-03,2012-31,21368.0
2012-08-10,2012-32,15996.0
2012-08-17,2012-33,13674.0
2012-08-24,2012-34,12252.0
2012-08-31,2012-35,6211.0
2012-09-07,2012-36,16228.0
2012-09-14,2012-37,13654.0
2012-09-21,2012-38,12059.0
2012-09-28,2012-39,6793.0
2012-10-05,2012-40,17399.0
2012-10-12,2012-41,20354.0
2012-10-19,2012-42,19013.0
2012-10-26,2012-43,20185.0
2012-11-02,2012-44,19340.0
2012-11-09,2012-45,26793.0
2012-11-16,2012-46,12313.0
2012-11-23,2012-47,11685.0
2012-11-30,2012-48,8057.0
2012-12-07,2012-49,18452.0
2012-12-14,2012-50,21889.0
2012-12-21,2012-51,20289.0
2012-12-28,2012-52,66773.0
2013-01-04,2013-1,11490.0
2013-01-11,2013-2,15765.0
2013-01-18,2013-3,20181.0
2013-01-25,2013-4,16433.0
2013-02-01,2013-5,21951.0
2013-02-08,2013-6,25360.0
2013-02-15,2013-7,21578.0
2013-02-22,2013-8,22840.0
2013-03-01,2013-9,15586.0
2013-03-08,2013-10,19837.0
2013-03-15,2013-11,15853.0
2013-03-22,2013-12,15943.0
2013-03-29,2013-13,8053.0
2013-04-05,2013-14,11705.0
2013-04-12,2013-15,15716.0
2013-04-19,2013-16,25342.0
2013-04-26,2013-17,16271.0
2013-05-03,2013-18,20984.0
2013-05-10,2013-19,11051.0
2013-05-17,2013-20,14811.0
2013-05-24,2013-21,9043.0
2013-05-31,2013-22,8429.0
2013-06-07,2013-23,12302.0
2013-06-14,2013-24,12324.0
2013-06-21,2013-25,10496.0
2013-06-28,2013-26,8235.0
2013-07-05,2013-27,12323.0
2013-07-12,2013-28,10928.0
2013-07-19,2013-29,11986.0
2013-07-26,2013-30,24063.0
2013-08-02,2013-31,11719.0
2013-08-09,2013-32,15145.0
2013-08-16,2013-33,18914.0
2013-08-23,2013-34,18153.0
2013-08-30,2013-35,18153.0
2013-09-06,2013-36,10476.0
2013-09-13,2013-37,10239.0
2013-09-20,2013-38,10078.0
2013-09-27,2013-39,10373.0
2013-10-04,2013-40,8900.0
2013-10-11,2013-41,7979.0
2013-10-18,2013-42,8510.0
2013-10-25,2013-43,7259.0
2013-11-01,2013-44,11510.0
2013-11-08,2013-45,14516.0
2013-11-15,2013-46,10177.0
2013-11-22,2013-47,6867.0
2013-11-29,2013-48,7911.0
2013-12-06,2013-49,12135.0
2013-12-13,2013-50,21377.0
2013-12-20,2013-51,24496.0
2013-12-27,2013-52,58350.0
2014-01-03,2014-1,11163.0
2014-01-10,2014-2,9626.0
2014-01-17,2014-3,10210.0
2014-01-24,2014-4,9812.0
2014-01-31,2014-5,9226.0
2014-02-07,2014-6,9637.0
2014-02-14,2014-7,8040.0
2014-02-21,2014-8,7685.0
2014-02-28,2014-9,8796.0
2014-03-07,2014-10,8796.0
2014-03-14,2014-11,12796.0
2014-03-21,2014-12,9422.0
2014-03-28,2014-13,7952.0
2014-04-04,2014-14,10586.0
2014-04-11,2014-15,9911.0
2014-04-18,2014-16,13046.0
2014-04-25,2014-17,8732.0
2014-05-02,2014-18,14139.0
2014-05-09,2014-19,17023.0
2014-05-16,2014-20,8380.0
2014-05-23,2014-21,8836.0
2014-05-30,2014-22,8418.0
2014-06-06,2014-23,10782.0
2014-06-13,2014-24,8715.0
2014-06-20,2014-25,8257.0
2014-06-27,2014-26,8257.0
2014-07-04,2014-27,10556.0
2014-07-11,2014-28,8816.0
2014-07-18,2014-29,8179.0
2014-07-25,2014-30,7348.0
2014-08-01,2014-31,15158.0
2014-08-08,2014-32,26113.0
2014-08-15,2014-33,13302.0
2014-08-22,2014-34,11426.0
2014-08-29,2014-35,9943.0
2014-09-05,2014-36,16360.0
2014-09-12,2014-37,13265.0
2014-09-19,2014-38,11292.0
2014-09-26,2014-39,10028.0
2014-10-03,2014-40,10177.0
2014-10-10,2014-41,10231.0
2014-10-17,2014-42,9470.0
2014-10-24,2014-43,8869.0
2014-10-31,2014-44,8268.0
2014-11-07,2014-45,16609.0
2014-11-14,2014-46,17685.0
2014-11-21,2014-47,18019.0
2014-11-28,2014-48,13587.0
2014-12-05,2014-49,13683.0
2014-12-12,2014-50,19826.0
2014-12-19,2014-51,20786.0
2014-12-26,2014-52,26291.0
2015-01-02,2015-1,55833.0
2015-01-09,2015-2,14920.0
2015-01-16,2015-3,13225.0
2015-01-23,2015-4,13225.0
2015-01-30,2015-5,11984.0
2015-02-06,2015-6,16331.0
2015-02-13,2015-7,14409.0
2015-02-20,2015-8,13561.0
2015-02-27,2015-9,12511.0
2015-03-06,2015-10,16261.0
2015-03-13,2015-11,17828.0
2015-03-20,2015-12,14625.0
2015-03-27,2015-13,13833.0
2015-04-03,2015-14,16741.0
2015-04-10,2015-15,14330.0
2015-04-17,2015-16,15131.0
2015-04-24,2015-17,13913.0
2015-05-01,2015-18,12201.0
2015-05-08,2015-19,14956.0
2015-05-15,2015-20,17584.0
2015-05-22,2015-21,21659.0
2015-05-29,2015-22,18970.0
2015-06-05,2015-23,22182.0
2015-06-12,2015-24,17793.0
2015-06-19,2015-25,16061.0
2015-06-26,2015-26,16372.0
2015-07-03,2015-27,18310.0
2015-07-10,2015-28,15269.0
2015-07-17,2015-29,14273.0
2015-07-24,2015-30,12469.0
2015-07-31,2015-31,17515.0
2015-08-07,2015-32,19751.0
2015-08-14,2015-33,18592.0
2015-08-21,2015-34,13760.0
2015-08-28,2015-35,13192.0
2015-09-04,2015-36,16641.4
2015-09-11,2015-37,14558.9
2015-09-18,2015-38,12436.4
2015-09-25,2015-39,11592.1
2015-10-02,2015-40,16218.1
2015-10-09,2015-41,13285.6
2015-10-16,2015-42,12418.7
2015-10-23,2015-43,11812.6
2015-10-30,2015-44,11854.0
2015-11-06,2015-45,12906.3
2015-11-13,2015-46,14868.2
2015-11-20,2015-47,14250.1
2015-11-27,2015-48,12543.6
2015-12-04,2015-49,12721.7
2015-12-11,2015-50,16855.0
2015-12-18,2015-51,18852.2
2015-12-25,2015-52,40093.3
2016-01-01,2016-1,8686.1
2016-01-08,2016-2,29324.9
2016-01-15,2016-3,14887.3
2016-01-22,2016-4,12461.2
2016-01-29,2016-5,11396.0
2016-02-05,2016-6,14774.5
2016-02-12,2016-7,12679.8
2016-02-19,2016-8,11927.0
2016-02-26,2016-9,11429.2
2016-03-04,2016-10,14842.6
2016-03-11,2016-11,20754.6
2016-03-18,2016-12,14595.2
2016-03-25,2016-13,12282.4
2016-04-01,2016-14,18652.5
2016-04-08,2016-15,25751.6
2016-04-15,2016-16,13958.0
2016-04-22,2016-17,11894.4
2016-04-29,2016-18,11308.8
2016-05-06,2016-19,13102.1
2016-05-13,2016-20,12776.8
2016-05-20,2016-21,11083.6
2016-05-27,2016-22,11592.9
2016-06-03,2016-23,15751.5
2016-06-10,2016-24,12703.0
2016-06-17,2016-25,12537.1
2016-06-24,2016-26,11292.5
2016-07-01,2016-27,16046.7
2016-07-08,2016-28,13895.0
2016-07-15,2016-29,12018.6
2016-07-22,2016-30,11042.3
2016-07-29,2016-31,11246.3
2016-08-05,2016-32,13544.9
2016-08-12,2016-33,18339.3
2016-08-19,2016-34,13050.6
2016-08-26,2016-35,10473.2
2016-09-02,2016-36,14676.3
2016-09-09,2016-37,12330.2
2016-09-16,2016-38,12007.6
2016-09-23,2016-39,9705.9
2016-09-30,2016-40,9872.1
2016-10-07,2016-41,12971.5
2016-10-14,2016-42,11643.6
2016-10-21,2016-43,10992.5
2016-10-28,2016-44,10769.9
2016-11-04,2016-45,13373.2
2016-11-11,2016-46,11589.2
2016-11-18,2016-47,9816.6
2016-11-25,2016-48,9442.3
2016-12-02,2016-49,14834.7
2016-12-09,2016-50,12438.5
2016-12-16,2016-51,23894.3
2016-12-23,2016-52,27218.6
2016-12-30,2016-53,8717.8
2017-01-06,2017-1,14176.5
2017-01-13,2017-2,11736.1
2017-01-20,2017-3,10954.0
2017-01-27,2017-4,9971.4
2017-02-03,2017-5,15689.6
2017-02-10,2017-6,12545.1
