Tarih,TP_HPBITABLO1_3,TP_HPBITABLO1_3
2007-03-16,2007-11,21549406.0
2007-03-23,2007-12,21185937.0
2007-03-30,2007-13,20740768.0
2007-04-06,2007-14,21949762.0
2007-04-13,2007-15,21694323.0
2007-04-20,2007-16,22124126.0
2007-04-27,2007-17,21847781.0
2007-05-04,2007-18,22213825.0
2007-05-11,2007-19,21957186.0
2007-05-18,2007-20,22501137.0
2007-05-25,2007-21,22381687.0
2007-06-01,2007-22,22220151.0
2007-06-08,2007-23,23217303.0
2007-06-15,2007-24,23675737.0
2007-06-22,2007-25,23380591.0
2007-06-29,2007-26,23158394.0
2007-07-06,2007-27,23963254.0
2007-07-13,2007-28,23511485.0
2007-07-20,2007-29,23883541.0
2007-07-27,2007-30,23735837.6
2007-08-03,2007-31,23715496.0
2007-08-10,2007-32,23828570.7
2007-08-17,2007-33,24398787.6
2007-08-24,2007-34,24410022.0
2007-08-31,2007-35,23897573.0
2007-09-07,2007-36,25029059.0
2007-09-14,2007-37,24378657.0
2007-09-21,2007-38,24772263.0
2007-09-28,2007-39,24476332.0
2007-10-05,2007-40,25915484.0
2007-10-12,2007-41,27873700.0
2007-10-19,2007-42,25646225.0
2007-10-26,2007-43,25161002.0
2007-11-02,2007-44,24793150.0
2007-11-09,2007-45,25042746.0
2007-11-16,2007-46,25258272.0
2007-11-23,2007-47,25147973.0
2007-11-30,2007-48,24655080.0
2007-12-07,2007-49,25678881.0
2007-12-14,2007-50,25969564.0
2007-12-21,2007-51,29610227.0
2007-12-28,2007-52,26072505.0
2008-01-04,2008-1,25295505.0
2008-01-11,2008-2,24993403.0
2008-01-18,2008-3,25375299.0
2008-01-25,2008-4,25154851.0
2008-02-01,2008-5,24680202.0
2008-02-08,2008-6,25209922.0
2008-02-15,2008-7,25418389.0
2008-02-22,2008-8,25109869.0
2008-02-29,2008-9,24773441.0
2008-03-07,2008-10,26335707.0
2008-03-14,2008-11,25854836.0
2008-03-21,2008-12,26566787.5
2008-03-28,2008-13,26581454.0
2008-04-04,2008-14,27385585.0
2008-04-11,2008-15,27416074.0
2008-04-18,2008-16,27851766.0
2008-04-25,2008-17,27611879.0
2008-05-02,2008-18,27468901.7
2008-05-09,2008-19,27682982.7
2008-05-16,2008-20,27731277.3
2008-05-23,2008-21,27394239.1
2008-05-30,2008-22,26991182.0
2008-06-06,2008-23,28041838.0
2008-06-13,2008-24,27669815.5
2008-06-20,2008-25,27937002.0
2008-06-27,2008-26,27790336.0
2008-07-04,2008-27,28371224.0
2008-07-11,2008-28,28202421.0
2008-07-18,2008-29,28513486.0
2008-07-25,2008-30,28236378.0
2008-08-01,2008-31,28052306.0
2008-08-08,2008-32,28741054.0
2008-08-15,2008-33,28522190.0
2008-08-22,2008-34,28310281.0
2008-08-29,2008-35,27776260.3
2008-09-05,2008-36,28364970.0
2008-09-12,2008-37,28323942.0
2008-09-19,2008-38,29134517.0
2008-09-26,2008-39,31974600.0
2008-10-03,2008-40,30759792.0
2008-10-10,2008-41,30495124.0
2008-10-17,2008-42,31163221.0
2008-10-24,2008-43,31416019.0
2008-10-31,2008-44,30600476.0
2008-11-07,2008-45,30863638.0
2008-11-14,2008-46,30322633.0
2008-11-21,2008-47,31224814.0
2008-11-28,2008-48,31196449.0
2008-12-05,2008-49,35225915.0
2008-12-12,2008-50,33699485.0
2008-12-19,2008-51,31419150.0
2008-12-26,2008-52,30468001.0
2009-01-02,2009-1,29894851.0
2009-01-09,2009-2,29954535.0
2009-01-16,2009-3,29925494.0
2009-01-23,2009-4,30128940.0
2009-01-30,2009-5,29049120.0
2009-02-06,2009-6,29524508.0
2009-02-13,2009-7,29097050.0
2009-02-20,2009-8,29895655.0
2009-02-27,2009-9,30579954.0
2009-03-06,2009-10,31678554.0
2009-03-13,2009-11,31645242.0
2009-03-20,2009-12,31974551.0
2009-03-27,2009-13,31909720.0
2009-04-03,2009-14,31579353.0
2009-04-10,2009-15,31525415.0
2009-04-17,2009-16,31780476.0
2009-04-24,2009-17,31759158.0
2009-05-01,2009-18,31422645.0
2009-05-08,2009-19,31658030.0
2009-05-15,2009-20,31651924.0
2009-05-22,2009-21,31476531.0
2009-05-29,2009-22,31302568.0
2009-06-05,2009-23,31909202.0
2009-06-12,2009-24,31735130.0
2009-06-19,2009-25,32328897.0
2009-06-26,2009-26,32137996.0
2009-07-03,2009-27,31986924.9
2009-07-10,2009-28,32113244.0
2009-07-17,2009-29,32299096.0
2009-07-24,2009-30,32161992.0
2009-07-31,2009-31,31248103.0
2009-08-07,2009-32,31924714.0
2009-08-14,2009-33,31324862.0
2009-08-21,2009-34,31847844.0
2009-08-28,2009-35,31994514.0
2009-09-04,2009-36,32590256.0
2009-09-11,2009-37,33094170.0
2009-09-18,2009-38,36903199.0
2009-09-25,2009-39,34843833.0
2009-10-02,2009-40,33728129.0
2009-10-09,2009-41,33628659.0
2009-10-16,2009-42,33775301.0
2009-10-23,2009-43,33696780.0
2009-10-30,2009-44,33256841.0
2009-11-06,2009-45,34025022.0
2009-11-13,2009-46,33527823.0
2009-11-20,2009-47,34819046.0
2009-11-27,2009-48,38915183.0
2009-12-04,2009-49,35786974.0
2009-12-11,2009-50,35156040.0
2009-12-18,2009-51,35404148.0
2009-12-25,2009-52,35251149.0
2010-01-01,2010-1,34289353.0
2010-01-08,2010-2,34438548.0
2010-01-15,2010-3,34174629.0
2010-01-22,2010-4,34249616.0
2010-01-29,2010-5,33957853.0
2010-02-05,2010-6,34253349.0
2010-02-12,2010-7,33778972.0
2010-02-19,2010-8,34312146.0
2010-02-26,2010-9,34857177.0
2010-03-05,2010-10,36112584.0
2010-03-12,2010-11,35663179.0
2010-03-19,2010-12,36234451.0
2010-03-26,2010-13,36484854.0
2010-04-02,2010-14,36637707.0
2010-04-09,2010-15,36950589.0
2010-04-16,2010-16,37173635.0
2010-04-23,2010-17,37013429.0
2010-04-30,2010-18,36631710.0
2010-05-07,2010-19,37872098.0
2010-05-14,2010-20,37491610.0
2010-05-21,2010-21,38580920.0
2010-05-28,2010-22,38560007.0
2010-06-04,2010-23,39138326.0
2010-06-11,2010-24,39988605.2
2010-06-18,2010-25,40039342.0
2010-06-25,2010-26,40121846.0
2010-07-02,2010-27,40246773.0
2010-07-09,2010-28,40437487.0
2010-07-16,2010-29,40708505.0
2010-07-23,2010-30,40628027.0
2010-07-30,2010-31,40102270.0
2010-08-06,2010-32,40704475.0
2010-08-13,2010-33,39983573.0
2010-08-20,2010-34,40665890.0
2010-08-27,2010-35,41538110.0
2010-09-03,2010-36,42628412.0
2010-09-10,2010-37,45614510.0
2010-09-17,2010-38,43161918.0
2010-09-24,2010-39,42762615.0
2010-10-01,2010-40,42324248.0
2010-10-08,2010-41,42689516.0
2010-10-15,2010-42,42700086.0
2010-10-22,2010-43,42887272.0
2010-10-29,2010-44,43228448.0
2010-11-05,2010-45,43630923.0
2010-11-12,2010-46,49267750.0
2010-11-19,2010-47,49919445.0
2010-11-26,2010-48,44744759.0
2010-12-03,2010-49,44010374.0
2010-12-10,2010-50,44168807.0
2010-12-17,2010-51,44677892.0
2010-12-24,2010-52,44927317.0
2010-12-31,2010-53,44368280.0
2011-01-07,2011-1,45098724.0
2011-01-14,2011-2,44326803.0
2011-01-21,2011-3,45051538.0
2011-01-28,2011-4,44794040.0
2011-02-04,2011-5,45189886.0
2011-02-11,2011-6,44965499.0
2011-02-18,2011-7,45097366.0
2011-02-25,2011-8,45204724.0
2011-03-04,2011-9,46282010.0
2011-03-11,2011-10,46369197.0
2011-03-18,2011-11,46903504.0
2011-03-25,2011-12,46921814.0
2011-04-01,2011-13,46592862.0
2011-04-08,2011-14,47287757.0
2011-04-15,2011-15,47604284.0
2011-04-22,2011-16,47787656.0
2011-04-29,2011-17,48033952.0
2011-05-06,2011-18,48759028.0
2011-05-13,2011-19,48222342.0
2011-05-20,2011-20,48927484.0
2011-05-27,2011-21,49471742.0
2011-06-03,2011-22,49287002.0
2011-06-10,2011-23,50269463.0
2011-06-17,2011-24,50928809.0
2011-06-24,2011-25,51099369.0
2011-07-01,2011-26,50270691.0
2011-07-08,2011-27,50825428.0
2011-07-15,2011-28,50999749.0
2011-07-22,2011-29,51413510.0
2011-07-29,2011-30,50993015.0
2011-08-05,2011-31,51387433.0
2011-08-12,2011-32,51585854.0
2011-08-19,2011-33,52342757.0
2011-08-26,2011-34,55854896.0
2011-09-02,2011-35,54083799.0
2011-09-09,2011-36,53089337.0
2011-09-16,2011-37,53153623.0
2011-09-23,2011-38,53641121.0
2011-09-30,2011-39,51843611.0
2011-10-07,2011-40,52891451.0
2011-10-14,2011-41,51998561.0
2011-10-21,2011-42,53034291.0
2011-10-28,2011-43,53098034.0
2011-11-04,2011-44,58117725.0
2011-11-11,2011-45,54954011.0
2011-11-18,2011-46,52648816.0
2011-11-25,2011-47,51939569.0
2011-12-02,2011-48,51005244.0
2011-12-09,2011-49,51121200.0
2011-12-16,2011-50,50902069.0
2011-12-23,2011-51,50313867.0
2011-12-30,2011-52,49347189.0
2012-01-06,2012-1,49408347.0
2012-01-13,2012-2,48145708.0
2012-01-20,2012-3,48828653.0
2012-01-27,2012-4,48341006.0
2012-02-03,2012-5,47902836.0
2012-02-10,2012-6,47669210.0
2012-02-17,2012-7,47540013.0
2012-02-24,2012-8,47521890.0
2012-03-02,2012-9,47215406.0
2012-03-09,2012-10,48340139.0
2012-03-16,2012-11,48678334.0
2012-03-23,2012-12,48547821.0
2012-03-30,2012-13,47720266.0
2012-04-06,2012-14,48749134.0
2012-04-13,2012-15,48322634.0
2012-04-20,2012-16,49270703.0
2012-04-27,2012-17,49261743.0
2012-05-04,2012-18,49096284.0
2012-05-11,2012-19,48934767.0
2012-05-18,2012-20,49621369.0
2012-05-25,2012-21,49847020.0
2012-06-01,2012-22,49602341.0
2012-06-08,2012-23,51391121.0
2012-06-15,2012-24,51032271.0
2012-06-22,2012-25,51267257.0
2012-06-29,2012-26,51142850.0
2012-07-06,2012-27,51887041.0
2012-07-13,2012-28,51081783.0
2012-07-20,2012-29,51661374.0
2012-07-27,2012-30,52024764.0
2012-08-03,2012-31,51882473.0
2012-08-10,2012-32,52378595.0
2012-08-17,2012-33,57449774.0
2012-08-24,2012-34,54802450.0
2012-08-31,2012-35,53529518.0
2012-09-07,2012-36,54513718.0
2012-09-14,2012-37,54070960.0
2012-09-21,2012-38,55122807.0
2012-09-28,2012-39,54764455.0
2012-10-05,2012-40,55524180.0
2012-10-12,2012-41,55536715.0
2012-10-19,2012-42,58967343.0
2012-10-26,2012-43,62258008.0
2012-11-02,2012-44,56387778.0
2012-11-09,2012-45,56115172.0
2012-11-16,2012-46,55270756.0
2012-11-23,2012-47,54883430.0
2012-11-30,2012-48,53720681.0
2012-12-07,2012-49,54700058.0
2012-12-14,2012-50,53616099.0
2012-12-21,2012-51,54550890.0
2012-12-28,2012-52,54565770.0
2013-01-04,2013-1,53568845.0
2013-01-11,2013-2,53118318.0
2013-01-18,2013-3,53555335.0
2013-01-25,2013-4,53639518.0
2013-02-01,2013-5,52922094.0
2013-02-08,2013-6,53364145.0
2013-02-15,2013-7,53162529.0
2013-02-22,2013-8,53169402.0
2013-03-01,2013-9,53453181.0
2013-03-08,2013-10,54523224.0
2013-03-15,2013-11,54550451.0
2013-03-22,2013-12,54961781.0
2013-03-29,2013-13,54697872.0
2013-04-05,2013-14,55573328.0
2013-04-12,2013-15,54970514.0
2013-04-19,2013-16,55656570.0
2013-04-26,2013-17,55683210.0
2013-05-03,2013-18,55604325.0
2013-05-10,2013-19,56039961.0
2013-05-17,2013-20,56632060.0
2013-05-24,2013-21,57144247.0
2013-05-31,2013-22,56899453.0
2013-06-07,2013-23,59448494.0
2013-06-14,2013-24,59462533.0
2013-06-21,2013-25,61120247.0
2013-06-28,2013-26,61609179.0
2013-07-05,2013-27,62765882.0
2013-07-12,2013-28,62173703.0
2013-07-19,2013-29,63096258.0
2013-07-26,2013-30,64038905.0
2013-08-02,2013-31,65293486.0
2013-08-09,2013-32,68859326.0
2013-08-16,2013-33,65416486.0
2013-08-23,2013-34,65606056.0
2013-08-30,2013-35,66119917.0
2013-09-06,2013-36,67167484.0
2013-09-13,2013-37,66901599.0
2013-09-20,2013-38,67601298.0
2013-09-27,2013-39,68016851.0
2013-10-04,2013-40,68608864.0
2013-10-11,2013-41,76346684.0
2013-10-18,2013-42,77404278.0
2013-10-25,2013-43,69845789.0
2013-11-01,2013-44,67805768.0
2013-11-08,2013-45,68425006.0
2013-11-15,2013-46,68205946.0
2013-11-22,2013-47,67812440.0
2013-11-29,2013-48,66828205.0
2013-12-06,2013-49,67358589.0
2013-12-13,2013-50,66563886.0
2013-12-20,2013-51,67162376.0
2013-12-27,2013-52,67755894.0
2014-01-03,2014-1,67132864.0
2014-01-10,2014-2,67087404.0
2014-01-17,2014-3,67716564.0
2014-01-24,2014-4,67925026.0
2014-01-31,2014-5,67043218.0
2014-02-07,2014-6,67762688.0
2014-02-14,2014-7,66710879.0
2014-02-21,2014-8,67892859.0
2014-02-28,2014-9,67755831.0
2014-03-07,2014-10,69338471.0
2014-03-14,2014-11,69435781.0
2014-03-21,2014-12,70956754.0
2014-03-28,2014-13,70572904.0
2014-04-04,2014-14,70388234.0
2014-04-11,2014-15,70257638.0
2014-04-18,2014-16,70776746.0
2014-04-25,2014-17,70707712.0
2014-05-02,2014-18,70282622.0
2014-05-09,2014-19,70788412.0
2014-05-16,2014-20,70963076.0
2014-05-23,2014-21,70709791.0
2014-05-30,2014-22,70228885.0
2014-06-06,2014-23,72017575.0
2014-06-13,2014-24,71840329.0
2014-06-20,2014-25,72738327.0
2014-06-27,2014-26,73072351.0
2014-07-04,2014-27,73856292.0
2014-07-11,2014-28,74554207.0
2014-07-18,2014-29,75868851.0
2014-07-25,2014-30,80965744.0
2014-08-01,2014-31,77611927.0
2014-08-08,2014-32,77176870.0
2014-08-15,2014-33,77330868.0
2014-08-22,2014-34,77717853.0
2014-08-29,2014-35,77502538.0
2014-09-05,2014-36,77989696.0
2014-09-12,2014-37,78267721.0
2014-09-19,2014-38,78985162.0
2014-09-26,2014-39,80086337.0
2014-10-03,2014-40,67010728.0
2014-10-10,2014-41,81639174.0
2014-10-17,2014-42,80590205.0
2014-10-24,2014-43,79491442.0
2014-10-31,2014-44,77701298.0
2014-11-07,2014-45,77736596.0
2014-11-14,2014-46,76006519.0
2014-11-21,2014-47,76140604.0
2014-11-28,2014-48,75477389.0
2014-12-05,2014-49,75756282.0
2014-12-12,2014-50,75996034.0
2014-12-19,2014-51,77277707.0
2014-12-26,2014-52,77420141.0
2015-01-02,2015-1,75861936.0
2015-01-09,2015-2,76004343.0
2015-01-16,2015-3,76290498.0
2015-01-23,2015-4,77449115.0
2015-01-30,2015-5,77570237.0
2015-02-06,2015-6,79597058.0
2015-02-13,2015-7,78888791.0
2015-02-20,2015-8,79145495.0
2015-02-27,2015-9,79793683.0
2015-03-06,2015-10,81879527.0
2015-03-13,2015-11,81991125.0
2015-03-20,2015-12,82486420.0
2015-03-27,2015-13,82885303.0
2015-04-03,2015-14,82841937.0
2015-04-10,2015-15,83699929.0
2015-04-17,2015-16,85517127.0
2015-04-24,2015-17,85804891.0
2015-05-01,2015-18,84546668.0
2015-05-08,2015-19,86501769.0
2015-05-15,2015-20,86222150.0
2015-05-22,2015-21,85928093.0
2015-05-29,2015-22,85805107.0
2015-06-05,2015-23,87765673.0
2015-06-12,2015-24,88246708.0
2015-06-19,2015-25,88194312.0
2015-06-26,2015-26,88114487.0
2015-07-03,2015-27,88805811.0
2015-07-10,2015-28,90301838.0
2015-07-17,2015-29,96823224.0
2015-07-24,2015-30,92549001.0
2015-07-31,2015-31,90177231.0
2015-08-07,2015-32,91312241.0
2015-08-14,2015-33,91012470.0
2015-08-21,2015-34,92311260.0
2015-08-28,2015-35,93489746.0
2015-09-04,2015-36,94588305.2
2015-09-11,2015-37,96365685.2
2015-09-18,2015-38,99978430.2
2015-09-25,2015-39,106281644.2
2015-10-02,2015-40,98540363.2
2015-10-09,2015-41,97245500.8
2015-10-16,2015-42,97210339.8
2015-10-23,2015-43,96680407.8
2015-10-30,2015-44,95588262.8
2015-11-06,2015-45,97071369.4
2015-11-13,2015-46,95715292.4
2015-11-20,2015-47,95387430.4
2015-11-27,2015-48,95000325.4
2015-12-04,2015-49,94587778.7
2015-12-11,2015-50,94726452.7
2015-12-18,2015-51,94579632.7
2015-12-25,2015-52,94464629.7
2016-01-01,2016-1,92309442.7
2016-01-08,2016-2,93990386.7
2016-01-15,2016-3,94537396.7
2016-01-22,2016-4,94733371.7
2016-01-29,2016-5,93950288.7
2016-02-05,2016-6,93772355.1
2016-02-12,2016-7,94067428.1
2016-02-19,2016-8,95225628.1
2016-02-26,2016-9,95311813.1
2016-03-04,2016-10,96253204.1
2016-03-11,2016-11,96533172.1
2016-03-18,2016-12,96734966.1
2016-03-25,2016-13,96339669.1
2016-04-01,2016-14,95240348.9
2016-04-08,2016-15,96655257.9
2016-04-15,2016-16,96781623.9
2016-04-22,2016-17,96427366.9
2016-04-29,2016-18,96027131.9
2016-05-06,2016-19,98662684.1
2016-05-13,2016-20,98998073.1
2016-05-20,2016-21,100352050.1
2016-05-27,2016-22,101034997.1
2016-06-03,2016-23,101024174.1
2016-06-10,2016-24,101645486.0
2016-06-17,2016-25,103118113.1
2016-06-24,2016-26,103986968.1
