Tarih,TP_HPBITABLO1_8,TP_HPBITABLO1_8
2007-03-16,2007-11,21911548.0
2007-03-23,2007-12,21857536.0
2007-03-30,2007-13,22659764.0
2007-04-06,2007-14,22374145.0
2007-04-13,2007-15,22831786.0
2007-04-20,2007-16,23121787.0
2007-04-27,2007-17,23377393.0
2007-05-04,2007-18,23006148.0
2007-05-11,2007-19,22696358.0
2007-05-18,2007-20,22816827.0
2007-05-25,2007-21,22744999.0
2007-06-01,2007-22,22826038.0
2007-06-08,2007-23,22522598.0
2007-06-15,2007-24,23110705.0
2007-06-22,2007-25,23437083.0
2007-06-29,2007-26,23863655.0
2007-07-06,2007-27,23284270.0
2007-07-13,2007-28,24078340.0
2007-07-20,2007-29,24515489.0
2007-07-27,2007-30,23455334.0
2007-08-03,2007-31,23824183.5
2007-08-10,2007-32,22846677.3
2007-08-17,2007-33,23997251.8
2007-08-24,2007-34,23025167.0
2007-08-31,2007-35,23775786.0
2007-09-07,2007-36,22786206.0
2007-09-14,2007-37,22633839.0
2007-09-21,2007-38,22706246.0
2007-09-28,2007-39,22406585.0
2007-10-05,2007-40,21957639.0
2007-10-12,2007-41,21789903.0
2007-10-19,2007-42,22293955.0
2007-10-26,2007-43,22318038.0
2007-11-02,2007-44,22070601.0
2007-11-09,2007-45,22182441.0
2007-11-16,2007-46,21703270.0
2007-11-23,2007-47,21575046.0
2007-11-30,2007-48,21600565.0
2007-12-07,2007-49,21521289.0
2007-12-14,2007-50,21729094.0
2007-12-21,2007-51,21149456.0
2007-12-28,2007-52,22174626.0
2008-01-04,2008-1,21537530.0
2008-01-11,2008-2,21232081.0
2008-01-18,2008-3,21085277.0
2008-01-25,2008-4,21321073.0
2008-02-01,2008-5,21088639.0
2008-02-08,2008-6,20429262.0
2008-02-15,2008-7,21254798.0
2008-02-22,2008-8,20602442.0
2008-02-29,2008-9,20421002.0
2008-03-07,2008-10,20302557.0
2008-03-14,2008-11,21051256.0
2008-03-21,2008-12,21372142.0
2008-03-28,2008-13,21895692.0
2008-04-04,2008-14,22145115.0
2008-04-11,2008-15,22451960.0
2008-04-18,2008-16,22597526.0
2008-04-25,2008-17,24199068.0
2008-05-02,2008-18,23857729.6
2008-05-09,2008-19,24003378.5
2008-05-16,2008-20,23828818.4
2008-05-23,2008-21,24084811.0
2008-05-30,2008-22,23476005.1
2008-06-06,2008-23,23357300.0
2008-06-13,2008-24,23244667.6
2008-06-20,2008-25,23594334.0
2008-06-27,2008-26,23217568.0
2008-07-04,2008-27,22878877.0
2008-07-11,2008-28,23014957.0
2008-07-18,2008-29,24016982.0
2008-07-25,2008-30,24141504.0
2008-08-01,2008-31,23561687.0
2008-08-08,2008-32,23111998.0
2008-08-15,2008-33,22857192.0
2008-08-22,2008-34,23484925.0
2008-08-29,2008-35,22382961.3
2008-09-05,2008-36,22293319.0
2008-09-12,2008-37,22302348.0
2008-09-19,2008-38,22844285.0
2008-09-26,2008-39,22104887.0
2008-10-03,2008-40,22099361.0
2008-10-10,2008-41,22235272.0
2008-10-17,2008-42,22675366.0
2008-10-24,2008-43,24557498.0
2008-10-31,2008-44,22809849.0
2008-11-07,2008-45,23127990.0
2008-11-14,2008-46,23049879.0
2008-11-21,2008-47,22558041.0
2008-11-28,2008-48,22053924.0
2008-12-05,2008-49,21974426.0
2008-12-12,2008-50,23699274.0
2008-12-19,2008-51,22842333.0
2008-12-26,2008-52,22509194.0
2009-01-02,2009-1,22980564.0
2009-01-09,2009-2,21581087.7
2009-01-16,2009-3,22439522.0
2009-01-23,2009-4,22622593.0
2009-01-30,2009-5,22180895.0
2009-02-06,2009-6,22917830.0
2009-02-13,2009-7,22849719.0
2009-02-20,2009-8,22396118.0
2009-02-27,2009-9,22542495.0
2009-03-06,2009-10,22153638.0
2009-03-13,2009-11,22915073.0
2009-03-20,2009-12,23437494.0
2009-03-27,2009-13,23787632.0
2009-04-03,2009-14,23621598.0
2009-04-10,2009-15,23171257.0
2009-04-17,2009-16,23509855.0
2009-04-24,2009-17,24156454.0
2009-05-01,2009-18,23740411.0
2009-05-08,2009-19,24168994.0
2009-05-15,2009-20,24810082.0
2009-05-22,2009-21,24659596.0
2009-05-29,2009-22,25022151.8
2009-06-05,2009-23,24245928.0
2009-06-12,2009-24,24104856.0
2009-06-19,2009-25,24398510.0
2009-06-26,2009-26,24786961.0
2009-07-03,2009-27,23994938.6
2009-07-10,2009-28,23822420.0
2009-07-17,2009-29,24499658.0
2009-07-24,2009-30,24628427.0
2009-07-31,2009-31,25093357.0
2009-08-07,2009-32,24548926.0
2009-08-14,2009-33,25020680.0
2009-08-21,2009-34,25244071.0
2009-08-28,2009-35,25922633.0
2009-09-04,2009-36,25682298.0
2009-09-11,2009-37,26139384.1
2009-09-18,2009-38,26402841.0
2009-09-25,2009-39,26923744.0
2009-10-02,2009-40,26599400.0
2009-10-09,2009-41,26300233.0
2009-10-16,2009-42,26769700.0
2009-10-23,2009-43,26553983.0
2009-10-30,2009-44,26682251.0
2009-11-06,2009-45,26475917.0
2009-11-13,2009-46,27052717.0
2009-11-20,2009-47,27318467.0
2009-11-27,2009-48,26530813.0
2009-12-04,2009-49,26751893.0
2009-12-11,2009-50,26386033.0
2009-12-18,2009-51,26859378.0
2009-12-25,2009-52,26925195.0
2010-01-01,2010-1,28024504.0
2010-01-08,2010-2,26420447.0
2010-01-15,2010-3,26680185.0
2010-01-22,2010-4,26766525.0
2010-01-29,2010-5,27768802.5
2010-02-05,2010-6,26427820.0
2010-02-12,2010-7,26482489.0
2010-02-19,2010-8,26572513.0
2010-02-26,2010-9,26455298.0
2010-03-05,2010-10,25648370.0
2010-03-12,2010-11,26554094.0
2010-03-19,2010-12,26158250.0
2010-03-26,2010-13,26356219.0
2010-04-02,2010-14,26232441.0
2010-04-09,2010-15,26856742.0
2010-04-16,2010-16,27917453.0
2010-04-23,2010-17,27487456.0
2010-04-30,2010-18,27323678.0
2010-05-07,2010-19,25993390.0
2010-05-14,2010-20,25990157.0
2010-05-21,2010-21,26129794.0
2010-05-28,2010-22,26124833.0
2010-06-04,2010-23,25157384.0
2010-06-11,2010-24,26100658.8
2010-06-18,2010-25,26408482.0
2010-06-25,2010-26,26549058.0
2010-07-02,2010-27,26285757.0
2010-07-09,2010-28,26470912.0
2010-07-16,2010-29,26925575.0
2010-07-23,2010-30,27996903.0
2010-07-30,2010-31,27870237.0
2010-08-06,2010-32,28175793.0
2010-08-13,2010-33,28055447.0
2010-08-20,2010-34,28181355.0
2010-08-27,2010-35,27993065.0
2010-09-03,2010-36,28286863.0
2010-09-10,2010-37,28014979.0
2010-09-17,2010-38,28834854.0
2010-09-24,2010-39,29322518.0
2010-10-01,2010-40,29394439.0
2010-10-08,2010-41,29205963.0
2010-10-15,2010-42,29516902.0
2010-10-22,2010-43,29365797.0
2010-10-29,2010-44,28887478.0
2010-11-05,2010-45,29581695.0
2010-11-12,2010-46,29276433.0
2010-11-19,2010-47,29173458.0
2010-11-26,2010-48,28929763.0
2010-12-03,2010-49,28575547.0
2010-12-10,2010-50,27983980.0
2010-12-17,2010-51,27717296.0
2010-12-24,2010-52,28099352.0
2010-12-31,2010-53,29905087.0
2011-01-07,2011-1,26959885.0
2011-01-14,2011-2,27736431.0
2011-01-21,2011-3,27108943.0
2011-01-28,2011-4,27148030.0
2011-02-04,2011-5,26919454.0
2011-02-11,2011-6,27044588.0
2011-02-18,2011-7,27600013.0
2011-02-25,2011-8,27465873.0
2011-03-04,2011-9,27457206.0
2011-03-11,2011-10,28149180.0
2011-03-18,2011-11,28348742.0
2011-03-25,2011-12,29009755.0
2011-04-01,2011-13,28641247.0
2011-04-08,2011-14,28900491.0
2011-04-15,2011-15,29137614.0
2011-04-22,2011-16,28576653.0
2011-04-29,2011-17,29032211.0
2011-05-06,2011-18,28520150.0
2011-05-13,2011-19,28501732.0
2011-05-20,2011-20,28557187.0
2011-05-27,2011-21,28268421.0
2011-06-03,2011-22,28006812.0
2011-06-10,2011-23,28467476.0
2011-06-17,2011-24,29153089.0
2011-06-24,2011-25,28478630.0
2011-07-01,2011-26,28321947.0
2011-07-08,2011-27,28281899.0
2011-07-15,2011-28,28581678.0
2011-07-22,2011-29,29056141.0
2011-07-29,2011-30,29248016.0
2011-08-05,2011-31,28606886.0
2011-08-12,2011-32,29678509.0
2011-08-19,2011-33,29807547.0
2011-08-26,2011-34,30390794.0
2011-09-02,2011-35,31085972.0
2011-09-09,2011-36,30129856.0
2011-09-16,2011-37,30553958.0
2011-09-23,2011-38,30735653.0
2011-09-30,2011-39,31099351.0
2011-10-07,2011-40,30900207.0
2011-10-14,2011-41,31447415.0
2011-10-21,2011-42,32027551.0
2011-10-28,2011-43,32418872.0
2011-11-04,2011-44,31508770.0
2011-11-11,2011-45,31517485.0
2011-11-18,2011-46,31193662.0
2011-11-25,2011-47,30908193.0
2011-12-02,2011-48,31653189.0
2011-12-09,2011-49,31270537.0
2011-12-16,2011-50,31407647.0
2011-12-23,2011-51,31723852.0
2011-12-30,2011-52,33887644.0
2012-01-06,2012-1,31586416.0
2012-01-13,2012-2,31194347.0
2012-01-20,2012-3,31786864.0
2012-01-27,2012-4,32041068.0
2012-02-03,2012-5,31233461.0
2012-02-10,2012-6,30782055.0
2012-02-17,2012-7,31654604.0
2012-02-24,2012-8,32039134.0
2012-03-02,2012-9,31549819.0
2012-03-09,2012-10,31181418.0
2012-03-16,2012-11,31756978.0
2012-03-23,2012-12,31070779.0
2012-03-30,2012-13,31266986.0
2012-04-06,2012-14,29997984.0
2012-04-13,2012-15,30716564.0
2012-04-20,2012-16,30661305.0
2012-04-27,2012-17,32363618.0
2012-05-04,2012-18,31960037.0
2012-05-11,2012-19,31712551.0
2012-05-18,2012-20,31637767.0
2012-05-25,2012-21,31160454.0
2012-06-01,2012-22,31360160.0
2012-06-08,2012-23,31389868.0
2012-06-15,2012-24,32025952.0
2012-06-22,2012-25,31976541.0
2012-06-29,2012-26,33804443.0
2012-07-06,2012-27,31791687.0
2012-07-13,2012-28,31971372.0
2012-07-20,2012-29,31594018.0
2012-07-27,2012-30,32330997.0
2012-08-03,2012-31,33245623.0
2012-08-10,2012-32,32930836.0
2012-08-17,2012-33,32216178.0
2012-08-24,2012-34,32519244.0
2012-08-31,2012-35,31878081.0
2012-09-07,2012-36,32731099.0
2012-09-14,2012-37,33908471.0
2012-09-21,2012-38,33311460.0
2012-09-28,2012-39,35212414.0
2012-10-05,2012-40,33504901.0
2012-10-12,2012-41,33561503.0
2012-10-19,2012-42,33411892.0
2012-10-26,2012-43,33496920.0
2012-11-02,2012-44,34785011.0
2012-11-09,2012-45,34228448.0
2012-11-16,2012-46,33691888.0
2012-11-23,2012-47,33705310.0
2012-11-30,2012-48,34120464.0
2012-12-07,2012-49,33935363.0
2012-12-14,2012-50,34727578.0
2012-12-21,2012-51,34741192.0
2012-12-28,2012-52,52058753.0
2013-01-04,2013-1,48247678.0
2013-01-11,2013-2,50331782.0
2013-01-18,2013-3,49618514.0
2013-01-25,2013-4,50440935.0
2013-02-01,2013-5,49730929.0
2013-02-08,2013-6,49467782.0
2013-02-15,2013-7,50252682.0
2013-02-22,2013-8,49779563.0
2013-03-01,2013-9,49485430.0
2013-03-08,2013-10,49686015.0
2013-03-15,2013-11,49952042.0
2013-03-22,2013-12,49488817.0
2013-03-29,2013-13,52056418.0
2013-04-05,2013-14,50735483.0
2013-04-12,2013-15,51121484.0
2013-04-19,2013-16,52084299.0
2013-04-26,2013-17,52310498.0
2013-05-03,2013-18,51484004.0
2013-05-10,2013-19,51294805.0
2013-05-17,2013-20,51339108.0
2013-05-24,2013-21,52804649.0
2013-05-31,2013-22,51436734.0
2013-06-07,2013-23,50965064.0
2013-06-14,2013-24,51652032.0
2013-06-21,2013-25,51078671.0
2013-06-28,2013-26,52230947.0
2013-07-05,2013-27,51210354.0
2013-07-12,2013-28,51378748.0
2013-07-19,2013-29,52010759.0
2013-07-26,2013-30,53565492.0
2013-08-02,2013-31,52478813.0
2013-08-09,2013-32,52087871.0
2013-08-16,2013-33,53393058.0
2013-08-23,2013-34,54055392.0
2013-08-30,2013-35,55946309.0
2013-09-06,2013-36,56610084.0
2013-09-13,2013-37,55014617.0
2013-09-20,2013-38,54530539.0
2013-09-27,2013-39,55815375.0
2013-10-04,2013-40,55281344.0
2013-10-11,2013-41,55906472.0
2013-10-18,2013-42,55709370.0
2013-10-25,2013-43,56947302.0
2013-11-01,2013-44,56044478.0
2013-11-08,2013-45,55868265.0
2013-11-15,2013-46,56244972.0
2013-11-22,2013-47,56459412.0
2013-11-29,2013-48,57555845.0
2013-12-06,2013-49,58115105.0
2013-12-13,2013-50,58016830.0
2013-12-20,2013-51,61768045.0
2013-12-27,2013-52,62998789.0
2014-01-03,2014-1,59341929.0
2014-01-10,2014-2,58711613.0
2014-01-17,2014-3,60641090.0
2014-01-24,2014-4,63475894.0
2014-01-31,2014-5,62933385.0
2014-02-07,2014-6,63629269.0
2014-02-14,2014-7,65255516.0
2014-02-21,2014-8,64227627.0
2014-02-28,2014-9,63356740.0
2014-03-07,2014-10,64774732.0
2014-03-14,2014-11,64718171.0
2014-03-21,2014-12,65619430.0
2014-03-28,2014-13,67688593.0
2014-04-04,2014-14,65303131.0
2014-04-11,2014-15,63829153.0
2014-04-18,2014-16,64397135.0
2014-04-25,2014-17,64931643.0
2014-05-02,2014-18,64639087.0
2014-05-09,2014-19,64647674.0
2014-05-16,2014-20,65281123.0
2014-05-23,2014-21,65299701.0
2014-05-30,2014-22,63999171.0
2014-06-06,2014-23,64955519.0
2014-06-13,2014-24,64561638.0
2014-06-20,2014-25,65268593.0
2014-06-27,2014-26,66567964.0
2014-07-04,2014-27,63795837.0
2014-07-11,2014-28,64936808.0
2014-07-18,2014-29,64907973.0
2014-07-25,2014-30,65893011.0
2014-08-01,2014-31,66642221.0
2014-08-08,2014-32,65172034.0
2014-08-15,2014-33,66028378.0
2014-08-22,2014-34,66344823.0
2014-08-29,2014-35,65389959.0
2014-09-05,2014-36,65548472.0
2014-09-12,2014-37,66544691.0
2014-09-19,2014-38,67401672.0
2014-09-26,2014-39,67423426.0
2014-10-03,2014-40,66720708.0
2014-10-10,2014-41,68581610.0
2014-10-17,2014-42,69961679.0
2014-10-24,2014-43,69871973.0
2014-10-31,2014-44,70331812.0
2014-11-07,2014-45,71495917.0
2014-11-14,2014-46,71644816.0
2014-11-21,2014-47,71727393.0
2014-11-28,2014-48,72137760.0
2014-12-05,2014-49,71107519.0
2014-12-12,2014-50,68928014.0
2014-12-19,2014-51,69497924.0
2014-12-26,2014-52,69529257.0
2015-01-02,2015-1,69895503.0
2015-01-09,2015-2,69759379.0
2015-01-16,2015-3,69484780.0
2015-01-23,2015-4,70236300.0
2015-01-30,2015-5,69877904.0
2015-02-06,2015-6,67590190.0
2015-02-13,2015-7,68735756.0
2015-02-20,2015-8,68742256.0
2015-02-27,2015-9,67251249.0
2015-03-06,2015-10,67394121.0
2015-03-13,2015-11,69073647.0
2015-03-20,2015-12,72810210.0
2015-03-27,2015-13,72565350.0
2015-04-03,2015-14,72170976.0
2015-04-10,2015-15,70391464.0
2015-04-17,2015-16,72543970.0
2015-04-24,2015-17,73129049.0
2015-05-01,2015-18,76384322.0
2015-05-08,2015-19,77648127.0
2015-05-15,2015-20,79648919.0
2015-05-22,2015-21,79424994.0
2015-05-29,2015-22,82260910.0
2015-06-05,2015-23,84505638.0
2015-06-12,2015-24,87476720.0
2015-06-19,2015-25,88188230.0
2015-06-26,2015-26,86889975.0
2015-07-03,2015-27,87072563.0
2015-07-10,2015-28,87265473.0
2015-07-17,2015-29,87509490.0
2015-07-24,2015-30,87090874.0
2015-07-31,2015-31,86557535.0
2015-08-07,2015-32,86381411.0
2015-08-14,2015-33,90863742.0
2015-08-21,2015-34,92274630.0
2015-08-28,2015-35,91096969.0
2015-09-04,2015-36,89823374.3
2015-09-11,2015-37,92935397.5
2015-09-18,2015-38,95788882.4
2015-09-25,2015-39,94783092.3
2015-10-02,2015-40,93635457.2
2015-10-09,2015-41,95661217.1
2015-10-16,2015-42,94316635.1
2015-10-23,2015-43,96008594.9
2015-10-30,2015-44,97615588.2
2015-11-06,2015-45,90453095.4
2015-11-13,2015-46,92264184.3
2015-11-20,2015-47,90904804.5
2015-11-27,2015-48,92544652.6
2015-12-04,2015-49,91668669.1
2015-12-11,2015-50,92195864.2
2015-12-18,2015-51,94349917.5
2015-12-25,2015-52,94476955.6
2016-01-01,2016-1,94501934.0
2016-01-08,2016-2,90640032.6
2016-01-15,2016-3,89198595.2
2016-01-22,2016-4,90537715.3
2016-01-29,2016-5,92193793.8
2016-02-05,2016-6,92585226.3
2016-02-12,2016-7,92905491.3
2016-02-19,2016-8,92892373.2
2016-02-26,2016-9,94901241.3
2016-03-04,2016-10,97013275.7
2016-03-11,2016-11,98671894.5
2016-03-18,2016-12,99871129.0
2016-03-25,2016-13,100128847.9
2016-04-01,2016-14,103083186.6
2016-04-08,2016-15,99355498.0
2016-04-15,2016-16,99206882.1
2016-04-22,2016-17,99983479.4
2016-04-29,2016-18,103569304.5
2016-05-06,2016-19,98785575.3
2016-05-13,2016-20,96373707.1
2016-05-20,2016-21,95308752.2
2016-05-27,2016-22,94311427.4
2016-06-03,2016-23,94597152.8
2016-06-10,2016-24,95104194.0
2016-06-17,2016-25,95816325.1
2016-06-24,2016-26,96353007.3
