Tarih,TP_HPBITABLO1_2,TP_HPBITABLO1_2
2007-03-16,2007-11,65909523.0
2007-03-23,2007-12,64613849.0
2007-03-30,2007-13,65848502.0
2007-04-06,2007-14,65331514.0
2007-04-13,2007-15,67110576.0
2007-04-20,2007-16,67645321.0
2007-04-27,2007-17,67631126.0
2007-05-04,2007-18,66405617.0
2007-05-11,2007-19,67944531.0
2007-05-18,2007-20,68915970.0
2007-05-25,2007-21,68764642.0
2007-06-01,2007-22,69924026.0
2007-06-08,2007-23,69325957.0
2007-06-15,2007-24,72639112.0
2007-06-22,2007-25,72004225.0
2007-06-29,2007-26,72708595.0
2007-07-06,2007-27,71201244.0
2007-07-13,2007-28,72765914.0
2007-07-20,2007-29,73253440.0
2007-07-27,2007-30,72251901.9
2007-08-03,2007-31,71260472.0
2007-08-10,2007-32,71309589.5
2007-08-17,2007-33,75116348.3
2007-08-24,2007-34,73138366.0
2007-08-31,2007-35,74759193.0
2007-09-07,2007-36,72911839.0
2007-09-14,2007-37,73460531.0
2007-09-21,2007-38,73950135.0
2007-09-28,2007-39,72905353.0
2007-10-05,2007-40,74911734.0
2007-10-12,2007-41,75833730.0
2007-10-19,2007-42,73631426.0
2007-10-26,2007-43,72737622.0
2007-11-02,2007-44,72596015.0
2007-11-09,2007-45,71777053.0
2007-11-16,2007-46,73751134.0
2007-11-23,2007-47,72954553.0
2007-11-30,2007-48,73700347.0
2007-12-07,2007-49,72426079.0
2007-12-14,2007-50,76996964.0
2007-12-21,2007-51,78433957.0
2007-12-28,2007-52,77674822.0
2008-01-04,2008-1,72673185.0
2008-01-11,2008-2,71964013.0
2008-01-18,2008-3,72924265.0
2008-01-25,2008-4,72480013.0
2008-02-01,2008-5,71904302.0
2008-02-08,2008-6,70697696.0
2008-02-15,2008-7,74035762.0
2008-02-22,2008-8,71634304.0
2008-02-29,2008-9,73511514.0
2008-03-07,2008-10,72836466.0
2008-03-14,2008-11,75040755.0
2008-03-21,2008-12,75731492.4
2008-03-28,2008-13,77728121.0
2008-04-04,2008-14,76927800.0
2008-04-11,2008-15,78234765.0
2008-04-18,2008-16,79644960.0
2008-04-25,2008-17,80280075.0
2008-05-02,2008-18,80528342.2
2008-05-09,2008-19,78802586.6
2008-05-16,2008-20,80704645.5
2008-05-23,2008-21,79301018.1
2008-05-30,2008-22,78285329.2
2008-06-06,2008-23,78781407.0
2008-06-13,2008-24,80317968.7
2008-06-20,2008-25,80438731.0
2008-06-27,2008-26,81572857.0
2008-07-04,2008-27,79107612.0
2008-07-11,2008-28,80082605.0
2008-07-18,2008-29,82053154.0
2008-07-25,2008-30,81481131.0
2008-08-01,2008-31,82000012.0
2008-08-08,2008-32,79745968.0
2008-08-15,2008-33,82338331.0
2008-08-22,2008-34,81573420.0
2008-08-29,2008-35,79009115.3
2008-09-05,2008-36,78751410.0
2008-09-12,2008-37,80287175.0
2008-09-19,2008-38,82369192.0
2008-09-26,2008-39,87702160.0
2008-10-03,2008-40,83944123.0
2008-10-10,2008-41,83156547.0
2008-10-17,2008-42,85760633.0
2008-10-24,2008-43,87960878.0
2008-10-31,2008-44,85076695.0
2008-11-07,2008-45,82794310.0
2008-11-14,2008-46,84262072.0
2008-11-21,2008-47,83924237.0
2008-11-28,2008-48,83196691.0
2008-12-05,2008-49,87837024.0
2008-12-12,2008-50,87170400.0
2008-12-19,2008-51,84375952.0
2008-12-26,2008-52,83380932.0
2009-01-02,2009-1,83523458.0
2009-01-09,2009-2,79388874.7
2009-01-16,2009-3,83568288.0
2009-01-23,2009-4,83311197.0
2009-01-30,2009-5,81311982.0
2009-02-06,2009-6,80816722.0
2009-02-13,2009-7,82552424.0
2009-02-20,2009-8,83147691.0
2009-02-27,2009-9,86459007.0
2009-03-06,2009-10,84860125.0
2009-03-13,2009-11,86660646.0
2009-03-20,2009-12,87381255.0
2009-03-27,2009-13,87156672.0
2009-04-03,2009-14,85066361.0
2009-04-10,2009-15,86057720.0
2009-04-17,2009-16,87097860.0
2009-04-24,2009-17,88406805.0
2009-05-01,2009-18,88677431.0
2009-05-08,2009-19,85812176.0
2009-05-15,2009-20,90764173.0
2009-05-22,2009-21,88598377.0
2009-05-29,2009-22,89530713.4
2009-06-05,2009-23,87066370.0
2009-06-12,2009-24,89682145.0
2009-06-19,2009-25,90286465.0
2009-06-26,2009-26,90585547.0
2009-07-03,2009-27,87846795.7
2009-07-10,2009-28,88975424.0
2009-07-17,2009-29,92801291.0
2009-07-24,2009-30,90809728.0
2009-07-31,2009-31,91984212.0
2009-08-07,2009-32,88759354.0
2009-08-14,2009-33,91900171.0
2009-08-21,2009-34,91699847.0
2009-08-28,2009-35,92419704.0
2009-09-04,2009-36,91114418.0
2009-09-11,2009-37,94677402.2
2009-09-18,2009-38,100658965.0
2009-09-25,2009-39,97612768.0
2009-10-02,2009-40,97689081.0
2009-10-09,2009-41,94574805.0
2009-10-16,2009-42,98251673.0
2009-10-23,2009-43,97093229.0
2009-10-30,2009-44,96575059.0
2009-11-06,2009-45,94622803.0
2009-11-13,2009-46,97278717.0
2009-11-20,2009-47,101247751.0
2009-11-27,2009-48,104676296.0
2009-12-04,2009-49,97539073.0
2009-12-11,2009-50,98873130.0
2009-12-18,2009-51,102099498.0
2009-12-25,2009-52,103330654.0
2010-01-01,2010-1,107051398.0
2010-01-08,2010-2,98195851.0
2010-01-15,2010-3,101573094.0
2010-01-22,2010-4,100895642.0
2010-01-29,2010-5,101161521.9
2010-02-05,2010-6,98312271.0
2010-02-12,2010-7,98877795.0
2010-02-19,2010-8,99962409.0
2010-02-26,2010-9,104207215.0
2010-03-05,2010-10,100224982.0
2010-03-12,2010-11,101711703.0
2010-03-19,2010-12,102811799.0
2010-03-26,2010-13,103325122.0
2010-04-02,2010-14,104218591.0
2010-04-09,2010-15,102734705.0
2010-04-16,2010-16,107447169.0
2010-04-23,2010-17,106868961.0
2010-04-30,2010-18,107029824.0
2010-05-07,2010-19,104216230.0
2010-05-14,2010-20,108303484.0
2010-05-21,2010-21,108890377.0
2010-05-28,2010-22,108589482.0
2010-06-04,2010-23,106118847.0
2010-06-11,2010-24,109739728.3
2010-06-18,2010-25,112023126.0
2010-06-25,2010-26,112835822.0
2010-07-02,2010-27,112823249.0
2010-07-09,2010-28,111021658.0
2010-07-16,2010-29,114880745.0
2010-07-23,2010-30,115102694.0
2010-07-30,2010-31,113710934.0
2010-08-06,2010-32,112039134.0
2010-08-13,2010-33,113662058.0
2010-08-20,2010-34,114450644.0
2010-08-27,2010-35,116615823.0
2010-09-03,2010-36,116334491.0
2010-09-10,2010-37,121385317.0
2010-09-17,2010-38,119819120.0
2010-09-24,2010-39,120038916.0
2010-10-01,2010-40,120728298.0
2010-10-08,2010-41,117161427.0
2010-10-15,2010-42,121263894.0
2010-10-22,2010-43,120762170.0
2010-10-29,2010-44,120351067.0
2010-11-05,2010-45,121183979.0
2010-11-12,2010-46,132578956.0
2010-11-19,2010-47,131606654.0
2010-11-26,2010-48,121896514.0
2010-12-03,2010-49,119108902.0
2010-12-10,2010-50,120196276.0
2010-12-17,2010-51,124377704.0
2010-12-24,2010-52,127131712.0
2010-12-31,2010-53,133884898.0
2011-01-07,2011-1,122463516.0
2011-01-14,2011-2,126965737.0
2011-01-21,2011-3,126232390.0
2011-01-28,2011-4,125938014.0
2011-02-04,2011-5,123819418.0
2011-02-11,2011-6,124622424.0
2011-02-18,2011-7,126223847.0
2011-02-25,2011-8,128781227.0
2011-03-04,2011-9,127190314.0
2011-03-11,2011-10,127345872.0
2011-03-18,2011-11,130473617.0
2011-03-25,2011-12,130796394.0
2011-04-01,2011-13,130709763.0
2011-04-08,2011-14,129557701.0
2011-04-15,2011-15,134379670.0
2011-04-22,2011-16,133064186.0
2011-04-29,2011-17,134092025.0
2011-05-06,2011-18,131377641.0
2011-05-13,2011-19,134388360.0
2011-05-20,2011-20,135607967.0
2011-05-27,2011-21,136374540.0
2011-06-03,2011-22,134868911.0
2011-06-10,2011-23,136399445.0
2011-06-17,2011-24,140883200.0
2011-06-24,2011-25,141355992.0
2011-07-01,2011-26,140908695.0
2011-07-08,2011-27,136911859.0
2011-07-15,2011-28,142623040.0
2011-07-22,2011-29,144513216.0
2011-07-29,2011-30,142368283.0
2011-08-05,2011-31,138180458.0
2011-08-12,2011-32,141294708.0
2011-08-19,2011-33,144274925.0
2011-08-26,2011-34,151070436.0
2011-09-02,2011-35,145057260.0
2011-09-09,2011-36,141375185.0
2011-09-16,2011-37,144808508.0
2011-09-23,2011-38,146094226.0
2011-09-30,2011-39,145827010.0
2011-10-07,2011-40,141213416.0
2011-10-14,2011-41,145194470.0
2011-10-21,2011-42,146225267.0
2011-10-28,2011-43,145924853.0
2011-11-04,2011-44,151239097.0
2011-11-11,2011-45,145857849.0
2011-11-18,2011-46,143229294.0
2011-11-25,2011-47,142759238.0
2011-12-02,2011-48,142287924.0
2011-12-09,2011-49,139522818.0
2011-12-16,2011-50,143279257.0
2011-12-23,2011-51,144188252.0
2011-12-30,2011-52,148455145.0
2012-01-06,2012-1,136236864.0
2012-01-13,2012-2,139306967.0
2012-01-20,2012-3,138588213.0
2012-01-27,2012-4,137223226.0
2012-02-03,2012-5,133157817.0
2012-02-10,2012-6,132239802.0
2012-02-17,2012-7,136090861.0
2012-02-24,2012-8,137230632.0
2012-03-02,2012-9,135182543.0
2012-03-09,2012-10,134407812.0
2012-03-16,2012-11,139260154.0
2012-03-23,2012-12,138025257.0
2012-03-30,2012-13,137507082.0
2012-04-06,2012-14,132294998.0
2012-04-13,2012-15,138634226.0
2012-04-20,2012-16,139687724.0
2012-04-27,2012-17,141417163.0
2012-05-04,2012-18,136363195.0
2012-05-11,2012-19,137687001.0
2012-05-18,2012-20,141089708.0
2012-05-25,2012-21,140811191.0
2012-06-01,2012-22,142740192.0
2012-06-08,2012-23,140966375.0
2012-06-15,2012-24,147232661.0
2012-06-22,2012-25,146444143.0
2012-06-29,2012-26,151082849.0
2012-07-06,2012-27,142241624.0
2012-07-13,2012-28,146769752.0
2012-07-20,2012-29,145798492.0
2012-07-27,2012-30,146977541.0
2012-08-03,2012-31,144063309.0
2012-08-10,2012-32,145728395.0
2012-08-17,2012-33,155183601.0
2012-08-24,2012-34,151133979.0
2012-08-31,2012-35,150733568.0
2012-09-07,2012-36,148042798.0
2012-09-14,2012-37,154442240.0
2012-09-21,2012-38,154830648.0
2012-09-28,2012-39,159530243.0
2012-10-05,2012-40,150904058.0
2012-10-12,2012-41,155755308.0
2012-10-19,2012-42,163052862.0
2012-10-26,2012-43,162527592.0
2012-11-02,2012-44,157187458.0
2012-11-09,2012-45,152404206.0
2012-11-16,2012-46,156376576.0
2012-11-23,2012-47,155089059.0
2012-11-30,2012-48,154833405.0
2012-12-07,2012-49,150725743.0
2012-12-14,2012-50,155716097.0
2012-12-21,2012-51,158495142.0
2012-12-28,2012-52,181928687.0
2013-01-04,2013-1,166585293.0
2013-01-11,2013-2,168347798.0
2013-01-18,2013-3,170940552.0
2013-01-25,2013-4,171648657.0
2013-02-01,2013-5,171591914.0
2013-02-08,2013-6,167358970.0
2013-02-15,2013-7,174631746.0
2013-02-22,2013-8,171772600.0
2013-03-01,2013-9,174554118.0
2013-03-08,2013-10,170085679.0
2013-03-15,2013-11,177971277.0
2013-03-22,2013-12,176750628.0
2013-03-29,2013-13,180944802.0
2013-04-05,2013-14,173366073.0
2013-04-12,2013-15,176452856.0
2013-04-19,2013-16,181024882.0
2013-04-26,2013-17,179794721.0
2013-05-03,2013-18,178030873.0
2013-05-10,2013-19,178372510.0
2013-05-17,2013-20,183758079.0
2013-05-24,2013-21,186506354.0
2013-05-31,2013-22,189925706.0
2013-06-07,2013-23,187334845.0
2013-06-14,2013-24,194087873.0
2013-06-21,2013-25,196432920.0
2013-06-28,2013-26,201967585.0
2013-07-05,2013-27,194149007.0
2013-07-12,2013-28,196920198.0
2013-07-19,2013-29,199704298.0
2013-07-26,2013-30,201287044.0
2013-08-02,2013-31,201932481.0
2013-08-09,2013-32,207249595.0
2013-08-16,2013-33,205118083.0
2013-08-23,2013-34,206030031.0
2013-08-30,2013-35,210389829.0
2013-09-06,2013-36,206260855.0
2013-09-13,2013-37,208591724.0
2013-09-20,2013-38,208934454.0
2013-09-27,2013-39,215113622.0
2013-10-04,2013-40,207925024.0
2013-10-11,2013-41,228931196.0
2013-10-18,2013-42,226572011.0
2013-10-25,2013-43,213373183.0
2013-11-01,2013-44,212406501.0
2013-11-08,2013-45,208690284.0
2013-11-15,2013-46,215225527.0
2013-11-22,2013-47,212053081.0
2013-11-29,2013-48,213243288.0
2013-12-06,2013-49,209242212.0
2013-12-13,2013-50,213413949.0
2013-12-20,2013-51,219616410.0
2013-12-27,2013-52,225330535.0
2014-01-03,2014-1,216377746.0
2014-01-10,2014-2,214360832.0
2014-01-17,2014-3,221587733.0
2014-01-24,2014-4,223727539.0
2014-01-31,2014-5,222778962.0
2014-02-07,2014-6,215261188.0
2014-02-14,2014-7,221493826.0
2014-02-21,2014-8,220217540.0
2014-02-28,2014-9,221554826.0
2014-03-07,2014-10,218231813.0
2014-03-14,2014-11,225826257.0
2014-03-21,2014-12,228976828.0
2014-03-28,2014-13,229538298.0
2014-04-04,2014-14,220083604.0
2014-04-11,2014-15,220274926.0
2014-04-18,2014-16,226133028.0
2014-04-25,2014-17,225530537.0
2014-05-02,2014-18,225552807.0
2014-05-09,2014-19,220217066.0
2014-05-16,2014-20,227693259.0
2014-05-23,2014-21,225712881.0
2014-05-30,2014-22,224382058.0
2014-06-06,2014-23,222785057.0
2014-06-13,2014-24,226997020.0
2014-06-20,2014-25,231045165.0
2014-06-27,2014-26,238150238.0
2014-07-04,2014-27,228657611.0
2014-07-11,2014-28,232294471.0
2014-07-18,2014-29,238370785.0
2014-07-25,2014-30,247677613.0
2014-08-01,2014-31,242713958.0
2014-08-08,2014-32,235736509.0
2014-08-15,2014-33,244124993.0
2014-08-22,2014-34,242923683.0
2014-08-29,2014-35,241878967.0
2014-09-05,2014-36,236265347.0
2014-09-12,2014-37,241843101.0
2014-09-19,2014-38,246929944.0
2014-09-26,2014-39,249785641.0
2014-10-03,2014-40,230780258.0
2014-10-10,2014-41,246697275.0
2014-10-17,2014-42,249927344.0
2014-10-24,2014-43,248600060.0
2014-10-31,2014-44,247424552.0
2014-11-07,2014-45,240111985.0
2014-11-14,2014-46,244843955.0
2014-11-21,2014-47,243884493.0
2014-11-28,2014-48,245494451.0
2014-12-05,2014-49,240161150.0
2014-12-12,2014-50,242874722.0
2014-12-19,2014-51,251593838.0
2014-12-26,2014-52,251991723.0
2015-01-02,2015-1,251371052.0
2015-01-09,2015-2,242856411.0
2015-01-16,2015-3,248020176.0
2015-01-23,2015-4,250224991.0
2015-01-30,2015-5,251419161.0
2015-02-06,2015-6,246808849.0
2015-02-13,2015-7,250918391.0
2015-02-20,2015-8,250372210.0
2015-02-27,2015-9,256672749.0
2015-03-06,2015-10,252517191.0
2015-03-13,2015-11,257130935.0
2015-03-20,2015-12,261360052.0
2015-03-27,2015-13,261935572.0
2015-04-03,2015-14,258028537.0
2015-04-10,2015-15,261143826.0
2015-04-17,2015-16,271317096.0
2015-04-24,2015-17,272540310.0
2015-05-01,2015-18,273990507.0
2015-05-08,2015-19,272799885.0
2015-05-15,2015-20,280502653.0
2015-05-22,2015-21,275583443.0
2015-05-29,2015-22,280246416.0
2015-06-05,2015-23,281488509.0
2015-06-12,2015-24,286927660.0
2015-06-19,2015-25,289639961.0
2015-06-26,2015-26,285907662.0
2015-07-03,2015-27,284236741.0
2015-07-10,2015-28,290725065.0
2015-07-17,2015-29,302973044.0
2015-07-24,2015-30,293361985.0
2015-07-31,2015-31,294157799.0
2015-08-07,2015-32,288401615.0
2015-08-14,2015-33,298336876.0
2015-08-21,2015-34,303141753.0
2015-08-28,2015-35,302536632.0
2015-09-04,2015-36,300382584.9
2015-09-11,2015-37,307695673.7
2015-09-18,2015-38,327161106.1
2015-09-25,2015-39,322378629.6
2015-10-02,2015-40,306355858.6
2015-10-09,2015-41,305922176.5
2015-10-16,2015-42,309654412.7
2015-10-23,2015-43,310460853.3
2015-10-30,2015-44,308090197.0
2015-11-06,2015-45,300428636.2
2015-11-13,2015-46,303139596.9
2015-11-20,2015-47,302436333.1
2015-11-27,2015-48,307160178.6
2015-12-04,2015-49,300385432.6
2015-12-11,2015-50,304227032.9
2015-12-18,2015-51,309889657.5
2015-12-25,2015-52,312309476.7
2016-01-01,2016-1,312005972.8
2016-01-08,2016-2,303152750.2
2016-01-15,2016-3,310915705.3
2016-01-22,2016-4,309317395.2
2016-01-29,2016-5,307780793.6
2016-02-05,2016-6,300706991.9
2016-02-12,2016-7,305625259.2
2016-02-19,2016-8,309943149.4
2016-02-26,2016-9,312767157.7
2016-03-04,2016-10,309990636.4
2016-03-11,2016-11,311523940.3
2016-03-18,2016-12,316670965.4
2016-03-25,2016-13,315704986.4
2016-04-01,2016-14,317139189.0
2016-04-08,2016-15,314029642.6
2016-04-15,2016-16,321456323.1
2016-04-22,2016-17,318966369.8
2016-04-29,2016-18,322480264.3
2016-05-06,2016-19,321176456.5
2016-05-13,2016-20,323250089.1
2016-05-20,2016-21,326658173.9
2016-05-27,2016-22,325211114.4
2016-06-03,2016-23,324262944.5
2016-06-10,2016-24,325253863.0
2016-06-17,2016-25,334505797.3
2016-06-24,2016-26,336562967.9
